,avg_distance,penalties,simple_penalties,best,amount of modifications
0,146.29815405827264,87.35350588771615,14773.674,87.35350588771615,
1,146.999383338784,87.8970945205887,14934.423999999999,87.35350588771615,15.0
2,146.89428788018435,88.14436149447499,14905.184000000001,87.35350588771615,14.0
3,146.28180957583868,87.31032158564987,14770.714,87.35350588771615,6.0
4,148.3054442158466,89.46326141618354,14824.225999999999,87.31032158564987,9.0
5,146.38094046628015,87.41465797631434,14819.194,87.31032158564987,8.0
6,145.68773450968735,87.232028918785,14840.996,87.31032158564987,11.0
7,145.86714553144049,87.66228018334077,14917.203,87.232028918785,7.0
8,146.59952573261978,88.15987604231702,14961.660000000002,87.232028918785,15.0
9,146.45648585600318,87.97936495317376,14923.110999999999,87.232028918785,13.0
10,146.0813418571924,87.98069616470941,15067.895,87.232028918785,14.0
11,145.68773450968735,87.232028918785,14840.996,87.232028918785,6.0
12,146.40322351964718,88.7449139140776,15274.451000000001,87.232028918785,17.0
13,145.82134867796444,87.41115670531688,14899.799,87.232028918785,17.0
14,145.31925988504037,86.74935780238839,14763.025999999998,87.232028918785,4.0
15,144.50236052326443,86.03368449977702,14761.008999999998,86.74935780238839,8.0
16,145.04442710866658,86.90780685149396,14932.776,86.03368449977702,15.0
17,145.2760152212477,87.29608143749071,15028.974,86.03368449977702,10.0
18,144.61461793171796,86.02297168078886,14804.565999999999,86.03368449977702,15.0
19,144.82793696100293,86.2649724775779,14903.160999999998,86.02297168078886,13.0
20,148.78115624993808,89.58153054804023,14746.255999999998,86.02297168078886,7.0
21,145.75604634805018,87.02262774837718,14932.265,86.02297168078886,9.0
22,145.06546525543826,86.91409119221048,14989.794,86.02297168078886,13.0
23,145.01539603290223,86.34360720380555,14817.061999999998,86.02297168078886,6.0
24,144.97390873891283,86.23379380655071,14852.822999999999,86.02297168078886,8.0
25,144.70847390367177,86.0962268009514,14819.094999999998,86.02297168078886,7.0
26,145.02627367722116,86.44392856102274,14882.996,86.02297168078886,7.0
27,145.81741658738417,87.60994533918041,15021.585,86.02297168078886,8.0
28,144.95313241167437,86.65175360487586,14865.774999999998,86.02297168078886,13.0
29,144.62763671324512,86.4874469411823,14858.225999999999,86.02297168078886,8.0
30,144.46425764233686,85.89162195084484,14808.515999999998,86.02297168078886,10.0
31,143.10986039195282,84.73432963331845,14908.134999999998,85.89162195084484,10.0
32,144.82308744115755,86.7073024711362,15402.771,84.73432963331845,18.0
33,142.8547029919231,84.48603364055296,14881.673999999999,84.73432963331845,9.0
34,143.05636797036817,84.95069213567216,14944.217,84.48603364055296,9.0
35,147.06218303453744,88.45047102522174,15273.359,84.48603364055296,11.0
36,144.79606925969975,86.53379867647789,14948.256,84.48603364055296,11.0
37,143.2597913735692,84.73469550815122,15019.043999999998,84.48603364055296,20.0
38,143.8985409325603,85.50858704127646,14939.294,84.48603364055296,12.0
39,143.93114437788017,85.97920018135869,14998.833,84.48603364055296,12.0
40,143.27367173925973,84.7942189762648,14954.413999999997,84.48603364055296,15.0
41,143.01194476685993,84.67225674198502,14863.543,84.48603364055296,13.0
42,143.49367209157126,85.01440094643476,15102.405999999999,84.48603364055296,13.0
43,143.2096870779446,84.46894240820572,14909.409,84.48603364055296,12.0
44,144.9392847737971,85.770598298895,15104.196000000002,84.46894240820572,9.0
45,143.8216703874932,84.7689398924731,15054.678,84.46894240820572,10.0
46,143.72814331400824,84.96503502997868,14951.899,84.46894240820572,11.0
47,143.81760275457114,85.07836311431544,14894.867,84.46894240820572,6.0
48,143.26090188295922,84.63206551806152,14935.239,84.46894240820572,10.0
49,147.2687588999554,88.63339885089935,15039.743,84.46894240820572,10.0
50,143.24991518061546,84.69767261186263,14915.574999999999,84.46894240820572,10.0
51,143.3731926029434,84.62092608096724,14906.034,84.46894240820572,6.0
52,143.18108016649325,84.33532675585946,14904.249,84.46894240820572,8.0
53,143.31147917893068,84.61848443436895,14933.785999999998,84.33532675585946,12.0
54,143.239680667955,84.56805837470888,15090.631,84.33532675585946,16.0
55,144.26221919330064,84.76633387146326,14763.609,84.33532675585946,2.0
56,142.98409851048015,84.65644429711114,14967.519,84.33532675585946,10.0
57,142.40261793865517,83.77138992517715,15007.549,84.33532675585946,13.0
58,143.4234833353154,85.3441571319558,15323.305999999999,83.77138992517715,12.0
59,143.7923915801992,85.40766316485805,15225.340999999999,83.77138992517715,10.0
60,140.18144213864525,81.79149452157972,14886.845,83.77138992517715,6.0
61,141.26455688518902,82.87659133045935,14887.245,81.79149452157972,7.0
62,141.14996157772163,83.12902876220207,14919.644,81.79149452157972,14.0
63,140.42638906892623,82.06369480897874,14892.345,81.79149452157972,4.0
64,141.98452969525792,83.80961945889698,15188.823,81.79149452157972,10.0
65,140.68190946831177,82.25531592785293,14912.255,81.79149452157972,9.0
66,140.23315352063824,81.73110259451963,14895.696999999998,81.79149452157972,12.0
67,140.09400251375058,81.49001718993114,14868.842999999999,81.73110259451963,9.0
