,s1_afv_nodes,cluster_x,cluster_y,Unnamed: 0,s1_afv_rel_nodes_poi,bk_afv_rel_nodes_poi,s1_afv_poi,mf_insert_datetime,mf_update_datetime,mf_row_hash,mf_deleted_ind,mf_run_id,type,bag,split,x,y,aantal_per_fractie,volume_per_fractie,street_name,buurt,wijk,stadsdeel,totaal,glas,papier,plastic,rest,textiel
10,514086,114708,485450,10519.0,30867.0,114707.719~485449.810~afval_cluster~114707.719|485449.810,111172.0,2020-04-01 13:57:12,2020-04-01 13:57:12,560e5290-61a4-7364-0ed3-5d42d59fb9c4,False,357.0,afval_cluster,114707.719|485449.810,"['114707.719', '485449.810', 'afval_cluster', '114707.719|485449.810']",114708.0,485450.0,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:5 m3']",Lederambachtstraat,F82c,F82,F,3,1.0,0.0,1.0,1.0,0.0
11,490473,114758,485828,2330.0,7266.0,114758.246~485828.071~afval_cluster~114758.246|485828.071,116611.0,2020-04-01 13:57:12,2020-04-01 13:57:12,9b2057cf-02b2-3050-d297-56a307d84f26,False,357.0,afval_cluster,114758.246|485828.071,"['114758.246', '485828.071', 'afval_cluster', '114758.246|485828.071']",114758.0,485828.0,"['Rest:1', 'Papier:1']","['Rest:5 m3', 'Papier:3 m3']",Wolbrantskerkweg,F82b,F82,F,2,1.0,0.0,0.0,1.0,0.0
12,570705,114803,485297,30132.0,87452.0,114803.152~485296.905~afval_cluster~114803.152|485296.905,70393.0,2020-04-01 13:57:12,2020-04-01 13:57:12,20ef82b3-0e6d-63af-ddb9-37a57ca1d286,False,357.0,afval_cluster,114803.152|485296.905,"['114803.152', '485296.905', 'afval_cluster', '114803.152|485296.905']",114803.0,485297.0,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:3 m3']",Carry Pothuis-Smitstraat,F82d,F82,F,3,0.0,2.0,0.0,1.0,0.0
13,640767,115067,488591,54319.0,157478.0,115067.202~488591.431~afval_cluster~115067.202|488591.431,91842.0,2020-04-01 13:57:12,2020-04-01 13:57:12,7ded48cb-f41e-5746-f9f6-66ef4f715d05,False,357.0,afval_cluster,115067.202|488591.431,"['115067.202', '488591.431', 'afval_cluster', '115067.202|488591.431']",115067.0,488591.0,"['Rest:2', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Glas:4 m3', 'Papier:5 m3', 'Plastic:5 m3']",Pieter Postsingel,F78d,F78,F,5,0.0,0.0,0.0,5.0,0.0
14,687984,115146,484072,70624.0,204671.0,115146.245~484071.550~afval_cluster~115146.245|484071.550,27190.0,2020-04-01 13:57:12,2020-04-01 13:57:12,6129f00e-7d70-24cb-37f4-fd717d7f0220,False,357.0,afval_cluster,115146.245|484071.550,"['115146.245', '484071.550', 'afval_cluster', '115146.245|484071.550']",115146.0,484072.0,"['Rest:2', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Papier:5 m3', 'Plastic:5 m3']",Kortrijk,F88h,F88,F,4,0.0,1.0,1.0,2.0,0.0
15,655641,115281,488428,59480.0,172344.0,115281.462~488427.917~afval_cluster~115281.462|488427.917,212.0,2020-04-01 13:57:12,2020-04-01 13:57:12,2e5d4cc6-6a34-406a-4054-46323ec4e02a,False,357.0,afval_cluster,115281.462|488427.917,"['115281.462', '488427.917', 'afval_cluster', '115281.462|488427.917']",115281.0,488428.0,['Rest:2'],['Rest:10 m3'],Ruys de Beerenbrouckstraat,F78d,F78,F,2,0.0,0.0,0.0,2.0,0.0
16,658305,115284,484207,60436.0,175010.0,115283.698~484206.743~afval_cluster~115283.698|484206.743,27272.0,2020-04-01 13:57:12,2020-04-01 13:57:12,297398a0-a70d-babd-a2a1-b495c5a3df31,False,357.0,afval_cluster,115283.698|484206.743,"['115283.698', '484206.743', 'afval_cluster', '115283.698|484206.743']",115284.0,484207.0,"['Rest:3', 'Papier:1', 'Plastic:1']","['Rest:15 m3', 'Papier:5 m3', 'Plastic:5 m3']",Knokkestraat,F88h,F88,F,5,1.0,0.0,0.0,4.0,0.0
17,487815,115339,486321,1439.0,4607.0,115339.257~486320.926~afval_cluster~115339.257|486320.926,118461.0,2020-04-01 13:57:12,2020-04-01 13:57:12,a763404e-eb38-8ca6-e508-05ae527e3cc5,False,357.0,afval_cluster,115339.257|486320.926,"['115339.257', '486320.926', 'afval_cluster', '115339.257|486320.926']",115339.0,486321.0,['Rest:2'],['Rest:10 m3'],Geer Ban,F81b,F81,F,2,0.0,1.0,0.0,1.0,0.0
18,892471,115430,485483,141109.0,409037.0,115429.886~485483.148~afval_cluster~115429.886|485483.148,121808.0,2020-04-01 13:57:12,2020-04-01 13:57:12,fdaeb26b-58b4-12c3-5de8-a1862cfede4a,False,357.0,afval_cluster,115429.886|485483.148,"['115429.886', '485483.148', 'afval_cluster', '115429.886|485483.148']",115430.0,485483.0,['Rest:2'],['Rest:10 m3'],Overleg,F81d,F81,F,2,0.0,1.0,0.0,1.0,0.0
19,860054,115453,484418,129926.0,376633.0,115453.112~484418.449~afval_cluster~115453.112|484418.449,125460.0,2020-04-01 13:57:12,2020-04-01 13:57:12,8fd0bd21-44c1-a335-f283-ea5d31f8d977,False,357.0,afval_cluster,115453.112|484418.449,"['115453.112', '484418.449', 'afval_cluster', '115453.112|484418.449']",115453.0,484418.0,"['Rest:3', 'Plastic:1']","['Rest:15 m3', 'Plastic:5 m3']",Lanakenstraat,F88e,F88,F,4,1.0,1.0,0.0,2.0,0.0
20,909040,115473,484422,146819.0,425593.0,115473.098~484422.169~afval_cluster~115473.098|484422.169,851.0,2020-04-01 13:57:12,2020-04-01 13:57:12,049c1d3c-3a8a-b17c-f279-f4e1c362c112,False,357.0,afval_cluster,115473.098|484422.169,"['115473.098', '484422.169', 'afval_cluster', '115473.098|484422.169']",115473.0,484422.0,"['Glas:1', 'Papier:1']","['Glas:4 m3', 'Papier:5 m3']",Berlaarstraat,F88e,F88,F,2,0.0,1.0,0.0,1.0,0.0
21,898452,115498,486374,117543.0,415010.0,115498.027~486374.297~afval_cluster~115498.027|486374.297,64609.0,2020-04-01 13:57:12,2020-04-01 13:57:12,e5fd0b08-4c71-edf8-fd5b-e53b65ac9129,False,357.0,afval_cluster,115498.027|486374.297,"['115498.027', '486374.297', 'afval_cluster', '115498.027|486374.297']",115498.0,486374.0,['Rest:1'],['Rest:5 m3'],Oeverpad,F81b,F81,F,1,0.0,0.0,0.0,1.0,0.0
22,574777,115797,484772,30568.0,91521.0,115797.194~484772.285~afval_cluster~115797.194|484772.285,650.0,2020-04-01 13:57:12,2020-04-01 13:57:12,ce1f4dfc-33bc-a993-3d51-c7ef30972b64,False,357.0,afval_cluster,115797.194|484772.285,"['115797.194', '484772.285', 'afval_cluster', '115797.194|484772.285']",115797.0,484772.0,['Rest:2'],['Rest:10 m3'],Hamontstraat,F88f,F88,F,2,0.0,0.0,0.0,2.0,0.0
23,947308,115845,485493,160126.0,463847.0,115844.873~485492.828~afval_cluster~115844.873|485492.828,37666.0,2020-04-01 13:57:12,2020-04-01 13:57:12,32d5c50e-db27-836e-fdf6-1aaba613aac7,False,357.0,afval_cluster,115844.873|485492.828,"['115844.873', '485492.828', 'afval_cluster', '115844.873|485492.828']",115845.0,485493.0,"['Rest:3', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:15 m3', 'Glas:3 m3', 'Papier:3 m3', 'Plastic:4 m3']",S. F. van Ossstraat,F81e,F81,F,6,0.0,2.0,1.0,3.0,0.0
24,585812,115870,487853,35313.0,102553.0,115870.239~487853.215~afval_cluster~115870.239|487853.215,102344.0,2020-04-01 13:57:12,2020-04-01 13:57:12,d820f14c-54ad-dc7f-b578-6a39bbcab250,False,357.0,afval_cluster,115870.239|487853.215,"['115870.239', '487853.215', 'afval_cluster', '115870.239|487853.215']",115870.0,487853.0,['Rest:1'],['Rest:5 m3'],Burgemeester Van Leeuwenlaan,F77d,F77,F,1,0.0,0.0,0.0,1.0,0.0
25,541670,115905,484304,20055.0,58433.0,115904.862~484303.533~afval_cluster~115904.862|484303.533,88785.0,2020-04-01 13:57:12,2020-04-01 13:57:12,d906e966-f769-037f-7403-441a3f445300,False,357.0,afval_cluster,115904.862|484303.533,"['115904.862', '484303.533', 'afval_cluster', '115904.862|484303.533']",115905.0,484304.0,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:5 m3']",Laan van Vlaanderen,F88g,F88,F,3,1.0,0.0,0.0,2.0,0.0
26,656434,115950,485367,59761.0,173137.0,115949.543~485367.072~afval_cluster~115949.543|485367.072,105176.0,2020-04-01 13:57:12,2020-04-01 13:57:12,f736eb43-5ec9-442f-c049-55c44a8d9f9a,False,357.0,afval_cluster,115949.543|485367.072,"['115949.543', '485367.072', 'afval_cluster', '115949.543|485367.072']",115950.0,485367.0,"['Rest:2', 'Textiel:1']","['Rest:10 m3', 'Textiel:3 m3']",Fred. Thomasstraat,F81e,F81,F,3,0.0,2.0,0.0,1.0,0.0
27,858382,116000,485606,129332.0,374962.0,115999.771~485605.900~afval_cluster~115999.771|485605.900,80874.0,2020-04-01 13:57:12,2020-04-01 13:57:12,0b2a3bf2-8bb3-b554-7a2d-8714013d7681,False,357.0,afval_cluster,115999.771|485605.900,"['115999.771', '485605.900', 'afval_cluster', '115999.771|485605.900']",116000.0,485606.0,"['Rest:1', 'Papier:1']","['Rest:5 m3', 'Papier:3 m3']",Eastonstraat,F81d,F81,F,2,0.0,0.0,1.0,1.0,0.0
28,838088,116019,487461,122333.0,354684.0,116019.285~487461.149~afval_cluster~116019.285|487461.149,87386.0,2020-04-01 13:57:12,2020-04-01 13:57:12,8110a535-e5fc-fe04-6762-e824a451649c,False,357.0,afval_cluster,116019.285|487461.149,"['116019.285', '487461.149', 'afval_cluster', '116019.285|487461.149']",116019.0,487461.0,['Rest:1'],['Rest:5 m3'],Parmenidesstraat,F77f,F77,F,1,0.0,1.0,0.0,0.0,0.0
29,544159,116134,485331,20896.0,60922.0,116134.172~485331.341~afval_cluster~116134.172|485331.341,110003.0,2020-04-01 13:57:12,2020-04-01 13:57:12,a8d7842c-fef5-34ec-3f90-0e0442692540,False,357.0,afval_cluster,116134.172|485331.341,"['116134.172', '485331.341', 'afval_cluster', '116134.172|485331.341']",116134.0,485331.0,"['Rest:2', 'Glas:1', 'Papier:1']","['Rest:8 m3', 'Glas:3 m3', 'Papier:3 m3']",Piet Wiedijkstraat,F81e,F81,F,4,1.0,0.0,2.0,1.0,0.0
30,679169,116426,488603,67622.0,195860.0,116426.489~488603.048~afval_cluster~116426.489|488603.048,3871.0,2020-04-01 13:57:12,2020-04-01 13:57:12,ea80b93c-f019-5098-d7fa-6659cb536748,False,357.0,afval_cluster,116426.489|488603.048,"['116426.489', '488603.048', 'afval_cluster', '116426.489|488603.048']",116426.0,488603.0,['Rest:2'],['Rest:10 m3'],Lou Jansenplein,F76a,F76,F,2,0.0,1.0,0.0,1.0,0.0
31,936603,116536,485581,156340.0,453143.0,116536.074~485581.010~afval_cluster~116536.074|485581.010,18917.0,2020-04-01 13:57:12,2020-04-01 13:57:12,a5f52657-1ef1-835a-a170-67e982b3235b,False,357.0,afval_cluster,116536.074|485581.010,"['116536.074', '485581.010', 'afval_cluster', '116536.074|485581.010']",116536.0,485581.0,['Rest:2'],['Rest:10 m3'],Pieter Calandlaan,F89a,F89,F,2,0.0,0.0,1.0,1.0,0.0
32,931726,116560,485165,154653.0,448270.0,116559.857~485165.100~afval_cluster~116559.857|485165.100,144702.0,2020-04-01 13:57:12,2020-04-01 13:57:12,20095b93-cf9c-0cae-eb70-73960d95c33a,False,357.0,afval_cluster,116559.857|485165.100,"['116559.857', '485165.100', 'afval_cluster', '116559.857|485165.100']",116560.0,485165.0,"['Rest:2', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Glas:4 m3', 'Papier:5 m3', 'Plastic:5 m3']",Cor Hermusstraat,F89a,F89,F,5,0.0,1.0,1.0,3.0,0.0
33,662827,116673,488228,62030.0,179529.0,116673.158~488227.632~afval_cluster~116673.158|488227.632,51313.0,2020-04-01 13:57:12,2020-04-01 13:57:12,98139795-9678-71cc-39ff-ac1140998ff2,False,357.0,afval_cluster,116673.158|488227.632,"['116673.158', '488227.632', 'afval_cluster', '116673.158|488227.632']",116673.0,488228.0,"['Rest:2', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Papier:5 m3', 'Plastic:5 m3']",Sape Kuiperplantsoen,F76b,F76,F,4,0.0,1.0,0.0,3.0,0.0
34,827899,116679,484163,118825.0,344509.0,116679.468~484163.340~afval_cluster~116679.468|484163.340,52847.0,2020-04-01 13:57:12,2020-04-01 13:57:12,86eb1d47-8797-cc26-79c1-6c760f56c536,False,357.0,afval_cluster,116679.468|484163.340,"['116679.468', '484163.340', 'afval_cluster', '116679.468|484163.340']",116679.0,484163.0,"['Rest:3', 'Papier:1', 'Plastic:1']","['Rest:15 m3', 'Papier:5 m3', 'Plastic:5 m3']",Count Basiestraat,F88b,F88,F,5,1.0,1.0,1.0,2.0,0.0
35,878223,116706,485943,136262.0,394795.0,116705.661~485943.250~afval_cluster~116705.661|485943.250,357.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c4cda356-f798-3557-4505-0c6215a1c3d2,False,357.0,afval_cluster,116705.661|485943.250,"['116705.661', '485943.250', 'afval_cluster', '116705.661|485943.250']",116706.0,485943.0,['Rest:1'],['Rest:5 m3'],Emanuel van Meterenstraat,F85b,F85,F,1,0.0,0.0,0.0,1.0,0.0
36,523058,116820,485855,13633.0,39832.0,116819.634~485854.809~afval_cluster~116819.634|485854.809,152522.0,2020-04-01 13:57:12,2020-04-01 13:57:12,e0f65b58-5dd5-a4c0-2347-73a148cfe728,False,357.0,afval_cluster,116819.634|485854.809,"['116819.634', '485854.809', 'afval_cluster', '116819.634|485854.809']",116820.0,485855.0,"['Glas:1', 'Papier:1', 'Plastic:1', 'Textiel:1']","['Glas:4 m3', 'Papier:5 m3', 'Plastic:4 m3', 'Textiel:3 m3']",Johan Huizingalaan,F85b,F85,F,4,0.0,1.0,1.0,2.0,0.0
37,727276,117146,486747,84383.0,243944.0,117146.001~486747.284~afval_cluster~117146.001|486747.284,123107.0,2020-04-01 13:57:12,2020-04-01 13:57:12,21710ee9-7e87-4989-2964-e41610432abc,False,357.0,afval_cluster,117146.001|486747.284,"['117146.001', '486747.284', 'afval_cluster', '117146.001|486747.284']",117146.0,486747.0,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:5 m3']",Pradolaan,F85a,F85,F,3,0.0,0.0,0.0,3.0,0.0
38,783627,117218,486407,103680.0,300263.0,117217.568~486407.002~afval_cluster~117217.568|486407.002,142107.0,2020-04-01 13:57:12,2020-04-01 13:57:12,d9a3da52-c5f6-83c3-bf1e-c57f8971fbc9,False,357.0,afval_cluster,117217.568|486407.002,"['117217.568', '486407.002', 'afval_cluster', '117217.568|486407.002']",117218.0,486407.0,"['Glas:1', 'Papier:1', 'Plastic:1']","['Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Lakenhalstraat,F85a,F85,F,3,1.0,1.0,0.0,1.0,0.0
39,501944,117264,488611,6305.0,18735.0,117263.822~488610.834~afval_cluster~117263.822|488610.834,777.0,2020-04-01 13:57:12,2020-04-01 13:57:12,e8f36dbd-c30e-183c-2490-33cf2a727de6,False,357.0,afval_cluster,117263.822|488610.834,"['117263.822', '488610.834', 'afval_cluster', '117263.822|488610.834']",117264.0,488611.0,['Rest:1'],['Rest:5 m3'],Johan Herman Doornstraat,F76a,F76,F,1,0.0,0.0,0.0,1.0,0.0
40,965938,117403,485674,166487.0,482468.0,117402.997~485673.860~afval_cluster~117402.997|485673.860,137293.0,2020-04-01 13:57:12,2020-04-01 13:57:12,d41ebb23-944f-d6c1-32cf-7b6253202d77,False,357.0,afval_cluster,117402.997|485673.860,"['117402.997', '485673.860', 'afval_cluster', '117402.997|485673.860']",117403.0,485674.0,"['Glas:1', 'Papier:1', 'Plastic:1']","['Glas:4 m3', 'Papier:5 m3', 'Plastic:5 m3']",Cornelis Lelylaan,F87f,F87,F,3,0.0,0.0,3.0,0.0,0.0
41,704439,117428,485434,66979.0,221117.0,117427.743~485433.624~afval_cluster~117427.743|485433.624,98230.0,2020-04-01 13:57:12,2020-04-01 13:57:12,8c756eb1-b158-d799-5cbb-b5410b952d58,False,357.0,afval_cluster,117427.743|485433.624,"['117427.743', '485433.624', 'afval_cluster', '117427.743|485433.624']",117428.0,485434.0,"['Glas:1', 'Papier:1', 'Plastic:1']","['Glas:4 m3', 'Papier:5 m3', 'Plastic:4 m3']",Wittgensteinlaan,F87a,F87,F,3,1.0,1.0,0.0,1.0,0.0
42,624769,117448,484594,48798.0,141488.0,117448.377~484593.756~afval_cluster~117448.377|484593.756,65963.0,2020-04-01 13:57:12,2020-04-01 13:57:12,32502781-c776-8193-7ae1-5a81e639cb3a,False,357.0,afval_cluster,117448.377|484593.756,"['117448.377', '484593.756', 'afval_cluster', '117448.377|484593.756']",117448.0,484594.0,"['Rest:3', 'Papier:1']","['Rest:15 m3', 'Papier:5 m3']",Maassluisstraat,F87d,F87,F,4,0.0,0.0,1.0,3.0,0.0
43,634608,117500,485913,52203.0,151326.0,117500.340~485913.354~afval_cluster~117500.340|485913.354,27670.0,2020-04-01 13:57:12,2020-04-01 13:57:12,cdedb221-6fdb-2b1c-9ba5-349f99d65ad7,False,357.0,afval_cluster,117500.340|485913.354,"['117500.340', '485913.354', 'afval_cluster', '117500.340|485913.354']",117500.0,485913.0,"['Rest:5', 'Papier:1', 'Plastic:1']","['Rest:25 m3', 'Papier:5 m3', 'Plastic:5 m3']",Jan Sluijtersstraat,F86b,F86,F,7,1.0,1.0,1.0,4.0,0.0
44,886628,117660,486517,139150.0,403193.0,117660.368~486517.052~afval_cluster~117660.368|486517.052,74404.0,2020-04-01 13:57:12,2020-04-01 13:57:12,7d83f20a-ab8b-3b77-0c61-84bc840eaecf,False,357.0,afval_cluster,117660.368|486517.052,"['117660.368', '486517.052', 'afval_cluster', '117660.368|486517.052']",117660.0,486517.0,"['Rest:3', 'Papier:1']","['Rest:15 m3', 'Papier:5 m3']",Willem Nakkenstraat,F86a,F86,F,4,0.0,0.0,1.0,3.0,0.0
45,863339,117740,484660,131084.0,379918.0,117739.692~484659.972~afval_cluster~117739.692|484659.972,11416.0,2020-04-01 13:57:12,2020-04-01 13:57:12,983aaa00-0d39-c498-1753-e7355e45b7e1,False,357.0,afval_cluster,117739.692|484659.972,"['117739.692', '484659.972', 'afval_cluster', '117739.692|484659.972']",117740.0,484660.0,"['Plastic:1', 'Textiel:1']","['Plastic:4 m3', 'Textiel:3 m3']",Voorburgstraat,F87d,F87,F,2,0.0,1.0,0.0,1.0,0.0
46,768053,117794,485087,98342.0,284699.0,117793.641~485086.669~afval_cluster~117793.641|485086.669,76775.0,2020-04-01 13:57:12,2020-04-01 13:57:12,bdc474aa-3ca8-1cb5-fbfd-e3397e47f57e,False,357.0,afval_cluster,117793.641|485086.669,"['117793.641', '485086.669', 'afval_cluster', '117793.641|485086.669']",117794.0,485087.0,"['Rest:3', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:15 m3', 'Glas:4 m3', 'Papier:5 m3', 'Plastic:5 m3']",Delflandlaan,F87a,F87,F,6,1.0,1.0,1.0,3.0,0.0
47,527974,117795,486097,15326.0,44743.0,117795.173~486097.269~afval_cluster~117795.173|486097.269,30021.0,2020-04-01 13:57:12,2020-04-01 13:57:12,307a505d-98fd-1f39-eace-64cf628836d1,False,357.0,afval_cluster,117795.173|486097.269,"['117795.173', '486097.269', 'afval_cluster', '117795.173|486097.269']",117795.0,486097.0,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:5 m3']",Anton Waldorpstraat,F86b,F86,F,3,0.0,1.0,0.0,2.0,0.0
48,645179,117827,484819,55878.0,161888.0,117826.773~484818.629~afval_cluster~117826.773|484818.629,124251.0,2020-04-01 13:57:12,2020-04-01 13:57:12,9a9fad46-dd36-0d96-5ee6-73f2e2703b01,False,357.0,afval_cluster,117826.773|484818.629,"['117826.773', '484818.629', 'afval_cluster', '117826.773|484818.629']",117827.0,484819.0,"['Rest:2', 'Glas:1', 'Papier:1']","['Rest:10 m3', 'Glas:5 m3', 'Papier:5 m3']",Delflandplein,F87d,F87,F,4,0.0,1.0,0.0,3.0,0.0
49,738645,117862,484499,88323.0,255305.0,117862.151~484498.706~afval_cluster~117862.151|484498.706,56106.0,2020-04-01 13:57:12,2020-04-01 13:57:12,fe5a459f-15f9-dd71-c68d-bc32ebf02605,False,357.0,afval_cluster,117862.151|484498.706,"['117862.151', '484498.706', 'afval_cluster', '117862.151|484498.706']",117862.0,484499.0,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:5 m3']",Naaldwijkstraat,F87c,F87,F,3,0.0,1.0,1.0,1.0,0.0
50,633696,117957,484648,51869.0,150414.0,117957.226~484647.667~afval_cluster~117957.226|484647.667,11105.0,2020-04-01 13:57:12,2020-04-01 13:57:12,298c46e4-9ad7-da7b-f8c6-1ace69c146ec,False,357.0,afval_cluster,117957.226|484647.667,"['117957.226', '484647.667', 'afval_cluster', '117957.226|484647.667']",117957.0,484648.0,"['Rest:3', 'Papier:1']","['Rest:15 m3', 'Papier:5 m3']",Honselersdijkstraat,F87c,F87,F,4,0.0,1.0,1.0,2.0,0.0
51,527776,117997,484844,15251.0,44546.0,117997.169~484844.478~afval_cluster~117997.152|484845.442,32995.0,2020-04-01 13:57:12,2020-04-01 13:57:12,22008b00-f39d-924d-fe09-d3d57278a4d9,False,357.0,afval_cluster,117997.152|484845.442,"['117997.169', '484844.478', 'afval_cluster', '117997.152|484845.442']",117997.0,484844.0,"['Rest:3', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:15 m3', 'Glas:4 m3', 'Papier:5 m3', 'Plastic:4 m3']",Poeldijkstraat,F87c,F87,F,6,0.0,3.0,0.0,3.0,0.0
