,s1_afv_nodes,cluster_x,cluster_y,Unnamed: 0,s1_afv_rel_nodes_poi,bk_afv_rel_nodes_poi,s1_afv_poi,mf_insert_datetime,mf_update_datetime,mf_row_hash,mf_deleted_ind,mf_run_id,type,bag,split,x,y,aantal_per_fractie,volume_per_fractie,street_name,buurt,wijk,stadsdeel,totaal,glas,papier,plastic,rest,textiel
10,660274,118403,485910,61113.0,176975.0,118403.161~485910.439~afval_cluster~118403.161|485910.439,159400.0,2020-04-01 13:57:12,2020-04-01 13:57:12,33d2aa15-f741-97f0-af39-7aa55fea19fa,False,357.0,afval_cluster,118403.161|485910.439,"['118403.161', '485910.439', 'afval_cluster', '118403.161|485910.439']",118403.0,485910.0,"['Rest:2', 'Plastic:1']","['Rest:10 m3', 'Plastic:5 m3']",Antillenstraat,E43b,E43,E,3,0.0,2.0,0.0,1.0,0.0
11,751416,118403,486016,92667.0,268069.0,118403.413~486016.443~afval_cluster~118403.413|486016.443,147811.0,2020-04-01 13:57:12,2020-04-01 13:57:12,ce9827cc-6b2a-8caf-5a9b-fa14826cab3b,False,357.0,afval_cluster,118403.413|486016.443,"['118403.413', '486016.443', 'afval_cluster', '118403.413|486016.443']",118403.0,486016.0,"['Rest:1', 'Glas:1', 'Papier:1']","['Rest:5 m3', 'Glas:5 m3', 'Papier:5 m3']",Postjeskade,E43b,E43,E,3,0.0,0.0,1.0,2.0,0.0
12,606393,118434,487812,42367.0,123122.0,118433.777~487812.218~afval_cluster~118433.777|487812.218,84594.0,2020-04-01 13:57:12,2020-04-01 13:57:12,280d0cf9-b886-a9e9-cae7-60b172f67074,False,357.0,afval_cluster,118433.777|487812.218,"['118433.777', '487812.218', 'afval_cluster', '118433.777|487812.218']",118434.0,487812.0,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:5 m3']",Marieken van Nimwegenstraat,E38c,E38,E,3,2.0,0.0,0.0,1.0,0.0
13,940050,118441,488030,157605.0,456590.0,118440.784~488030.049~afval_cluster~118440.784|488030.049,107989.0,2020-04-01 13:57:12,2020-04-01 13:57:12,51309be3-b01c-6e9e-8930-961771174d5d,False,357.0,afval_cluster,118440.784|488030.049,"['118440.784', '488030.049', 'afval_cluster', '118440.784|488030.049']",118441.0,488030.0,"['Glas:1', 'Papier:1', 'Textiel:1']","['Glas:4 m3', 'Papier:5 m3', 'Textiel:3 m3']",Bos en Lommerweg,E37c,E37,E,3,0.0,1.0,0.0,2.0,0.0
14,821308,118505,487958,98443.0,337924.0,118505.027~487958.080~afval_cluster~118505.027|487958.080,43818.0,2020-04-01 13:57:12,2020-04-01 13:57:12,73474378-4f76-74e0-37fa-b95b91388ce8,False,357.0,afval_cluster,118505.027|487958.080,"['118505.027', '487958.080', 'afval_cluster', '118505.027|487958.080']",118505.0,487958.0,"['Rest:1', 'Glas:1', 'Papier:1']","['Rest:5 m3', 'Glas:5 m3', 'Papier:5 m3']",Esmoreitstraat,E38c,E38,E,3,0.0,1.0,1.0,1.0,0.0
15,924109,118600,488261,152013.0,440657.0,118600.016~488261.313~afval_cluster~118600.016|488261.313,128584.0,2020-04-01 13:57:12,2020-04-01 13:57:12,63f9a64c-f43c-1a02-5d08-ffc404c03ee6,False,357.0,afval_cluster,118600.016|488261.313,"['118600.016', '488261.313', 'afval_cluster', '118600.016|488261.313']",118600.0,488261.0,['Rest:2'],['Rest:10 m3'],Hertspieghelweg,E37c,E37,E,2,0.0,0.0,1.0,0.0,1.0
16,661124,118622,488345,61435.0,177828.0,118622.278~488345.401~afval_cluster~118622.278|488345.401,81826.0,2020-04-01 13:57:12,2020-04-01 13:57:12,b0047733-5640-77ec-3578-ea452843d0cf,False,357.0,afval_cluster,118622.278|488345.401,"['118622.278', '488345.401', 'afval_cluster', '118622.278|488345.401']",118622.0,488345.0,['Rest:2'],['Rest:10 m3'],Admiraal De Ruijterweg,E37f,E37,E,2,0.0,0.0,0.0,2.0,0.0
17,558916,118660,488652,26062.0,75669.0,118659.767~488651.738~afval_cluster~118659.767|488651.738,11576.0,2020-04-01 13:57:12,2020-04-01 13:57:12,b4eab8e9-757a-c014-c187-aeffbfa7970e,False,357.0,afval_cluster,118659.767|488651.738,"['118659.767', '488651.738', 'afval_cluster', '118659.767|488651.738']",118660.0,488652.0,['Rest:2'],['Rest:10 m3'],Livornostraat,E37f,E37,E,2,0.0,0.0,0.0,2.0,0.0
18,934200,118677,488053,155512.0,450743.0,118676.755~488052.919~afval_cluster~118676.755|488052.919,12465.0,2020-04-01 13:57:12,2020-04-01 13:57:12,8ba28647-1090-26fe-caf1-c58b0e6544bc,False,357.0,afval_cluster,118676.755|488052.919,"['118676.755', '488052.919', 'afval_cluster', '118676.755|488052.919']",118677.0,488053.0,['Rest:1'],['Rest:5 m3'],Lorreinenstraat,E38c,E38,E,1,1.0,0.0,0.0,0.0,0.0
19,854206,118734,488666,127858.0,370789.0,118734.190~488665.983~afval_cluster~118734.006|488665.793,121818.0,2020-04-01 13:57:12,2020-04-01 13:57:12,e2a1f9d6-a614-d608-5dae-5b30c594f9c1,False,357.0,afval_cluster,118734.006|488665.793,"['118734.190', '488665.983', 'afval_cluster', '118734.006|488665.793']",118734.0,488666.0,"['Rest:2', 'Glas:2', 'Papier:3']","['Rest:10 m3', 'Glas:9 m3', 'Papier:13 m3']",Haarlemmerweg,E37f,E37,E,7,1.0,1.0,0.0,5.0,0.0
20,572890,118739,485533,30885.0,89635.0,118739.458~485533.363~afval_cluster~118739.458|485533.363,57197.0,2020-04-01 13:57:12,2020-04-01 13:57:12,b3d8691f-3315-b2fa-bd0c-fdd063593c9d,False,357.0,afval_cluster,118739.458|485533.363,"['118739.458', '485533.363', 'afval_cluster', '118739.458|485533.363']",118739.0,485533.0,['Plastic:2'],['Plastic:8 m3'],Amstelveenseweg,E21b,E21,E,2,0.0,1.0,1.0,0.0,0.0
21,746938,118773,486844,91139.0,263592.0,118773.179~486843.820~afval_cluster~118773.179|486843.820,76882.0,2020-04-01 13:57:12,2020-04-01 13:57:12,b14ff7aa-ae0a-3c1a-6b40-38dec2618d2a,False,357.0,afval_cluster,118773.179|486843.820,"['118773.179', '486843.820', 'afval_cluster', '118773.179|486843.820']",118773.0,486844.0,"['Rest:2', 'Glas:1', 'Papier:1']","['Rest:9 m3', 'Glas:5 m3', 'Papier:5 m3']",Cabotstraat,E42a,E42,E,4,0.0,1.0,1.0,2.0,0.0
22,584477,118788,487898,34830.0,101216.0,118788.031~487897.816~afval_cluster~118788.031|487897.816,74891.0,2020-04-01 13:57:12,2020-04-01 13:57:12,61535ae1-20c8-c5b9-9695-5daf95960f2c,False,357.0,afval_cluster,118788.031|487897.816,"['118788.031', '487897.816', 'afval_cluster', '118788.031|487897.816']",118788.0,487898.0,['Rest:1'],['Rest:5 m3'],Blancefloorstraat,E38c,E38,E,1,0.0,0.0,0.0,1.0,0.0
23,750564,118832,488646,92385.0,267218.0,118831.925~488646.467~afval_cluster~118831.925|488646.467,101533.0,2020-04-01 13:57:12,2020-04-01 13:57:12,f2a0ced2-5bd2-f635-bef3-cdf68521f079,False,357.0,afval_cluster,118831.925|488646.467,"['118831.925', '488646.467', 'afval_cluster', '118831.925|488646.467']",118832.0,488646.0,['Rest:1'],['Rest:5 m3'],Bos en Lommerweg,E37f,E37,E,1,0.0,1.0,0.0,0.0,0.0
24,541209,118836,486068,19899.0,57972.0,118836.118~486068.250~afval_cluster~118836.118|486068.250,61881.0,2020-04-01 13:57:12,2020-04-01 13:57:12,5794ad0d-fcec-2f1b-05fe-0a2d06eb0974,False,357.0,afval_cluster,118836.118|486068.250,"['118836.118', '486068.250', 'afval_cluster', '118836.118|486068.250']",118836.0,486068.0,['Textiel:1'],['Textiel:5 m3'],Nepveustraat,E43a,E43,E,1,0.0,1.0,0.0,0.0,0.0
25,513640,118848,486774,10363.0,30420.0,118848.084~486773.795~afval_cluster~118848.084|486773.795,165809.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c469d75e-b473-5e45-329f-7b09b693a01f,False,357.0,afval_cluster,118848.084|486773.795,"['118848.084', '486773.795', 'afval_cluster', '118848.084|486773.795']",118848.0,486774.0,['Rest:2'],['Rest:9 m3'],Marco Polostraat,E42b,E42,E,2,0.0,1.0,0.0,1.0,0.0
26,579551,118853,485958,33151.0,96293.0,118852.780~485957.565~afval_cluster~118852.780|485957.565,45205.0,2020-04-01 13:57:12,2020-04-01 13:57:12,8b432551-5dd0-1691-ecf2-96dbe863a6df,False,357.0,afval_cluster,118852.780|485957.565,"['118852.780', '485957.565', 'afval_cluster', '118852.780|485957.565']",118853.0,485958.0,"['Rest:1', 'Glas:1', 'Papier:1']","['Rest:3 m3', 'Glas:5 m3', 'Papier:5 m3']",Baarsjesweg,E43a,E43,E,3,0.0,0.0,0.0,3.0,0.0
27,772011,118858,487058,99710.0,288657.0,118858.217~487058.179~afval_cluster~118858.217|487058.179,149365.0,2020-04-01 13:57:12,2020-04-01 13:57:12,aa2f03e7-22e9-1a1f-adff-37f983d65b0f,False,357.0,afval_cluster,118858.217|487058.179,"['118858.217', '487058.179', 'afval_cluster', '118858.217|487058.179']",118858.0,487058.0,['Rest:1'],['Rest:5 m3'],Admiralengracht,E42a,E42,E,1,0.0,0.0,0.0,1.0,0.0
28,733741,118863,487866,86685.0,250403.0,118862.895~487866.223~afval_cluster~118862.895|487866.223,115534.0,2020-04-01 13:57:12,2020-04-01 13:57:12,6403764c-c752-b51e-a374-5c692b4a155f,False,357.0,afval_cluster,118862.895|487866.223,"['118862.895', '487866.223', 'afval_cluster', '118862.895|487866.223']",118863.0,487866.0,['Rest:1'],['Rest:5 m3'],Vier Heemskinderenstraat,E38c,E38,E,1,0.0,1.0,0.0,0.0,0.0
29,510171,118891,487111,9146.0,26956.0,118891.138~487110.794~afval_cluster~118891.138|487110.794,35199.0,2020-04-01 13:57:12,2020-04-01 13:57:12,8f0ddda0-3215-6a03-813d-e403a620b880,False,357.0,afval_cluster,118891.138|487110.794,"['118891.138', '487110.794', 'afval_cluster', '118891.138|487110.794']",118891.0,487111.0,"['Rest:1', 'Glas:1', 'Papier:1', 'Textiel:1']","['Rest:5 m3', 'Glas:5 m3', 'Papier:5 m3', 'Textiel:3 m3']",Admiralengracht,E75b,E75,E,4,2.0,0.0,0.0,1.0,1.0
30,567130,118903,487534,28881.0,83880.0,118902.936~487533.592~afval_cluster~118902.936|487533.592,77570.0,2020-04-01 13:57:12,2020-04-01 13:57:12,95c2fc67-1365-7c3e-384a-ccc3cdfc6e5f,False,357.0,afval_cluster,118902.936|487533.592,"['118902.936', '487533.592', 'afval_cluster', '118902.936|487533.592']",118903.0,487534.0,['Rest:2'],['Rest:8 m3'],Jan van Galenstraat,E40c,E40,E,2,0.0,1.0,0.0,1.0,0.0
31,577971,118903,488488,32616.0,94714.0,118903.282~488487.954~afval_cluster~118903.282|488487.954,105568.0,2020-04-01 13:57:12,2020-04-01 13:57:12,27f327a1-400e-e3ae-0006-28e7444ca455,False,357.0,afval_cluster,118903.282|488487.954,"['118903.282', '488487.954', 'afval_cluster', '118903.282|488487.954']",118903.0,488488.0,['Rest:2'],['Rest:10 m3'],Adolf van Nassaustraat,E37a,E37,E,2,0.0,0.0,0.0,1.0,1.0
32,956233,118952,481974,163194.0,472765.0,118952.128~481973.705~afval_cluster~118952.128|481973.705,5474.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c2081009-25d9-2b3a-e25f-29f1c339ee69,False,357.0,afval_cluster,118952.128|481973.705,"['118952.128', '481973.705', 'afval_cluster', '118952.128|481973.705']",118952.0,481974.0,['Rest:2'],['Rest:8 m3'],Bolestein,K90d,K90,K,2,0.0,0.0,1.0,1.0,0.0
33,929779,118955,486722,154005.0,446324.0,118955.200~486722.406~afval_cluster~118955.200|486722.406,22835.0,2020-04-01 13:57:12,2020-04-01 13:57:12,47ffc856-7dab-d5c7-ced9-7ba5d89adc4d,False,357.0,afval_cluster,118955.200|486722.406,"['118955.200', '486722.406', 'afval_cluster', '118955.200|486722.406']",118955.0,486722.0,['Rest:1'],['Rest:5 m3'],Admiralengracht,E75d,E75,E,1,0.0,1.0,0.0,0.0,0.0
34,522269,118969,487256,13369.0,39043.0,118968.996~487255.511~afval_cluster~118968.996|487255.511,28.0,2020-04-01 13:57:12,2020-04-01 13:57:12,351890ff-82dc-8b16-e9fb-117811ef878b,False,357.0,afval_cluster,118968.996|487255.511,"['118968.996', '487255.511', 'afval_cluster', '118968.996|487255.511']",118969.0,487256.0,['Rest:2'],['Rest:8 m3'],Krommertstraat,E40c,E40,E,2,1.0,0.0,0.0,1.0,0.0
35,851904,118994,484743,127069.0,368486.0,118994.082~484742.666~afval_cluster~118994.082|484742.666,45522.0,2020-04-01 13:57:12,2020-04-01 13:57:12,5425de18-140d-d794-8193-e90c30a9a911,False,357.0,afval_cluster,118994.082|484742.666,"['118994.082', '484742.666', 'afval_cluster', '118994.082|484742.666']",118994.0,484743.0,"['Glas:1', 'Papier:1', 'Plastic:1']","['Glas:5 m3', 'Papier:5 m3', 'Plastic:4 m3']",Bernard Kochstraat,K48a,K48,K,3,0.0,1.0,0.0,1.0,1.0
36,620818,119041,487714,47415.0,137542.0,119040.751~487713.579~afval_cluster~119040.751|487713.579,47812.0,2020-04-01 13:57:12,2020-04-01 13:57:12,11aca94c-9cfa-53ad-e936-7c4c10b7756c,False,357.0,afval_cluster,119040.751|487713.579,"['119040.751', '487713.579', 'afval_cluster', '119040.751|487713.579']",119041.0,487714.0,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:5 m3']",Bestevâerstraat,E37d,E37,E,3,1.0,1.0,0.0,1.0,0.0
37,886558,119054,485991,139128.0,403123.0,119054.372~485991.116~afval_cluster~119054.372|485991.116,93497.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c8fc8e64-4ade-9a51-b386-c3e0b0748b3b,False,357.0,afval_cluster,119054.372|485991.116,"['119054.372', '485991.116', 'afval_cluster', '119054.372|485991.116']",119054.0,485991.0,['Rest:6'],['Rest:30 m3'],Rhijnvis Feithstraat,E21a,E21,E,6,1.0,0.0,0.0,5.0,0.0
38,637963,119054,486570,45708.0,154678.0,119054.103~486569.714~afval_cluster~119054.103|486569.714,164899.0,2020-04-01 13:57:12,2020-04-01 13:57:12,2e7c7aa8-002b-17e4-9295-2a5d2c33c81c,False,357.0,afval_cluster,119054.103|486569.714,"['119054.103', '486569.714', 'afval_cluster', '119054.103|486569.714']",119054.0,486570.0,['Rest:2'],['Rest:8 m3'],Witte de Withstraat,E75c,E75,E,2,0.0,0.0,0.0,2.0,0.0
39,877059,119064,484695,135841.0,393629.0,119063.905~484694.861~afval_cluster~119063.905|484694.861,43049.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c4c7debf-4bbd-7ac9-0762-fbbafb1fec6a,False,357.0,afval_cluster,119063.905|484694.861,"['119063.905', '484694.861', 'afval_cluster', '119063.905|484694.861']",119064.0,484695.0,"['Rest:3', 'Papier:1']","['Rest:15 m3', 'Papier:5 m3']",Bernard Kochstraat,K48a,K48,K,4,1.0,1.0,0.0,2.0,0.0
40,526249,119069,486169,14704.0,43019.0,119068.948~486169.129~afval_cluster~119068.948|486169.129,730.0,2020-04-01 13:57:12,2020-04-01 13:57:12,b5f3fdca-8ec1-35ab-f265-c49f1038840a,False,357.0,afval_cluster,119068.948|486169.129,"['119068.948', '486169.129', 'afval_cluster', '119068.948|486169.129']",119069.0,486169.0,['Rest:2'],['Rest:10 m3'],Jacob van Lennepkade,E19c,E19,E,2,0.0,0.0,0.0,2.0,0.0
41,885568,119100,484005,138772.0,402133.0,119099.681~484004.955~afval_cluster~119099.681|484004.955,161065.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c43794c8-41f1-a26d-304e-b8f9f57a11b0,False,357.0,afval_cluster,119099.681|484004.955,"['119099.681', '484004.955', 'afval_cluster', '119099.681|484004.955']",119100.0,484005.0,"['Glas:1', 'Papier:1']","['Glas:5 m3', 'Papier:5 m3']",Stadionkade,K48f,K48,K,2,0.0,0.0,0.0,2.0,0.0
42,963965,119120,481976,165800.0,480495.0,119119.822~481975.984~afval_cluster~119119.822|481975.984,77211.0,2020-04-01 13:57:12,2020-04-01 13:57:12,70e777b5-4801-471b-55bd-c84dad09a306,False,357.0,afval_cluster,119119.822|481975.984,"['119119.822', '481975.984', 'afval_cluster', '119119.822|481975.984']",119120.0,481976.0,['Rest:2'],['Rest:8 m3'],Gunterstein,K90d,K90,K,2,0.0,1.0,1.0,0.0,0.0
43,911652,119146,487868,147689.0,428205.0,119145.730~487868.282~afval_cluster~119145.730|487868.282,869.0,2020-04-01 13:57:12,2020-04-01 13:57:12,4236b527-0513-383e-0fee-a612f4210127,False,357.0,afval_cluster,119145.730|487868.282,"['119145.730', '487868.282', 'afval_cluster', '119145.730|487868.282']",119146.0,487868.0,['Rest:2'],['Rest:10 m3'],De Rijpgracht,E37d,E37,E,2,0.0,1.0,0.0,1.0,0.0
44,748053,119150,484872,91541.0,264710.0,119149.624~484871.910~afval_cluster~119149.624|484871.910,149176.0,2020-04-01 13:57:12,2020-04-01 13:57:12,eebd1f61-5a95-3d53-57d8-8af5006bfe96,False,357.0,afval_cluster,119149.624|484871.910,"['119149.624', '484871.910', 'afval_cluster', '119149.624|484871.910']",119150.0,484872.0,"['Glas:1', 'Papier:1']","['Glas:5 m3', 'Papier:5 m3']",Hendrik Jacobszstraat,K48a,K48,K,2,0.0,0.0,0.0,2.0,0.0
45,672230,119178,487737,65261.0,188925.0,119178.452~487736.612~afval_cluster~119178.452|487736.612,929.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c487ad6b-79ac-a5d5-4290-5845be795f84,False,357.0,afval_cluster,119178.452|487736.612,"['119178.452', '487736.612', 'afval_cluster', '119178.452|487736.612']",119178.0,487737.0,"['Rest:2', 'Plastic:1']","['Rest:10 m3', 'Plastic:5 m3']",Jan Haringstraat,E37d,E37,E,3,0.0,0.0,2.0,1.0,0.0
46,620599,119179,486287,47336.0,137320.0,119179.123~486286.529~afval_cluster~119179.123|486286.529,9568.0,2020-04-01 13:57:12,2020-04-01 13:57:12,f456f82b-098d-c454-4cac-6cef2eeda104,False,357.0,afval_cluster,119179.123|486286.529,"['119179.123', '486286.529', 'afval_cluster', '119179.123|486286.529']",119179.0,486287.0,['Rest:4'],['Rest:20 m3'],Lootsstraat,E19c,E19,E,4,0.0,0.0,1.0,3.0,0.0
47,889698,119238,488063,140185.0,406263.0,119237.897~488063.168~afval_cluster~119237.897|488063.168,130798.0,2020-04-01 13:57:12,2020-04-01 13:57:12,fe221194-b004-100d-f4c2-74801fab57d9,False,357.0,afval_cluster,119237.897|488063.168,"['119237.897', '488063.168', 'afval_cluster', '119237.897|488063.168']",119238.0,488063.0,['Rest:2'],['Rest:10 m3'],Willem de Zwijgerlaan,E37d,E37,E,2,0.0,1.0,0.0,1.0,0.0
48,728771,119249,484550,84947.0,245439.0,119248.954~484549.602~afval_cluster~119248.954|484549.602,135257.0,2020-04-01 13:57:12,2020-04-01 13:57:12,0cea97ee-8042-7a06-800c-a8c8f3bbb8c1,False,357.0,afval_cluster,119248.954|484549.602,"['119248.954', '484549.602', 'afval_cluster', '119248.954|484549.602']",119249.0,484550.0,['Rest:1'],['Rest:5 m3'],Marathonweg,K48c,K48,K,1,0.0,1.0,0.0,0.0,0.0
49,652767,119268,485016,58489.0,169471.0,119268.362~485015.646~afval_cluster~119268.362|485015.646,64098.0,2020-04-01 13:57:12,2020-04-01 13:57:12,21481011-645f-98af-238e-fd4d84d382bb,False,357.0,afval_cluster,119268.362|485015.646,"['119268.362', '485015.646', 'afval_cluster', '119268.362|485015.646']",119268.0,485016.0,['Rest:1'],['Rest:5 m3'],Okeghemstraat,K46b,K46,K,1,0.0,0.0,0.0,1.0,0.0
50,809560,119321,486032,112444.0,326181.0,119320.908~486032.318~afval_cluster~119321.960|486032.731,56547.0,2020-04-01 13:57:12,2020-04-01 13:57:12,3ee5040b-dc6a-dcba-4a48-89d3d57dce6e,False,357.0,afval_cluster,119321.960|486032.731,"['119320.908', '486032.318', 'afval_cluster', '119321.960|486032.731']",119321.0,486032.0,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:5 m3']",Staringplein,E21a,E21,E,3,0.0,1.0,0.0,2.0,0.0
51,522272,119340,485110,13371.0,39046.0,119339.806~485110.139~afval_cluster~119339.806|485110.139,118825.0,2020-04-01 13:57:12,2020-04-01 13:57:12,64d0fb41-a7f9-3654-68e9-4389acc09a1d,False,357.0,afval_cluster,119339.806|485110.139,"['119339.806', '485110.139', 'afval_cluster', '119339.806|485110.139']",119340.0,485110.0,['Papier:2'],['Papier:6 m3'],Valeriusplein,K46b,K46,K,2,0.0,0.0,0.0,2.0,0.0
52,580380,119424,487276,33438.0,97122.0,119424.036~487275.978~afval_cluster~119424.036|487275.978,904.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c2cae133-4711-848d-951e-81bf795ed4cc,False,357.0,afval_cluster,119424.036|487275.978,"['119424.036', '487275.978', 'afval_cluster', '119424.036|487275.978']",119424.0,487276.0,"['Rest:2', 'Glas:1', 'Papier:1']","['Rest:8 m3', 'Glas:5 m3', 'Papier:5 m3']",Geuzenstraat,E40a,E40,E,4,0.0,2.0,0.0,1.0,1.0
53,798276,119512,486232,108662.0,314905.0,119512.303~486231.782~afval_cluster~119512.303|486231.782,31683.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c9886b50-2a61-b088-ee15-c3cf5275dc47,False,357.0,afval_cluster,119512.303|486231.782,"['119512.303', '486231.782', 'afval_cluster', '119512.303|486231.782']",119512.0,486232.0,"['Rest:2', 'Glas:1']","['Rest:10 m3', 'Glas:5 m3']",Kanaalstraat,E20c,E20,E,3,0.0,0.0,1.0,2.0,0.0
