,avg_distance,penalties,simple_penalties,best,amount of modifications
0,115.93446251599278,59.88155551582371,219731.09399999998,59.88155551582371,
1,116.26028353575445,60.24610786409218,220058.60799999998,59.88155551582371,157.0
2,116.45733363934401,60.35406617010068,220741.52099999998,59.88155551582371,151.0
3,116.32518032797849,60.125743264815625,220079.855,59.88155551582371,163.0
4,116.48410537683601,60.38718382795615,220418.618,59.88155551582371,157.0
5,116.54348687815741,60.40883384226026,221165.074,59.88155551582371,171.0
6,116.14928548179236,59.98884717797003,219826.632,59.88155551582371,166.0
7,116.18645137769245,60.11318930104024,220666.56800000003,59.88155551582371,153.0
8,116.05972971976195,60.03424902019586,220881.843,59.88155551582371,158.0
9,115.93651835753974,59.86619356248591,220993.45799999998,59.88155551582371,140.0
10,116.39333617366653,60.282448046539436,221200.123,59.86619356248591,161.0
11,116.03866177791218,59.981910512487715,221889.148,59.86619356248591,167.0
12,116.34408912881776,60.18928051673616,221100.124,59.86619356248591,158.0
13,116.35585822138378,60.32944320861917,222201.069,59.86619356248591,158.0
14,116.41410797572001,60.26748989996447,221489.755,59.86619356248591,159.0
15,116.15392872425242,60.02524861152286,221655.79900000003,59.86619356248591,156.0
16,116.6637234804169,60.57848713444303,221505.07200000001,59.86619356248591,179.0
17,116.717233596272,60.63779227248895,221985.177,59.86619356248591,167.0
18,116.46835523215333,60.49821727546018,221737.48,59.86619356248591,153.0
19,116.32327690615722,60.3321329344765,222091.27300000002,59.86619356248591,146.0
20,116.48941373313144,60.41494178096121,221643.18899999998,59.86619356248591,149.0
21,116.39125910022112,60.29395542698112,221893.948,59.86619356248591,151.0
22,116.26324959873187,60.21325527830045,222507.23599999998,59.86619356248591,156.0
23,116.45690709896901,60.396646418603055,222275.992,59.86619356248591,173.0
24,116.76223471631084,60.77260328838342,222898.213,59.86619356248591,189.0
25,116.26261800767355,60.18986720952284,221748.53000000003,59.86619356248591,138.0
26,115.98535327126616,59.883363796403366,221251.949,59.86619356248591,168.0
27,116.71368745383539,60.613095668991754,221621.561,59.86619356248591,166.0
28,116.29620275502504,60.28411391730122,221825.875,59.86619356248591,160.0
29,116.672139381756,60.4942849212066,221033.12,59.86619356248591,155.0
30,116.15905358132856,60.138016549112706,221961.59100000001,59.86619356248591,175.0
31,116.29628708176155,60.19831497376517,222019.147,59.86619356248591,141.0
32,116.8076240957379,60.800192396485656,221991.485,59.86619356248591,135.0
33,116.12127234189869,60.02153579513716,221579.45200000002,59.86619356248591,143.0
34,116.35205845364561,60.324915372843975,221778.09599999996,59.86619356248591,144.0
35,116.4201164611325,60.31340863836376,222012.976,59.86619356248591,162.0
36,116.34081497753311,60.49324828166192,221751.45600000003,59.86619356248591,160.0
37,116.28973498961176,60.163780536709176,221824.663,59.86619356248591,139.0
38,116.02976174645605,59.90252308093924,221449.845,59.86619356248591,123.0
39,116.6936894171534,60.60539146068131,222133.073,59.86619356248591,147.0
40,116.1793281039708,60.21813066546123,221551.21600000001,59.86619356248591,165.0
41,116.4560800470924,60.37782322303459,221914.071,59.86619356248591,147.0
42,116.62118138210843,60.55788864302882,221990.04299999998,59.86619356248591,183.0
43,116.21437997848861,60.22258122355177,222152.39299999998,59.86619356248591,159.0
44,116.27909107733873,60.13055783914448,221496.46999999997,59.86619356248591,147.0
45,116.13166901388193,60.06260688055548,221593.73399999997,59.86619356248591,146.0
46,116.30263759303267,60.26317185320562,221792.04,59.86619356248591,154.0
47,116.8322384544145,60.689731115725365,222010.378,59.86619356248591,157.0
48,116.19398442012937,59.99021888391807,221927.73,59.86619356248591,166.0
49,116.29781404597227,60.24188366567931,221502.548,59.86619356248591,159.0
50,116.4316953485204,60.29984026012241,221211.142,59.86619356248591,147.0
51,116.08401755282242,60.00991927080067,221621.731,59.86619356248591,148.0
52,116.60014895275336,60.453998561726394,221830.50300000003,59.86619356248591,155.0
53,116.5963262149044,60.4737600332488,221720.615,59.86619356248591,144.0
54,116.36756636398829,60.20567694229658,221837.193,59.86619356248591,153.0
55,116.00745727408149,59.88265677334156,221770.952,59.86619356248591,141.0
56,116.44125007489856,60.42126906951332,222470.5,59.86619356248591,167.0
57,116.47138429014305,60.477232641054336,221866.07,59.86619356248591,161.0
58,116.48973704252685,60.38676205969199,221713.693,59.86619356248591,169.0
59,116.59067281702147,60.494057632352586,221933.361,59.86619356248591,148.0
60,116.44608820529524,60.37826469505447,221620.0,59.86619356248591,155.0
61,116.56980824434045,60.424375879459035,221713.87600000002,59.86619356248591,160.0
62,116.46536382152905,60.37327378487637,221692.71600000001,59.86619356248591,132.0
63,116.04844725896035,59.963762600604184,221390.07900000003,59.86619356248591,142.0
64,116.01942230707826,59.84960528850722,221424.988,59.86619356248591,141.0
65,116.09543428976167,59.91354623781458,221948.015,59.84960528850722,161.0
66,117.05079305877514,60.89728223142882,222282.10299999997,59.84960528850722,157.0
67,116.31438105693225,60.20515218113031,222274.53300000002,59.84960528850722,165.0
68,116.30583889239337,60.13280295231985,222023.101,59.84960528850722,151.0
69,116.17649609663526,59.89404806420965,221694.78199999998,59.84960528850722,140.0
70,116.48407205188293,60.275380442234095,222290.05899999998,59.84960528850722,203.0
71,116.30567844550882,60.01904153370162,222061.38999999998,59.84960528850722,146.0
72,116.14635223463208,59.99447076343094,222064.182,59.84960528850722,145.0
73,116.36580232684503,60.154384243309494,221381.296,59.84960528850722,136.0
74,116.18085515921523,59.98257142683985,222882.79499999998,59.84960528850722,167.0
75,116.61038740855285,60.435134334685024,222219.96099999998,59.84960528850722,144.0
76,116.1948807726458,59.96951881809902,221413.846,59.84960528850722,116.0
77,116.07334531038265,59.93234850439416,222425.212,59.84960528850722,178.0
78,116.29060411422749,60.13097544581245,222154.024,59.84960528850722,160.0
79,116.22861759993732,60.11508155864254,221904.40099999998,59.84960528850722,154.0
80,116.35565172445962,60.14225729577381,221655.851,59.84960528850722,155.0
81,116.24881988535131,60.06789451067394,221777.226,59.84960528850722,159.0
82,116.21518598379865,60.13588849221644,222631.752,59.84960528850722,166.0
83,116.26349407756173,60.11410825088166,222358.706,59.84960528850722,158.0
84,116.20658762706427,60.00255228441437,222083.96800000002,59.84960528850722,166.0
85,116.10708149961555,59.88307498543017,221610.656,59.84960528850722,175.0
86,116.21055126186396,60.176966317792264,222040.249,59.84960528850722,175.0
87,116.34690236163111,60.173215262315026,221857.673,59.84960528850722,150.0
88,116.24972959155488,60.06074650424362,221732.314,59.84960528850722,163.0
89,116.29622128443222,60.01767491942454,221825.57899999997,59.84960528850722,161.0
90,116.13064438769212,60.02879778392361,221524.68899999998,59.84960528850722,164.0
91,116.09555583962664,59.9000791691399,222114.761,59.84960528850722,159.0
92,116.41390127659783,60.24520407761895,221669.976,59.84960528850722,169.0
93,116.39722789541345,60.26036450820174,222156.626,59.84960528850722,125.0
94,116.53239715437638,60.35396899629027,222330.052,59.84960528850722,132.0
95,116.44640108123397,60.24395608191961,221893.702,59.84960528850722,148.0
96,116.51136417243548,60.2490386612974,222383.401,59.84960528850722,171.0
97,116.49330280733254,60.24987530310119,222356.294,59.84960528850722,149.0
98,116.60782782394611,60.367750453662886,222080.338,59.84960528850722,149.0
99,116.55712326918507,60.3902204970652,222263.89500000002,59.84960528850722,153.0
100,116.19939012885119,60.007455852421046,221412.581,59.84960528850722,157.0
101,116.444864673657,60.2663396839172,222169.442,59.84960528850722,148.0
102,116.50403153072544,60.39421623581267,222544.966,59.84960528850722,152.0
103,116.2346039365245,60.009066539480585,222326.81,59.84960528850722,145.0
104,116.15659066400742,60.009875518923366,222368.54899999997,59.84960528850722,155.0
105,116.08406940494584,59.959683629534034,222060.407,59.84960528850722,154.0
106,116.46875451620092,60.29570601578953,222419.337,59.84960528850722,149.0
107,116.36490810641138,60.18915398704748,222031.487,59.84960528850722,136.0
108,116.20771213089341,60.07490019800283,222206.588,59.84960528850722,145.0
109,116.76921596558589,60.49939079085849,221962.33099999998,59.84960528850722,157.0
110,116.55254334746222,60.36347632309297,222589.354,59.84960528850722,153.0
111,116.35728655281001,60.184203518202445,222406.662,59.84960528850722,171.0
112,116.79040739655053,60.582714071844116,221915.896,59.84960528850722,166.0
113,116.16817445570034,59.953575751534125,221725.794,59.84960528850722,135.0
114,116.56918687999783,60.34392793588049,222041.44899999996,59.84960528850722,171.0
115,116.30571081724707,60.00435201703843,222350.32899999997,59.84960528850722,158.0
116,116.18016303258034,59.96667018627487,221900.70500000002,59.84960528850722,155.0
117,116.80116743998629,60.583535470939,222465.10299999997,59.84960528850722,174.0
118,116.30921468769131,60.103878621595676,221974.44900000002,59.84960528850722,150.0
119,116.54971959006518,60.315739115852324,221783.05099999998,59.84960528850722,150.0
120,116.55453491155251,60.31757129091185,222274.49,59.84960528850722,164.0
121,116.45114140980718,60.28923364370982,222440.33299999998,59.84960528850722,168.0
122,116.3650786738267,60.33026760893095,222338.761,59.84960528850722,164.0
123,116.24190179654634,60.00564181914795,222441.03999999998,59.84960528850722,169.0
124,115.93130538581526,59.766208107912206,221838.86000000002,59.84960528850722,128.0
125,116.33968351860337,60.17986612040306,222597.748,59.766208107912206,151.0
126,116.31700200728648,60.19825457998614,222664.033,59.766208107912206,146.0
127,116.25181725231776,60.14706637633888,222794.437,59.766208107912206,150.0
128,116.74601576021078,60.38646637247868,221984.71300000002,59.766208107912206,161.0
129,116.56006033117025,60.406649771334806,222383.448,59.766208107912206,141.0
130,116.71598395297926,60.47426030621515,222286.97100000002,59.766208107912206,167.0
131,116.24075336850561,60.133433344997556,222882.73099999997,59.766208107912206,160.0
132,116.25128918473044,60.07897946829819,222759.306,59.766208107912206,160.0
133,115.98242894810821,59.87875034899809,222472.39,59.766208107912206,140.0
134,116.62315485404204,60.455901787786104,222651.22,59.766208107912206,145.0
135,116.24008553585116,60.018854922312904,222150.24699999997,59.766208107912206,166.0
136,116.14031464209714,60.00818822746807,222555.224,59.766208107912206,154.0
137,116.28266735598123,60.12651460260011,223070.981,59.766208107912206,180.0
138,115.64465325400927,59.60138536867573,222899.679,59.766208107912206,165.0
139,116.05017319904208,59.97824860555204,223654.654,59.60138536867573,159.0
140,115.91219762240004,59.79253449183837,223478.078,59.60138536867573,151.0
141,115.92169112595624,59.83376240968841,223237.94299999997,59.60138536867573,167.0
142,115.85339516963907,59.96473383023115,223471.738,59.60138536867573,144.0
143,116.07472949949678,59.99961533801537,223357.414,59.60138536867573,140.0
144,115.84250823177761,59.77889631016291,223613.125,59.60138536867573,143.0
145,116.12686050662016,60.0630442420777,223484.83099999998,59.60138536867573,159.0
146,116.04732536786584,59.900362486550144,223048.654,59.60138536867573,149.0
147,116.10151678352963,60.01749664419522,223745.319,59.60138536867573,132.0
148,115.86585410262063,59.80331047359785,223513.427,59.60138536867573,145.0
149,115.90601891616508,59.85651985471652,223681.359,59.60138536867573,161.0
150,116.04882720220196,59.94914109370562,223656.675,59.60138536867573,136.0
151,116.27507237543492,60.19727815272245,223381.063,59.60138536867573,162.0
