,avg_distance,penalties,best,amount of modifications
0,249.6004611676881,308.1859662117452,308.1859662117452,
1,251.09067313501123,309.76720914669306,308.1859662117452,9.0
2,245.97804096020803,307.170668796526,308.1859662117452,11.0
3,248.88252853090552,305.01692360479535,307.170668796526,12.0
4,249.03699915520286,305.43270595287305,305.01692360479535,12.0
5,248.2741630589907,307.73371558495245,305.01692360479535,8.0
6,249.27416567513524,303.0607303017776,305.01692360479535,18.0
7,248.74927958870825,305.0317161016949,303.0607303017776,11.0
8,247.47681490724716,304.6436878875569,303.0607303017776,11.0
9,249.32446828476492,303.50690217031826,303.0607303017776,11.0
10,247.4197116777717,302.99131995370175,303.0607303017776,8.0
11,246.45278419163571,305.91865567773135,302.99131995370175,10.0
12,246.9438692975482,299.60777597040226,302.99131995370175,13.0
13,246.82548829747492,298.3011222148733,299.60777597040226,10.0
14,247.19151812644705,300.73085705427644,298.3011222148733,14.0
15,246.48641703144966,297.7152801661775,298.3011222148733,6.0
16,246.59283351426305,295.22110173204914,297.7152801661775,10.0
17,248.39256662280897,295.9968809887975,295.22110173204914,17.0
18,246.82388480952147,295.2142173948989,295.22110173204914,12.0
19,246.69706404260748,300.36837214394905,295.2142173948989,11.0
20,246.891574373274,297.0912446777727,295.2142173948989,10.0
21,247.35490636354285,296.1868769377041,295.2142173948989,6.0
22,247.98651916403918,297.36771555537183,295.2142173948989,8.0
23,248.44442331695373,299.2658384729858,295.2142173948989,15.0
24,247.08010123045005,296.74663552560867,295.2142173948989,9.0
25,246.4628063354353,294.63689091886084,295.2142173948989,12.0
26,248.73913048116512,304.78220140123176,294.63689091886084,20.0
27,246.40168128630256,295.74781686851566,294.63689091886084,7.0
28,246.66896716284504,295.0345065718773,294.63689091886084,15.0
29,246.64995467431243,296.6559581921137,294.63689091886084,11.0
30,247.29866149641666,298.51315045674363,294.63689091886084,9.0
31,246.9620928667769,297.617562391502,294.63689091886084,15.0
32,247.22966857916086,297.2773533460092,294.63689091886084,13.0
33,245.30063211506453,296.5488686603563,294.63689091886084,13.0
34,249.83629451661767,288.3418247882669,294.63689091886084,19.0
35,250.4034756535855,287.7375230797712,288.3418247882669,19.0
36,251.12373867787173,287.0634427942568,287.7375230797712,10.0
37,251.8781051619547,288.41626029538816,287.0634427942568,8.0
38,250.88399971017787,288.79507791994075,287.0634427942568,15.0
39,251.09187438669213,288.96224883778336,287.0634427942568,13.0
40,251.29097175996907,290.22507794051097,287.0634427942568,7.0
41,251.5629665602353,286.95056177232897,287.0634427942568,17.0
42,251.42631188906967,287.6704451392603,286.95056177232897,8.0
43,251.2454069890258,288.63692629695146,286.95056177232897,11.0
44,251.1032525252534,291.4775339819805,286.95056177232897,11.0
45,250.59906586734556,290.60455884651776,286.95056177232897,14.0
46,251.41976579438557,290.03119578722175,286.95056177232897,12.0
47,251.65198349345133,285.3674204788547,286.95056177232897,12.0
48,252.47870863704338,287.5055766620043,285.3674204788547,12.0
49,251.9508466260234,290.57348636251436,285.3674204788547,16.0
50,251.83954157209365,287.47078535872964,285.3674204788547,13.0
51,252.08503031062762,288.8541291961494,285.3674204788547,8.0
52,251.4900236471887,286.64454257857494,285.3674204788547,17.0
53,249.23468807664185,287.655747881356,285.3674204788547,11.0
54,251.59850223186407,286.6728084169821,285.3674204788547,9.0
55,253.09804993212845,286.71416613871975,285.3674204788547,12.0
56,252.58991014653023,291.4397367121935,285.3674204788547,9.0
57,251.59202000663444,287.2234290063773,285.3674204788547,12.0
58,252.9940426005735,286.2135235930558,285.3674204788547,12.0
59,251.37705194420028,285.60315229554055,285.3674204788547,13.0
60,251.50465590780692,283.9320854039822,285.3674204788547,7.0
61,251.98151922779633,285.82036433008346,283.9320854039822,10.0
62,253.86230084292282,285.2103726962317,283.9320854039822,20.0
63,252.23012510379283,288.99023300970873,283.9320854039822,14.0
64,251.58237783054,285.6438004772092,283.9320854039822,11.0
65,251.97883835549254,283.51356831084416,283.9320854039822,9.0
66,252.81427222390442,283.3534323062366,283.51356831084416,13.0
67,253.05769130270804,286.1259657725851,283.3534323062366,11.0
68,251.16873610500676,280.04013972766165,283.3534323062366,12.0
69,251.08238410880537,278.95938061543524,280.04013972766165,8.0
70,252.4642367820256,282.81749267730794,278.95938061543524,11.0
71,248.94926781506337,275.9581258946935,278.95938061543524,10.0
72,249.19379504117347,278.6649200329083,275.9581258946935,14.0
73,248.53260213445998,279.73658808407373,275.9581258946935,17.0
74,248.8769856434789,283.61462980255044,275.9581258946935,11.0
75,249.9903141955313,274.4332743315508,275.9581258946935,12.0
76,249.2838198769863,277.0223589880707,274.4332743315508,14.0
77,250.30945627796416,277.7876392225422,274.4332743315508,16.0
78,250.20960685905288,275.44574368624546,274.4332743315508,13.0
79,252.10991689904444,279.759857239819,274.4332743315508,16.0
80,250.17525671569763,278.10814142328263,274.4332743315508,9.0
81,250.35044218898102,274.53689520773344,274.4332743315508,7.0
82,252.69210574895786,272.93083197581143,274.4332743315508,14.0
83,252.28294236121113,272.89259564358883,272.93083197581143,15.0
84,253.01982748145608,279.3013168785224,272.89259564358883,14.0
85,251.90503787255975,281.0945865317372,272.89259564358883,13.0
86,252.29544049298653,271.9377569624419,272.89259564358883,16.0
87,252.49658516050812,270.49918188736683,271.9377569624419,11.0
88,252.44908758190644,270.4932514295117,270.49918188736683,7.0
89,251.84193814473332,277.1714319387881,270.4932514295117,12.0
90,250.73630594689845,273.1893471553745,270.4932514295117,11.0
91,252.29388261724517,271.04487124110415,270.4932514295117,8.0
92,252.7322879447289,272.9801268408063,270.4932514295117,15.0
93,252.3378510260908,272.65049699699705,270.4932514295117,12.0
94,252.6063413282447,269.73443434530424,270.4932514295117,8.0
95,250.45574304038266,272.8705649759348,269.73443434530424,14.0
96,251.5207403593444,271.98414690032496,269.73443434530424,12.0
