,avg_distance,penalties,best,amount of modifications
0,178.1243698954531,287.77676966019015,287.77676966019015,
1,178.14369360904715,287.75746492998906,287.77676966019015,2.0
2,178.28285565143,287.8982730371396,287.75746492998906,4.0
3,178.20526325740838,287.78132835923384,287.75746492998906,4.0
4,178.13577382724992,287.82147856138386,287.75746492998906,3.0
5,178.1031989008916,287.7851037090138,287.75746492998906,3.0
6,178.20940114373786,287.7793068862851,287.75746492998906,4.0
7,178.12662835903777,287.7728353369808,287.75746492998906,1.0
8,178.14232531388666,287.96047626110317,287.75746492998906,2.0
9,178.15004698550715,287.6351803172876,287.75746492998906,4.0
10,177.87889562227542,287.7359034596222,287.6351803172876,3.0
11,178.16832693430155,287.94400577885443,287.6351803172876,3.0
12,178.1405395967529,287.8583168784298,287.6351803172876,4.0
13,178.12570415103906,287.93468246513186,287.6351803172876,2.0
14,178.1827854726216,287.72808292271606,287.6351803172876,4.0
15,177.80680435812934,288.11189783732414,287.6351803172876,5.0
16,178.17605603964657,287.7902903791961,287.6351803172876,3.0
17,178.1406494245905,287.8841482438215,287.6351803172876,1.0
18,178.1216386618685,287.78261112621743,287.6351803172876,1.0
19,178.0341616569668,287.7128389158056,287.6351803172876,1.0
20,178.11357660582135,287.9309248240801,287.6351803172876,5.0
21,178.12150491419595,287.7688651994309,287.6351803172876,1.0
22,178.13149707336694,287.94206829567736,287.6351803172876,3.0
23,178.1366305572381,287.8073950563878,287.6351803172876,3.0
24,178.16211599463102,288.0103059565597,287.6351803172876,3.0
25,178.14166574375315,287.8079684634949,287.6351803172876,1.0
26,178.12328769966913,287.71363831622193,287.6351803172876,1.0
27,178.08095928201956,287.67057465955844,287.6351803172876,3.0
28,178.1167018503777,287.6803050433139,287.6351803172876,1.0
29,178.0032426723083,287.53929355564344,287.6351803172876,5.0
30,177.94410422984797,287.4380122786924,287.53929355564344,3.0
31,177.94881309312896,287.4817082076762,287.4380122786924,2.0
32,178.28327553731793,287.7700775036667,287.4380122786924,2.0
33,178.1511837539366,287.70428802810324,287.4380122786924,2.0
34,178.14157710212356,287.8130993171943,287.4380122786924,5.0
35,178.14505198840573,287.79321177414124,287.4380122786924,2.0
36,178.10137640631478,287.8790601437572,287.4380122786924,2.0
37,178.16324475850072,287.7790489637063,287.4380122786924,4.0
38,178.08999061347387,288.0253254203677,287.4380122786924,3.0
39,178.15166399327614,287.9995288970188,287.4380122786924,5.0
40,178.17013951444733,288.0008290912037,287.4380122786924,5.0
41,178.11433674781014,287.93775173173367,287.4380122786924,4.0
42,178.14825340682899,287.71533186802026,287.4380122786924,1.0
43,178.13261410972723,287.7513818287438,287.4380122786924,1.0
44,178.13632189728617,287.6995031119021,287.4380122786924,1.0
45,178.09001829937444,287.6062863169691,287.4380122786924,3.0
46,178.18658163028698,287.73166751811385,287.4380122786924,3.0
47,178.13449603767603,287.77826081887247,287.4380122786924,1.0
48,178.136909919623,287.85974816801524,287.4380122786924,2.0
49,178.21373324574208,287.73446138549684,287.4380122786924,4.0
50,178.167348408787,287.88369073790255,287.4380122786924,2.0
51,178.1216544091433,287.7175522266717,287.4380122786924,1.0
52,178.15447697915516,287.76928386425186,287.4380122786924,4.0
53,178.11689509401958,287.7455822594112,287.4380122786924,1.0
54,178.1243698954531,287.78281218860377,287.4380122786924,1.0
55,178.18505320337874,287.7294368459649,287.4380122786924,5.0
56,178.1372586270486,287.74880483594535,287.4380122786924,2.0
57,178.11137511323977,287.82330873200283,287.4380122786924,3.0
58,178.12482692437158,287.8075925193498,287.4380122786924,4.0
59,178.1113008077374,287.96829136797345,287.4380122786924,5.0
60,178.2734548710564,288.1511953013848,287.4380122786924,4.0
61,178.120367234364,287.66645694423846,287.4380122786924,2.0
62,178.159055649418,287.98952145646905,287.4380122786924,4.0
63,178.12555293166727,287.7261980809479,287.4380122786924,1.0
