,avg_distance,penalties,best,amount of modifications
0,262.65982991480155,233.10531889616075,233.10531889616075,
1,259.11149110111876,234.44024853057653,233.10531889616075,5.0
2,262.65840828551705,236.6983111634499,233.10531889616075,2.0
3,265.283267448819,236.82384751344367,233.10531889616075,3.0
4,262.7527293815103,237.46189036641795,233.10531889616075,5.0
5,262.9980455519018,239.88316720163408,233.10531889616075,5.0
6,263.77917334713146,244.82449599816584,233.10531889616075,4.0
7,262.5581384647778,240.82765382050107,233.10531889616075,4.0
8,263.448224049763,237.75529684438703,233.10531889616075,3.0
9,262.80148375354474,236.16265396640125,233.10531889616075,5.0
10,264.25850527909455,242.6233729000792,233.10531889616075,4.0
11,262.47543452415454,244.41827681437323,233.10531889616075,3.0
12,262.55148231845635,234.6657536902677,233.10531889616075,4.0
13,262.80539106128737,237.1957303972654,233.10531889616075,2.0
14,262.6323928241171,236.94262061778315,233.10531889616075,4.0
15,263.6373808286118,239.14956091486445,233.10531889616075,5.0
16,262.682237413882,231.13480270123807,233.10531889616075,2.0
17,261.65233344262475,234.48449122660077,231.13480270123807,3.0
18,262.8681883447352,237.54231797907374,231.13480270123807,4.0
19,264.2066769205331,238.27130574429947,231.13480270123807,4.0
20,263.7047239164152,232.6649195256159,231.13480270123807,1.0
21,262.9556908767509,236.48740162157657,231.13480270123807,5.0
22,264.0669372864729,234.64545306181998,231.13480270123807,3.0
23,262.68404099293406,237.1736761849181,231.13480270123807,2.0
24,262.96312846971864,238.35782646212846,231.13480270123807,5.0
25,264.77300715357984,239.29604777189547,231.13480270123807,5.0
26,262.77313023156154,230.82526966526325,231.13480270123807,2.0
27,263.0554614593251,234.95291037558877,230.82526966526325,5.0
28,261.2520793702049,243.26090132977612,230.82526966526325,5.0
29,263.49387016207373,239.40741564883908,230.82526966526325,4.0
30,267.0374433773442,234.15222754179,230.82526966526325,3.0
31,262.5260046121288,239.75893801325608,230.82526966526325,4.0
32,263.05359627979897,231.27492038017422,230.82526966526325,1.0
33,263.8934120416128,234.33525124015173,230.82526966526325,5.0
34,262.9531696464796,234.182216536746,230.82526966526325,3.0
35,262.5182740299507,234.548116240777,230.82526966526325,1.0
36,262.42292300708243,231.13779601067156,230.82526966526325,2.0
37,263.1652074115244,232.00733844678808,230.82526966526325,1.0
38,262.0529559259193,228.60365277835675,230.82526966526325,4.0
39,263.6146397215494,233.48435872691653,228.60365277835675,4.0
40,262.81537259913654,232.35589830755765,228.60365277835675,1.0
41,261.9236602998558,234.8257696861061,228.60365277835675,5.0
42,262.13165249306314,228.84456863562468,228.60365277835675,3.0
43,262.70012613451803,227.04686818958686,228.60365277835675,5.0
44,259.18106187321285,240.58024695339003,227.04686818958686,5.0
45,263.00878820232185,229.037185918546,227.04686818958686,2.0
46,263.5082375428439,234.98176660135894,227.04686818958686,5.0
47,262.8369319974998,228.03108945766806,227.04686818958686,1.0
48,263.0038272400296,228.72567793572048,227.04686818958686,1.0
49,262.6460227969477,229.80712211847094,227.04686818958686,1.0
50,262.5633474708886,227.88406492559085,227.04686818958686,1.0
51,257.89053882687585,237.59199212138896,227.04686818958686,5.0
52,264.01437371574445,228.13727208303806,227.04686818958686,2.0
53,263.1413512845491,227.5133630622368,227.04686818958686,1.0
54,261.6585654172374,230.78990620701154,227.04686818958686,3.0
55,262.1071742128179,231.6256252657468,227.04686818958686,5.0
56,269.2849591955424,229.1600132143899,227.04686818958686,1.0
57,262.7551720918338,231.1366091750386,227.04686818958686,4.0
58,262.71311333395556,226.9835252407353,227.04686818958686,1.0
59,258.8380240870008,235.87626291216804,226.9835252407353,5.0
60,263.58590222803156,231.24850235524613,226.9835252407353,4.0
61,263.1872263694919,228.69892475718035,226.9835252407353,3.0
62,262.07544674197936,235.87925146942348,226.9835252407353,3.0
63,264.0522039982942,234.04767257909876,226.9835252407353,5.0
64,262.72165439763137,227.5681101546542,226.9835252407353,1.0
65,262.92773268691326,229.4101287673517,226.9835252407353,1.0
66,266.1212491690049,242.39756257034472,226.9835252407353,5.0
67,263.75956602292246,233.82738953270248,226.9835252407353,5.0
68,262.4638083081758,226.53607628496397,226.9835252407353,2.0
69,263.28595524212733,231.96029917879028,226.53607628496397,5.0
70,262.83103885014526,233.61040733053835,226.53607628496397,2.0
71,262.4618613573772,226.57996571345197,226.53607628496397,1.0
72,261.55724970685145,236.09877135353702,226.53607628496397,4.0
73,262.82023924717794,228.12932123056402,226.53607628496397,3.0
74,261.782032406296,232.14822756263288,226.53607628496397,5.0
75,262.0522522231401,227.7466631997999,226.53607628496397,2.0
76,267.6203381105613,235.93951735736235,226.53607628496397,4.0
77,262.5952119556612,231.35257155362876,226.53607628496397,4.0
78,261.8625146411966,232.95794214014757,226.53607628496397,4.0
79,263.219803596088,232.88581858351742,226.53607628496397,3.0
80,262.2683069207105,227.20041451424765,226.53607628496397,2.0
81,258.65513138280755,236.0964020094218,226.53607628496397,5.0
82,262.58984451707585,226.77123644170243,226.53607628496397,1.0
83,262.8795055179817,230.68463318604364,226.53607628496397,5.0
84,262.4233364581039,229.61307716036518,226.53607628496397,4.0
85,263.5799023905101,236.88782614948516,226.53607628496397,5.0
86,264.3162407254986,233.48165444578765,226.53607628496397,4.0
87,262.35143348682163,231.8465065863521,226.53607628496397,2.0
88,262.85697913175864,227.72484019759057,226.53607628496397,2.0
89,262.61096688669676,225.25078408854063,226.53607628496397,3.0
90,262.8536843237925,224.23697494685064,225.25078408854063,1.0
91,263.3897016861553,226.2308814456626,224.23697494685064,2.0
92,266.9252307539658,225.14490608195422,224.23697494685064,2.0
93,263.54220664742587,226.3825961273917,224.23697494685064,3.0
94,262.85297566817553,225.52466822293553,224.23697494685064,1.0
95,262.49740558623375,224.34529388469713,224.23697494685064,2.0
96,263.1988695703403,225.81692231856266,224.23697494685064,1.0
97,263.7161158892615,230.52448989120015,224.23697494685064,2.0
98,263.2141608689773,231.51993180207592,224.23697494685064,4.0
99,262.5238489129783,228.761344060025,224.23697494685064,4.0
100,263.0413834911219,222.854623765059,224.23697494685064,3.0
101,263.34757093955966,224.26885726791443,222.854623765059,1.0
102,264.1949700987431,225.22314216932762,222.854623765059,5.0
103,263.09606078368546,219.58314880223077,222.854623765059,2.0
104,262.9560199004339,222.55440807875948,219.58314880223077,2.0
105,263.8496725465944,220.39303605982508,219.58314880223077,1.0
106,263.4537564463863,222.98085844353375,219.58314880223077,2.0
107,263.27937736010176,222.9750218217922,219.58314880223077,3.0
108,270.6955385607584,229.42922301322403,219.58314880223077,5.0
109,263.69167001424347,223.9284510541214,219.58314880223077,5.0
110,263.55452769955815,220.41150177447292,219.58314880223077,1.0
111,263.5107330696536,219.59377138873634,219.58314880223077,1.0
112,263.0850429610998,218.47433609362457,219.58314880223077,1.0
113,262.5067735915963,219.33760556829765,218.47433609362457,5.0
114,263.3196396409288,222.0394262748743,218.47433609362457,5.0
115,262.77206033614425,218.74432878448604,218.47433609362457,3.0
116,263.859551077357,222.27460630021142,218.47433609362457,4.0
117,262.71386600439854,226.00158975875618,218.47433609362457,4.0
118,262.4235667750561,219.34967493345727,218.47433609362457,1.0
119,263.4928277661304,223.82719299505683,218.47433609362457,3.0
120,263.157274820795,219.2292551227344,218.47433609362457,2.0
121,264.4517825665536,231.42026753606413,218.47433609362457,5.0
122,262.4724653562192,226.82331798977566,218.47433609362457,4.0
123,263.6045720941062,219.37403434872618,218.47433609362457,4.0
124,264.54056589952927,222.67416699057839,218.47433609362457,5.0
125,262.6323865492663,220.04209911698845,218.47433609362457,1.0
126,263.252735354858,217.99987177320546,218.47433609362457,3.0
127,262.97200033328016,220.72710456715532,217.99987177320546,1.0
128,263.39097556767774,219.81041738138492,217.99987177320546,1.0
129,263.1059901900331,216.26506229667496,217.99987177320546,1.0
130,264.2027685830813,217.51721714056362,216.26506229667496,3.0
131,263.10118033400386,217.81274124382105,216.26506229667496,1.0
132,265.0182556390245,220.0602181334235,216.26506229667496,5.0
133,263.38059785891585,218.388302230766,216.26506229667496,2.0
134,264.0042168166263,226.46411227766274,216.26506229667496,4.0
135,262.3119514150322,217.4623336009126,216.26506229667496,5.0
136,263.3745623379539,217.68375653808778,216.26506229667496,1.0
137,262.19911116286835,213.49797835966694,216.26506229667496,3.0
138,262.34921383186725,230.42949760261232,213.49797835966694,2.0
