,s1_afv_nodes,cluster_x,cluster_y,s1_afv_rel_nodes_poi,bk_afv_rel_nodes_poi,s1_afv_poi,mf_insert_datetime,mf_update_datetime,mf_row_hash,mf_deleted_ind,mf_run_id,type,bag,uses_container,aantal_per_fractie,volume_per_fractie,street_name,totaal,glas,papier,plastic,rest,textiel
0,483494,121815,490815,288.0,121814.966~490814.811~afval_cluster~121813.172|490814.873,91163.0,2020-04-01 13:57:12,2020-04-01 13:57:12,ea822bb4-51b1-e17c-4db1-6e6a4d6c0cdc,False,357.0,afval_cluster,121813.172|490814.873,True,['Rest:1'],['Rest:5 m3'],Krasseurstraat,1,0.0,0.0,0.0,1.0,0.0
1,483617,119304,482374,412.0,119303.791~482374.368~afval_cluster~119303.791|482374.368,944.0,2020-04-01 13:57:12,2020-04-01 13:57:12,f54c2ce1-0026-50a9-48af-e4af37ad1e54,False,357.0,afval_cluster,119303.791|482374.368,True,"['Rest:3', 'Glas:1', 'Papier:1']","['Rest:12 m3', 'Glas:3 m3', 'Papier:4 m3']",Egelenburg,5,0.0,0.0,0.0,5.0,0.0
2,483837,124925,481259,633.0,124924.987~481258.754~afval_cluster~124924.425|481257.636,58065.0,2020-04-01 13:57:12,2020-04-01 13:57:12,f526bde6-616a-f305-8bd6-05a3d2ce1d38,False,357.0,afval_cluster,124924.425|481257.636,True,"['Rest:1', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:5 m3', 'Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Barbusselaan,4,1.0,0.0,1.0,2.0,0.0
3,483949,115010,486153,744.0,115009.737~486152.616~afval_cluster~115009.737|486152.616,28131.0,2020-04-01 13:57:12,2020-04-01 13:57:12,172d7a41-0477-e6b0-048d-a03d80bf0fc1,False,357.0,afval_cluster,115009.737|486152.616,True,"['Rest:3', 'Glas:1', 'Papier:1']","['Rest:15 m3', 'Glas:3 m3', 'Papier:3 m3']",Osdorper Ban,5,0.0,1.0,0.0,4.0,0.0
4,483955,119333,485987,750.0,119333.061~485987.131~afval_cluster~119333.061|485987.131,707.0,2020-04-01 13:57:12,2020-04-01 13:57:12,a92c2d2f-e6f7-e79f-be64-d737be1cf48e,False,357.0,afval_cluster,119333.061|485987.131,True,"['Rest:1', 'Papier:1']","['Rest:5 m3', 'Papier:5 m3']",Staringplein,2,1.0,0.0,0.0,1.0,0.0
5,484016,125774,481404,811.0,125773.903~481403.815~afval_cluster~125773.903|481403.815,158777.0,2020-04-01 13:57:12,2020-04-01 13:57:12,a4778748-7381-f3ac-3706-8b1bb2032ce6,False,357.0,afval_cluster,125773.903|481403.815,False,['Papier:1'],['Papier:4 m3'],Janusz Korczakstraat,1,0.0,0.0,0.0,0.0,1.0
6,484026,121403,491108,821.0,121402.549~491108.106~afval_cluster~121402.549|491108.106,126946.0,2020-04-01 13:57:12,2020-04-01 13:57:12,36613ff1-b651-c796-f159-f4252c4e04da,False,357.0,afval_cluster,121402.549|491108.106,True,['Rest:1'],['Rest:5 m3'],Gutserstraat,1,0.0,0.0,0.0,1.0,0.0
7,484037,114067,484803,832.0,114067.470~484802.906~afval_cluster~114067.470|484802.906,4517.0,2020-04-01 13:57:12,2020-04-01 13:57:12,57844841-bcf9-6247-57c6-f63b715db69e,False,357.0,afval_cluster,114067.470|484802.906,True,['Rest:3'],['Rest:15 m3'],Pieter Calandlaan,3,1.0,2.0,0.0,0.0,0.0
8,484044,120478,489316,839.0,120477.748~489316.063~afval_cluster~120477.748|489316.063,136315.0,2020-04-01 13:57:12,2020-04-01 13:57:12,e8ccfa99-1fbf-ee81-d90c-3c59c801d551,False,357.0,afval_cluster,120477.748|489316.063,True,['Rest:1'],['Rest:5 m3'],Nova Zemblastraat,1,0.0,0.0,0.0,1.0,0.0
9,484063,118138,488106,858.0,118138.255~488105.933~afval_cluster~118138.245|488106.458,134847.0,2020-04-01 13:57:12,2020-04-01 13:57:12,f1ca6a80-bc8f-e70c-6219-1401f95a815d,False,357.0,afval_cluster,118138.245|488106.458,True,"['Rest:2', 'Glas:2', 'Papier:2']","['Rest:10 m3', 'Glas:8 m3', 'Papier:9 m3']",Leeuwendalerspad,6,0.0,2.0,1.0,3.0,0.0
10,484167,119032,487799,963.0,119032.476~487799.406~afval_cluster~119032.476|487799.406,18038.0,2020-04-01 13:57:12,2020-04-01 13:57:12,d22b08a4-eddf-4b70-0f49-ba6f5f9c6f4d,False,357.0,afval_cluster,119032.476|487799.406,True,"['Rest:2', 'Plastic:1']","['Rest:10 m3', 'Plastic:5 m3']",Bestevâerstraat,3,0.0,0.0,0.0,3.0,0.0
11,484178,123586,486003,974.0,123585.613~486003.019~afval_cluster~123585.613|486003.019,129673.0,2020-04-01 13:57:12,2020-04-01 13:57:12,bd65b691-9859-33d8-0db2-204ec995c126,False,357.0,afval_cluster,123585.613|486003.019,True,['Rest:2'],['Rest:12 m3'],Van Swindendwarsstraat,2,0.0,0.0,0.0,2.0,0.0
12,484205,121515,485097,1000.0,121515.286~485097.142~afval_cluster~121515.286|485097.142,93447.0,2020-04-01 13:57:12,2020-04-01 13:57:12,34c1fe2d-b2b2-8de3-b78f-00da0924adc0,False,357.0,afval_cluster,121515.286|485097.142,True,['Rest:2'],['Rest:10 m3'],Van Ostadestraat,2,0.0,0.0,1.0,1.0,0.0
13,484284,117476,486462,1079.0,117475.886~486461.635~afval_cluster~117475.886|486461.635,132466.0,2020-04-01 13:57:12,2020-04-01 13:57:12,39f31cf4-2608-c0ba-0ff0-fbf3c3fb49e4,False,357.0,afval_cluster,117475.886|486461.635,True,"['Glas:1', 'Papier:1', 'Plastic:1']","['Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Johan Greivestraat,3,1.0,0.0,1.0,1.0,0.0
14,484398,113879,485717,1193.0,113879.287~485716.767~afval_cluster~113879.287|485716.767,162579.0,2020-04-01 13:57:12,2020-04-01 13:57:12,39df0388-d50d-e312-45a6-48997ae2fd7f,False,357.0,afval_cluster,113879.287|485716.767,True,['Rest:2'],['Rest:8 m3'],Stoomgemaalstraat,2,0.0,0.0,0.0,2.0,0.0
15,484468,122352,489434,1263.0,122351.959~489433.965~afval_cluster~122351.959|489433.965,716.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c3b9ea2a-fd32-e04b-1c90-6f7b8a1cac62,False,357.0,afval_cluster,122351.959|489433.965,True,['Rest:1'],['Rest:5 m3'],Distelweg,1,0.0,0.0,0.0,1.0,0.0
16,484494,119210,487882,1289.0,119209.897~487882.465~afval_cluster~119209.897|487882.465,42326.0,2020-04-01 13:57:12,2020-04-01 13:57:12,435e9bb0-cb5a-a7ee-69a1-cbd19b8674e8,False,357.0,afval_cluster,119209.897|487882.465,True,['Rest:1'],['Rest:5 m3'],De Rijpgracht,1,0.0,0.0,0.0,1.0,0.0
17,484673,119580,486196,1469.0,119580.234~486196.350~afval_cluster~119580.234|486196.350,19372.0,2020-04-01 13:57:12,2020-04-01 13:57:12,5b594930-8233-0acc-133a-372f3d5f0a0a,False,357.0,afval_cluster,119580.234|486196.350,True,['Rest:4'],['Rest:20 m3'],Wilhelminastraat,4,0.0,1.0,0.0,3.0,0.0
18,484857,118582,487014,1654.0,118581.540~487014.381~afval_cluster~118581.540|487014.381,73131.0,2020-04-01 13:57:12,2020-04-01 13:57:12,6fe4a86f-af7d-86ed-da24-64a473dd22e4,False,357.0,afval_cluster,118581.540|487014.381,True,"['Rest:2', 'Papier:1']","['Rest:8 m3', 'Papier:5 m3']",Hudsonstraat,3,0.0,0.0,1.0,2.0,0.0
19,484949,118765,485811,1745.0,118765.124~485811.329~afval_cluster~118765.124|485811.329,2145.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c940cb7c-e86b-d201-c63a-ca74615e3a22,False,357.0,afval_cluster,118765.124|485811.329,True,['Rest:1'],['Rest:5 m3'],Paramaribostraat,1,0.0,1.0,0.0,0.0,0.0
20,485233,115405,485037,2028.0,115404.896~485037.093~afval_cluster~115404.896|485037.093,67973.0,2020-04-01 13:57:12,2020-04-01 13:57:12,52077af1-3940-f590-ec5f-ece2354d6d3e,False,357.0,afval_cluster,115404.896|485037.093,True,['Rest:2'],['Rest:8 m3'],Maria Montessoristraat,2,0.0,0.0,0.0,2.0,0.0
21,485356,120303,483086,2151.0,120303.456~483085.798~afval_cluster~120303.456|483085.798,80731.0,2020-04-01 13:57:12,2020-04-01 13:57:12,2b2e4ad1-3c3a-8e59-31e1-18aa3821c487,False,357.0,afval_cluster,120303.456|483085.798,True,"['Rest:4', 'Glas:1', 'Papier:1']","['Rest:16 m3', 'Glas:3 m3', 'Papier:4 m3']",De Boelelaan,6,0.0,1.0,0.0,4.0,1.0
22,485561,123391,484490,2356.0,123390.579~484489.943~afval_cluster~123390.579|484489.943,93829.0,2020-04-01 13:57:12,2020-04-01 13:57:12,37ef5b76-8fc9-d4c6-7baa-092e4306ad89,False,357.0,afval_cluster,123390.579|484489.943,True,['Rest:2'],['Rest:10 m3'],Schagerlaan,2,0.0,1.0,0.0,1.0,0.0
23,485589,124354,484983,2384.0,124354.074~484983.493~afval_cluster~124354.074|484983.493,124275.0,2020-04-01 13:57:12,2020-04-01 13:57:12,f1de7822-0c9a-c6a1-1afc-066ce2bf23ed,False,357.0,afval_cluster,124354.074|484983.493,True,"['Rest:1', 'Glas:2', 'Papier:1']","['Rest:5 m3', 'Glas:8 m3', 'Papier:5 m3']",Wethouder Frankeweg,4,2.0,2.0,0.0,0.0,0.0
24,485592,127084,481764,2387.0,127083.513~481764.005~afval_cluster~127083.513|481764.005,68283.0,2020-04-01 13:57:12,2020-04-01 13:57:12,55f7fd88-741e-e854-6add-b9f34f0d24e0,False,357.0,afval_cluster,127083.513|481764.005,False,['Rest:1'],['Rest:5 m3'],Gaandeweg,1,0.0,0.0,0.0,1.0,0.0
25,485598,115271,484719,2393.0,115271.089~484718.928~afval_cluster~115271.089|484718.928,105501.0,2020-04-01 13:57:12,2020-04-01 13:57:12,4a34d203-eb2a-23d3-09d5-0c2576603d4e,False,357.0,afval_cluster,115271.089|484718.928,True,"['Rest:3', 'Papier:1']","['Rest:15 m3', 'Papier:5 m3']",Vlimmerenstraat,4,1.0,1.0,1.0,1.0,0.0
26,485804,127228,478883,2600.0,127228.084~478882.743~afval_cluster~127228.084|478882.743,417.0,2020-04-01 13:57:12,2020-04-01 13:57:12,a512e43c-8a08-a538-9baf-ecf1a5a4bbcf,False,357.0,afval_cluster,127228.084|478882.743,False,"['Glas:1', 'Papier:1', 'Plastic:1', 'Textiel:1']","['Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3', 'Textiel:5 m3']",Parkhof,4,2.0,0.0,1.0,1.0,0.0
27,485840,125469,479929,2636.0,125469.487~479929.047~afval_cluster~125469.487|479929.047,4037.0,2020-04-01 13:57:12,2020-04-01 13:57:12,85b0a218-a993-0202-1325-1a628e24009d,False,357.0,afval_cluster,125469.487|479929.047,True,['Rest:2'],['Rest:6 m3'],Heesterveld,2,0.0,0.0,0.0,2.0,0.0
28,485917,121060,485152,2712.0,121060.078~485152.429~afval_cluster~121060.078|485152.429,128084.0,2020-04-01 13:57:12,2020-04-01 13:57:12,7ba09016-b7c1-2098-4a13-71977d283dd2,False,357.0,afval_cluster,121060.078|485152.429,True,['Rest:2'],['Rest:10 m3'],Eerste Jan van der Heijdenstraat,2,0.0,0.0,0.0,2.0,0.0
29,485958,119593,487196,2753.0,119593.390~487195.507~afval_cluster~119593.390|487195.507,53286.0,2020-04-01 13:57:12,2020-04-01 13:57:12,93d834c4-f2ca-062a-747b-712f98cd5090,False,357.0,afval_cluster,119593.390|487195.507,True,['Rest:2'],['Rest:10 m3'],Bilderdijkkade,2,0.0,0.0,0.0,2.0,0.0
30,486103,126699,481678,2899.0,126699.430~481678.295~afval_cluster~126699.430|481678.295,81499.0,2020-04-01 13:57:12,2020-04-01 13:57:12,3511f54e-5405-d235-a3ab-4287499d1aca,False,357.0,afval_cluster,126699.430|481678.295,True,"['Rest:1', 'Glas:1', 'Papier:1']","['Rest:5 m3', 'Glas:5 m3', 'Papier:5 m3']",Bijlmerdreef,3,1.0,0.0,1.0,1.0,0.0
31,486125,126390,478679,2921.0,126390.318~478679.484~afval_cluster~126390.318|478679.484,60349.0,2020-04-01 13:57:12,2020-04-01 13:57:12,4973e685-95e6-9a77-bb1a-1bce570b7404,False,357.0,afval_cluster,126390.318|478679.484,True,['Rest:1'],['Rest:5 m3'],Opijnenhof,1,0.0,1.0,0.0,0.0,0.0
32,486228,123782,484454,3025.0,123782.430~484453.888~afval_cluster~123782.430|484453.888,86130.0,2020-04-01 13:57:12,2020-04-01 13:57:12,f9c893fe-5b2c-bcb8-7bd2-9f4918aeb5e2,False,357.0,afval_cluster,123782.430|484453.888,True,['Rest:1'],['Rest:5 m3'],Darwinplantsoen,1,0.0,0.0,1.0,0.0,0.0
33,486279,120003,486504,3077.0,120002.863~486503.735~afval_cluster~120002.863|486503.735,142427.0,2020-04-01 13:57:12,2020-04-01 13:57:12,ce47bfbb-1197-26d8-4625-ac1d4fc1d327,False,357.0,afval_cluster,120002.863|486503.735,True,['Rest:4'],['Rest:20 m3'],Eerste Constantijn Huygensstraat,4,0.0,0.0,0.0,4.0,0.0
34,486305,125547,480628,3103.0,125547.261~480627.571~afval_cluster~125547.261|480627.571,15602.0,2020-04-01 13:57:12,2020-04-01 13:57:12,25c494f0-5fd4-ef83-e3ad-c66f2bfd3a10,False,357.0,afval_cluster,125547.261|480627.571,True,"['Plastic:1', 'Textiel:1']","['Plastic:4 m3', 'Textiel:3 m3']",Hoogoord,2,0.0,0.0,1.0,1.0,0.0
35,486433,114864,486314,3230.0,114864.309~486314.050~afval_cluster~114864.309|486314.050,91813.0,2020-04-01 13:57:12,2020-04-01 13:57:12,04271776-8be7-0149-09b3-af1b578fcb39,False,357.0,afval_cluster,114864.309|486314.050,True,['Rest:2'],['Rest:10 m3'],Wildeman,2,1.0,0.0,0.0,1.0,0.0
36,486530,115051,488100,3324.0,115051.327~488099.876~afval_cluster~115051.327|488099.876,37582.0,2020-04-01 13:57:12,2020-04-01 13:57:12,12a99605-2c7f-df95-bff5-02429354a424,False,357.0,afval_cluster,115051.327|488099.876,False,['Rest:2'],['Rest:8 m3'],Teldershof,2,0.0,0.0,1.0,1.0,0.0
37,486568,120051,484037,3362.0,120050.989~484036.959~afval_cluster~120050.989|484036.959,156521.0,2020-04-01 13:57:12,2020-04-01 13:57:12,84722baa-53ba-8f09-cb77-14a45c6fa7fa,False,357.0,afval_cluster,120050.989|484036.959,True,['Rest:2'],['Rest:10 m3'],Prinses Margrietstraat,2,1.0,0.0,0.0,1.0,0.0
38,486609,115269,486043,3403.0,115268.571~486042.815~afval_cluster~115268.571|486042.815,109166.0,2020-04-01 13:57:12,2020-04-01 13:57:12,d8b0d9fa-2ceb-9b2e-a4a9-07d4420f346d,False,357.0,afval_cluster,115268.571|486042.815,True,"['Rest:1', 'Papier:1']","['Rest:5 m3', 'Papier:3 m3']",Groenpad,2,1.0,0.0,0.0,1.0,0.0
39,486697,124059,484342,3490.0,124058.638~484342.157~afval_cluster~124058.638|484342.157,139745.0,2020-04-01 13:57:12,2020-04-01 13:57:12,e7ebb539-c58c-0d2d-1fb0-ae8988cb7690,False,357.0,afval_cluster,124058.638|484342.157,True,"['Rest:2', 'Glas:2', 'Papier:2']","['Rest:10 m3', 'Glas:9 m3', 'Papier:10 m3']",Van 't Hofflaan,6,1.0,0.0,0.0,5.0,0.0
40,486758,118652,486162,3551.0,118651.720~486161.735~afval_cluster~118651.720|486161.735,106491.0,2020-04-01 13:57:12,2020-04-01 13:57:12,74a19adf-13d8-de63-f1f7-3b6e1c0f00e7,False,357.0,afval_cluster,118651.720|486161.735,True,"['Rest:1', 'Textiel:1']","['Rest:5 m3', 'Textiel:5 m3']",Hoofdweg,2,1.0,1.0,0.0,0.0,0.0
41,486768,119486,481992,3561.0,119485.524~481991.580~afval_cluster~119485.524|481991.580,146206.0,2020-04-01 13:57:12,2020-04-01 13:57:12,9fb19037-cc1b-7350-d908-6eb443f0a8f5,False,357.0,afval_cluster,119485.524|481991.580,True,['Rest:2'],['Rest:8 m3'],Ter Kleef,2,0.0,0.0,0.0,2.0,0.0
42,486882,123918,487859,3675.0,123918.357~487859.411~afval_cluster~123918.357|487859.411,127711.0,2020-04-01 13:57:12,2020-04-01 13:57:12,e5287a75-1874-ee3b-3b96-7f178e5151da,False,357.0,afval_cluster,123918.357|487859.411,True,"['Rest:1', 'Papier:1', 'Plastic:2']","['Rest:5 m3', 'Papier:5 m3', 'Plastic:9.38 m3']",Javakade,4,0.0,0.0,0.0,3.0,1.0
43,486894,127344,482031,3687.0,127344.400~482030.511~afval_cluster~127344.400|482030.511,131367.0,2020-04-01 13:57:12,2020-04-01 13:57:12,b803eb88-87e9-76a8-47dd-ea62abf9adec,False,357.0,afval_cluster,127344.400|482030.511,False,"['Glas:1', 'Papier:1']","['Glas:3 m3', 'Papier:3 m3']",Garstkamp,2,1.0,0.0,0.0,1.0,0.0
44,487233,119458,486548,4027.0,119458.038~486547.710~afval_cluster~119458.038|486547.710,9649.0,2020-04-01 13:57:12,2020-04-01 13:57:12,a03626da-cdf2-c474-61b5-b9814a682149,False,357.0,afval_cluster,119458.038|486547.710,True,"['Rest:4', 'Glas:2', 'Plastic:2']","['Rest:20 m3', 'Glas:10 m3', 'Plastic:10 m3']",Kinkerstraat,8,0.0,3.0,1.0,3.0,1.0
45,487391,122504,484606,4184.0,122504.237~484605.800~afval_cluster~122504.237|484605.800,52890.0,2020-04-01 13:57:12,2020-04-01 13:57:12,743c5f5a-56c9-052d-c8cb-82a13bd45848,False,357.0,afval_cluster,122504.237|484605.800,True,"['Rest:2', 'Glas:1']","['Rest:8 m3', 'Glas:3 m3']",Amsteldijk,3,0.0,0.0,0.0,2.0,1.0
46,487398,125212,489671,4191.0,125211.532~489671.129~afval_cluster~125211.532|489671.129,68752.0,2020-04-01 13:57:12,2020-04-01 13:57:12,39aa6103-5e19-68a8-95b9-adb0a17d8ef5,False,357.0,afval_cluster,125211.532|489671.129,True,['Rest:1'],['Rest:5 m3'],Beemsterstraat,1,1.0,0.0,0.0,0.0,0.0
47,487421,116624,486050,4215.0,116623.629~486050.215~afval_cluster~116623.629|486050.215,22482.0,2020-04-01 13:57:12,2020-04-01 13:57:12,a1255bd2-d548-5b8a-c670-4dd1afab53e5,False,357.0,afval_cluster,116623.629|486050.215,True,['Rest:1'],['Rest:5 m3'],Burgersdijkstraat,1,0.0,1.0,0.0,0.0,0.0
48,487496,117729,484671,4289.0,117728.717~484671.265~afval_cluster~117728.717|484671.265,129982.0,2020-04-01 13:57:12,2020-04-01 13:57:12,4d0c2877-8423-3e4b-0f47-f006bedf6d69,False,357.0,afval_cluster,117728.717|484671.265,True,"['Glas:1', 'Papier:1']","['Glas:4 m3', 'Papier:5 m3']",Voorburgstraat,2,0.0,0.0,0.0,2.0,0.0
49,487572,115209,486238,4365.0,115208.636~486238.095~afval_cluster~115208.636|486238.095,18148.0,2020-04-01 13:57:12,2020-04-01 13:57:12,6582832a-08ff-fcf6-48d2-43e7a3140813,False,357.0,afval_cluster,115208.636|486238.095,True,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:3 m3']",Osdorper Ban,3,1.0,0.0,0.0,2.0,0.0
50,487690,124641,486573,4485.0,124640.696~486573.275~afval_cluster~124640.696|486573.275,72116.0,2020-04-01 13:57:12,2020-04-01 13:57:12,f94ba84e-480f-9299-1d0b-30b6b40c3a76,False,357.0,afval_cluster,124640.696|486573.275,True,['Rest:1'],['Rest:4.69 m3'],Zeeburgerdijk,1,0.0,0.0,0.0,1.0,0.0
51,487760,118632,486566,4553.0,118632.006~486566.130~afval_cluster~118632.006|486566.130,85910.0,2020-04-01 13:57:12,2020-04-01 13:57:12,b87d300f-0cb7-4599-b59c-f9f093cdcf9a,False,357.0,afval_cluster,118632.006|486566.130,True,"['Rest:1', 'Papier:1']","['Rest:4 m3', 'Papier:5 m3']",Hoofdweg,2,0.0,0.0,0.0,2.0,0.0
52,487797,119726,482613,4589.0,119726.375~482612.888~afval_cluster~119726.375|482612.888,165198.0,2020-04-01 13:57:12,2020-04-01 13:57:12,477ca9d5-78bb-f026-838a-177278ae7546,False,357.0,afval_cluster,119726.375|482612.888,True,['Rest:3'],['Rest:12 m3'],Onstein,3,0.0,1.0,0.0,1.0,1.0
53,487812,124111,484651,4604.0,124111.332~484651.234~afval_cluster~124111.332|484651.234,44865.0,2020-04-01 13:57:12,2020-04-01 13:57:12,fa4404f4-4dba-183a-779a-f4b6ad673ac5,False,357.0,afval_cluster,124111.332|484651.234,True,['Rest:2'],['Rest:9.38 m3'],Fibigerstraat,2,1.0,0.0,0.0,1.0,0.0
54,487815,115339,486321,4607.0,115339.257~486320.926~afval_cluster~115339.257|486320.926,118461.0,2020-04-01 13:57:12,2020-04-01 13:57:12,a763404e-eb38-8ca6-e508-05ae527e3cc5,False,357.0,afval_cluster,115339.257|486320.926,True,['Rest:2'],['Rest:10 m3'],Geer Ban,2,0.0,0.0,0.0,2.0,0.0
55,487901,117940,487844,4693.0,117939.983~487844.387~afval_cluster~117939.983|487844.387,86087.0,2020-04-01 13:57:12,2020-04-01 13:57:12,b93eaa8b-1ea7-42d2-ce09-2df0bb47dc5e,False,357.0,afval_cluster,117939.983|487844.387,True,['Rest:2'],['Rest:10 m3'],De Leeuw van Vlaanderenstraat,2,0.0,0.0,1.0,1.0,0.0
56,488130,126018,478875,4922.0,126017.993~478875.003~afval_cluster~126017.993|478875.003,105198.0,2020-04-01 13:57:12,2020-04-01 13:57:12,438ca85c-d8f7-d72e-92dc-ddbc3bc6942b,False,357.0,afval_cluster,126017.993|478875.003,True,"['Rest:1', 'Glas:1', 'Papier:1', 'Plastic:2', 'Textiel:1']","['Rest:5 m3', 'Glas:3 m3', 'Papier:4 m3', 'Plastic:9 m3', 'Textiel:3 m3']",Opheusdenhof,6,0.0,1.0,0.0,5.0,0.0
57,488638,124123,486302,5431.0,124122.526~486302.360~afval_cluster~124122.526|486302.360,29411.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c3afd91e-d4d6-886d-3a9a-924aa2946b58,False,357.0,afval_cluster,124122.526|486302.360,True,"['Glas:1', 'Papier:1', 'Plastic:1']","['Glas:4.69 m3', 'Papier:4.69 m3', 'Plastic:4.69 m3']",Javastraat,3,0.0,0.0,0.0,3.0,0.0
58,488642,118330,487994,5435.0,118330.290~487994.161~afval_cluster~118330.290|487994.161,151138.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c4bf36b4-c4a2-02cb-2c49-d6bdbf2d9436,False,357.0,afval_cluster,118330.290|487994.161,True,['Rest:1'],['Rest:7 m3'],Baetostraat,1,0.0,0.0,0.0,1.0,0.0
59,488645,124347,486569,5438.0,124346.776~486569.322~afval_cluster~124346.776|486569.322,2164.0,2020-04-01 13:57:12,2020-04-01 13:57:12,a5c81a4e-fa96-a530-34e3-11f8a74149de,False,357.0,afval_cluster,124346.776|486569.322,True,['Rest:2'],['Rest:9.38 m3'],Zeeburgerdijk,2,0.0,0.0,0.0,1.0,1.0
60,488733,121680,490921,5526.0,121679.900~490920.509~afval_cluster~121679.900|490920.509,15689.0,2020-04-01 13:57:12,2020-04-01 13:57:12,b840461e-897d-8a05-8618-d74691085606,False,357.0,afval_cluster,121679.900|490920.509,True,['Rest:1'],['Rest:5 m3'],Krasseurstraat,1,0.0,1.0,0.0,0.0,0.0
61,489065,127066,479021,5858.0,127065.571~479020.709~afval_cluster~127065.571|479020.709,124329.0,2020-04-01 13:57:12,2020-04-01 13:57:12,dda70e6d-6df5-f535-abcc-54355818af92,False,357.0,afval_cluster,127065.571|479020.709,False,['Rest:1'],['Rest:5 m3'],Peursumstraat,1,0.0,1.0,0.0,0.0,0.0
62,489075,121125,484622,5868.0,121124.786~484621.958~afval_cluster~121124.786|484621.958,151062.0,2020-04-01 13:57:12,2020-04-01 13:57:12,8eedeff3-5849-3877-a37e-3fb6c00a0f62,False,357.0,afval_cluster,121124.786|484621.958,True,['Rest:1'],['Rest:7 m3'],Jozef Israëlskade,1,0.0,0.0,0.0,1.0,0.0
63,489328,120841,492301,6120.0,120841.405~492300.564~afval_cluster~120841.405|492300.564,39009.0,2020-04-01 13:57:12,2020-04-01 13:57:12,b6b5bf66-9202-0345-73ab-cc2fc4c2f6db,False,357.0,afval_cluster,120841.405|492300.564,True,"['Rest:1', 'Plastic:1']","['Rest:5 m3', 'Plastic:4 m3']",Circusplein,2,0.0,2.0,0.0,0.0,0.0
64,489362,127164,480995,6154.0,127164.039~480994.991~afval_cluster~127164.039|480994.991,72266.0,2020-04-01 13:57:12,2020-04-01 13:57:12,665e7ba5-3228-14ca-35ef-363d225cf473,False,357.0,afval_cluster,127164.039|480994.991,True,"['Glas:1', 'Papier:2', 'Plastic:1', 'Textiel:1']","['Glas:5 m3', 'Papier:10 m3', 'Plastic:5 m3', 'Textiel:5 m3']",Karspeldreef,5,0.0,0.0,0.0,5.0,0.0
65,489463,119856,485980,6255.0,119855.555~485980.141~afval_cluster~119855.555|485980.141,55906.0,2020-04-01 13:57:12,2020-04-01 13:57:12,37c3928b-3853-4101-494b-3d8f0f6f0bfc,False,357.0,afval_cluster,119855.555|485980.141,True,['Rest:1'],['Rest:5 m3'],Vondelstraat,1,0.0,0.0,0.0,1.0,0.0
66,489481,120024,482611,6273.0,120024.132~482610.786~afval_cluster~120024.132|482610.786,43675.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c66fd56d-2141-450d-7318-477840cc2e40,False,357.0,afval_cluster,120024.132|482610.786,True,['Rest:3'],['Rest:12 m3'],Slangenburg,3,1.0,0.0,0.0,2.0,0.0
67,489559,123667,484248,6351.0,123667.452~484247.590~afval_cluster~123667.452|484247.590,10622.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c5d065de-6d1d-dbb1-d1f8-91d8cf8232e4,False,357.0,afval_cluster,123667.452|484247.590,True,['Rest:2'],['Rest:10 m3'],Zwaardemakerstraat,2,0.0,0.0,0.0,2.0,0.0
68,489943,122055,485322,6737.0,122055.159~485322.049~afval_cluster~122055.159|485322.049,87966.0,2020-04-01 13:57:12,2020-04-01 13:57:12,3da2f9e5-883d-6fe8-7cc8-8399ab384736,False,357.0,afval_cluster,122055.159|485322.049,True,['Rest:1'],['Rest:5 m3'],Sint Willibrordusstraat,1,1.0,0.0,0.0,0.0,0.0
69,489945,122819,490149,6739.0,122818.544~490148.503~afval_cluster~122818.544|490148.503,23374.0,2020-04-01 13:57:12,2020-04-01 13:57:12,7c6a3d51-1919-4266-beb2-b5ce13650616,False,357.0,afval_cluster,122818.544|490148.503,True,['Rest:1'],['Rest:5 m3'],Korenbloemstraat,1,1.0,0.0,0.0,0.0,0.0
70,490003,120363,485186,6797.0,120362.812~485186.309~afval_cluster~120362.812|485186.309,41874.0,2020-04-01 13:57:12,2020-04-01 13:57:12,f1e9e808-ca9e-d562-3239-bf43587af4d1,False,357.0,afval_cluster,120362.812|485186.309,True,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:5 m3']",Hondecoeterstraat,3,0.0,1.0,0.0,2.0,0.0
71,490028,118987,488279,6823.0,118986.655~488279.149~afval_cluster~118986.655|488279.149,80766.0,2020-04-01 13:57:12,2020-04-01 13:57:12,beb98942-d2bd-a99a-98e2-40ce2c6aec24,False,357.0,afval_cluster,118986.655|488279.149,True,['Rest:2'],['Rest:10 m3'],Louise de Colignystraat,2,0.0,0.0,0.0,1.0,1.0
