,s1_afv_nodes,cluster_x,cluster_y,s1_afv_rel_nodes_poi,bk_afv_rel_nodes_poi,s1_afv_poi,mf_insert_datetime,mf_update_datetime,mf_row_hash,mf_deleted_ind,mf_run_id,type,bag,aantal_per_fractie,volume_per_fractie,street_name,buurt,wijk,stadsdeel,totaal,glas,papier,plastic,rest,textiel
0,484063,118138,488106,858.0,118138.255~488105.933~afval_cluster~118138.245|488106.458,134847.0,2020-04-01 13:57:12,2020-04-01 13:57:12,f1ca6a80-bc8f-e70c-6219-1401f95a815d,False,357.0,afval_cluster,118138.245|488106.458,"['Rest:2', 'Glas:2', 'Papier:2']","['Rest:10 m3', 'Glas:8 m3', 'Papier:9 m3']",Leeuwendalerspad,E37c,E37,E,6,0.0,2.0,1.0,2.0,1.0
1,486568,120051,484037,3362.0,120050.989~484036.959~afval_cluster~120050.989|484036.959,156521.0,2020-04-01 13:57:12,2020-04-01 13:57:12,84722baa-53ba-8f09-cb77-14a45c6fa7fa,False,357.0,afval_cluster,120050.989|484036.959,['Rest:2'],['Rest:10 m3'],Prinses Margrietstraat,K59a,K59,K,2,0.0,0.0,0.0,2.0,0.0
2,502208,128094,485804,18998.0,128093.827~485803.797~afval_cluster~128093.827|485803.797,137415.0,2020-04-01 13:57:12,2020-04-01 13:57:12,dcda77ae-85c3-0351-d59d-4e4a1a227b2e,False,357.0,afval_cluster,128093.827|485803.797,['Rest:1'],['Rest:4.69 m3'],Erich Salomonstraat,M35e,M35,M,1,0.0,0.0,0.0,1.0,0.0
3,508315,128627,485200,25103.0,128626.618~485199.982~afval_cluster~128626.618|485199.982,89369.0,2020-04-01 13:57:12,2020-04-01 13:57:12,4e2f2afe-d084-5c7c-0b2b-00b8d2a5bf9a,False,357.0,afval_cluster,128626.618|485199.982,"['Rest:2', 'Papier:1']","['Rest:9.38 m3', 'Papier:4.69 m3']",Maria Austriastraat,M35f,M35,M,3,0.0,1.0,0.0,2.0,0.0
4,508953,120666,485008,25739.0,120665.698~485008.262~afval_cluster~120665.698|485008.262,8890.0,2020-04-01 13:57:12,2020-04-01 13:57:12,92de4480-b304-e898-4e6e-7a81eeb71e56,False,357.0,afval_cluster,120665.698|485008.262,"['Rest:2', 'Plastic:2']","['Rest:10 m3', 'Plastic:10 m3']",Gerard Terborgstraat,K47g,K47,K,4,1.0,1.0,1.0,1.0,0.0
5,514472,119107,486403,31254.0,119106.778~486403.147~afval_cluster~119106.758|486403.546,87615.0,2020-04-01 13:57:12,2020-04-01 13:57:12,086f6446-f330-3c01-d1e0-bd3a5f226fc6,False,357.0,afval_cluster,119106.758|486403.546,['Rest:4'],['Rest:20 m3'],Tweede Kostverlorenkade,E19c,E19,E,4,0.0,0.0,0.0,4.0,0.0
6,515859,119153,488218,32636.0,119152.555~488218.377~afval_cluster~119152.555|488218.377,22504.0,2020-04-01 13:57:12,2020-04-01 13:57:12,23b58935-e0c2-f0e8-6cc1-f7195e822a15,False,357.0,afval_cluster,119152.555|488218.377,"['Glas:1', 'Papier:1']","['Glas:5 m3', 'Papier:5 m3']",Willem de Zwijgerlaan,E37a,E37,E,2,0.0,1.0,0.0,1.0,0.0
7,518197,128778,484665,34976.0,128778.240~484665.446~afval_cluster~128778.240|484665.446,1980.0,2020-04-01 13:57:12,2020-04-01 13:57:12,0372e092-7268-59c6-0a53-b3221a6c12a1,False,357.0,afval_cluster,128778.240|484665.446,['Rest:1'],['Rest:5 m3'],Loet C. Barnstijnstraat,M51b,M51,M,1,0.0,0.0,0.0,1.0,0.0
8,518738,119189,481771,35516.0,119188.815~481770.929~afval_cluster~119188.815|481770.929,41495.0,2020-04-01 13:57:12,2020-04-01 13:57:12,5e65396b-af41-f09b-712a-5a60b7e5c376,False,357.0,afval_cluster,119188.815|481770.929,"['Rest:2', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:8 m3', 'Glas:3 m3', 'Papier:4 m3', 'Plastic:4 m3']",Doornburg,K90d,K90,K,5,0.0,1.0,1.0,3.0,0.0
9,518829,118503,488191,35605.0,118503.379~488191.271~afval_cluster~118503.379|488191.271,78266.0,2020-04-01 13:57:12,2020-04-01 13:57:12,4c7222e3-585b-7a9c-6406-45b91abcc820,False,357.0,afval_cluster,118503.379|488191.271,"['Glas:1', 'Papier:20']","['Glas:4 m3', 'Papier:99 m3']",Leeuwendalersweg,E37c,E37,E,21,3.0,4.0,1.0,13.0,0.0
10,521477,118566,486743,38252.0,118565.809~486742.926~afval_cluster~118565.809|486742.926,78276.0,2020-04-01 13:57:12,2020-04-01 13:57:12,08b929c4-eeac-564f-15c7-0fd594e2a851,False,357.0,afval_cluster,118565.809|486742.926,['Rest:2'],['Rest:9 m3'],Hoofdweg,E42c,E42,E,2,0.0,0.0,0.0,2.0,0.0
11,525727,122994,483482,42499.0,122994.403~483482.340~afval_cluster~122994.403|483482.340,30682.0,2020-04-01 13:57:12,2020-04-01 13:57:12,fb10228f-f88c-a64b-f23e-fdb538d5180f,False,357.0,afval_cluster,122994.403|483482.340,"['Rest:2', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Papier:5 m3', 'Plastic:5 m3']",Bella Vistastraat,M58g,M58,M,4,1.0,0.0,0.0,3.0,0.0
12,527513,124236,486370,44284.0,124236.498~486370.348~afval_cluster~124236.498|486370.348,165971.0,2020-04-01 13:57:12,2020-04-01 13:57:12,f09b29df-ac0c-77ca-305b-3f03434024e1,False,357.0,afval_cluster,124236.498|486370.348,['Rest:2'],['Rest:9.38 m3'],Madurastraat,M31a,M31,M,2,0.0,1.0,0.0,1.0,0.0
13,532977,118123,485205,49745.0,118123.157~485205.298~afval_cluster~118123.157|485205.298,94729.0,2020-04-01 13:57:12,2020-04-01 13:57:12,9b06b9ff-6316-f4f0-ec49-9a4b3b6b3448,False,357.0,afval_cluster,118123.157|485205.298,['Rest:1'],['Rest:5 m3'],Westlandgracht,K44b,K44,K,1,0.0,0.0,0.0,1.0,0.0
14,536023,122519,486468,52788.0,122519.382~486467.720~afval_cluster~122519.382|486467.720,33936.0,2020-04-01 13:57:12,2020-04-01 13:57:12,a0714725-8aa8-6a1a-6a42-3efc79ea73d6,False,357.0,afval_cluster,122519.382|486467.720,"['Glas:2', 'Papier:2']","['Glas:8 m3', 'Papier:8 m3']",Nieuwe Keizersgracht,A08a,A08,A,4,0.0,0.0,0.0,4.0,0.0
15,543615,124990,487480,60377.0,124989.909~487480.330~afval_cluster~124989.909|487480.330,367.0,2020-04-01 13:57:12,2020-04-01 13:57:12,37860828-d4d4-6ebe-5d9a-3ad651ccc404,False,357.0,afval_cluster,124989.909|487480.330,['Rest:2'],['Rest:9.38 m3'],J.F. van Hengelstraat,M33e,M33,M,2,0.0,0.0,0.0,2.0,0.0
