,avg_distance,penalties,best,amount of modifications
0,175.92423959952254,284.6418728538666,284.6418728538666,
1,176.01393838072522,285.27714458024906,284.6418728538666,4.0
2,175.9484515576736,284.80824160704225,284.6418728538666,4.0
3,175.86811415799772,285.21042487743244,284.6418728538666,3.0
4,175.92591357610166,284.6736703626901,284.6418728538666,1.0
5,175.8045219044872,284.8686561036571,284.6418728538666,5.0
6,175.9338698741222,284.5161646717113,284.6418728538666,4.0
7,175.87192866931358,284.368039768186,284.5161646717113,3.0
8,175.79206050821978,284.26117664419024,284.368039768186,4.0
9,175.7567101812109,284.4268836315696,284.26117664419024,2.0
10,175.92746338190568,284.43211023799387,284.26117664419024,2.0
11,175.8095210015648,284.3713521746296,284.26117664419024,4.0
12,175.68259885182766,284.3018872268839,284.26117664419024,2.0
13,175.7950977006507,284.2901947086532,284.26117664419024,1.0
14,175.71927991478736,284.1737139706387,284.26117664419024,2.0
15,175.69601692096086,284.07200939890413,284.1737139706387,4.0
16,175.7508402190048,284.12914810771167,284.07200939890413,4.0
17,175.6678157466674,284.02440238680526,284.07200939890413,5.0
18,175.67039706858682,284.1133824985924,284.02440238680526,3.0
19,175.67431543849793,284.0600594064573,284.02440238680526,1.0
20,175.67436251508545,284.03320745842313,284.02440238680526,1.0
21,175.69012951984723,284.28261596055864,284.02440238680526,5.0
22,175.6834954284525,283.6495386599283,284.02440238680526,2.0
23,175.64624089885285,283.6419358419051,283.6495386599283,2.0
24,175.6459330491762,283.55753871074063,283.6419358419051,2.0
25,175.66199000437888,283.5241307345812,283.55753871074063,3.0
26,175.6630415784624,283.5619480533392,283.5241307345812,2.0
27,175.89373390804099,283.6007784857931,283.5241307345812,5.0
28,175.7146575737442,283.5907296167104,283.5241307345812,5.0
29,175.6461662009906,283.56642055289285,283.5241307345812,1.0
30,175.67467187520137,283.5705123899639,283.5241307345812,2.0
31,175.75599548815973,283.602981041515,283.5241307345812,2.0
32,175.62088174709518,283.99136427619925,283.5241307345812,4.0
33,175.673584025982,283.5429745018334,283.5241307345812,1.0
34,175.70635298918026,283.54556190862024,283.5241307345812,1.0
35,175.6783942589782,283.65196923657936,283.5241307345812,1.0
36,175.7958745752524,283.7056666300452,283.5241307345812,4.0
37,175.69338399003632,283.62490996745265,283.5241307345812,5.0
38,175.66199000437888,283.59004940741863,283.5241307345812,2.0
39,175.7394737750117,283.5727111375091,283.5241307345812,3.0
40,175.65268729225838,283.46637995660353,283.5241307345812,2.0
41,175.7185488796105,283.8941304654133,283.46637995660353,5.0
42,175.65756197663316,283.46537048903417,283.46637995660353,1.0
43,175.64477095149158,283.79487042723537,283.46537048903417,2.0
44,175.64444690887964,283.642527085708,283.46537048903417,2.0
45,175.6536756673475,283.5573046481032,283.46537048903417,3.0
46,175.69961798258117,283.6367995852617,283.46537048903417,4.0
47,175.52028871140683,283.49565467953914,283.46537048903417,2.0
48,175.74104475811689,283.5323611903813,283.46537048903417,5.0
49,175.65927144240646,283.4147190862024,283.46537048903417,2.0
50,175.65170770646287,283.25765894228005,283.4147190862024,3.0
51,175.6734951513673,283.3822639713254,283.25765894228005,2.0
52,175.6606602796463,283.2590769092383,283.25765894228005,2.0
53,175.58228417236026,283.0342601315627,283.25765894228005,5.0
54,175.577739688116,283.03932306192235,283.0342601315627,1.0
55,175.57880983561697,283.2117784500872,283.0342601315627,2.0
56,175.5751446425844,282.98736004641773,283.0342601315627,3.0
57,175.60537873484395,283.0824511693698,282.98736004641773,4.0
58,175.58138577077247,283.0554318414656,282.98736004641773,1.0
59,175.46031822241588,282.9826314555667,282.98736004641773,1.0
60,175.49740088154806,282.9110139184531,282.9826314555667,3.0
61,175.50646201446415,282.88030683906226,282.9110139184531,2.0
62,175.55691423705667,282.89017200928356,282.88030683906226,4.0
63,175.48508722093345,282.8963743727426,282.88030683906226,4.0
64,175.49325613852287,282.8764071356963,282.88030683906226,2.0
65,175.5031980515564,282.8989603279454,282.8764071356963,1.0
66,175.42315716505294,283.0903994149718,282.8764071356963,4.0
67,175.5006646565374,282.9889505335293,282.8764071356963,4.0
68,175.4938279181258,282.87645253168904,282.8764071356963,1.0
69,175.48557496096512,282.76568450361873,282.8764071356963,3.0
70,175.5288098410069,282.8773336816952,282.76568450361873,5.0
71,175.51224384226762,283.1658534820166,282.76568450361873,3.0
72,175.50396133667564,282.7320458519302,282.76568450361873,5.0
73,175.52282525444085,282.7875887375201,282.7320458519302,1.0
74,175.51286613626306,282.7702837647802,282.7320458519302,3.0
75,175.5374726070074,282.8220224027356,282.7320458519302,3.0
76,175.5600046133887,282.7922209456583,282.7320458519302,1.0
77,175.53769129163467,282.9098979043355,282.7320458519302,5.0
78,175.49563365883927,282.6364895711166,282.7320458519302,1.0
79,175.49563365883927,282.6364895711166,282.6364895711166,1.0
80,175.47103387135806,282.5551934520785,282.6364895711166,2.0
81,175.59473636516537,282.3721554224975,282.5551934520785,4.0
82,175.64058225772266,282.757946160924,282.3721554224975,2.0
83,175.66736533159536,282.64425844377,282.3721554224975,5.0
84,175.63841291338952,282.91891854512,282.3721554224975,5.0
85,175.59741001920193,282.3919213713831,282.3721554224975,3.0
86,175.59881472911007,282.2873799099112,282.3721554224975,3.0
87,175.60789530248945,282.34549824491535,282.2873799099112,3.0
88,175.6035526230918,282.3273545943942,282.2873799099112,1.0
89,175.65775478985879,282.4229466402076,282.2873799099112,3.0
90,175.51783692181377,282.3006037312715,282.2873799099112,4.0
91,175.7139409798025,282.37543291676394,282.2873799099112,3.0
92,175.6002326691353,282.49253080599306,282.2873799099112,3.0
93,175.59520064493748,282.2121660340305,282.2873799099112,3.0
94,175.5993720927601,282.28365210871084,282.2121660340305,1.0
95,175.60422828078057,282.23221872502296,282.2121660340305,1.0
