,avg_distance,penalties,best,amount of modifications
0,249.6004611676881,308.1859662117452,308.1859662117452,
1,250.83822807611062,309.6906213606286,308.1859662117452,14.0
2,249.54206644356196,311.3132419148056,308.1859662117452,9.0
3,249.59029656425923,309.55878081965176,308.1859662117452,10.0
4,250.6829954218695,310.2598423121244,308.1859662117452,15.0
5,249.7602646500793,303.0147611230566,308.1859662117452,11.0
6,250.8245479050339,305.15884535229907,303.0147611230566,15.0
7,253.24795761734637,304.2497240324181,303.0147611230566,15.0
8,250.14987988032468,303.9829733501489,303.0147611230566,13.0
9,249.2258520437314,302.5633511939189,303.0147611230566,20.0
10,251.3107880618641,305.21032240414684,302.5633511939189,10.0
11,250.03040117281296,302.23279019664545,302.5633511939189,14.0
12,250.22787613974018,303.54404288193007,302.23279019664545,10.0
13,250.19674105628795,302.0914229116747,302.23279019664545,14.0
14,252.27902039186694,303.3812724117987,302.0914229116747,13.0
15,249.81266660109114,300.6254579684402,302.0914229116747,11.0
16,245.58591646514586,300.07863664339703,300.6254579684402,17.0
17,245.76505816501094,299.6181929860795,300.07863664339703,6.0
18,245.6659513359101,300.57557654971,299.6181929860795,16.0
19,245.44717267004916,298.8431064067083,299.6181929860795,14.0
20,245.22946371687866,298.6524772398695,298.8431064067083,8.0
21,241.74695686858857,301.4547660318374,298.6524772398695,9.0
22,245.49519274809612,298.9406982940229,298.6524772398695,9.0
23,247.1740226724332,300.15128206452147,298.6524772398695,13.0
24,248.90669450999965,294.19286511214835,298.6524772398695,12.0
25,247.70477629568293,299.1819597050683,294.19286511214835,11.0
26,247.68859958377374,289.3815366367731,294.19286511214835,12.0
27,248.89137571828795,295.1575247344712,289.3815366367731,12.0
28,246.0765252378559,288.35526561725334,289.3815366367731,14.0
29,247.6704196257496,289.13682973339917,288.35526561725334,15.0
30,245.7561234085605,294.48719124938026,288.35526561725334,8.0
31,246.2443671709735,288.84302268220125,288.35526561725334,9.0
32,248.6540144048005,278.06205573458925,288.35526561725334,17.0
33,247.98325637264261,282.3795402619402,278.06205573458925,13.0
34,248.2196305732799,279.3406348330854,278.06205573458925,11.0
35,248.58132025982545,281.0578964840522,278.06205573458925,17.0
36,246.09298413125003,283.31611820360274,278.06205573458925,12.0
37,249.74378555704644,282.781063460585,278.06205573458925,14.0
38,247.25681399291187,279.34614844653777,278.06205573458925,15.0
39,250.56924008704652,281.3253591555115,278.06205573458925,14.0
40,249.50939620631564,277.6924845273508,278.06205573458925,12.0
41,249.60453094775772,278.4444547802016,277.6924845273508,5.0
42,247.87413048648136,278.64018445298296,277.6924845273508,9.0
43,249.65359714031234,277.2340707940836,277.6924845273508,11.0
44,250.13141216747124,277.0311180589985,277.2340707940836,14.0
45,249.5101078285664,278.6428074698397,277.0311180589985,15.0
46,250.231793160108,278.161738844819,277.0311180589985,10.0
47,250.89444080591528,278.63149725252026,277.0311180589985,12.0
48,249.75713747407815,278.16148368038336,277.0311180589985,8.0
49,249.10051629366689,278.6428325209633,277.0311180589985,9.0
50,251.03984799908972,278.22527505784166,277.0311180589985,13.0
51,250.0334386973742,276.0144045818873,277.0311180589985,8.0
52,252.31775585805607,284.39003984878525,276.0144045818873,15.0
53,250.98678220035674,282.3665487316146,276.0144045818873,11.0
54,250.96588305593727,276.583316270038,276.0144045818873,10.0
55,249.95867428548485,277.51861078747316,276.0144045818873,14.0
56,251.05085055418908,278.35659343496945,276.0144045818873,14.0
57,250.94513997094032,274.27160281358454,276.0144045818873,7.0
58,252.24014573253845,280.67848578747316,274.27160281358454,15.0
59,251.6551492568027,273.77773466225995,274.27160281358454,11.0
60,253.02054361671807,272.60353151355577,273.77773466225995,7.0
61,253.69916000934165,278.2926585962892,272.60353151355577,13.0
62,256.09483139713467,279.7214267700662,272.60353151355577,18.0
63,252.42701363982735,276.6291678048379,272.60353151355577,15.0
64,252.92829435366514,278.99207384704,272.60353151355577,11.0
65,255.20846252992808,282.1398828938166,272.60353151355577,12.0
66,254.17341559937577,275.0972589994652,272.60353151355577,9.0
67,253.88436677655463,276.9483805488131,272.60353151355577,14.0
68,250.0356413261932,277.0712075945201,272.60353151355577,12.0
69,252.84422838356454,276.8747517587526,272.60353151355577,9.0
70,254.95307764882915,273.8029301349572,272.60353151355577,16.0
