,s1_afv_nodes,cluster_x,cluster_y,s1_afv_rel_nodes_poi,bk_afv_rel_nodes_poi,s1_afv_poi,mf_insert_datetime,mf_update_datetime,mf_row_hash,mf_deleted_ind,mf_run_id,type,bag,aantal_per_fractie,volume_per_fractie,street_name,buurt,wijk,stadsdeel,totaal,glas,papier,plastic,rest,textiel
10,763469,115055,486304,280116.0,115054.793~486303.892~afval_cluster~115054.793|486303.892,15980.0,2020-04-01 13:57:12,2020-04-01 13:57:12,f2fcad9b-f74e-dd4c-fb24-8ef4781be343,False,357.0,afval_cluster,115054.793|486303.892,['Rest:2'],['Rest:8 m3'],Vrijburg,F81a,F81,F,2,0.0,1.0,0.0,0.0,1.0
11,816459,115280,487560,333079.0,115280.229~487559.969~afval_cluster~115280.229|487559.969,107377.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c9ce923b-cdbe-d7c8-db94-f4bea5bd0a5a,False,357.0,afval_cluster,115280.229|487559.969,"['Papier:1', 'Plastic:1']","['Papier:5 m3', 'Plastic:5 m3']",Jacob van Weesenbekestraat,F78a,F78,F,2,0.0,0.0,0.0,1.0,1.0
12,564351,115317,485019,81101.0,115317.377~485018.512~afval_cluster~115317.377|485018.512,81145.0,2020-04-01 13:57:12,2020-04-01 13:57:12,8b80abd8-ac41-809c-8cf1-3d6153895df5,False,357.0,afval_cluster,115317.377|485018.512,['Rest:2'],['Rest:8 m3'],Prof. Ph. Kohnstammstraat,F81e,F81,F,2,0.0,1.0,0.0,1.0,0.0
13,622462,115422,486297,139183.0,115421.730~486296.672~afval_cluster~115421.730|486296.672,60067.0,2020-04-01 13:57:12,2020-04-01 13:57:12,5301849d-7189-0b93-6c43-a391825da2e5,False,357.0,afval_cluster,115421.730|486296.672,['Textiel:1'],['Textiel:3 m3'],Meer en Vaart,F81b,F81,F,1,1.0,0.0,0.0,0.0,0.0
14,861358,115425,486659,377939.0,115425.437~486659.327~afval_cluster~115425.437|486659.327,84995.0,2020-04-01 13:57:12,2020-04-01 13:57:12,dfcb818c-b02b-65cf-ce9a-aa422c156fe6,False,357.0,afval_cluster,115425.437|486659.327,"['Glas:1', 'Plastic:1']","['Glas:3 m3', 'Plastic:4 m3']",President Allendelaan,F81b,F81,F,2,0.0,0.0,0.0,2.0,0.0
15,752769,115430,485152,269420.0,115429.538~485152.342~afval_cluster~115429.538|485152.342,93567.0,2020-04-01 13:57:12,2020-04-01 13:57:12,dc11e9c6-ceba-a53d-1fc5-ff2dbf56e04e,False,357.0,afval_cluster,115429.538|485152.342,['Rest:2'],['Rest:8 m3'],Prof. H. Bavinckstraat,F81e,F81,F,2,0.0,0.0,0.0,2.0,0.0
16,949202,115465,488146,465741.0,115465.242~488146.382~afval_cluster~115465.242|488146.382,7639.0,2020-04-01 13:57:12,2020-04-01 13:57:12,ba3fdf4c-4018-2da9-2c9c-9cd41a8ba7fe,False,357.0,afval_cluster,115465.242|488146.382,['Rest:2'],['Rest:10 m3'],Dr. H. Colijnstraat,F78c,F78,F,2,0.0,0.0,0.0,2.0,0.0
17,909040,115473,484422,425593.0,115473.098~484422.169~afval_cluster~115473.098|484422.169,851.0,2020-04-01 13:57:12,2020-04-01 13:57:12,049c1d3c-3a8a-b17c-f279-f4e1c362c112,False,357.0,afval_cluster,115473.098|484422.169,"['Glas:1', 'Papier:1']","['Glas:4 m3', 'Papier:5 m3']",Berlaarstraat,F88e,F88,F,2,1.0,0.0,0.0,1.0,0.0
18,952117,115624,485467,468649.0,115623.702~485467.280~afval_cluster~115623.702|485467.280,155769.0,2020-04-01 13:57:12,2020-04-01 13:57:12,060c4e04-1e58-d53d-ecac-ec0274ac625a,False,357.0,afval_cluster,115623.702|485467.280,"['Glas:1', 'Papier:1', 'Plastic:1']","['Glas:3 m3', 'Papier:5 m3', 'Plastic:4 m3']",Opmerkzaam,F81d,F81,F,3,0.0,0.0,1.0,2.0,0.0
19,672586,115989,484132,189280.0,115988.565~484132.481~afval_cluster~115988.565|484132.481,61337.0,2020-04-01 13:57:12,2020-04-01 13:57:12,ac081680-773b-bd8e-1cbe-06b1a63e2c4f,False,357.0,afval_cluster,115988.565|484132.481,['Rest:2'],['Rest:10 m3'],Heusdenstraat,F88i,F88,F,2,1.0,0.0,0.0,1.0,0.0
20,706283,116103,484397,222958.0,116103.328~484397.267~afval_cluster~116103.328|484397.267,378.0,2020-04-01 13:57:12,2020-04-01 13:57:12,70da003a-5de4-52c7-ba89-b308fc5bff37,False,357.0,afval_cluster,116103.328|484397.267,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:5 m3']",Leuvenstraat,F88i,F88,F,3,0.0,1.0,0.0,1.0,1.0
21,498588,116679,484102,15379.0,116679.016~484102.014~afval_cluster~116679.016|484102.014,151961.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c6a430d7-e9c4-1e0d-908c-578a622afe50,False,357.0,afval_cluster,116679.016|484102.014,['Rest:3'],['Rest:15 m3'],Wessel Ilckenstraat,F88b,F88,F,3,1.0,0.0,0.0,2.0,0.0
22,874336,116704,486051,390907.0,116704.262~486050.936~afval_cluster~116704.262|486050.936,103372.0,2020-04-01 13:57:12,2020-04-01 13:57:12,41ab4569-9022-9c7a-54c2-3e7831275a3a,False,357.0,afval_cluster,116704.262|486050.936,['Rest:1'],['Rest:5 m3'],Burgersdijkstraat,F85b,F85,F,1,0.0,0.0,1.0,0.0,0.0
23,868393,116801,484221,384968.0,116800.900~484220.676~afval_cluster~116800.900|484220.676,23425.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c031a661-15cf-f31f-a5fc-6107a4d34ae5,False,357.0,afval_cluster,116800.900|484220.676,['Rest:3'],['Rest:15 m3'],Chet Bakerstraat,F88b,F88,F,3,0.0,1.0,0.0,2.0,0.0
24,900883,116841,487854,417439.0,116841.156~487853.947~afval_cluster~116841.156|487853.947,96578.0,2020-04-01 13:57:12,2020-04-01 13:57:12,0be66418-c132-42cf-ac14-2d349f0d3693,False,357.0,afval_cluster,116841.156|487853.947,['Rest:1'],['Rest:5 m3'],Israël Queridostraat,F77a,F77,F,1,0.0,0.0,0.0,1.0,0.0
25,544610,116925,487717,61372.0,116924.845~487716.519~afval_cluster~116924.845|487716.519,23769.0,2020-04-01 13:57:12,2020-04-01 13:57:12,6c19be7e-cb32-0740-6afe-cdb06451a9cd,False,357.0,afval_cluster,116924.845|487716.519,['Brood:2'],['Brood:0 m3'],Burgemeester Rendorpstraat,F77a,F77,F,0,0.0,0.0,0.0,0.0,0.0
26,818010,117147,484648,334628.0,117146.628~484648.385~afval_cluster~117146.628|484648.385,123338.0,2020-04-01 13:57:12,2020-04-01 13:57:12,7816feb5-2c80-8203-c699-5666f918818f,False,357.0,afval_cluster,117146.628|484648.385,['Brood:2'],['Brood:0 m3'],Henri Dunantstraat,F89c,F89,F,0,0.0,0.0,0.0,0.0,0.0
27,720586,117433,485850,237255.0,117432.787~485849.732~afval_cluster~117432.787|485849.732,157423.0,2020-04-01 13:57:12,2020-04-01 13:57:12,90dc071c-b35e-5429-b9b6-d8c685934603,False,357.0,afval_cluster,117432.787|485849.732,['Rest:3'],['Rest:15 m3'],Johan Jongkindstraat,F86e,F86,F,3,0.0,1.0,0.0,2.0,0.0
28,734263,117440,487025,250925.0,117439.726~487025.463~afval_cluster~117439.726|487025.463,40020.0,2020-04-01 13:57:12,2020-04-01 13:57:12,e89d00f0-272d-3745-8846-f432572d4f85,False,357.0,afval_cluster,117439.726|487025.463,"['Rest:2', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Glas:4 m3', 'Papier:5 m3', 'Plastic:4 m3']",Jan Evertsenstraat,F86a,F86,F,5,1.0,1.0,1.0,2.0,0.0
29,652056,117446,485303,168763.0,117446.457~485303.363~afval_cluster~117446.457|485303.363,160957.0,2020-04-01 13:57:12,2020-04-01 13:57:12,93b71043-502f-b630-a465-e96cbffe6605,False,357.0,afval_cluster,117446.457|485303.363,['Papier:1'],['Papier:5 m3'],Wittgensteinlaan,F87a,F87,F,1,0.0,0.0,1.0,0.0,0.0
30,722247,114761,486296,238916.0,114761.404~486296.228~afval_cluster~114761.404|486296.228,162320.0,2020-04-01 13:57:12,2020-04-01 13:57:12,ac4d8165-cd9b-6f93-86d6-8c47ccf94097,False,357.0,afval_cluster,114761.404|486296.228,"['Rest:1', 'Papier:1']","['Rest:5 m3', 'Papier:3 m3']",Grasrijk,F81a,F81,F,2,0.0,0.0,0.0,2.0,0.0
31,599018,115515,485696,115749.0,115514.541~485695.518~afval_cluster~115514.541|485695.518,156710.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c7e33ef0-635c-63c1-6334-664297e0177d,False,357.0,afval_cluster,115514.541|485695.518,"['Rest:2', 'Glas:1', 'Papier:1']","['Rest:10 m3', 'Glas:3 m3', 'Papier:5 m3']",Nicolaas Anslijnstraat,F81c,F81,F,4,0.0,0.0,1.0,3.0,0.0
32,542731,113886,485680,59492.0,113885.549~485680.118~afval_cluster~113885.549|485680.118,28573.0,2020-04-01 13:57:12,2020-04-01 13:57:12,f39fbdf5-3dd2-6e0d-56e8-af10c44aa3ba,False,357.0,afval_cluster,113885.549|485680.118,['Rest:2'],['Rest:8 m3'],Wijmarkthof,F83a,F83,F,2,0.0,0.0,0.0,2.0,0.0
33,818631,115396,484541,335248.0,115396.297~484540.566~afval_cluster~115396.297|484540.566,1535.0,2020-04-01 13:57:12,2020-04-01 13:57:12,950d56f5-6b55-d5e6-f220-682a6d92b885,False,357.0,afval_cluster,115396.297|484540.566,"['Rest:1', 'Papier:1', 'Plastic:1']","['Rest:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Westmallepad,F88e,F88,F,3,1.0,1.0,0.0,1.0,0.0
34,769044,114572,486380,285692.0,114571.905~486379.726~afval_cluster~114571.905|486379.726,8482.0,2020-04-01 13:57:12,2020-04-01 13:57:12,62caa15e-f40c-0c66-e756-ee7575439d2f,False,357.0,afval_cluster,114571.905|486379.726,"['Rest:2', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Glas:3 m3', 'Papier:5 m3', 'Plastic:4 m3']",Reimerswaalstraat,F82a,F82,F,5,1.0,0.0,0.0,4.0,0.0
35,826293,114731,487679,342903.0,114731.180~487679.010~afval_cluster~114731.180|487679.010,143995.0,2020-04-01 13:57:12,2020-04-01 13:57:12,b51a7de9-2e3b-b5a4-4640-cd10b0e2f40c,False,357.0,afval_cluster,114731.180|487679.010,['Rest:1'],['Rest:5 m3'],Willem Kromhoutstraat,F78b,F78,F,1,0.0,0.0,0.0,1.0,0.0
36,492927,117454,485463,9721.0,117454.040~485463.066~afval_cluster~117454.040|485463.066,40507.0,2020-04-01 13:57:12,2020-04-01 13:57:12,27ed3968-4ba3-ca4d-b8f5-b709ecf59b5b,False,357.0,afval_cluster,117454.040|485463.066,"['Rest:2', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Glas:4 m3', 'Papier:5 m3', 'Plastic:5 m3']",Koningin Wilhelminaplein,F87a,F87,F,5,0.0,1.0,0.0,4.0,0.0
37,959919,117663,485851,476449.0,117663.413~485851.254~afval_cluster~117663.413|485851.254,1158.0,2020-04-01 13:57:12,2020-04-01 13:57:12,865bfb70-2083-7d4d-23a2-3dfa87875372,False,357.0,afval_cluster,117663.413|485851.254,"['Rest:2', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Glas:4 m3', 'Papier:5 m3', 'Plastic:5 m3']",Johan Jongkindstraat,F86e,F86,F,5,0.0,0.0,2.0,3.0,0.0
38,629453,113490,485160,146173.0,113489.607~485159.552~afval_cluster~113489.607|485159.552,125315.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c1341f58-26f8-d2c6-32ae-c273e33716aa,False,357.0,afval_cluster,113489.607|485159.552,['Rest:2'],['Rest:8 m3'],Letelierstraat,F84a,F84,F,2,0.0,0.0,1.0,1.0,0.0
39,538040,114925,487795,54804.0,114925.473~487795.163~afval_cluster~114925.473|487795.163,58682.0,2020-04-01 13:57:12,2020-04-01 13:57:12,0a6550f9-d28d-08c6-a164-80d15db7e12a,False,357.0,afval_cluster,114925.473|487795.163,['Brood:2'],['Brood:0 m3'],Mendes da Costahof,F78a,F78,F,0,0.0,0.0,0.0,0.0,0.0
40,919327,115060,488292,435878.0,115060.254~488292.128~afval_cluster~115060.254|488292.128,100060.0,2020-04-01 13:57:12,2020-04-01 13:57:12,467041e1-e05c-e0e6-fa48-755839d1fadc,False,357.0,afval_cluster,115060.254|488292.128,['Rest:2'],['Rest:10 m3'],Steven Vennecoolstraat,F78d,F78,F,2,1.0,0.0,0.0,1.0,0.0
41,735771,113969,485066,252431.0,113968.565~485066.483~afval_cluster~113968.565|485066.483,80586.0,2020-04-01 13:57:12,2020-04-01 13:57:12,5eddd36a-79f8-5b97-6735-626f06728f3b,False,357.0,afval_cluster,113968.565|485066.483,['Rest:1'],['Rest:5 m3'],Trijn Hullemanlaan,F84a,F84,F,1,0.0,0.0,1.0,0.0,0.0
42,744673,114346,485381,261328.0,114346.482~485380.927~afval_cluster~114346.482|485380.927,128342.0,2020-04-01 13:57:12,2020-04-01 13:57:12,fb7a6370-f5b1-709a-d91d-07d7918158fb,False,357.0,afval_cluster,114346.482|485380.927,"['Rest:4', 'Papier:1']","['Rest:20 m3', 'Papier:3 m3']",Langswater,F83a,F83,F,5,1.0,1.0,2.0,1.0,0.0
43,950070,116276,484114,466603.0,116276.214~484113.694~afval_cluster~116276.214|484113.694,100761.0,2020-04-01 13:57:12,2020-04-01 13:57:12,a58d6520-95bc-457e-547f-b3b0674a8da6,False,357.0,afval_cluster,116276.214|484113.694,['Rest:2'],['Rest:10 m3'],Bastenakenstraat,F88i,F88,F,2,0.0,0.0,0.0,2.0,0.0
44,662827,116673,488228,179529.0,116673.158~488227.632~afval_cluster~116673.158|488227.632,51313.0,2020-04-01 13:57:12,2020-04-01 13:57:12,98139795-9678-71cc-39ff-ac1140998ff2,False,357.0,afval_cluster,116673.158|488227.632,"['Rest:2', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Papier:5 m3', 'Plastic:5 m3']",Sape Kuiperplantsoen,F76b,F76,F,4,0.0,1.0,0.0,3.0,0.0
45,943956,116157,484662,460492.0,116156.871~484661.950~afval_cluster~116156.871|484661.950,123700.0,2020-04-01 13:57:12,2020-04-01 13:57:12,2a5e4a1b-d7a3-33ef-d3c9-56a88af15336,False,357.0,afval_cluster,116156.871|484661.950,['Rest:2'],['Rest:10 m3'],Maaseikpad,F88f,F88,F,2,0.0,0.0,0.0,2.0,0.0
46,559272,116142,488021,76026.0,116141.605~488020.915~afval_cluster~116141.605|488020.915,31097.0,2020-04-01 13:57:12,2020-04-01 13:57:12,1fb86fd5-ba9c-4957-876b-6c9d7dc063f3,False,357.0,afval_cluster,116141.605|488020.915,['Rest:1'],['Rest:5 m3'],Du Perronstraat,F77d,F77,F,1,0.0,0.0,0.0,1.0,0.0
47,738645,117862,484499,255305.0,117862.151~484498.706~afval_cluster~117862.151|484498.706,56106.0,2020-04-01 13:57:12,2020-04-01 13:57:12,fe5a459f-15f9-dd71-c68d-bc32ebf02605,False,357.0,afval_cluster,117862.151|484498.706,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:5 m3']",Naaldwijkstraat,F87c,F87,F,3,0.0,1.0,0.0,2.0,0.0
48,559749,117450,485585,76504.0,117449.899~485585.431~afval_cluster~117449.899|485585.431,63010.0,2020-04-01 13:57:12,2020-04-01 13:57:12,165a4a2e-e004-8418-9d14-51f097bc08de,False,357.0,afval_cluster,117449.899|485585.431,"['Glas:1', 'Papier:1', 'Plastic:1']","['Glas:4 m3', 'Papier:5 m3', 'Plastic:5 m3']",Willem Frogerstraat,F87f,F87,F,3,0.0,0.0,0.0,3.0,0.0
49,728438,114406,484169,245108.0,114405.877~484169.416~afval_cluster~114405.877|484169.416,38964.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c95f2744-67da-01b5-7384-c000d0f03a38,False,357.0,afval_cluster,114405.877|484169.416,['Rest:2'],['Rest:10 m3'],Ibizastraat,F84c,F84,F,2,0.0,0.0,0.0,2.0,0.0
50,922616,115385,487804,439166.0,115384.546~487803.959~afval_cluster~115384.546|487803.959,136781.0,2020-04-01 13:57:12,2020-04-01 13:57:12,cdf5ab8e-d242-2aa1-147a-af9ba75b9d74,False,357.0,afval_cluster,115384.546|487803.959,"['Glas:1', 'Papier:1']","['Glas:4 m3', 'Papier:5 m3']",Burgemeester Röellstraat,F78a,F78,F,2,0.0,1.0,0.0,1.0,0.0
51,725425,114885,488348,242094.0,114884.777~488348.117~afval_cluster~114884.777|488348.117,69391.0,2020-04-01 13:57:12,2020-04-01 13:57:12,0a6c20d6-82d5-6c3d-dd0d-c70df1e64f72,False,357.0,afval_cluster,114884.777|488348.117,['Rest:1'],['Rest:5 m3'],Aalbersestraat,F78d,F78,F,1,0.0,1.0,0.0,0.0,0.0
52,519078,115987,485261,35855.0,115987.414~485260.957~afval_cluster~115987.414|485260.957,65466.0,2020-04-01 13:57:12,2020-04-01 13:57:12,407fdd3b-789d-f729-9e50-2cb32635e253,False,357.0,afval_cluster,115987.414|485260.957,"['Rest:2', 'Papier:1', 'Plastic:1']","['Rest:8 m3', 'Papier:4 m3', 'Plastic:4 m3']",Boas en Judelshof,F81e,F81,F,4,0.0,0.0,0.0,4.0,0.0
53,905686,116570,485541,422241.0,116570.061~485541.157~afval_cluster~116570.061|485541.157,95003.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c0f1a7fc-fac8-025c-1d86-d0c4b64ddb82,False,357.0,afval_cluster,116570.061|485541.157,"['Rest:2', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Papier:5 m3', 'Plastic:5 m3']",Pieter Calandlaan,F89a,F89,F,4,1.0,1.0,0.0,2.0,0.0
54,801344,114597,485648,317969.0,114596.841~485647.868~afval_cluster~114596.841|485647.868,134774.0,2020-04-01 13:57:12,2020-04-01 13:57:12,e98f5f28-84a9-3d41-409d-872a04db5c22,False,357.0,afval_cluster,114596.841|485647.868,"['Rest:3', 'Glas:1', 'Papier:1', 'Plastic:1', 'Textiel:1']","['Rest:15 m3', 'Glas:3 m3', 'Papier:3 m3', 'Plastic:4 m3', 'Textiel:3 m3']",Tussen Meer,F82b,F82,F,7,1.0,2.0,3.0,1.0,0.0
55,767847,116377,488537,284495.0,116377.018~488537.390~afval_cluster~116377.018|488537.390,143517.0,2020-04-01 13:57:12,2020-04-01 13:57:12,f3f09b3b-7bdf-2571-03c3-ea22e094d079,False,357.0,afval_cluster,116377.018|488537.390,"['Rest:2', 'Glas:1', 'Papier:1', 'Plastic:1', 'Textiel:1']","['Rest:10 m3', 'Glas:4 m3', 'Papier:5 m3', 'Plastic:5 m3', 'Textiel:3 m3']",Slotermeerlaan,F76a,F76,F,6,0.0,0.0,0.0,5.0,1.0
56,706385,115351,484678,223060.0,115350.780~484678.312~afval_cluster~115350.780|484678.312,47180.0,2020-04-01 13:57:12,2020-04-01 13:57:12,45e22d29-84b7-d987-a39b-b60da394a95b,False,357.0,afval_cluster,115350.780|484678.312,"['Rest:1', 'Papier:1', 'Plastic:1']","['Rest:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Vorselaarstraat,F88e,F88,F,3,0.0,0.0,0.0,3.0,0.0
57,764808,115814,487689,281455.0,115814.025~487688.912~afval_cluster~115814.025|487688.912,12362.0,2020-04-01 13:57:12,2020-04-01 13:57:12,4b54c7ae-1db3-18e0-acc5-1f8931864eff,False,357.0,afval_cluster,115814.025|487688.912,['Rest:2'],['Rest:8 m3'],John Lockehof,F77f,F77,F,2,0.0,1.0,0.0,1.0,0.0
58,871137,117206,484647,387710.0,117205.933~484646.541~afval_cluster~117205.933|484646.541,42673.0,2020-04-01 13:57:12,2020-04-01 13:57:12,7a5ffde9-6503-7684-7803-51e88b4498af,False,357.0,afval_cluster,117205.933|484646.541,['Papier:1'],['Papier:5 m3'],Ottho Heldringstraat,F89c,F89,F,1,0.0,0.0,0.0,1.0,0.0
59,531755,115197,485407,48523.0,115197.326~485406.791~afval_cluster~115197.326|485406.791,65759.0,2020-04-01 13:57:12,2020-04-01 13:57:12,25fad088-4956-4724-bcf5-6c2f06defaf2,False,357.0,afval_cluster,115197.326|485406.791,['Rest:2'],['Rest:10 m3'],Overleg,F81d,F81,F,2,0.0,0.0,0.0,2.0,0.0
60,535716,115324,484988,52482.0,115324.421~484987.809~afval_cluster~115324.421|484987.809,96313.0,2020-04-01 13:57:12,2020-04-01 13:57:12,94abe834-0f63-2fc0-9b4a-f9d9d52809d7,False,357.0,afval_cluster,115324.421|484987.809,"['Rest:2', 'Plastic:1']","['Rest:8 m3', 'Plastic:4 m3']",Maria Montessoristraat,F81e,F81,F,3,1.0,0.0,0.0,2.0,0.0
61,544159,116134,485331,60922.0,116134.172~485331.341~afval_cluster~116134.172|485331.341,110003.0,2020-04-01 13:57:12,2020-04-01 13:57:12,a8d7842c-fef5-34ec-3f90-0e0442692540,False,357.0,afval_cluster,116134.172|485331.341,"['Rest:2', 'Glas:1', 'Papier:1']","['Rest:8 m3', 'Glas:3 m3', 'Papier:3 m3']",Piet Wiedijkstraat,F81e,F81,F,4,1.0,1.0,0.0,1.0,1.0
62,660837,117734,485390,177539.0,117733.589~485389.636~afval_cluster~117733.589|485389.636,116959.0,2020-04-01 13:57:12,2020-04-01 13:57:12,dd36de43-821d-73e1-13a1-87709da3c554,False,357.0,afval_cluster,117733.589|485389.636,"['Rest:2', 'Glas:1', 'Papier:1']","['Rest:10 m3', 'Glas:4 m3', 'Papier:5 m3']",Koningin Wilhelminaplein,F87a,F87,F,4,2.0,1.0,0.0,1.0,0.0
63,580149,117445,484892,96891.0,117444.604~484892.246~afval_cluster~117444.604|484892.246,68850.0,2020-04-01 13:57:12,2020-04-01 13:57:12,5c40c52b-f2bc-5a7a-570f-337879b5fe2b,False,357.0,afval_cluster,117444.604|484892.246,"['Rest:3', 'Papier:1']","['Rest:14 m3', 'Papier:5 m3']",Maassluisstraat,F87d,F87,F,4,0.0,1.0,0.0,2.0,1.0
64,632134,117707,486253,148852.0,117706.879~486253.319~afval_cluster~117706.879|486253.319,73124.0,2020-04-01 13:57:12,2020-04-01 13:57:12,4fa9cba9-be80-9081-325a-93eda90d59bf,False,357.0,afval_cluster,117706.879|486253.319,"['Rest:2', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Papier:5 m3', 'Plastic:4 m3']",August Allebéplein,F86b,F86,F,4,0.0,1.0,1.0,2.0,0.0
65,962658,113607,485472,479188.0,113606.635~485471.776~afval_cluster~113606.635|485471.776,131550.0,2020-04-01 13:57:12,2020-04-01 13:57:12,9f2dc2d9-a258-37fb-4424-6bf6eab3104c,False,357.0,afval_cluster,113606.635|485471.776,['Rest:2'],['Rest:8 m3'],Bonhoeffersingel,F84a,F84,F,2,0.0,1.0,0.0,0.0,1.0
66,840314,115036,484959,356905.0,115035.722~484958.807~afval_cluster~115035.722|484958.807,103098.0,2020-04-01 13:57:12,2020-04-01 13:57:12,3d5aa613-a213-9768-dfaf-60f55f9c2ed3,False,357.0,afval_cluster,115035.722|484958.807,['Rest:2'],['Rest:10 m3'],Jan Smitstraat,F82d,F82,F,2,0.0,0.0,1.0,1.0,0.0
