,avg_distance,penalties,best,amount of modifications
0,249.6004611676881,308.1859662117452,308.1859662117452,
1,249.74004799856246,311.0984551488833,308.1859662117452,1.0
2,250.22172473423848,305.52514092224976,308.1859662117452,4.0
3,249.6890131554106,306.83552818328434,305.52514092224976,5.0
4,253.0909602817219,306.8998541149711,305.52514092224976,3.0
5,250.62896249493807,305.88100616211744,305.52514092224976,3.0
6,250.63205153984396,307.09874815963605,305.52514092224976,1.0
7,252.28680352257672,309.25194545078574,305.52514092224976,2.0
8,253.02519834081897,310.68369973643024,305.52514092224976,3.0
9,250.20751183686951,308.8933625930521,305.52514092224976,5.0
10,250.39874908239463,306.3928626664461,305.52514092224976,2.0
11,251.24532725716006,309.6682299439914,305.52514092224976,2.0
12,249.3245020840041,304.482114350703,305.52514092224976,1.0
13,249.49566128522042,302.6559980148884,304.482114350703,4.0
14,250.32507952451985,305.35786230355666,302.6559980148884,5.0
15,252.02663822528785,306.3911003475239,302.6559980148884,5.0
16,249.47054787264886,303.0413257237386,302.6559980148884,2.0
17,249.58822319498364,305.0681916046319,302.6559980148884,5.0
18,249.53373165482486,302.7294913151365,302.6559980148884,4.0
19,249.7561472632504,305.4718522746071,302.6559980148884,3.0
20,251.28311307063655,301.46921017369726,302.6559980148884,5.0
