,cluster_x,cluster_y,s1_afv_rel_nodes_poi,bk_afv_rel_nodes_poi,s1_afv_nodes,s1_afv_poi,mf_insert_datetime,mf_update_datetime,mf_row_hash,mf_deleted_ind,mf_run_id,type,bag,aantal_per_fractie,volume_per_fractie,street_name,buurt,wijk,stadsdeel,rest,plastic,papier,glas,textiel,totaal
65,125194,482011,107905.0,125194.194~482011.132~afval_cluster~125194.194|482011.132,591169.0,123012.0,2020-04-01 13:57:12,2020-04-01 13:57:12,9c4be7b9-102b-e216-0d6e-e0a3f3108767,False,357.0,afval_cluster,125194.194|482011.132,"['Rest:1', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:5 m3', 'Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Dantestraat,T93b,T93,T,1,1,1,1,0,4
66,125229,481831,407082.0,125229.291~481831.011~afval_cluster~125229.291|481831.011,890516.0,23383.0,2020-04-01 13:57:12,2020-04-01 13:57:12,0a2766bf-0d98-7a58-832c-fbbb2a74f3a6,False,357.0,afval_cluster,125229.291|481831.011,['Rest:1'],['Rest:5 m3'],Marguerite Yourcenarstraat,T93b,T93,T,1,0,0,0,0,1
67,125235,481405,53474.0,125235.161~481405.271~afval_cluster~125235.161|481405.271,536710.0,31734.0,2020-04-01 13:57:12,2020-04-01 13:57:12,d5bc9d7f-bad5-4ac6-1408-663331447fca,False,357.0,afval_cluster,125235.161|481405.271,['Rest:1'],['Rest:5 m3'],Demerarastraat,T93c,T93,T,1,0,0,0,0,1
68,125258,481522,460149.0,125258.271~481522.292~afval_cluster~125258.271|481522.292,943610.0,51725.0,2020-04-01 13:57:12,2020-04-01 13:57:12,23a860d0-6ebf-fe6c-9741-10e43c283bde,False,357.0,afval_cluster,125258.271|481522.292,"['Rest:3', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:15 m3', 'Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Daalwijk,T93c,T93,T,3,1,1,1,0,6
69,125279,481852,119563.0,125278.732~481851.713~afval_cluster~125278.732|481851.713,602833.0,862.0,2020-04-01 13:57:12,2020-04-01 13:57:12,6e321e06-45aa-6883-870a-1619c2cb846c,False,357.0,afval_cluster,125278.732|481851.713,"['Glas:1', 'Papier:1']","['Glas:5 m3', 'Papier:5 m3']",George Sandstraat,T93b,T93,T,0,0,1,1,0,2
70,125290,480519,236642.0,125290.067~480518.596~afval_cluster~125290.067|480518.596,719971.0,109139.0,2020-04-01 13:57:12,2020-04-01 13:57:12,ba89b7f5-b17f-536d-02d0-606c2dd5cc40,False,357.0,afval_cluster,125290.067|480518.596,['Rest:2'],['Rest:10 m3'],Haardstee,T93f,T93,T,2,0,0,0,0,2
71,125364,480996,33145.0,125364.003~480995.937~afval_cluster~125364.003|480995.937,516368.0,135178.0,2020-04-01 13:57:12,2020-04-01 13:57:12,228fcd71-2c3b-f5bf-b4cf-31a57ae9770a,False,357.0,afval_cluster,125364.003|480995.937,"['Rest:2', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Elizabeth Cady Stantonplein,T93d,T93,T,2,1,1,1,0,5
72,125377,481060,313042.0,125377.270~481059.600~afval_cluster~125377.270|481059.600,796411.0,150175.0,2020-04-01 13:57:12,2020-04-01 13:57:12,cb163109-0707-cad9-d6da-672f67c76b37,False,357.0,afval_cluster,125377.270|481059.600,['Rest:1'],['Rest:5 m3'],Frissenstein,T93d,T93,T,1,0,0,0,0,1
73,125380,480503,61014.0,125380.399~480502.637~afval_cluster~125380.399|480502.637,544253.0,66316.0,2020-04-01 13:57:12,2020-04-01 13:57:12,4b27a275-21ce-245a-5868-cccd5aa20cfc,False,357.0,afval_cluster,125380.399|480502.637,['Rest:2'],['Rest:10 m3'],Haardstee,T93f,T93,T,2,0,0,0,0,2
74,125395,480015,74041.0,125395.144~480015.450~afval_cluster~125395.144|480015.450,557287.0,87401.0,2020-04-01 13:57:12,2020-04-01 13:57:12,0730202b-2b3d-6e9d-ade2-cbf77ee4d90b,False,357.0,afval_cluster,125395.144|480015.450,"['Rest:3', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:15 m3', 'Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Karspeldreef,T93f,T93,T,3,1,1,1,0,6
75,125397,481596,155267.0,125396.940~481595.611~afval_cluster~125396.940|481595.611,638553.0,1198.0,2020-04-01 13:57:12,2020-04-01 13:57:12,8c2430b8-6ea6-40d1-346f-d9ad9da1b0a6,False,357.0,afval_cluster,125396.940|481595.611,"['Rest:3', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:15 m3', 'Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Dennenrodepad,T93c,T93,T,3,1,1,1,0,6
76,125400,480150,73124.0,125400.010~480149.623~afval_cluster~125400.010|480149.623,556370.0,50144.0,2020-04-01 13:57:12,2020-04-01 13:57:12,18dc537c-58eb-9a26-55ff-1e9fb9f51bbb,False,357.0,afval_cluster,125400.010|480149.623,"['Rest:3', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:15 m3', 'Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Foppingadreef,T93f,T93,T,3,1,1,1,0,6
77,125405,480575,425456.0,125405.022~480574.878~afval_cluster~125405.022|480574.878,908902.0,1662.0,2020-04-01 13:57:12,2020-04-01 13:57:12,9f0306d2-0e3d-6cb0-503b-6613357145c5,False,357.0,afval_cluster,125405.022|480574.878,"['Plastic:1', 'Textiel:1']","['Plastic:4 m3', 'Textiel:3 m3']",Hoogoord,T93g,T93,T,0,1,0,0,1,2
78,125419,480583,227342.0,125419.318~480583.075~afval_cluster~125419.318|480583.075,710669.0,162302.0,2020-04-01 13:57:12,2020-04-01 13:57:12,e4fcc71f-fae3-8bcf-a5ee-b57d7bd46d6d,False,357.0,afval_cluster,125419.318|480583.075,"['Glas:1', 'Papier:1']","['Glas:5 m3', 'Papier:5 m3']",Hoogoord,T93g,T93,T,0,0,1,1,0,2
79,125426,480393,57436.0,125425.917~480392.552~afval_cluster~125425.917|480392.552,540672.0,746.0,2020-04-01 13:57:12,2020-04-01 13:57:12,81479fb0-c09a-7f0e-64aa-9de901bfd8fc,False,357.0,afval_cluster,125425.917|480392.552,['Rest:2'],['Rest:10 m3'],Hoptille,T93f,T93,T,2,0,0,0,0,2
80,125451,480997,311207.0,125450.750~480997.268~afval_cluster~125450.750|480997.268,794575.0,34641.0,2020-04-01 13:57:12,2020-04-01 13:57:12,8dc49bd7-617a-e1be-1808-f0441f4d7c1e,False,357.0,afval_cluster,125450.750|480997.268,['Rest:2'],['Rest:6 m3'],Bijlmerdreef,T93d,T93,T,2,0,0,0,0,2
81,125456,481525,147933.0,125455.567~481524.788~afval_cluster~125455.567|481524.788,631211.0,25365.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c1300293-02e4-55a4-9782-1ae15c88d84d,False,357.0,afval_cluster,125455.567|481524.788,"['Rest:2', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Darlingstraat,T93c,T93,T,2,1,1,1,0,5
82,125458,480344,238985.0,125457.532~480343.847~afval_cluster~125457.532|480343.847,722314.0,20082.0,2020-04-01 13:57:12,2020-04-01 13:57:12,a6a7f563-3981-fcb6-42eb-848516e23221,False,357.0,afval_cluster,125457.532|480343.847,['Rest:2'],['Rest:10 m3'],Hoptille,T93f,T93,T,2,0,0,0,0,2
83,125465,480603,267328.0,125464.933~480602.891~afval_cluster~125464.933|480602.891,750673.0,667.0,2020-04-01 13:57:12,2020-04-01 13:57:12,0f071c2b-5948-c0f6-cd6b-8c073a129273,False,357.0,afval_cluster,125464.933|480602.891,['Rest:2'],['Rest:10 m3'],Hoogoord,T93g,T93,T,2,0,0,0,0,2
84,125469,479929,2636.0,125469.487~479929.047~afval_cluster~125469.487|479929.047,485840.0,4037.0,2020-04-01 13:57:12,2020-04-01 13:57:12,85b0a218-a993-0202-1325-1a628e24009d,False,357.0,afval_cluster,125469.487|479929.047,['Rest:3'],['Rest:9 m3'],Heesterveld,T93h,T93,T,3,0,0,0,0,3
85,125483,481108,151205.0,125483.255~481108.419~afval_cluster~125483.255|481108.419,634487.0,153.0,2020-04-01 13:57:12,2020-04-01 13:57:12,ed866727-7544-0f0d-b40e-ec8e0223862f,False,357.0,afval_cluster,125483.255|481108.419,"['Glas:1', 'Papier:2', 'Plastic:1', 'Textiel:2']","['Glas:3 m3', 'Papier:6 m3', 'Plastic:4 m3', 'Textiel:6 m3']",Martin Ennalsplein,T93d,T93,T,0,1,2,1,2,6
86,125485,480472,244992.0,125484.526~480471.891~afval_cluster~125484.526|480471.891,728323.0,158600.0,2020-04-01 13:57:12,2020-04-01 13:57:12,ccf19bbc-6ec1-1ead-f780-b96617660c9c,False,357.0,afval_cluster,125484.526|480471.891,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:4 m3']",Hofgeest,T93g,T93,T,2,0,1,0,0,3
87,125496,481670,220973.0,125495.946~481669.872~afval_cluster~125495.946|481669.872,704295.0,130364.0,2020-04-01 13:57:12,2020-04-01 13:57:12,a5a25f34-07ac-d94f-d8d7-9825c2d9094d,False,357.0,afval_cluster,125495.946|481669.872,"['Rest:2', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Dennenrodepad,T93c,T93,T,2,1,1,1,0,5
88,125498,480310,283511.0,125498.362~480309.883~afval_cluster~125498.362|480309.883,766865.0,112281.0,2020-04-01 13:57:12,2020-04-01 13:57:12,1ec61d59-c6bb-7d8f-eb90-ceab85f22a96,False,357.0,afval_cluster,125498.362|480309.883,"['Glas:1', 'Papier:1', 'Plastic:1']","['Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Hoptille,T93g,T93,T,0,1,1,1,0,3
89,125506,479944,213385.0,125505.834~479944.371~afval_cluster~125505.834|479944.371,696701.0,92808.0,2020-04-01 13:57:12,2020-04-01 13:57:12,e123b7da-d706-26d2-cb01-825b750d198f,False,357.0,afval_cluster,125505.834|479944.371,"['Rest:1', 'Glas:1', 'Papier:1']","['Rest:5 m3', 'Glas:5 m3', 'Papier:5 m3']",Bullewijkpad,T93h,T93,T,1,0,1,1,0,3
90,125535,480236,248623.0,125535.124~480235.811~afval_cluster~125535.124|480235.811,731960.0,20248.0,2020-04-01 13:57:12,2020-04-01 13:57:12,df8aa6b7-be53-52ac-4fd7-f9937ecf456d,False,357.0,afval_cluster,125535.124|480235.811,['Rest:2'],['Rest:10 m3'],Hoptille,T93f,T93,T,2,0,0,0,0,2
91,125542,480504,210582.0,125542.010~480503.610~afval_cluster~125542.010|480503.610,693896.0,54429.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c65862cd-8de4-08cc-6ba0-3e2f178304e7,False,357.0,afval_cluster,125542.010|480503.610,['Rest:2'],['Rest:10 m3'],Hofgeest,T93g,T93,T,2,0,0,0,0,2
92,125547,480628,3103.0,125547.261~480627.571~afval_cluster~125547.261|480627.571,486305.0,15602.0,2020-04-01 13:57:12,2020-04-01 13:57:12,25c494f0-5fd4-ef83-e3ad-c66f2bfd3a10,False,357.0,afval_cluster,125547.261|480627.571,"['Plastic:1', 'Textiel:1']","['Plastic:4 m3', 'Textiel:3 m3']",Hoogoord,T93g,T93,T,0,1,0,0,1,2
93,125549,480369,449859.0,125548.677~480369.205~afval_cluster~125548.677|480369.205,933317.0,51746.0,2020-04-01 13:57:12,2020-04-01 13:57:12,926fa0fb-5508-d7c7-4105-7fb37615ef2f,False,357.0,afval_cluster,125548.677|480369.205,['Rest:2'],['Rest:10 m3'],Haag en Veld,T93g,T93,T,2,0,0,0,0,2
94,125552,481159,211463.0,125552.157~481158.505~afval_cluster~125552.157|481158.505,694778.0,102922.0,2020-04-01 13:57:12,2020-04-01 13:57:12,6c787062-f5fd-05e1-e195-217558db213a,False,357.0,afval_cluster,125552.157|481158.505,['Rest:1'],['Rest:5 m3'],Fleerde,T93d,T93,T,1,0,0,0,0,1
95,125553,481671,75363.0,125552.504~481671.393~afval_cluster~125552.504|481671.393,558610.0,134933.0,2020-04-01 13:57:12,2020-04-01 13:57:12,87fff564-e7c3-caf7-76ac-5cb2ed6e7d17,False,357.0,afval_cluster,125552.504|481671.393,['Rest:2'],['Rest:10 m3'],Dennenrodepad,T93c,T93,T,2,0,0,0,0,2
96,125556,479077,334916.0,125555.510~479077.095~afval_cluster~125555.510|479077.095,818299.0,89209.0,2020-04-01 13:57:12,2020-04-01 13:57:12,48db5db6-e552-60d9-f49a-fc627f988b8b,False,357.0,afval_cluster,125555.510|479077.095,['Rest:4'],['Rest:12 m3'],Pietersbergweg,T92d,T92,T,4,0,0,0,0,4
97,125561,480600,334601.0,125561.026~480599.859~afval_cluster~125561.026|480599.859,817982.0,12094.0,2020-04-01 13:57:12,2020-04-01 13:57:12,d121e2cb-a527-e432-6087-f891d4378a9e,False,357.0,afval_cluster,125561.026|480599.859,['Rest:2'],['Rest:10 m3'],Hoogoord,T93g,T93,T,2,0,0,0,0,2
98,125568,481587,164152.0,125568.463~481587.461~afval_cluster~125568.463|481587.461,647444.0,27542.0,2020-04-01 13:57:12,2020-04-01 13:57:12,be38187b-e6d2-74c8-115b-cf980a6f96aa,False,357.0,afval_cluster,125568.463|481587.461,"['Rest:2', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Darlingstraat,T93c,T93,T,2,1,1,1,0,5
99,125580,480615,391479.0,125579.566~480614.542~afval_cluster~125579.566|480614.542,874908.0,101512.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c6bc5750-a339-b527-4612-47644cacefa4,False,357.0,afval_cluster,125579.566|480614.542,"['Glas:1', 'Papier:1']","['Glas:5 m3', 'Papier:5 m3']",Hoogoord,T93g,T93,T,0,0,1,1,0,2
100,125585,480948,426012.0,125585.449~480947.909~afval_cluster~125585.449|480947.909,909456.0,8648.0,2020-04-01 13:57:12,2020-04-01 13:57:12,be4d46ac-1747-d079-4a4a-34c7fdff0b8a,False,357.0,afval_cluster,125585.449|480947.909,"['Glas:1', 'Papier:1']","['Glas:3 m3', 'Papier:3 m3']",Anton de Komplein,T93e,T93,T,0,0,1,1,0,2
101,125593,480394,242904.0,125593.241~480393.845~afval_cluster~125593.241|480393.845,726238.0,81535.0,2020-04-01 13:57:12,2020-04-01 13:57:12,ead92b6c-7975-706e-97bd-22968d18a727,False,357.0,afval_cluster,125593.241|480393.845,['Rest:2'],['Rest:10 m3'],Haag en Veld,T93g,T93,T,2,0,0,0,0,2
102,125612,481087,313709.0,125612.150~481086.585~afval_cluster~125612.150|481086.585,797081.0,115157.0,2020-04-01 13:57:12,2020-04-01 13:57:12,08b39ff4-9470-4f3a-12fc-28692ea11034,False,357.0,afval_cluster,125612.150|481086.585,['Rest:2'],['Rest:6 m3'],Bijlmerdreef,T93d,T93,T,2,0,0,0,0,2
103,125615,481514,39958.0,125615.403~481513.523~afval_cluster~125615.403|481513.523,523184.0,79521.0,2020-04-01 13:57:12,2020-04-01 13:57:12,bc3a4946-ccf2-2887-ec56-16576ca12d37,False,357.0,afval_cluster,125615.403|481513.523,['Rest:2'],['Rest:10 m3'],Florijn,T93d,T93,T,2,0,0,0,0,2
104,125632,479969,411662.0,125631.572~479968.705~afval_cluster~125631.572|479968.705,895099.0,79278.0,2020-04-01 13:57:12,2020-04-01 13:57:12,81d2b302-0e78-9824-ef9a-d090e19a9fba,False,357.0,afval_cluster,125631.572|479968.705,['Rest:2'],['Rest:10 m3'],Hakfort,T93h,T93,T,2,0,0,0,0,2
105,125633,479757,293901.0,125632.992~479757.447~afval_cluster~125632.992|479757.447,777261.0,47492.0,2020-04-01 13:57:12,2020-04-01 13:57:12,11b3bd01-0d19-d479-511b-56fad56cf221,False,357.0,afval_cluster,125632.992|479757.447,['Rest:2'],['Rest:10 m3'],Hakfort,T93h,T93,T,2,0,0,0,0,2
106,125633,480536,354818.0,125632.749~480535.956~afval_cluster~125632.749|480535.956,838224.0,43034.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c0052a99-8df2-6474-a524-aea5278dc7fd,False,357.0,afval_cluster,125632.749|480535.956,"['Rest:1', 'Glas:1', 'Papier:1', 'Plastic:1', 'Textiel:1']","['Rest:5 m3', 'Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3', 'Textiel:3 m3']",Hofgeest,T93g,T93,T,1,1,1,1,1,5
107,125633,480644,439970.0,125633.229~480644.240~afval_cluster~125633.229|480644.240,923419.0,152459.0,2020-04-01 13:57:12,2020-04-01 13:57:12,cfe1a4f5-aab1-0ecc-f9c6-8a3a83182ed5,False,357.0,afval_cluster,125633.229|480644.240,['Rest:2'],['Rest:10 m3'],Hoogoord,T93g,T93,T,2,0,0,0,0,2
108,125636,480271,320257.0,125635.724~480271.059~afval_cluster~125635.724|480271.059,803633.0,136696.0,2020-04-01 13:57:12,2020-04-01 13:57:12,51b3e2c5-abb6-b2c2-ce7b-f8a960f98c0f,False,357.0,afval_cluster,125635.724|480271.059,['Rest:2'],['Rest:10 m3'],Hogevecht,T93g,T93,T,2,0,0,0,0,2
109,125638,481330,284934.0,125637.504~481330.196~afval_cluster~125637.504|481330.196,768288.0,5832.0,2020-04-01 13:57:12,2020-04-01 13:57:12,e69814c4-b325-1bb9-8fec-fe410db0d1a1,False,357.0,afval_cluster,125637.504|481330.196,"['Glas:1', 'Papier:1', 'Plastic:2']","['Glas:3 m3', 'Papier:3 m3', 'Plastic:8 m3']",Janusz Korczakstraat,T93d,T93,T,0,2,1,1,0,4
110,125671,480055,448784.0,125670.981~480055.260~afval_cluster~125670.981|480055.260,932241.0,69486.0,2020-04-01 13:57:12,2020-04-01 13:57:12,266783ea-eb83-d894-53db-45d521da8f84,False,357.0,afval_cluster,125670.981|480055.260,['Rest:2'],['Rest:10 m3'],Huigenbos,T93h,T93,T,2,0,0,0,0,2
111,125675,481195,226618.0,125674.608~481195.463~afval_cluster~125674.608|481195.463,709941.0,147756.0,2020-04-01 13:57:12,2020-04-01 13:57:12,eb4afe05-1c87-7bc8-267f-7fa290b7caeb,False,357.0,afval_cluster,125674.608|481195.463,"['Rest:2', 'Glas:1', 'Papier:1']","['Rest:10 m3', 'Glas:5 m3', 'Papier:5 m3']",Raoul Wallenbergstraat,T93d,T93,T,2,0,1,1,0,4
112,125680,479906,371892.0,125679.768~479905.921~afval_cluster~125679.768|479905.921,855309.0,2871.0,2020-04-01 13:57:12,2020-04-01 13:57:12,4c95d9c4-cac4-ee09-81d8-92a74a77e308,False,357.0,afval_cluster,125679.768|479905.921,['Rest:2'],['Rest:10 m3'],Hakfort,T93h,T93,T,2,0,0,0,0,2
113,125686,480423,39852.0,125685.912~480422.778~afval_cluster~125685.912|480422.778,523078.0,66090.0,2020-04-01 13:57:12,2020-04-01 13:57:12,4ec62be6-64cc-0518-f920-bbd793aa36fd,False,357.0,afval_cluster,125685.912|480422.778,"['Rest:2', 'Glas:1', 'Papier:1']","['Rest:8 m3', 'Glas:5 m3', 'Papier:5 m3']",Haag en Veld,T93g,T93,T,2,0,1,1,0,4
114,125702,480069,34578.0,125702.479~480069.492~afval_cluster~125702.479|480069.492,517800.0,34205.0,2020-04-01 13:57:12,2020-04-01 13:57:12,9d3b8328-0671-1369-1820-56dada691650,False,357.0,afval_cluster,125702.479|480069.492,"['Glas:1', 'Papier:1', 'Plastic:1']","['Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Huigenbos,T93h,T93,T,0,1,1,1,0,3
115,125718,480553,292384.0,125717.854~480552.717~afval_cluster~125717.854|480552.717,775740.0,66299.0,2020-04-01 13:57:12,2020-04-01 13:57:12,498e6b22-2683-2872-c045-3cf8701e0068,False,357.0,afval_cluster,125717.854|480552.717,['Rest:2'],['Rest:10 m3'],Hofgeest,T93g,T93,T,2,0,0,0,0,2
116,125724,479851,420423.0,125724.175~479850.758~afval_cluster~125724.175|479850.758,903868.0,24954.0,2020-04-01 13:57:12,2020-04-01 13:57:12,441f3b6f-8005-6e3d-e02b-86e4464fc89e,False,357.0,afval_cluster,125724.175|479850.758,"['Rest:2', 'Glas:1', 'Papier:1', 'Plastic:1', 'Textiel:1']","['Rest:10 m3', 'Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3', 'Textiel:5 m3']",Hakfort,T93h,T93,T,2,1,1,1,1,6
117,125735,481281,201539.0,125735.267~481281.097~afval_cluster~125735.267|481281.097,684850.0,43434.0,2020-04-01 13:57:12,2020-04-01 13:57:12,72965336-40bf-6f6c-182f-2912809b797e,False,357.0,afval_cluster,125735.267|481281.097,['Rest:2'],['Rest:10 m3'],Florijn,T93d,T93,T,2,0,0,0,0,2
118,125738,479403,381741.0,125737.634~479402.920~afval_cluster~125737.634|479402.920,865162.0,94976.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c91a3c28-a252-6d47-bac6-c153d63711f2,False,357.0,afval_cluster,125737.634|479402.920,['Rest:2'],['Rest:10 m3'],Nieuwersluishof,T96a,T96,T,2,0,0,0,0,2
119,125740,481447,266920.0,125740.366~481447.300~afval_cluster~125740.366|481447.300,750263.0,61925.0,2020-04-01 13:57:12,2020-04-01 13:57:12,e6937f22-27c2-79db-4d7c-06209055b1c7,False,357.0,afval_cluster,125740.366|481447.300,['Rest:3'],['Rest:15 m3'],Florijn,T93d,T93,T,3,0,0,0,0,3
120,125750,480256,63661.0,125749.502~480256.264~afval_cluster~125749.502|480256.264,546903.0,23190.0,2020-04-01 13:57:12,2020-04-01 13:57:12,25241a48-f941-6da6-ea9e-a5487af4d651,False,357.0,afval_cluster,125749.502|480256.264,"['Rest:2', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Hogevecht,T93g,T93,T,2,1,1,1,0,5
121,125774,481404,811.0,125773.903~481403.815~afval_cluster~125773.903|481403.815,484016.0,158777.0,2020-04-01 13:57:12,2020-04-01 13:57:12,a4778748-7381-f3ac-3706-8b1bb2032ce6,False,357.0,afval_cluster,125773.903|481403.815,['Papier:1'],['Papier:4 m3'],Janusz Korczakstraat,T93d,T93,T,0,0,1,0,0,1
122,125780,480454,287537.0,125780.193~480454.028~afval_cluster~125780.193|480454.028,770891.0,145.0,2020-04-01 13:57:12,2020-04-01 13:57:12,1b4c4e71-6ee2-5621-a2e5-87b0dbe831c5,False,357.0,afval_cluster,125780.193|480454.028,['Rest:2'],['Rest:10 m3'],Haag en Veld,T93g,T93,T,2,0,0,0,0,2
123,125783,479855,336216.0,125783.271~479855.254~afval_cluster~125783.271|479855.254,819599.0,94383.0,2020-04-01 13:57:12,2020-04-01 13:57:12,277d311a-8855-413f-1a6b-e4254a5857e1,False,357.0,afval_cluster,125783.271|479855.254,['Rest:2'],['Rest:10 m3'],Huigenbos,T93h,T93,T,2,0,0,0,0,2
124,125785,480052,193018.0,125785.185~480051.612~afval_cluster~125785.185|480051.612,676325.0,54368.0,2020-04-01 13:57:12,2020-04-01 13:57:12,4e6974eb-96a0-db97-6046-76d0735cac7c,False,357.0,afval_cluster,125785.185|480051.612,"['Rest:2', 'Plastic:1']","['Rest:10 m3', 'Plastic:5 m3']",Huigenbos,T93h,T93,T,2,1,0,0,0,3
125,125790,479312,289594.0,125790.037~479311.677~afval_cluster~125790.037|479311.677,772949.0,26919.0,2020-04-01 13:57:12,2020-04-01 13:57:12,249b3ed0-6faf-3ad4-0d18-2d76f4d53965,False,357.0,afval_cluster,125790.037|479311.677,"['Glas:1', 'Plastic:1', 'Textiel:1']","['Glas:5 m3', 'Plastic:5 m3', 'Textiel:5 m3']",Nieuwlandhof,T96a,T96,T,0,1,0,1,1,3
126,125793,479311,171750.0,125792.833~479311.379~afval_cluster~125792.833|479311.379,655047.0,74019.0,2020-04-01 13:57:12,2020-04-01 13:57:12,440a3db3-7733-f810-7e10-1521cab68c59,False,357.0,afval_cluster,125792.833|479311.379,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:4 m3']",Nieuwlandhof,T96a,T96,T,2,0,1,0,0,3
127,125793,481178,60015.0,125793.081~481177.828~afval_cluster~125793.081|481177.828,543254.0,13419.0,2020-04-01 13:57:12,2020-04-01 13:57:12,9d113a9a-41ba-2cd6-52c1-10bd69dfe077,False,357.0,afval_cluster,125793.081|481177.828,['Rest:2'],['Rest:10 m3'],Bijlmerdreef,T93d,T93,T,2,0,0,0,0,2
128,125801,481064,436096.0,125800.802~481063.838~afval_cluster~125800.802|481063.838,919544.0,81196.0,2020-04-01 13:57:12,2020-04-01 13:57:12,59b0bbb8-0f0b-d27e-efb8-cfa2b4674690,False,357.0,afval_cluster,125800.802|481063.838,['Plastic:1'],['Plastic:4 m3'],Troepiaalsingel,T93j,T93,T,0,1,0,0,0,1
129,125810,481049,66136.0,125809.617~481048.798~afval_cluster~125809.617|481048.798,549380.0,27942.0,2020-04-01 13:57:12,2020-04-01 13:57:12,81870d21-b9f7-63ed-f12e-c7b75457c11d,False,357.0,afval_cluster,125809.617|481048.798,"['Glas:1', 'Papier:1']","['Glas:5 m3', 'Papier:5 m3']",Suikerdiefjestraat,T93j,T93,T,0,0,1,1,0,2
130,125821,480011,469022.0,125821.319~480011.171~afval_cluster~125821.319|480011.171,952489.0,120812.0,2020-04-01 13:57:12,2020-04-01 13:57:12,555aacd8-9f85-c0ab-f776-326bfb026f8a,False,357.0,afval_cluster,125821.319|480011.171,['Rest:2'],['Rest:10 m3'],Huigenbos,T93h,T93,T,2,0,0,0,0,2
131,125824,480325,47224.0,125824.431~480325.114~afval_cluster~125824.431|480325.114,530454.0,126205.0,2020-04-01 13:57:12,2020-04-01 13:57:12,a47eb782-3462-0b54-6e91-72c16ecda9ff,False,357.0,afval_cluster,125824.431|480325.114,['Rest:2'],['Rest:10 m3'],Hogevecht,T93g,T93,T,2,0,0,0,0,2
132,125825,481134,26319.0,125825.063~481134.410~afval_cluster~125825.063|481134.410,509534.0,29387.0,2020-04-01 13:57:12,2020-04-01 13:57:12,83865672-83f6-b908-10f6-50561d995d1c,False,357.0,afval_cluster,125825.063|481134.410,['Rest:1'],['Rest:5 m3'],Bijlmerdreef,T93j,T93,T,1,0,0,0,0,1
133,125830,481287,329383.0,125829.523~481286.533~afval_cluster~125829.523|481286.533,812762.0,101163.0,2020-04-01 13:57:12,2020-04-01 13:57:12,18f815ac-6673-f786-06a8-3dcd1a88db9b,False,357.0,afval_cluster,125829.523|481286.533,['Rest:2'],['Rest:10 m3'],Sean MacBridestraat,T93d,T93,T,2,0,0,0,0,2
134,125839,479205,202037.0,125838.905~479205.329~afval_cluster~125838.905|479205.329,685347.0,35374.0,2020-04-01 13:57:12,2020-04-01 13:57:12,9fcb9e9d-6a49-c4ff-60a5-ca630c58c079,False,357.0,afval_cluster,125838.905|479205.329,['Rest:2'],['Rest:10 m3'],Nieuwlandhof,T96a,T96,T,2,0,0,0,0,2
135,125861,479963,112126.0,125861.168~479963.207~afval_cluster~125861.168|479963.207,595394.0,2295.0,2020-04-01 13:57:12,2020-04-01 13:57:12,ce2590e9-6709-4d2c-92fd-d19866db5b7d,False,357.0,afval_cluster,125861.168|479963.207,"['Rest:2', 'Glas:1', 'Papier:1']","['Rest:10 m3', 'Glas:5 m3', 'Papier:5 m3']",Huigenbos,T93h,T93,T,2,0,1,1,0,4
