,cluster_x,cluster_y,s1_afv_nodes,s1_afv_poi,type,bag,aantal_per_fractie,volume_per_fractie,street_name,buurt,wijk,stadsdeel,rest,plastic,papier,glas,textiel,totaal,move_rest
1425,118526,486888,823676.0,70095.0,afval_cluster,118525.701|486888.292,"['Rest:1', 'Papier:1']","['Rest:4 m3', 'Papier:5 m3']",Hoofdweg,E42c,E42,E,2,0,0,0,0,2,True
1426,118526,487890,867703.0,14903.0,afval_cluster,118526.080|487889.879,['Rest:2'],['Rest:10 m3'],Esmoreitstraat,E38c,E38,E,2,0,0,0,0,2,True
1427,118527,488333,544777.0,138585.0,afval_cluster,118527.120|488333.358,['Rest:2'],['Rest:10 m3'],Hertspieghelweg,E37c,E37,E,2,0,0,0,0,2,True
1428,118530,486127,682426.0,73372.0,afval_cluster,118530.433|486126.735,"['Rest:1', 'Plastic:1', 'Textiel:1']","['Rest:5 m3', 'Plastic:5 m3', 'Textiel:5 m3']",Curaçaostraat,E43b,E43,E,2,1,0,0,0,3,True
1429,118532,485492,652466.0,23059.0,afval_cluster,118531.920|485492.089,['Rest:1'],['Rest:5 m3'],Wijsmullerstraat,K44a,K44,K,0,1,0,0,0,1,True
1430,118533,484937,494134.0,115144.0,afval_cluster,118532.607|484936.841,"['Rest:1', 'Papier:1']","['Rest:5 m3', 'Papier:3 m3']",Hoofddorpweg,K44e,K44,K,1,0,0,1,0,2,True
1431,118538,484723,500655.0,39628.0,afval_cluster,118537.935|484722.872,['Rest:2'],['Rest:8 m3'],Schinkelkade,K45b,K45,K,1,1,0,0,0,2,True
1432,118538,487828,711796.0,155064.0,afval_cluster,118538.214|487827.906,['Rest:1'],['Rest:5 m3'],Esmoreitstraat,E38c,E38,E,1,0,0,0,0,1,True
1433,118540,488649,765932.0,160339.0,afval_cluster,118540.445|488649.292,['Rest:2'],['Rest:10 m3'],Van Gentstraat,E37f,E37,E,2,0,0,0,0,2,True
1434,118541,488071,674601.0,35672.0,afval_cluster,118541.060|488070.656,"['Rest:1', 'Plastic:1']","['Rest:5 m3', 'Plastic:4 m3']",Bos en Lommerweg,E37c,E37,E,1,1,0,0,0,2,True
1435,118541,488602,914177.0,90449.0,afval_cluster,118541.140|488601.930,"['Papier:1', 'Plastic:1']","['Papier:5 m3', 'Plastic:5 m3']",Van Gentstraat,E37f,E37,E,1,0,1,0,0,2,True
1436,118542,486899,720251.0,70371.0,afval_cluster,118542.365|486899.079,['Rest:2'],['Rest:8 m3'],Hoofdweg,E42a,E42,E,1,0,1,0,0,2,True
1437,118542,488567,490750.0,23611.0,afval_cluster,118541.805|488567.176,['Rest:2'],['Rest:10 m3'],Van Gentstraat,E37f,E37,E,2,0,0,0,0,2,True
1438,118543,486607,514099.0,92988.0,afval_cluster,118542.615|486607.251,"['Rest:2', 'Plastic:1']","['Rest:8 m3', 'Plastic:5 m3']",Van Spilbergenstraat,E42d,E42,E,2,1,0,0,0,3,True
1439,118545,484360,835114.0,110055.0,afval_cluster,118544.792|484360.204,['Rest:2'],['Rest:10 m3'],Artemisstraat,K48d,K48,K,2,0,0,0,0,2,True
1440,118545,486205,586940.0,116568.0,afval_cluster,118545.236|486204.599,"['Rest:2', 'Glas:1', 'Plastic:1']","['Rest:10 m3', 'Glas:5 m3', 'Plastic:5 m3']",Curaçaostraat,E43b,E43,E,0,1,1,2,0,4,True
1441,118546,486946,601594.0,86717.0,afval_cluster,118545.824|486945.525,['Rest:2'],['Rest:10 m3'],Cabralstraat,E42a,E42,E,2,0,0,0,0,2,True
1442,118547,486051,866906.0,70184.0,afval_cluster,118547.284|486050.806,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:5 m3']",Curaçaostraat,E43b,E43,E,2,0,1,0,0,3,True
1443,118547,486812,937418.0,52902.0,afval_cluster,118546.686|486811.790,"['Rest:1', 'Textiel:1']","['Rest:4 m3', 'Textiel:5 m3']",Hoofdweg,E42c,E42,E,2,0,0,0,0,2,True
1444,118547,488418,531337.0,157977.0,afval_cluster,118546.586|488417.606,['Rest:2'],['Rest:10 m3'],Admiraal De Ruijterweg,E37f,E37,E,2,0,0,0,0,2,True
1445,118548,485984,636993.0,96984.0,afval_cluster,118548.291|485983.864,"['Rest:2', 'Glas:1', 'Plastic:1']","['Rest:10 m3', 'Glas:5 m3', 'Plastic:5 m3']",Curaçaostraat,E43b,E43,E,3,0,0,1,0,4,True
1446,118550,485815,609239.0,73013.0,afval_cluster,118550.400|485814.826,"['Rest:2', 'Glas:1', 'Plastic:1']","['Rest:10 m3', 'Glas:5 m3', 'Plastic:5 m3']",Curaçaostraat,E43b,E43,E,3,0,0,1,0,4,True
1447,118550,485889,547556.0,53684.0,afval_cluster,118549.854|485889.466,"['Rest:1', 'Papier:1']","['Rest:5 m3', 'Papier:5 m3']",Curaçaostraat,E43b,E43,E,1,0,1,0,0,2,True
1448,118550,487066,521325.0,942.0,afval_cluster,118550.435|487066.262,['Rest:1'],['Rest:5 m3'],Jan Evertsenstraat,E42a,E42,E,1,0,0,0,0,1,True
1449,118550,488552,930240.0,141140.0,afval_cluster,118550.265|488551.959,"['Plastic:1', 'Textiel:1']","['Plastic:5 m3', 'Textiel:5 m3']",Van Gentstraat,E37f,E37,E,0,1,1,0,0,2,True
1450,118557,486459,636012.0,13732.0,afval_cluster,118557.063|486458.563,['Rest:2'],['Rest:10 m3'],Van Spilbergenstraat,E42d,E42,E,2,0,0,0,0,2,True
1451,118559,487853,505999.0,8645.0,afval_cluster,118559.034|487852.624,['Rest:1'],['Rest:5 m3'],Esmoreitstraat,E38c,E38,E,1,0,0,0,0,1,True
1452,118561,484220,719007.0,134831.0,afval_cluster,118561.011|484219.783,"['Rest:2', 'Glas:1', 'Papier:1']","['Rest:10 m3', 'Glas:3 m3', 'Papier:5 m3']",Laan der Hesperiden,K48d,K48,K,2,1,0,1,0,4,True
1453,118562,485285,938956.0,39280.0,afval_cluster,118562.114|485285.015,['Rest:1'],['Rest:5 m3'],Jacob Marisstraat,K44e,K44,K,1,0,0,0,0,1,True
1454,118563,487070,624869.0,8677.0,afval_cluster,118562.964|487069.630,['Textiel:1'],['Textiel:5 m3'],Jan Evertsenstraat,E42a,E42,E,0,0,0,0,1,1,True
1455,118564,488218,938588.0,165504.0,afval_cluster,118564.330|488217.519,['Rest:2'],['Rest:10 m3'],Hertspieghelweg,E37c,E37,E,2,0,0,0,0,2,True
1456,118566,486743,521477.0,78276.0,afval_cluster,118565.809|486742.926,['Rest:2'],['Rest:9 m3'],Hoofdweg,E42c,E42,E,2,0,0,0,0,2,True
1457,118567,485078,878714.0,78714.0,afval_cluster,118567.466|485077.861,['Rest:1'],['Rest:5 m3'],Sloterkade,K44e,K44,K,1,0,0,0,0,1,True
1458,118568,484867,601170.0,63621.0,afval_cluster,118567.691|484866.762,['Rest:2'],['Rest:8 m3'],Schinkelkade,K45b,K45,K,2,0,0,0,0,2,True
1459,118569,487978,559201.0,157568.0,afval_cluster,118569.336|487977.853,['Rest:2'],['Rest:10 m3'],Egidiusstraat,E38c,E38,E,1,0,1,0,0,2,True
1460,118570,487220,877011.0,409.0,afval_cluster,118570.073|487219.896,['Rest:2'],['Rest:10 m3'],James Cookstraat,E41b,E41,E,1,0,1,0,0,2,True
1461,118572,485427,648025.0,9608.0,afval_cluster,118571.630|485426.537,"['Rest:1', 'Glas:1', 'Papier:1']","['Rest:7 m3', 'Glas:4 m3', 'Papier:5 m3']",Jacob Marisplein,K44a,K44,K,1,0,1,1,0,3,True
1462,118580,486328,651315.0,103128.0,afval_cluster,118579.548|486328.398,"['Rest:1', 'Glas:1', 'Papier:1']","['Rest:5 m3', 'Glas:5 m3', 'Papier:5 m3']",Postjeskade,E42d,E42,E,1,0,1,1,0,3,True
1463,118582,487014,484857.0,73131.0,afval_cluster,118581.540|487014.381,"['Rest:2', 'Papier:1']","['Rest:8 m3', 'Papier:5 m3']",Hudsonstraat,E42a,E42,E,2,0,0,1,0,3,True
1464,118584,486747,537124.0,13222.0,afval_cluster,118584.499|486746.528,"['Rest:1', 'Glas:1', 'Plastic:1']","['Rest:4 m3', 'Glas:5 m3', 'Plastic:5 m3']",Hoofdweg,E42a,E42,E,1,1,0,1,0,3,True
1465,118584,488382,646133.0,31650.0,afval_cluster,118584.345|488381.721,['Rest:2'],['Rest:10 m3'],Admiraal De Ruijterweg,E37f,E37,E,1,1,0,0,0,2,True
1466,118587,485802,852635.0,125262.0,afval_cluster,118586.558|485802.490,['Rest:2'],['Rest:10 m3'],Surinameplein,E43b,E43,E,2,0,0,0,0,2,True
1467,118587,487093,631863.0,104004.0,afval_cluster,118587.112|487092.884,"['Rest:1', 'Glas:1']","['Rest:5 m3', 'Glas:5 m3']",Jan Evertsenstraat,E41b,E41,E,1,0,0,1,0,2,True
1468,118589,486945,690413.0,79072.0,afval_cluster,118589.387|486944.674,['Rest:2'],['Rest:8 m3'],Cabralstraat,E42a,E42,E,2,0,0,0,0,2,True
1469,118590,487077,627959.0,86454.0,afval_cluster,118590.010|487077.102,"['Papier:1', 'Plastic:1']","['Papier:5 m3', 'Plastic:4 m3']",Jan Evertsenstraat,E42a,E42,E,0,1,1,0,0,2,True
1470,118591,486408,514229.0,132885.0,afval_cluster,118591.058|486407.537,"['Rest:2', 'Papier:1']","['Rest:8 m3', 'Papier:4.69 m3']",Postjesweg,E42d,E42,E,3,0,0,0,0,3,True
1471,118593,485614,690821.0,68750.0,afval_cluster,118592.795|485614.347,['Rest:1'],['Rest:5 m3'],Andreas Schelfhoutstraat,K44a,K44,K,0,0,1,0,0,1,True
1472,118595,485204,749583.0,89994.0,afval_cluster,118594.627|485203.622,['Rest:1'],['Rest:7 m3'],Sloterkade,K44e,K44,K,1,0,0,0,0,1,True
1473,118595,487896,890172.0,30755.0,afval_cluster,118594.553|487896.024,['Rest:1'],['Rest:5 m3'],Egidiusstraat,E38c,E38,E,1,0,0,0,0,1,True
1474,118597,486629,681709.0,85359.0,afval_cluster,118596.763|486629.251,"['Rest:1', 'Glas:1']","['Rest:4 m3', 'Glas:5 m3']",Hoofdweg,E42d,E42,E,1,0,0,1,0,2,True
1475,118598,488626,632792.0,99178.0,afval_cluster,118597.789|488625.730,"['Rest:1', 'Papier:1']","['Rest:5 m3', 'Papier:5 m3']",Kijkduinstraat,E37f,E37,E,1,0,1,0,0,2,True
1476,118598,488684,954327.0,66963.0,afval_cluster,118598.313|488683.886,"['Rest:1', 'Glas:1']","['Rest:5 m3', 'Glas:5 m3']",Kijkduinstraat,E37f,E37,E,1,0,0,1,0,2,True
1477,118599,488583,718910.0,66297.0,afval_cluster,118598.510|488582.758,['Rest:1'],['Rest:5 m3'],Kijkduinstraat,E37f,E37,E,1,0,0,0,0,1,True
1478,118600,488261,924109.0,128584.0,afval_cluster,118600.016|488261.313,['Rest:2'],['Rest:10 m3'],Hertspieghelweg,E37c,E37,E,2,0,0,0,0,2,True
1479,118602,487350,855138.0,36676.0,afval_cluster,118602.057|487349.679,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:5 m3']",Vespuccistraat,E41a,E41,E,2,0,0,1,0,3,True
1480,118603,484995,875265.0,22210.0,afval_cluster,118603.326|484995.455,['Rest:1'],['Rest:5 m3'],Sluisstraat,K45a,K45,K,1,0,0,0,0,1,True
1481,118605,488495,607161.0,41713.0,afval_cluster,118604.940|488495.409,['Rest:1'],['Rest:5 m3'],Kijkduinstraat,E37f,E37,E,0,1,0,0,0,1,True
1482,118606,484295,746050.0,30885.0,afval_cluster,118606.150|484295.065,['Rest:2'],['Rest:10 m3'],Artemisstraat,K48d,K48,K,2,0,0,0,0,2,True
1483,118608,486662,665623.0,1408.0,afval_cluster,118607.596|486662.118,['Rest:2'],['Rest:9 m3'],Hoofdweg,E42b,E42,E,2,0,0,0,0,2,True
1484,118609,487850,947483.0,72309.0,afval_cluster,118609.272|487850.406,['Rest:1'],['Rest:5 m3'],Egidiusstraat,E38c,E38,E,1,0,0,0,0,1,True
1485,118610,485676,643587.0,43452.0,afval_cluster,118610.026|485676.337,['Rest:1'],['Rest:7 m3'],Surinameplein,K44a,K44,K,1,0,0,0,0,1,True
1486,118614,484805,664924.0,69435.0,afval_cluster,118613.580|484804.614,"['Rest:2', 'Glas:1', 'Papier:1']","['Rest:14 m3', 'Glas:3 m3', 'Papier:5 m3']",Schinkelkade,K45b,K45,K,2,0,1,1,0,4,True
1487,118614,486550,839013.0,70802.0,afval_cluster,118613.670|486550.454,['Rest:1'],['Rest:4 m3'],Hoofdweg,E42d,E42,E,1,0,0,0,0,1,True
1488,118616,485939,847317.0,79081.0,afval_cluster,118616.012|485939.494,['Rest:1'],['Rest:5 m3'],Hoofdweg,E43b,E43,E,1,0,0,0,0,1,True
1489,118618,487296,525373.0,36216.0,afval_cluster,118617.686|487295.819,"['Rest:1', 'Plastic:1']","['Rest:5 m3', 'Plastic:5 m3']",Vespuccistraat,E41a,E41,E,1,1,0,0,0,2,True
1490,118619,486275,663660.0,155267.0,afval_cluster,118618.738|486275.094,['Rest:1'],['Rest:5 m3'],Hoofdweg,E43b,E43,E,0,0,1,0,0,1,True
1491,118620,488015,881264.0,162542.0,afval_cluster,118619.744|488015.190,['Rest:2'],['Rest:10 m3'],Theophilusstraat,E38c,E38,E,2,0,0,0,0,2,True
1492,118621,485358,720019.0,119261.0,afval_cluster,118620.857|485357.573,['Rest:2'],['Rest:6 m3'],Sloterkade,K44a,K44,K,2,0,0,0,0,2,True
1493,118621,486117,892569.0,4715.0,afval_cluster,118620.633|486116.648,"['Rest:1', 'Glas:1', 'Papier:1']","['Rest:5 m3', 'Glas:5 m3', 'Papier:5 m3']",Corantijnstraat,E43b,E43,E,2,0,0,1,0,3,True
1494,118622,488345,661124.0,81826.0,afval_cluster,118622.278|488345.401,['Rest:2'],['Rest:10 m3'],Admiraal De Ruijterweg,E37f,E37,E,2,0,0,0,0,2,True
1495,118625,487423,736515.0,41942.0,afval_cluster,118624.730|487422.647,"['Rest:1', 'Papier:1']","['Rest:4 m3', 'Papier:4 m3']",Jan van Galenstraat,E41a,E41,E,0,0,2,0,0,2,True
1496,118625,488541,955257.0,59388.0,afval_cluster,118625.115|488540.943,['Brood:1'],['Brood:0 m3'],Kijkduinstraat,E37f,E37,E,0,0,0,0,0,0,True
1497,118627,484429,699782.0,159305.0,afval_cluster,118626.937|484428.801,"['Rest:2', 'Glas:1', 'Papier:1']","['Rest:10 m3', 'Glas:5 m3', 'Papier:5 m3']",Afroditekade,K48d,K48,K,3,0,1,0,0,4,True
1498,118631,486803,746134.0,156609.0,afval_cluster,118631.234|486803.405,['Rest:2'],['Rest:9 m3'],Hudsonstraat,E42a,E42,E,2,0,0,0,0,2,True
1499,118632,486566,487760.0,85910.0,afval_cluster,118632.006|486566.130,"['Rest:1', 'Papier:1']","['Rest:4 m3', 'Papier:5 m3']",Hoofdweg,E42b,E42,E,1,0,1,0,0,2,True
1500,118632,488430,946855.0,95078.0,afval_cluster,118631.997|488429.750,['Rest:1'],['Rest:5 m3'],Kijkduinstraat,E37f,E37,E,1,0,0,0,0,1,True
1501,118633,487105,612183.0,48981.0,afval_cluster,118633.448|487105.295,"['Rest:1', 'Papier:1']","['Rest:5 m3', 'Papier:5 m3']",Jan Evertsenstraat,E41b,E41,E,1,0,1,0,0,2,True
1502,118634,485100,558486.0,109229.0,afval_cluster,118633.737|485099.794,['Rest:1'],['Rest:7 m3'],Derde Schinkelstraat,K45a,K45,K,0,0,1,0,0,1,True
1503,118634,486496,623853.0,95841.0,afval_cluster,118633.947|486495.666,['Rest:2'],['Rest:9 m3'],Hoofdweg,E42b,E42,E,1,0,1,0,0,2,True
1504,118636,487178,896398.0,27914.0,afval_cluster,118635.885|487177.662,['Rest:2'],['Rest:10 m3'],Jan Maijenstraat,E41b,E41,E,2,0,0,0,0,2,True
1505,118636,488507,531834.0,9504.0,afval_cluster,118635.912|488506.799,['Rest:2'],['Rest:10 m3'],Kijkduinstraat,E37f,E37,E,2,0,0,0,0,2,True
1506,118637,486279,735748.0,165077.0,afval_cluster,118636.816|486278.810,['Rest:1'],['Rest:5 m3'],Hoofdweg,E43a,E43,E,1,0,0,0,0,1,True
1507,118638,484916,495550.0,52952.0,afval_cluster,118637.534|484915.540,['Rest:1'],['Rest:7 m3'],Zeilstraat,K45a,K45,K,1,0,0,0,0,1,False
1508,118639,485456,816928.0,17621.0,afval_cluster,118638.613|485457.900,['Rest:2'],['Rest:6 m3'],Sloterkade,K44a,K44,K,2,0,0,0,0,2,True
1509,118640,486037,765331.0,48455.0,afval_cluster,118640.276|486037.299,['Rest:1'],['Rest:5 m3'],Hoofdweg,E43a,E43,E,1,0,0,0,0,1,True
1510,118640,488329,693640.0,112618.0,afval_cluster,118639.587|488328.817,['Rest:2'],['Rest:10 m3'],Admiraal De Ruijterweg,E37f,E37,E,2,0,0,0,0,2,True
1511,118643,485162,655787.0,160034.0,afval_cluster,118643.223|485161.994,['Rest:1'],['Rest:5 m3'],Tweede Schinkelstraat,K45a,K45,K,1,0,0,0,0,1,True
1512,118646,488146,581413.0,55220.0,afval_cluster,118646.495|488146.396,['Rest:1'],['Rest:5 m3'],Bos en Lommerweg,E37c,E37,E,0,0,0,1,0,1,True
1513,118648,486740,491014.0,120235.0,afval_cluster,118647.726|486740.309,"['Rest:2', 'Papier:1']","['Rest:9 m3', 'Papier:5 m3']",Magalhaensplein,E42b,E42,E,2,0,1,0,0,3,True
1514,118650,485932,642231.0,124937.0,afval_cluster,118649.997|485931.911,['Rest:1'],['Rest:5 m3'],Hoofdweg,E43a,E43,E,0,0,0,1,0,1,True
1515,118650,486920,705811.0,44489.0,afval_cluster,118650.038|486920.216,['Rest:2'],['Rest:10 m3'],Balboastraat,E42a,E42,E,2,0,0,0,0,2,True
1516,118652,486162,486758.0,106491.0,afval_cluster,118651.720|486161.735,"['Rest:1', 'Textiel:1']","['Rest:5 m3', 'Textiel:5 m3']",Hoofdweg,E43a,E43,E,1,0,1,0,0,2,True
1517,118652,488022,592070.0,79091.0,afval_cluster,118651.617|488021.738,['Rest:1'],['Rest:5 m3'],Gloriantstraat,E38c,E38,E,1,0,0,0,0,1,True
1518,118654,487364,541429.0,2303.0,afval_cluster,118653.905|487364.378,"['Rest:2', 'Glas:1']","['Rest:10 m3', 'Glas:5 m3']",John Franklinstraat,E41a,E41,E,2,0,0,1,0,3,True
1519,118657,485792,749509.0,29289.0,afval_cluster,118657.392|485791.764,"['Plastic:1', 'Textiel:1']","['Plastic:5 m3', 'Textiel:5 m3']",Surinameplein,E43a,E43,E,0,1,0,0,1,2,True
1520,118660,488615,760105.0,166417.0,afval_cluster,118660.430|488614.998,['Rest:2'],['Rest:10 m3'],Livornostraat,E37f,E37,E,1,1,0,0,0,2,True
1521,118660,488652,558916.0,11576.0,afval_cluster,118659.767|488651.738,['Rest:2'],['Rest:10 m3'],Livornostraat,E37f,E37,E,2,0,0,0,0,2,True
1522,118661,488565,736857.0,861.0,afval_cluster,118661.352|488564.658,['Rest:2'],['Rest:10 m3'],Livornostraat,E37f,E37,E,2,0,0,0,0,2,True
1523,118667,485748,607296.0,147496.0,afval_cluster,118666.904|485747.524,"['Rest:2', 'Glas:1', 'Papier:1']","['Rest:10 m3', 'Glas:5 m3', 'Papier:5 m3']",Surinameplein,E43a,E43,E,1,1,1,1,0,4,True
1524,118669,486694,518331.0,28058.0,afval_cluster,118668.903|486693.840,['Rest:1'],['Rest:5 m3'],Magalhaensstraat,E42b,E42,E,0,0,1,0,0,1,True
1525,118673,484244,806940.0,95351.0,afval_cluster,118672.732|484243.898,['Rest:2'],['Rest:10 m3'],Laan der Hesperiden,K48d,K48,K,2,0,0,0,0,2,True
1526,118675,484338,566140.0,112525.0,afval_cluster,118674.689|484337.871,['Rest:2'],['Rest:10 m3'],Eosstraat,K48d,K48,K,2,0,0,0,0,2,True
1527,118677,488053,934200.0,12465.0,afval_cluster,118676.755|488052.919,['Rest:1'],['Rest:5 m3'],Lorreinenstraat,E38c,E38,E,1,0,0,0,0,1,True
1528,118678,487276,732382.0,140979.0,afval_cluster,118678.201|487276.422,"['Rest:2', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Papier:5 m3', 'Plastic:5 m3']",John Franklinstraat,E41a,E41,E,3,0,1,0,0,4,True
1529,118678,488181,533896.0,155316.0,afval_cluster,118678.058|488180.869,['Rest:1'],['Rest:5 m3'],Bos en Lommerweg,E37c,E37,E,0,0,1,0,0,1,True
1530,118680,485306,820130.0,84919.0,afval_cluster,118679.697|485305.804,['Rest:2'],['Rest:10 m3'],Schinkelhavenstraat,K45a,K45,K,2,0,0,0,0,2,True
1531,118680,485372,820373.0,60886.0,afval_cluster,118680.417|485371.590,['Rest:2'],['Rest:10 m3'],Schinkelhavenkade,K45a,K45,K,1,0,0,1,0,2,True
1532,118680,485612,642895.0,162916.0,afval_cluster,118679.541|485612.487,['Rest:1'],['Rest:4 m3'],Sloterkade,K44a,K44,K,1,0,0,0,0,1,True
1533,118680,486989,909604.0,1171.0,afval_cluster,118679.908|486989.408,"['Rest:2', 'Papier:1', 'Plastic:1']","['Rest:9 m3', 'Papier:5 m3', 'Plastic:5 m3']",Cabralstraat,E42a,E42,E,2,0,2,0,0,4,True
1534,118682,484397,713293.0,42841.0,afval_cluster,118682.000|484397.219,['Rest:2'],['Rest:10 m3'],Rheastraat,K48d,K48,K,0,0,1,1,0,2,True
1535,118683,488448,494719.0,73279.0,afval_cluster,118682.568|488447.537,['Rest:2'],['Rest:10 m3'],Solebaystraat,E37f,E37,E,1,0,1,0,0,2,True
1536,118685,487103,678817.0,153094.0,afval_cluster,118685.278|487103.249,"['Rest:1', 'Glas:1']","['Rest:5 m3', 'Glas:5 m3']",Jan Evertsenstraat,E42a,E42,E,1,0,0,1,0,2,True
1537,118686,486575,830699.0,7631.0,afval_cluster,118685.690|486574.998,['Rest:2'],['Rest:8 m3'],Hudsonstraat,E42b,E42,E,2,0,0,0,0,2,True
1538,118688,488545,958863.0,37482.0,afval_cluster,118688.251|488544.977,['Rest:2'],['Rest:10 m3'],Gibraltarstraat,E37f,E37,E,2,0,0,0,0,2,True
1539,118689,486872,645348.0,37588.0,afval_cluster,118689.448|486871.723,"['Rest:2', 'Papier:1']","['Rest:8 m3', 'Papier:5 m3']",Baffinstraat,E42a,E42,E,2,0,1,0,0,3,True
1540,118691,486420,629863.0,123960.0,afval_cluster,118690.580|486419.870,['Rest:2'],['Rest:8 m3'],Hudsonstraat,E42b,E42,E,1,0,0,1,0,2,True
1541,118692,486245,584083.0,4241.0,afval_cluster,118691.543|486244.757,"['Rest:1', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:5 m3', 'Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Nickeriestraat,E43a,E43,E,3,1,0,0,0,4,True
1542,118697,487123,551855.0,77165.0,afval_cluster,118697.029|487123.063,['Rest:1'],['Rest:5 m3'],Jan Evertsenstraat,E41a,E41,E,1,0,0,0,0,1,True
1543,118700,488360,798516.0,42605.0,afval_cluster,118699.797|488360.175,['Rest:1'],['Rest:5 m3'],Kijkduinstraat,E37f,E37,E,0,0,1,0,0,1,True
1544,118702,486069,938368.0,902.0,afval_cluster,118701.978|486068.696,"['Rest:2', 'Plastic:1']","['Rest:10 m3', 'Plastic:5 m3']",Paramaribostraat,E43a,E43,E,2,1,0,0,0,3,True
1545,118706,484776,741954.0,43101.0,afval_cluster,118706.423|484776.139,['Rest:2'],['Rest:10 m3'],Baarsstraat,K45b,K45,K,2,0,0,0,0,2,True
1546,118706,487175,544645.0,532.0,afval_cluster,118706.009|487175.355,['Rest:2'],['Rest:10 m3'],John Franklinstraat,E41a,E41,E,1,1,0,0,0,2,True
1547,118707,484308,743983.0,84010.0,afval_cluster,118706.797|484308.211,['Rest:2'],['Rest:10 m3'],Rheastraat,K48d,K48,K,2,0,0,0,0,2,True
1548,118707,484813,640530.0,53699.0,afval_cluster,118706.719|484812.596,['Rest:2'],['Rest:14 m3'],Baarsstraat,K45b,K45,K,2,0,0,0,0,2,True
1549,118707,486166,522094.0,112738.0,afval_cluster,118706.814|486165.775,['Rest:2'],['Rest:10 m3'],Paramaribostraat,E43a,E43,E,2,0,0,0,0,2,True
1550,118709,488063,707738.0,19726.0,afval_cluster,118708.636|488063.144,['Rest:1'],['Rest:5 m3'],Merlijnstraat,E38c,E38,E,1,0,0,0,0,1,True
1551,118710,485934,575572.0,42318.0,afval_cluster,118709.802|485934.292,['Rest:2'],['Rest:10 m3'],Paramaribostraat,E43a,E43,E,2,0,0,0,0,2,True
1552,118711,485921,949371.0,9585.0,afval_cluster,118710.711|485921.206,['Papier:1'],['Papier:5 m3'],Arubastraat,E43a,E43,E,0,0,1,0,0,1,True
1553,118713,487050,766711.0,46530.0,afval_cluster,118712.638|487050.195,['Rest:2'],['Rest:10 m3'],Bartholomeus Diazstraat,E42a,E42,E,2,0,0,0,0,2,True
1554,118714,485510,629584.0,123813.0,afval_cluster,118713.738|485510.481,['Rest:2'],['Rest:10 m3'],Amstelveenseweg,K45a,K45,K,1,0,1,0,0,2,False
1555,118719,487469,842776.0,100299.0,afval_cluster,118718.630|487469.178,"['Rest:1', 'Plastic:1']","['Rest:4 m3', 'Plastic:5 m3']",Jan van Galenstraat,E41a,E41,E,2,0,0,0,0,2,True
1556,118720,486697,828920.0,47524.0,afval_cluster,118720.127|486697.268,['Rest:1'],['Rest:4 m3'],Magalhaensstraat,E42b,E42,E,1,0,0,0,0,1,True
1557,118721,485851,715507.0,153638.0,afval_cluster,118720.674|485851.081,"['Rest:1', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:5 m3', 'Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Paramariboplein,E43a,E43,E,2,0,1,1,0,4,True
1558,118725,487859,839449.0,113108.0,afval_cluster,118725.173|487858.977,['Rest:1'],['Rest:5 m3'],Heer Halewijnstraat,E38c,E38,E,1,0,0,0,0,1,True
1559,118726,486388,670350.0,92613.0,afval_cluster,118726.174|486388.377,['Rest:1'],['Rest:5 m3'],Postjesweg,E42b,E42,E,1,0,0,0,0,1,True
1560,118727,484455,790679.0,27978.0,afval_cluster,118726.714|484455.489,['Rest:2'],['Rest:10 m3'],Afroditekade,K48d,K48,K,2,0,0,0,0,2,True
1561,118727,488629,536162.0,63654.0,afval_cluster,118726.767|488628.758,['Rest:1'],['Rest:5 m3'],Solebaystraat,E37f,E37,E,1,0,0,0,0,1,True
1562,118728,488580,557139.0,100010.0,afval_cluster,118727.574|488580.127,['Rest:1'],['Rest:5 m3'],Solebaystraat,E37f,E37,E,0,0,0,0,1,1,True
1563,118730,488502,522088.0,94904.0,afval_cluster,118729.985|488502.477,['Rest:2'],['Rest:10 m3'],Solebaystraat,E37f,E37,E,2,0,0,0,0,2,True
1564,118734,488666,854206.0,121818.0,afval_cluster,118734.006|488665.793,"['Rest:2', 'Glas:1', 'Papier:1']","['Rest:10 m3', 'Glas:4 m3', 'Papier:4 m3']",Haarlemmerweg,E37f,E37,E,3,0,0,1,0,4,True
1565,118738,487388,539099.0,62410.0,afval_cluster,118737.993|487387.927,['Rest:1'],['Rest:5 m3'],Vancouverstraat,E41a,E41,E,1,0,0,0,0,1,True
1566,118739,485533,572890.0,57197.0,afval_cluster,118739.458|485533.363,['Plastic:1'],['Plastic:4 m3'],Amstelveenseweg,E21b,E21,E,0,1,0,0,0,1,True
1567,118746,485006,924885.0,103816.0,afval_cluster,118745.620|485005.820,['Rest:2'],['Rest:14 m3'],Veerstraat,K45a,K45,K,2,0,0,0,0,2,True
1568,118752,486326,543050.0,133702.0,afval_cluster,118751.543|486325.634,['Rest:1'],['Rest:5 m3'],Postjeskade,E43a,E43,E,1,0,0,0,0,1,True
