,avg_distance,penalties,simple_penalties,best,amount of modifications
0,115.1084271175086,58.9826287778352,218850.56399999995,58.9826287778352,
1,115.12737876759638,58.9934219278826,218898.884,58.9826287778352,1.0
2,115.05704261324527,58.93427028555961,218840.30599999998,58.9826287778352,1.0
3,115.0701903446654,58.953919069028615,218909.41599999997,58.93427028555961,2.0
4,115.08701937411053,58.9626923865955,218958.038,58.93427028555961,2.0
5,115.13441208685342,59.00994629115421,218866.47199999995,58.93427028555961,1.0
6,115.07239330411929,58.962255448853774,218908.47600000002,58.93427028555961,3.0
7,115.05717841744416,58.933095337549695,218823.916,58.93427028555961,1.0
8,115.06111467981708,58.92660397040056,218850.26100000003,58.933095337549695,5.0
9,115.06562864188942,58.947135754597056,218909.78200000004,58.92660397040056,2.0
10,115.1357869396523,58.99518077253944,218989.686,58.92660397040056,3.0
11,115.05786704833547,58.91674093956904,218814.801,58.92660397040056,1.0
12,115.06892620165046,58.954021655599135,218955.801,58.91674093956904,1.0
13,115.06078566629354,58.91937289334257,218851.283,58.91674093956904,3.0
14,115.0688500679239,58.912931958843956,218867.33000000002,58.91674093956904,5.0
15,115.08891057721843,58.93610750009185,218918.141,58.912931958843956,1.0
16,115.06130550090646,58.90750851621834,218871.645,58.912931958843956,3.0
17,115.16521547128715,59.00332048853447,218912.87600000002,58.90750851621834,3.0
18,115.06534325993434,58.91669884798374,218937.421,58.90750851621834,5.0
19,115.08135019885835,58.925985121907004,218934.70599999998,58.90750851621834,3.0
20,115.13004919423395,58.9772056008702,219048.12000000002,58.90750851621834,3.0
21,115.09646278102797,58.94582637696606,218920.80499999996,58.90750851621834,4.0
22,115.09445651874172,58.94497254507816,218942.03799999997,58.90750851621834,4.0
23,115.08553845254545,58.9363463196384,218903.19499999998,58.90750851621834,1.0
24,115.0667317246313,58.92586376145328,218968.085,58.90750851621834,2.0
25,115.06379489308638,58.907200093218684,218881.38499999998,58.90750851621834,4.0
26,115.08284425721493,58.92678731909942,218998.22299999997,58.907200093218684,4.0
27,115.10489197836739,58.95520271064237,219037.97,58.907200093218684,4.0
28,115.02928449237228,58.873333545591066,218888.24399999998,58.907200093218684,2.0
29,115.10807544148093,58.958202491382536,219033.716,58.873333545591066,5.0
30,115.03163627821345,58.879955244681916,218901.11399999997,58.873333545591066,1.0
31,114.97321016737591,58.817484328940694,218922.24899999998,58.873333545591066,2.0
32,115.00744940825562,58.844798698059456,218944.698,58.817484328940694,1.0
33,115.0442236984375,58.89893550039932,219093.72199999998,58.817484328940694,4.0
34,115.03851522172653,58.87973156388189,218991.889,58.817484328940694,2.0
35,114.98017728420831,58.81663714385459,218935.009,58.817484328940694,2.0
