,avg_distance,penalties,simple_penalties,best,amount of modifications
0,122.49909139867087,46.786166246660635,22317.405,46.786166246660635,
1,122.45381034000837,46.97038858190007,22458.79,46.786166246660635,39.0
2,122.64471824233325,46.984306027421454,22281.743000000002,46.786166246660635,26.0
3,123.16967789614287,47.339221153599894,22379.521,46.786166246660635,31.0
4,122.79926322787185,47.21645940763474,22389.428,46.786166246660635,37.0
5,123.76968145439679,48.01121422351875,22348.518,46.786166246660635,39.0
6,123.34091019495285,47.43061976685139,22391.907000000003,46.786166246660635,40.0
7,122.7780369860685,46.893476618020436,22340.132,46.786166246660635,34.0
8,122.25713987238646,46.55303657187645,22360.229,46.786166246660635,35.0
9,123.0931437433769,47.426513131623096,22619.709,46.55303657187645,23.0
10,122.82669255447861,47.17776315744155,22451.674,46.55303657187645,37.0
11,122.81219837082995,46.81102841586999,22522.298,46.55303657187645,35.0
12,122.089656564149,46.298257391649926,22374.032999999996,46.55303657187645,28.0
13,123.35629736510951,47.51789541593078,22413.847,46.298257391649926,39.0
14,122.18057274788599,46.44480038836023,22452.784999999996,46.298257391649926,28.0
15,122.39368268805333,46.37175451018921,22327.466,46.298257391649926,38.0
