,avg_distance,penalties,simple_penalties,best,amount of modifications
0,112.1740369872253,48.60261964261558,101896.71199999998,48.60261964261558,
1,112.3554044223675,48.78410260938392,102227.06,48.60261964261558,98.0
2,112.81055088749137,49.17262379605111,102525.158,48.60261964261558,100.0
3,111.90836246432221,48.44606670732935,102339.41199999998,48.60261964261558,91.0
4,112.03634908874182,48.62629678937017,102978.32699999999,48.44606670732935,98.0
5,111.99611479347368,48.48840248244166,102738.222,48.44606670732935,103.0
6,112.44398674250492,49.07083295639661,102757.001,48.44606670732935,90.0
7,112.23527907228315,48.74232904177341,102455.90499999998,48.44606670732935,103.0
8,112.22132962904689,48.73541860824223,102841.47400000002,48.44606670732935,105.0
9,112.08346482598328,48.510230418311686,102637.592,48.44606670732935,85.0
10,111.85704728653653,48.48633291131469,102661.162,48.44606670732935,97.0
11,112.16421308663178,48.70231183850866,103057.51599999999,48.44606670732935,98.0
12,111.76488579156674,48.36204485810228,102827.867,48.44606670732935,90.0
13,111.8764489217116,48.35427897059388,102770.19200000001,48.36204485810228,88.0
14,112.02565219849276,48.45349416797387,103342.43,48.35427897059388,100.0
15,112.22175171764367,48.80252227770316,103325.453,48.35427897059388,88.0
