,avg_distance,penalties,simple_penalties,best,amount of modifications
0,158.70565701151128,85.7430134156622,29270.535999999996,85.7430134156622,
1,159.2124854393749,85.94958721807294,29407.225000000002,85.7430134156622,16.0
2,160.5425769524091,87.39459336732683,29426.802,85.7430134156622,20.0
3,159.23870693822718,86.33022447668114,29451.295999999995,85.7430134156622,16.0
4,158.9780933195297,86.26029964652814,29577.957000000002,85.7430134156622,26.0
5,159.24373253647477,86.30177109153192,29509.91,85.7430134156622,28.0
6,158.2197127303813,85.26467221820418,29426.844,85.7430134156622,20.0
7,158.59301159876998,85.71087691562116,29499.429000000004,85.26467221820418,13.0
8,158.7526761331563,85.98823749127206,29560.971,85.26467221820418,18.0
9,158.52206159581797,85.52570499827797,29567.688,85.26467221820418,20.0
10,159.91699709667895,87.16230912127921,29673.824999999997,85.26467221820418,25.0
11,158.63205370947108,85.77488683837639,29561.053999999996,85.26467221820418,15.0
12,159.49019275129152,86.42523697933578,29540.424,85.26467221820418,22.0
13,158.61095952693725,85.69806989397296,29566.369999999995,85.26467221820418,19.0
14,158.77811280650798,85.87367597681344,29705.428,85.26467221820418,27.0
15,159.24861283198032,86.3575332194342,29782.856,85.26467221820418,21.0
