,cluster_x,cluster_y,s1_afv_nodes,s1_afv_poi,type,bag,aantal_per_fractie,volume_per_fractie,street_name,buurt,wijk,stadsdeel,rest,plastic,papier,glas,textiel,totaal,move_rest,rest_threshold
127,126133,479500,498432.0,25663.0,afval_cluster,126133.133|479500.120,"['Glas:1', 'Papier:1']","['Glas:5 m3', 'Papier:5 m3']",Maarsenhof,T96a,T96,T,0,0,1,1,0,2,True,0.0
128,126137,481680,787181.0,43443.0,afval_cluster,126136.578|481680.158,['Rest:1'],['Rest:5 m3'],Isabella Richaardsstraat,T94b,T94,T,1,0,0,0,0,1,False,0.0
129,126140,479192,686801.0,153497.0,afval_cluster,126140.488|479191.546,"['Plastic:1', 'Textiel:1']","['Plastic:4 m3', 'Textiel:3 m3']",Holendrechtplein,T96a,T96,T,0,1,0,0,1,2,True,0.0
130,126146,479202,849482.0,18101.0,afval_cluster,126145.785|479201.758,"['Glas:1', 'Papier:1']","['Glas:5 m3', 'Papier:5 m3']",Maasdrielhof,T96a,T96,T,0,0,1,1,0,2,True,0.0
131,126156,478648,752120.0,116749.0,afval_cluster,126156.467|478647.886,['Rest:1'],['Rest:5 m3'],Ophemerthof,T96b,T96,T,1,0,0,0,0,1,True,0.0
132,126161,478825,566317.0,114470.0,afval_cluster,126161.226|478824.720,['Rest:1'],['Rest:5 m3'],Opheusdenhof,T96b,T96,T,1,0,0,0,0,1,True,0.0
133,126163,481512,783505.0,22273.0,afval_cluster,126163.263|481511.809,"['Glas:1', 'Papier:1']","['Glas:5 m3', 'Papier:5 m3']",Rosa Luxemburgstraat,T94b,T94,T,0,0,1,1,0,2,False,0.0
134,126164,482068,564276.0,20455.0,afval_cluster,126164.386|482068.039,['Rest:1'],['Rest:5 m3'],Eksteenfontein,T94a,T94,T,1,0,0,0,0,1,False,0.0
135,126165,481390,701478.0,113913.0,afval_cluster,126165.117|481389.790,['Rest:1'],['Rest:5 m3'],M. Berdenis van Berlekomstraat,T94b,T94,T,1,0,0,0,0,1,False,0.0
136,126177,479331,949064.0,21609.0,afval_cluster,126177.410|479330.517,['Rest:2'],['Rest:10 m3'],Maasdrielhof,T96a,T96,T,2,0,0,0,0,2,True,0.0
137,126180,481343,688210.0,22968.0,afval_cluster,126179.563|481342.868,['Rest:1'],['Rest:5 m3'],Bijlmerdreef,T94b,T94,T,1,0,0,0,0,1,False,0.0
138,126188,479224,697588.0,59294.0,afval_cluster,126187.911|479224.492,['Rest:1'],['Rest:5 m3'],Maasdrielhof,T96a,T96,T,1,0,0,0,0,1,True,0.0
139,126214,478733,565638.0,54441.0,afval_cluster,126213.915|478732.863,['Rest:1'],['Rest:5 m3'],Ophemerthof,T96b,T96,T,1,0,0,0,0,1,True,0.0
140,126216,482097,848768.0,7179.0,afval_cluster,126215.797|482096.535,['Rest:1'],['Rest:5 m3'],Eversdal,T94a,T94,T,1,0,0,0,0,1,False,0.0
141,126219,481006,852203.0,118317.0,afval_cluster,126218.976|481005.978,"['Rest:1', 'Papier:1']","['Rest:5 m3', 'Papier:5 m3']",Gooise Kant,T94l,T94,T,1,0,1,0,0,2,True,0.0
142,126230,481429,939311.0,9546.0,afval_cluster,126230.238|481428.714,"['Plastic:1', 'Textiel:1']","['Plastic:4 m3', 'Textiel:3 m3']",Isabella Richaardsstraat,T94b,T94,T,0,1,0,0,1,2,False,0.0
143,126245,481666,812557.0,138006.0,afval_cluster,126245.098|481665.982,['Rest:1'],['Rest:5 m3'],Bertha von Suttnerstraat,T94b,T94,T,1,0,0,0,0,1,False,0.0
144,126263,479542,793700.0,6683.0,afval_cluster,126263.465|479542.423,"['Glas:1', 'Papier:1', 'Plastic:1']","['Glas:5 m3', 'Papier:5 m3', 'Plastic:4 m3']",Maldenhof,T96c,T96,T,0,1,1,1,0,3,False,0.0
145,126265,480923,714465.0,36756.0,afval_cluster,126265.414|480923.232,"['Rest:1', 'Plastic:1']","['Rest:5 m3', 'Plastic:5 m3']",Gooise Kant,T94l,T94,T,1,1,0,0,0,2,True,0.0
146,126266,478588,704944.0,157041.0,afval_cluster,126265.768|478588.077,['Rest:1'],['Rest:5 m3'],Ommerenhof,T96b,T96,T,1,0,0,0,0,1,True,0.0
147,126289,481380,908475.0,82388.0,afval_cluster,126289.310|481380.104,"['Glas:1', 'Papier:1']","['Glas:5 m3', 'Papier:5 m3']",Tulastraat,T94b,T94,T,0,0,1,1,0,2,False,0.0
148,126300,482142,904996.0,418.0,afval_cluster,126299.924|482142.169,['Rest:1'],['Rest:5 m3'],Eensgevonden,T94a,T94,T,1,0,0,0,0,1,False,0.0
149,126304,478974,694287.0,60103.0,afval_cluster,126303.803|478974.302,['Rest:2'],['Rest:10 m3'],Meernhof,T96b,T96,T,2,0,0,0,0,2,True,0.0
150,126314,481236,719762.0,117668.0,afval_cluster,126313.863|481235.504,['Rest:1'],['Rest:5 m3'],Tulastraat,T94b,T94,T,1,0,0,0,0,1,False,0.0
151,126319,479095,795924.0,61209.0,afval_cluster,126318.952|479094.924,['Rest:1'],['Rest:5 m3'],Meernhof,T96b,T96,T,1,0,0,0,0,1,True,0.0
152,126327,481425,732712.0,65220.0,afval_cluster,126326.984|481424.557,['Rest:1'],['Rest:5 m3'],Bijlmerdreef,T94b,T94,T,1,0,0,0,0,1,False,0.0
153,126336,481474,596188.0,62798.0,afval_cluster,126336.407|481474.224,['Rest:1'],['Rest:5 m3'],Bijlmerdreef,T94b,T94,T,1,0,0,0,0,1,False,0.0
154,126353,478321,731714.0,158448.0,afval_cluster,126352.982|478321.284,['Rest:2'],['Rest:10 m3'],Tolkamerstraat,T96f,T96,T,2,0,0,0,0,2,False,0.0
155,126354,481560,614502.0,25819.0,afval_cluster,126353.946|481560.439,['Rest:1'],['Rest:5 m3'],Raden Adjeng Kartinistraat,T94b,T94,T,1,0,0,0,0,1,False,0.0
156,126356,478863,724653.0,42465.0,afval_cluster,126356.059|478862.826,['Rest:2'],['Rest:10 m3'],Millingenhof,T96b,T96,T,2,0,0,0,0,2,True,0.0
157,126359,481065,736671.0,145347.0,afval_cluster,126359.101|481065.330,['Rest:1'],['Rest:5 m3'],Kloekhorststraat,T94d,T94,T,1,0,0,0,0,1,False,0.0
158,126362,480778,935547.0,109364.0,afval_cluster,126362.252|480778.380,"['Rest:1', 'Plastic:1']","['Rest:5 m3', 'Plastic:5 m3']",Gooise Kant,T94l,T94,T,1,1,0,0,0,2,True,0.0
159,126368,478250,730841.0,134770.0,afval_cluster,126368.181|478249.847,"['Glas:1', 'Papier:1']","['Glas:5 m3', 'Papier:5 m3']",Tielstraat,T96f,T96,T,0,0,1,1,0,2,False,0.0
160,126377,478628,888880.0,159485.0,afval_cluster,126376.824|478627.989,['Rest:1'],['Rest:5 m3'],Opijnenhof,T96b,T96,T,1,0,0,0,0,1,True,0.0
161,126381,481701,567121.0,44027.0,afval_cluster,126381.363|481701.415,['Rest:1'],['Rest:5 m3'],Elisabeth Samsonstraat,T94b,T94,T,1,0,0,0,0,1,False,0.0
162,126386,478609,938259.0,27512.0,afval_cluster,126385.562|478608.590,['Plastic:1'],['Plastic:4 m3'],Opijnenhof,T96b,T96,T,0,1,0,0,0,1,True,0.0
163,126389,478605,627469.0,41367.0,afval_cluster,126389.118|478604.673,"['Glas:1', 'Papier:1']","['Glas:5 m3', 'Papier:5 m3']",Opijnenhof,T96b,T96,T,0,0,1,1,0,2,True,0.0
164,126390,478679,486125.0,60349.0,afval_cluster,126390.318|478679.484,['Rest:1'],['Rest:5 m3'],Opijnenhof,T96b,T96,T,1,0,0,0,0,1,True,0.0
165,126395,481462,589114.0,83015.0,afval_cluster,126395.463|481462.468,['Rest:1'],['Rest:5 m3'],Bijlmerdreef,T94b,T94,T,1,0,0,0,0,1,False,0.0
166,126412,478982,731509.0,54969.0,afval_cluster,126411.726|478982.365,"['Glas:1', 'Papier:1']","['Glas:5 m3', 'Papier:5 m3']",Millingenhof,T96b,T96,T,0,0,1,1,0,2,False,0.0
167,126413,480944,561353.0,38651.0,afval_cluster,126412.900|480943.699,['Rest:1'],['Rest:5 m3'],Kolfschotenstraat,T94d,T94,T,1,0,0,0,0,1,False,0.0
168,126417,479265,555915.0,123465.0,afval_cluster,126417.489|479264.965,"['Glas:1', 'Papier:1']","['Glas:5 m3', 'Papier:4 m3']",Mijehof,T96c,T96,T,0,0,1,1,0,2,False,0.0
169,126421,480672,682367.0,151712.0,afval_cluster,126421.479|480672.345,['Papier:1'],['Papier:5 m3'],Gooise Kant,T94l,T94,T,0,0,1,0,0,1,True,0.0
170,126422,480949,584000.0,50793.0,afval_cluster,126421.903|480948.755,"['Glas:1', 'Papier:1']","['Glas:5 m3', 'Papier:5 m3']",Kolfschotenstraat,T94d,T94,T,0,0,1,1,0,2,False,0.0
171,126423,480670,677867.0,119290.0,afval_cluster,126422.685|480670.343,['Rest:1'],['Rest:5 m3'],Gooise Kant,T94l,T94,T,1,0,0,0,0,1,True,0.0
172,126423,481860,681926.0,28810.0,afval_cluster,126423.325|481859.655,"['Rest:4', 'Glas:2', 'Papier:1']","['Rest:20 m3', 'Glas:10 m3', 'Papier:5 m3']",Gravestein,T94m,T94,T,4,0,1,2,0,7,True,0.0
173,126425,478148,745125.0,164468.0,afval_cluster,126424.765|478147.538,"['Glas:1', 'Papier:1']","['Glas:5 m3', 'Papier:5 m3']",Schaikstraat,T96g,T96,T,0,0,1,1,0,2,False,0.0
174,126430,478140,629507.0,104361.0,afval_cluster,126429.629|478140.390,['Plastic:1'],['Plastic:4 m3'],Schaikstraat,T96g,T96,T,0,1,0,0,0,1,False,0.0
175,126437,481670,776037.0,124621.0,afval_cluster,126436.952|481669.871,['Rest:1'],['Rest:5 m3'],Elisabeth Samsonstraat,T94b,T94,T,1,0,0,0,0,1,False,0.0
176,126440,481123,657291.0,135107.0,afval_cluster,126440.038|481123.192,"['Rest:1', 'Glas:1', 'Papier:1']","['Rest:5 m3', 'Glas:5 m3', 'Papier:5 m3']",Kloekhorststraat,T94d,T94,T,1,0,1,1,0,3,False,0.0
177,126442,481532,832758.0,91521.0,afval_cluster,126441.766|481532.310,"['Glas:1', 'Papier:1']","['Glas:5 m3', 'Papier:5 m3']",Bijlmerdreef,T94b,T94,T,0,0,1,1,0,2,False,0.0
178,126446,481216,871955.0,24057.0,afval_cluster,126446.046|481216.063,['Rest:1'],['Rest:5 m3'],Kneppelweg,T94d,T94,T,1,0,0,0,0,1,False,0.0
179,126447,481911,671738.0,105255.0,afval_cluster,126446.740|481910.668,"['Rest:1', 'Plastic:1']","['Rest:4.69 m3', 'Plastic:4 m3']",Gravestein,T94m,T94,T,1,1,0,0,0,2,True,0.0
180,126463,478941,719812.0,89649.0,afval_cluster,126462.836|478941.427,['Rest:1'],['Rest:5 m3'],Millingenhof,T96b,T96,T,1,0,0,0,0,1,False,0.0
181,126469,478798,510744.0,122779.0,afval_cluster,126469.221|478797.994,['Rest:2'],['Rest:10 m3'],Millingenhof,T96b,T96,T,2,0,0,0,0,2,False,0.0
182,126472,480563,936710.0,63329.0,afval_cluster,126471.527|480563.023,"['Rest:1', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:5 m3', 'Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Gooise Kant,T94l,T94,T,1,1,1,1,0,4,True,0.0
183,126476,481788,710603.0,22479.0,afval_cluster,126475.634|481788.242,['Rest:2'],['Rest:10 m3'],Gravestein,T94m,T94,T,2,0,0,0,0,2,True,0.0
184,126490,481444,845895.0,68582.0,afval_cluster,126490.135|481444.204,['Rest:1'],['Rest:5 m3'],Groesbeekdreef,T94b,T94,T,1,0,0,0,0,1,False,0.0
185,126495,481566,493727.0,26338.0,afval_cluster,126494.978|481566.368,['Rest:1'],['Rest:5 m3'],Bijlmerdreef,T94b,T94,T,1,0,0,0,0,1,False,0.0
186,126508,481012,586533.0,95271.0,afval_cluster,126507.919|481011.610,['Rest:1'],['Rest:5 m3'],Kolfschotenstraat,T94d,T94,T,1,0,0,0,0,1,False,0.0
187,126509,481250,924846.0,71078.0,afval_cluster,126508.586|481250.318,['Rest:1'],['Rest:5 m3'],Kneppelweg,T94d,T94,T,1,0,0,0,0,1,False,0.0
188,126522,478304,518624.0,138075.0,afval_cluster,126522.441|478303.938,['Rest:1'],['Rest:5 m3'],Tielstraat,T96f,T96,T,1,0,0,0,0,1,False,0.0
189,126529,481159,639337.0,132806.0,afval_cluster,126528.998|481158.598,['Rest:1'],['Rest:5 m3'],Kloekhorststraat,T94d,T94,T,1,0,0,0,0,1,False,0.0
190,126534,478393,648489.0,79324.0,afval_cluster,126534.159|478393.130,['Rest:1'],['Rest:5 m3'],Toutenburgstraat,T96f,T96,T,1,0,0,0,0,1,False,0.0
191,126534,481980,856428.0,71763.0,afval_cluster,126533.529|481980.159,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:4 m3']",Geldershoofd,T94a,T94,T,2,0,1,0,0,3,False,0.0
192,126537,481753,922227.0,91760.0,afval_cluster,126537.346|481752.771,"['Glas:1', 'Papier:1']","['Glas:5 m3', 'Papier:5 m3']",Geldershoofd,T94m,T94,T,0,0,1,1,0,2,True,0.0
193,126540,481163,958308.0,42892.0,afval_cluster,126539.750|481163.104,['Textiel:1'],['Textiel:3 m3'],Kloekhorststraat,T94d,T94,T,0,0,0,0,1,1,False,0.0
194,126551,478961,579216.0,159609.0,afval_cluster,126551.188|478960.716,['Rest:1'],['Rest:5 m3'],Montfoorthof,T96b,T96,T,1,0,0,0,0,1,False,0.0
195,126562,480947,526282.0,64717.0,afval_cluster,126561.680|480946.991,"['Plastic:1', 'Textiel:1']","['Plastic:4 m3', 'Textiel:5 m3']",Kormelinkweg,T94d,T94,T,0,1,0,0,1,2,False,0.0
196,126567,481488,642344.0,133203.0,afval_cluster,126566.537|481488.019,"['Rest:2', 'Glas:1', 'Papier:1']","['Rest:10 m3', 'Glas:5 m3', 'Papier:5 m3']",Gooioord,T94c,T94,T,2,0,1,1,0,4,True,0.0
197,126575,481689,501120.0,76084.0,afval_cluster,126574.976|481688.715,"['Plastic:1', 'Textiel:1']","['Plastic:4 m3', 'Textiel:3 m3']",Annie Romeinplein,T94b,T94,T,0,1,0,0,1,2,True,0.0
198,126578,480948,939589.0,106135.0,afval_cluster,126578.194|480947.519,['Rest:1'],['Rest:5 m3'],Kormelinkweg,T94d,T94,T,1,0,0,0,0,1,False,0.0
199,126580,481750,574980.0,466.0,afval_cluster,126580.198|481750.066,['Rest:2'],['Rest:10 m3'],Geldershoofd,T94m,T94,T,2,0,0,0,0,2,True,0.0
200,126582,481673,743644.0,95401.0,afval_cluster,126582.227|481672.925,['Rest:1'],['Rest:5 m3'],Annie Romeinplein,T94b,T94,T,1,0,0,0,0,1,True,0.0
201,126586,481059,701911.0,75563.0,afval_cluster,126585.993|481059.414,['Rest:1'],['Rest:5 m3'],Kolfschotenstraat,T94d,T94,T,1,0,0,0,0,1,False,0.0
202,126588,481213,904586.0,260.0,afval_cluster,126588.337|481212.735,['Rest:1'],['Rest:5 m3'],Groesbeekdreef,T94d,T94,T,1,0,0,0,0,1,False,0.0
203,126601,481419,775734.0,18903.0,afval_cluster,126601.495|481418.564,['Rest:2'],['Rest:10 m3'],Gooioord,T94c,T94,T,2,0,0,0,0,2,True,0.0
204,126607,481805,516381.0,30052.0,afval_cluster,126607.078|481805.128,['Rest:2'],['Rest:10 m3'],Geldershoofd,T94m,T94,T,2,0,0,0,0,2,True,0.0
205,126615,481904,502802.0,31391.0,afval_cluster,126614.872|481904.201,['Rest:2'],['Rest:10 m3'],Geldershoofd,T94m,T94,T,2,0,0,0,0,2,True,0.0
206,126616,481576,524518.0,90117.0,afval_cluster,126616.460|481575.707,['Rest:1'],['Rest:5 m3'],Bijlmerdreef,T94b,T94,T,1,0,0,0,0,1,True,0.0
207,126617,478440,605309.0,761.0,afval_cluster,126616.753|478440.022,"['Rest:1', 'Plastic:1']","['Rest:5 m3', 'Plastic:4 m3']",Tefelenstraat,T96f,T96,T,1,1,0,0,0,2,False,0.0
208,126619,481624,902163.0,97971.0,afval_cluster,126619.101|481623.598,['Rest:1'],['Rest:5 m3'],Bijlmerdreef,T94b,T94,T,1,0,0,0,0,1,True,0.0
209,126623,479155,742108.0,7227.0,afval_cluster,126623.278|479154.820,"['Glas:1', 'Papier:1', 'Plastic:1', 'Textiel:1']","['Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3', 'Textiel:5 m3']",Mijndenhof,T96c,T96,T,0,1,1,1,1,4,False,0.0
210,126623,480972,889781.0,45286.0,afval_cluster,126623.027|480971.587,['Rest:1'],['Rest:5 m3'],Kormelinkweg,T94d,T94,T,1,0,0,0,0,1,False,0.0
211,126631,481161,520452.0,63104.0,afval_cluster,126630.508|481161.106,"['Glas:1', 'Papier:1', 'Plastic:1']","['Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Groesbeekdreef,T94d,T94,T,0,1,1,1,0,3,False,0.0
212,126635,478679,500527.0,130310.0,afval_cluster,126634.884|478679.166,['Rest:2'],['Rest:10 m3'],Randwijkhof,T96b,T96,T,2,0,0,0,0,2,False,0.0
213,126643,481592,861736.0,12598.0,afval_cluster,126642.847|481591.711,['Plastic:1'],['Plastic:4 m3'],Bijlmerdreef,T94b,T94,T,0,1,0,0,0,1,True,0.0
214,126657,478395,760321.0,73590.0,afval_cluster,126656.962|478395.140,['Rest:1'],['Rest:5 m3'],Tefelenstraat,T96f,T96,T,1,0,0,0,0,1,False,0.0
215,126664,481077,584097.0,168.0,afval_cluster,126664.030|481077.142,['Rest:1'],['Rest:5 m3'],Groesbeekdreef,T94d,T94,T,1,0,0,0,0,1,False,0.0
216,126676,478362,701223.0,199.0,afval_cluster,126676.170|478362.340,"['Glas:1', 'Papier:1', 'Textiel:1']","['Glas:4 m3', 'Papier:5 m3', 'Textiel:3 m3']",Terletstraat,T96f,T96,T,0,0,1,1,1,3,False,0.0
217,126677,481402,774996.0,691.0,afval_cluster,126677.092|481402.350,['Rest:2'],['Rest:10 m3'],Gooioord,T94c,T94,T,2,0,0,0,0,2,True,0.0
218,126684,478914,959227.0,47877.0,afval_cluster,126684.282|478914.135,['Rest:2'],['Rest:10 m3'],Rhenenhof,T96b,T96,T,2,0,0,0,0,2,False,0.0
219,126699,481678,486103.0,81499.0,afval_cluster,126699.430|481678.295,"['Rest:1', 'Glas:1', 'Papier:1']","['Rest:5 m3', 'Glas:5 m3', 'Papier:5 m3']",Bijlmerdreef,T94b,T94,T,1,0,1,1,0,3,True,0.0
220,126705,481410,619884.0,21765.0,afval_cluster,126705.000|481409.624,['Rest:2'],['Rest:10 m3'],Gooioord,T94c,T94,T,2,0,0,0,0,2,True,0.0
221,126711,478519,557044.0,133690.0,afval_cluster,126710.922|478519.111,['Rest:1'],['Rest:5 m3'],Tekkopstraat,T96f,T96,T,1,0,0,0,0,1,False,0.0
222,126715,478768,686968.0,38378.0,afval_cluster,126714.701|478767.710,['Rest:1'],['Rest:5 m3'],Renkumhof,T96b,T96,T,1,0,0,0,0,1,False,0.0
223,126744,481194,785277.0,128562.0,afval_cluster,126743.634|481194.461,['Rest:2'],['Rest:10 m3'],Kikkenstein,T94n,T94,T,2,0,0,0,0,2,True,0.0
224,126758,481566,828899.0,69021.0,afval_cluster,126758.333|481565.620,"['Rest:2', 'Glas:1', 'Papier:1']","['Rest:10 m3', 'Glas:5 m3', 'Papier:5 m3']",Groeneveen,T94c,T94,T,2,0,1,1,0,4,True,0.0
225,126760,481655,773026.0,164502.0,afval_cluster,126759.530|481654.625,['Rest:1'],['Rest:5 m3'],Bijlmerdreef,T94b,T94,T,1,0,0,0,0,1,True,0.0
226,126764,480599,831207.0,126425.0,afval_cluster,126763.532|480598.839,['Textiel:1'],['Textiel:3 m3'],Kelbergen,T94e,T94,T,0,0,0,0,1,1,False,0.0
227,126782,478742,630951.0,39018.0,afval_cluster,126781.811|478741.765,"['Glas:1', 'Papier:1', 'Plastic:1']","['Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Renkumhof,T96b,T96,T,0,1,1,1,0,3,False,0.0
228,126790,478401,811846.0,16350.0,afval_cluster,126790.169|478401.224,['Rest:1'],['Rest:5 m3'],Terletstraat,T96f,T96,T,1,0,0,0,0,1,False,0.0
229,126796,481104,956544.0,138255.0,afval_cluster,126796.056|481104.229,['Rest:2'],['Rest:10 m3'],Kikkenstein,T94n,T94,T,2,0,0,0,0,2,True,0.0
230,126825,480884,834824.0,71235.0,afval_cluster,126824.970|480884.290,['Rest:1'],['Rest:5 m3'],Groesbeekdreef,T94f,T94,T,1,0,0,0,0,1,True,0.0
231,126831,478459,697114.0,130498.0,afval_cluster,126831.180|478458.662,"['Rest:1', 'Plastic:1']","['Rest:5 m3', 'Plastic:4 m3']",Terletstraat,T96f,T96,T,1,1,0,0,0,2,False,0.0
232,126836,478950,685731.0,126354.0,afval_cluster,126836.049|478950.217,['Rest:1'],['Rest:5 m3'],Remmerdenplein,T96d,T96,T,1,0,0,0,0,1,False,0.0
233,126837,481497,906073.0,145240.0,afval_cluster,126837.278|481497.292,['Papier:1'],['Papier:3 m3'],Groeneveen,T94c,T94,T,0,0,1,0,0,1,True,0.0
234,126844,478924,542483.0,79721.0,afval_cluster,126843.927|478923.822,['Rest:1'],['Rest:5 m3'],Remmerdenplein,T96d,T96,T,1,0,0,0,0,1,False,0.0
235,126850,479986,738372.0,54038.0,afval_cluster,126849.811|479986.148,"['Glas:1', 'Papier:1']","['Glas:5 m3', 'Papier:5 m3']",Leerdamhof,T95a,T95,T,0,0,1,1,0,2,False,0.0
236,126886,478782,760397.0,41410.0,afval_cluster,126885.723|478781.648,"['Rest:2', 'Glas:1', 'Papier:1']","['Rest:10 m3', 'Glas:5 m3', 'Papier:5 m3']",Reewijkplein,T96d,T96,T,2,0,1,1,0,4,False,0.0
237,126896,480934,794433.0,140439.0,afval_cluster,126895.997|480933.625,['Rest:1'],['Rest:5 m3'],Kikkensteinhof,T94f,T94,T,1,0,0,0,0,1,True,0.0
238,126903,478894,955863.0,127289.0,afval_cluster,126903.474|478893.780,"['Glas:1', 'Papier:1']","['Glas:3 m3', 'Papier:3 m3']",Renswoudestraat,T96d,T96,T,0,0,1,1,0,2,False,0.0
239,126908,481181,778070.0,82656.0,afval_cluster,126907.825|481180.884,['Rest:2'],['Rest:10 m3'],Kruitberg,T94n,T94,T,2,0,0,0,0,2,True,0.0
240,126913,479081,899436.0,122452.0,afval_cluster,126912.814|479081.049,['Rest:1'],['Rest:5 m3'],Pannerdenstraat,T96d,T96,T,1,0,0,0,0,1,False,0.0
241,126915,480806,687555.0,59084.0,afval_cluster,126915.253|480805.992,"['Rest:2', 'Glas:1', 'Papier:1', 'Plastic:1', 'Textiel:1']","['Rest:10 m3', 'Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3', 'Textiel:3 m3']",Kralenbeek,T94f,T94,T,2,1,1,1,1,6,True,0.0
242,126923,481451,820261.0,43636.0,afval_cluster,126922.887|481451.319,['Rest:2'],['Rest:10 m3'],Groeneveen,T94c,T94,T,2,0,0,0,0,2,True,0.0
243,126925,478629,536485.0,118917.0,afval_cluster,126924.990|478628.581,"['Rest:1', 'Glas:1', 'Papier:2', 'Plastic:1', 'Textiel:1']","['Rest:5 m3', 'Glas:5 m3', 'Papier:9 m3', 'Plastic:5 m3', 'Textiel:5 m3']",Reigersbos,T96e,T96,T,1,1,2,1,1,6,True,0.0
244,126927,478362,564253.0,67821.0,afval_cluster,126927.434|478361.936,"['Glas:1', 'Papier:1']","['Glas:5 m3', 'Papier:5 m3']",Slikkerveerstraat,T96g,T96,T,0,0,1,1,0,2,False,0.0
245,126930,480865,523860.0,116210.0,afval_cluster,126929.667|480865.116,['Rest:1'],['Rest:5 m3'],Karspeldreef,T94f,T94,T,1,0,0,0,0,1,True,0.0
246,126937,481001,503848.0,84824.0,afval_cluster,126936.912|481001.251,['Rest:2'],['Rest:10 m3'],Kikkenstein,T94n,T94,T,2,0,0,0,0,2,True,0.0
247,126952,481658,704149.0,158026.0,afval_cluster,126951.672|481658.099,['Rest:2'],['Rest:10 m3'],Grubbehoeve,T94c,T94,T,2,0,0,0,0,2,True,0.0
248,126971,478987,727150.0,88634.0,afval_cluster,126971.060|478987.115,['Rest:1'],['Rest:5 m3'],Papendrechtstraat,T96d,T96,T,1,0,0,0,0,1,False,0.0
249,126976,481609,868398.0,91865.0,afval_cluster,126975.803|481608.799,['Rest:2'],['Rest:10 m3'],Grubbehoeve,T94c,T94,T,2,0,0,0,0,2,True,0.0
250,126981,478933,590187.0,59915.0,afval_cluster,126981.483|478933.443,['Rest:1'],['Rest:5 m3'],Papendrechtstraat,T96d,T96,T,1,0,0,0,0,1,False,0.0
251,126988,479123,769558.0,158978.0,afval_cluster,126988.024|479123.135,"['Rest:1', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:5 m3', 'Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Pannerdenstraat,T96d,T96,T,1,1,1,1,0,4,False,0.0
252,126994,481601,912741.0,159245.0,afval_cluster,126993.797|481601.412,"['Papier:1', 'Plastic:1']","['Papier:4 m3', 'Plastic:5 m3']",Grubbehoeve,T94c,T94,T,0,1,1,0,0,2,True,0.0
253,127005,479341,877237.0,123597.0,afval_cluster,127004.557|479340.764,"['Glas:1', 'Papier:1']","['Glas:3 m3', 'Papier:3 m3']",Meerkerkdreef,T96c,T96,T,0,0,1,1,0,2,True,0.0
254,127021,481003,801339.0,27274.0,afval_cluster,127020.686|481002.980,['Rest:1'],['Rest:5 m3'],Karspeldreef,T94f,T94,T,1,0,0,0,0,1,True,0.0
255,127033,481732,526150.0,43757.0,afval_cluster,127032.672|481732.162,"['Glas:1', 'Papier:1', 'Textiel:1']","['Glas:5 m3', 'Papier:5 m3', 'Textiel:3 m3']",Bijlmerdreef,T94b,T94,T,0,0,1,1,1,3,True,0.0
256,127050,479487,752976.0,51961.0,afval_cluster,127049.580|479486.776,"['Glas:1', 'Plastic:1', 'Textiel:2']","['Glas:4 m3', 'Plastic:4 m3', 'Textiel:6 m3']",Meerkerkdreef,T95a,T95,T,0,1,0,1,2,4,True,0.0
257,127070,480900,942601.0,104623.0,afval_cluster,127070.154|480899.638,['Rest:2'],['Rest:10 m3'],Kempering,T94f,T94,T,2,0,0,0,0,2,True,0.0
258,127075,480176,565162.0,166004.0,afval_cluster,127074.861|480176.473,"['Glas:1', 'Papier:1', 'Plastic:1']","['Glas:5 m3', 'Papier:5 m3', 'Plastic:4 m3']",Leusdenhof,T95a,T95,T,0,1,1,1,0,3,False,0.0
259,127083,481650,762078.0,78495.0,afval_cluster,127083.096|481650.142,['Rest:1'],['Rest:5 m3'],Grubbehoeve,T94c,T94,T,1,0,0,0,0,1,True,0.0
260,127084,481764,485592.0,68283.0,afval_cluster,127083.513|481764.005,['Rest:1'],['Rest:5 m3'],Gaandeweg,T94i,T94,T,1,0,0,0,0,1,False,0.0
261,127084,481899,897429.0,128939.0,afval_cluster,127083.545|481898.810,"['Glas:1', 'Papier:1', 'Plastic:1']","['Glas:5 m3', 'Papier:5 m3', 'Plastic:4 m3']",Groenhoven,T94j,T94,T,0,1,1,1,0,3,True,0.0
262,127092,481149,689543.0,124277.0,afval_cluster,127091.709|481148.561,"['Glas:1', 'Papier:1']","['Glas:3 m3', 'Papier:3 m3']",Kruitberg,T94n,T94,T,0,0,1,1,0,2,True,0.0
263,127103,479169,760031.0,130616.0,afval_cluster,127103.232|479169.437,['Rest:1'],['Rest:5 m3'],Polsbroekstraat,T96d,T96,T,1,0,0,0,0,1,False,0.0
