,avg_distance,penalties,simple_penalties,best,amount of modifications
0,145.60275060511293,86.3799485038471,14672.342,86.3799485038471,
1,146.7751969560685,87.67893093869448,14730.239,86.3799485038471,11.0
2,144.5611560034748,85.72985027848101,14818.131000000001,86.3799485038471,12.0
3,144.73091652717795,86.11442016679077,14860.547999999999,85.72985027848101,13.0
4,144.4460818530653,85.470594910896,14809.529,85.72985027848101,8.0
5,144.23774384313725,85.67680231720028,14868.731,85.470594910896,17.0
6,143.4516214748237,85.14692351226535,14834.625999999998,85.470594910896,14.0
7,143.4516214748237,85.14692351226535,14834.625999999998,85.14692351226535,3.0
8,142.2498688116993,83.9224810457841,14804.891999999998,85.14692351226535,13.0
9,145.14205075096658,85.90170590661248,15080.930999999999,83.9224810457841,16.0
10,142.22038344324164,83.96813703893137,14903.907000000001,83.9224810457841,13.0
11,142.88489270285032,84.60325742973484,14937.386999999999,83.9224810457841,12.0
12,142.2498688116993,83.9224810457841,14804.891999999998,83.9224810457841,3.0
13,141.74263209256134,83.73635391796603,14752.659,83.9224810457841,11.0
14,141.90480099860957,84.00416858029597,14785.626,83.73635391796603,6.0
15,141.95260402919854,84.00626279273015,14816.048999999999,83.73635391796603,12.0
