OBJECTNUMMER;Stadsdeel_code;Stadsdeel;Opp_m2;WKT_LNG_LAT;WKT_LAT_LNG;LNG;LAT;
1;"A";"Centrum";7366810;"POLYGON((4.892301 52.388199,4.892301 52.388193,4.892583 52.388228,4.893016 52.387183,4.893482 52.387257,4.894337 52.384991,4.893826 52.384912,4.893798 52.384886,4.894359 52.383603,4.894418 52.382865,4.894672 52.382782,4.895118 52.382579,4.895741 52.382211,4.896838 52.381469,4.896165 52.380865,4.896683 52.380705,4.896898 52.380965,4.897178 52.381238,4.898014 52.380709,4.900381 52.379786,4.90054 52.379943,4.901026 52.37978,4.900856 52.379613,4.903784 52.378553,4.904488 52.378448,4.904046 52.377975,4.904466 52.37782,4.905042 52.378385,4.905961 52.378247,4.906164 52.378265,4.906298 52.378323,4.906349 52.378473,4.910269 52.377926,4.910355 52.377769,4.910418 52.377564,4.910524 52.376867,4.910484 52.376644,4.910678 52.375968,4.910693 52.375806,4.910642 52.375642,4.910536 52.375511,4.910364 52.375388,4.910139 52.375289,4.909887 52.375208,4.90962 52.375165,4.909261 52.375164,4.908966 52.375204,4.906503 52.375943,4.90489 52.376323,4.90317 52.376887,4.903047 52.376952,4.902761 52.377166,4.902639 52.377207,4.902504 52.37719,4.902422 52.377139,4.902384 52.377115,4.902305 52.376999,4.90236 52.376884,4.902538 52.376735,4.902432 52.376621,4.902861 52.376462,4.903528 52.375895,4.903638 52.375797,4.903735 52.375508,4.903808 52.375411,4.903939 52.375379,4.904168 52.375455,4.904409 52.375629,4.905757 52.374827,4.905384 52.374505,4.907853 52.373068,4.908657 52.372744,4.909078 52.372765,4.910001 52.372443,4.910572 52.372575,4.910943 52.372715,4.911367 52.372945,4.911656 52.373354,4.911798 52.37364,4.911861 52.374088,4.911724 52.374799,4.912548 52.374849,4.912645 52.374385,4.912691 52.373948,4.912695 52.373588,4.912634 52.372921,4.912338 52.372056,4.912115 52.371721,4.912783 52.371481,4.912732 52.371301,4.914026 52.371841,4.915021 52.372171,4.914872 52.372342,4.915389 52.372515,4.916655 52.373137,4.915899 52.373567,4.914407 52.373201,4.913254 52.37495,4.914549 52.375836,4.914674 52.376498,4.914028 52.376462,4.911701 52.376249,4.911703 52.376102,4.911439 52.376082,4.911257 52.376922,4.911194 52.37755,4.911605 52.377531,4.912002 52.377504,4.912086 52.377177,4.912037 52.377104,4.911905 52.377091,4.91198 52.37679,4.912082 52.376798,4.912091 52.376778,4.912129 52.376767,4.912404 52.376782,4.912729 52.37679,4.913302 52.376779,4.913611 52.376759,4.914117 52.376708,4.914511 52.376652,4.920501 52.375679,4.921248 52.375568,4.921261 52.375602,4.92128 52.3756,4.921292 52.375615,4.921411 52.375598,4.921565 52.375576,4.921544 52.375523,4.923037 52.375295,4.923516 52.375203,4.923912 52.375108,4.924257 52.375013,4.924932 52.374796,4.927697 52.373907,4.927907 52.373846,4.92855 52.373673,4.929402 52.373467,4.929855 52.373338,4.930191 52.373218,4.93055 52.373069,4.930879 52.372913,4.931178 52.372743,4.931475 52.372549,4.931749 52.372342,4.931974 52.372149,4.932118 52.37197,4.93218 52.37195,4.932258 52.371955,4.932396 52.371777,4.932332 52.371742,4.93232 52.371724,4.932325 52.371691,4.932506 52.371497,4.932628 52.371271,4.932768 52.370895,4.932783 52.370712,4.932817 52.370685,4.93285 52.370675,4.932895 52.370676,4.9329 52.370658,4.932914 52.370659,4.932942 52.370539,4.932973 52.3704,4.932903 52.370358,4.932919 52.370041,4.93295 52.369897,4.932901 52.369419,4.932832 52.369087,4.932754 52.368852,4.932648 52.368604,4.932583 52.368479,4.932093 52.36766,4.932115 52.367656,4.932111 52.367617,4.932128 52.367594,4.93219 52.367562,4.931989 52.367228,4.931586 52.366562,4.92752 52.366494,4.927337 52.366482,4.927136 52.366453,4.926978 52.366415,4.926861 52.366379,4.92671 52.366318,4.92659 52.366256,4.925602 52.365658,4.924779 52.365241,4.922313 52.363752,4.922194 52.363672,4.922072 52.363611,4.921944 52.363562,4.921762 52.363513,4.921539 52.363478,4.921072 52.363421,4.920385 52.363364,4.920223 52.363332,4.920067 52.363288,4.919879 52.363215,4.919727 52.363134,4.919386 52.362856,4.919033 52.362549,4.918855 52.362439,4.918688 52.362357,4.918405 52.362253,4.918099 52.362178,4.917766 52.362133,4.91749 52.362123,4.91642 52.362082,4.91626 52.362064,4.91598 52.362017,4.91577 52.36197,4.91508 52.361779,4.914036 52.361488,4.912839 52.36135,4.911765 52.361239,4.911639 52.361217,4.911491 52.361173,4.911379 52.361123,4.911307 52.36108,4.911188 52.360985,4.911057 52.360899,4.910838 52.360788,4.910566 52.360689,4.910396 52.360644,4.910245 52.360614,4.909961 52.360579,4.909663 52.36057,4.909367 52.36059,4.909038 52.360644,4.908813 52.360653,4.908548 52.360632,4.908321 52.360582,4.907974 52.360492,4.907784 52.360424,4.907645 52.360363,4.907509 52.360293,4.907379 52.360212,4.907103 52.359997,4.906922 52.359869,4.906642 52.359717,4.906505 52.359657,4.906171 52.359543,4.905975 52.359491,4.905401 52.359385,4.905356 52.359471,4.905188 52.35949,4.905107 52.359526,4.905 52.359688,4.902643 52.364436,4.902458 52.364731,4.901933 52.365753,4.90149 52.366354,4.901196 52.366684,4.898877 52.367527,4.898236 52.367614,4.897281 52.367715,4.895999 52.367653,4.895477 52.367787,4.894593 52.367394,4.894569 52.367143,4.896191 52.367068,4.897116 52.367064,4.897843 52.367035,4.898663 52.366998,4.899023 52.366959,4.899407 52.366839,4.900084 52.366575,4.900271 52.366446,4.900498 52.366229,4.900495 52.366081,4.900456 52.365984,4.900511 52.36583,4.900448 52.365789,4.900601 52.365488,4.900748 52.365451,4.901198 52.364566,4.901117 52.364479,4.901266 52.364178,4.901412 52.364152,4.902102 52.362909,4.902076 52.362828,4.902229 52.362527,4.902283 52.362482,4.902837 52.361298,4.903947 52.359178,4.903989 52.359039,4.901675 52.358588,4.899246 52.358093,4.89881 52.358006,4.898561 52.357971,4.898259 52.357941,4.898039 52.357927,4.896178 52.358039,4.891044 52.358348,4.890879 52.358362,4.890695 52.358383,4.890423 52.358427,4.890038 52.358516,4.889633 52.358648,4.889431 52.358732,4.889243 52.358825,4.888919 52.359018,4.888626 52.359236,4.888411 52.359433,4.888301 52.359567,4.888181 52.359693,4.887951 52.359889,4.88766 52.360082,4.887389 52.360225,4.8863 52.360772,4.885386 52.361229,4.884423 52.361711,4.884245 52.361783,4.884056 52.361839,4.883849 52.36188,4.883642 52.361903,4.882634 52.36192,4.882495 52.361932,4.882392 52.36195,4.882292 52.361976,4.882097 52.362049,4.881886 52.362155,4.881797 52.362225,4.881715 52.362315,4.881621 52.362501,4.881577 52.362757,4.881516 52.362931,4.881469 52.363025,4.881413 52.36312,4.881236 52.363262,4.881121 52.363354,4.880851 52.363535,4.880708 52.363619,4.880543 52.363702,4.880215 52.363833,4.879756 52.363964,4.879584 52.364042,4.879496 52.364101,4.87942 52.364171,4.879359 52.364251,4.879317 52.364336,4.879255 52.364507,4.87923 52.364624,4.879218 52.364741,4.879225 52.364917,4.879232 52.36498,4.879218 52.365119,4.879163 52.365313,4.87907 52.365494,4.878867 52.365772,4.878701 52.365939,4.878534 52.366073,4.878397 52.366165,4.878137 52.366302,4.877889 52.366459,4.877656 52.366637,4.877518 52.366764,4.877431 52.366946,4.877363 52.367126,4.87732 52.367293,4.877265 52.367695,4.877199 52.36789,4.877059 52.368145,4.876808 52.368495,4.876702 52.368644,4.876661 52.368686,4.876302 52.368959,4.875992 52.369246,4.875806 52.369454,4.875674 52.369632,4.875045 52.370675,4.874504 52.371881,4.874452 52.372052,4.87444 52.372193,4.874483 52.372316,4.874556 52.372442,4.874676 52.372587,4.874782 52.372682,4.87483 52.372719,4.875169 52.372916,4.875236 52.372966,4.875295 52.373028,4.875412 52.373189,4.875461 52.373301,4.875486 52.373402,4.875474 52.373702,4.875492 52.373936,4.875514 52.374069,4.875542 52.37421,4.875853 52.374176,4.875887 52.374309,4.875995 52.374531,4.876592 52.375481,4.878013 52.377754,4.877909 52.377779,4.878078 52.378041,4.878101 52.378036,4.878293 52.378344,4.8781 52.378392,4.878166 52.378499,4.879861 52.381212,4.879872 52.381275,4.879854 52.381333,4.879631 52.38158,4.879589 52.381655,4.879572 52.381732,4.879577 52.381802,4.879597 52.381857,4.879639 52.381924,4.879704 52.381992,4.879809 52.382061,4.880101 52.382177,4.880333 52.382298,4.880486 52.382404,4.880651 52.382558,4.880761 52.382701,4.881666 52.384172,4.881831 52.384428,4.882351 52.385178,4.882592 52.385454,4.883039 52.385995,4.883239 52.386236,4.884003 52.387335,4.884484 52.388372,4.885751 52.38816,4.885977 52.388122,4.891015 52.388433,4.892074 52.388499,4.892213 52.388183,4.892301 52.388199))";"POLYGON((52.388199 4.892301,52.388193 4.892301,52.388228 4.892583,52.387183 4.893016,52.387257 4.893482,52.384991 4.894337,52.384912 4.893826,52.384886 4.893798,52.383603 4.894359,52.382865 4.894418,52.382782 4.894672,52.382579 4.895118,52.382211 4.895741,52.381469 4.896838,52.380865 4.896165,52.380705 4.896683,52.380965 4.896898,52.381238 4.897178,52.380709 4.898014,52.379786 4.900381,52.379943 4.90054,52.37978 4.901026,52.379613 4.900856,52.378553 4.903784,52.378448 4.904488,52.377975 4.904046,52.37782 4.904466,52.378385 4.905042,52.378247 4.905961,52.378265 4.906164,52.378323 4.906298,52.378473 4.906349,52.377926 4.910269,52.377769 4.910355,52.377564 4.910418,52.376867 4.910524,52.376644 4.910484,52.375968 4.910678,52.375806 4.910693,52.375642 4.910642,52.375511 4.910536,52.375388 4.910364,52.375289 4.910139,52.375208 4.909887,52.375165 4.90962,52.375164 4.909261,52.375204 4.908966,52.375943 4.906503,52.376323 4.90489,52.376887 4.90317,52.376952 4.903047,52.377166 4.902761,52.377207 4.902639,52.37719 4.902504,52.377139 4.902422,52.377115 4.902384,52.376999 4.902305,52.376884 4.90236,52.376735 4.902538,52.376621 4.902432,52.376462 4.902861,52.375895 4.903528,52.375797 4.903638,52.375508 4.903735,52.375411 4.903808,52.375379 4.903939,52.375455 4.904168,52.375629 4.904409,52.374827 4.905757,52.374505 4.905384,52.373068 4.907853,52.372744 4.908657,52.372765 4.909078,52.372443 4.910001,52.372575 4.910572,52.372715 4.910943,52.372945 4.911367,52.373354 4.911656,52.37364 4.911798,52.374088 4.911861,52.374799 4.911724,52.374849 4.912548,52.374385 4.912645,52.373948 4.912691,52.373588 4.912695,52.372921 4.912634,52.372056 4.912338,52.371721 4.912115,52.371481 4.912783,52.371301 4.912732,52.371841 4.914026,52.372171 4.915021,52.372342 4.914872,52.372515 4.915389,52.373137 4.916655,52.373567 4.915899,52.373201 4.914407,52.37495 4.913254,52.375836 4.914549,52.376498 4.914674,52.376462 4.914028,52.376249 4.911701,52.376102 4.911703,52.376082 4.911439,52.376922 4.911257,52.37755 4.911194,52.377531 4.911605,52.377504 4.912002,52.377177 4.912086,52.377104 4.912037,52.377091 4.911905,52.37679 4.91198,52.376798 4.912082,52.376778 4.912091,52.376767 4.912129,52.376782 4.912404,52.37679 4.912729,52.376779 4.913302,52.376759 4.913611,52.376708 4.914117,52.376652 4.914511,52.375679 4.920501,52.375568 4.921248,52.375602 4.921261,52.3756 4.92128,52.375615 4.921292,52.375598 4.921411,52.375576 4.921565,52.375523 4.921544,52.375295 4.923037,52.375203 4.923516,52.375108 4.923912,52.375013 4.924257,52.374796 4.924932,52.373907 4.927697,52.373846 4.927907,52.373673 4.92855,52.373467 4.929402,52.373338 4.929855,52.373218 4.930191,52.373069 4.93055,52.372913 4.930879,52.372743 4.931178,52.372549 4.931475,52.372342 4.931749,52.372149 4.931974,52.37197 4.932118,52.37195 4.93218,52.371955 4.932258,52.371777 4.932396,52.371742 4.932332,52.371724 4.93232,52.371691 4.932325,52.371497 4.932506,52.371271 4.932628,52.370895 4.932768,52.370712 4.932783,52.370685 4.932817,52.370675 4.93285,52.370676 4.932895,52.370658 4.9329,52.370659 4.932914,52.370539 4.932942,52.3704 4.932973,52.370358 4.932903,52.370041 4.932919,52.369897 4.93295,52.369419 4.932901,52.369087 4.932832,52.368852 4.932754,52.368604 4.932648,52.368479 4.932583,52.36766 4.932093,52.367656 4.932115,52.367617 4.932111,52.367594 4.932128,52.367562 4.93219,52.367228 4.931989,52.366562 4.931586,52.366494 4.92752,52.366482 4.927337,52.366453 4.927136,52.366415 4.926978,52.366379 4.926861,52.366318 4.92671,52.366256 4.92659,52.365658 4.925602,52.365241 4.924779,52.363752 4.922313,52.363672 4.922194,52.363611 4.922072,52.363562 4.921944,52.363513 4.921762,52.363478 4.921539,52.363421 4.921072,52.363364 4.920385,52.363332 4.920223,52.363288 4.920067,52.363215 4.919879,52.363134 4.919727,52.362856 4.919386,52.362549 4.919033,52.362439 4.918855,52.362357 4.918688,52.362253 4.918405,52.362178 4.918099,52.362133 4.917766,52.362123 4.91749,52.362082 4.91642,52.362064 4.91626,52.362017 4.91598,52.36197 4.91577,52.361779 4.91508,52.361488 4.914036,52.36135 4.912839,52.361239 4.911765,52.361217 4.911639,52.361173 4.911491,52.361123 4.911379,52.36108 4.911307,52.360985 4.911188,52.360899 4.911057,52.360788 4.910838,52.360689 4.910566,52.360644 4.910396,52.360614 4.910245,52.360579 4.909961,52.36057 4.909663,52.36059 4.909367,52.360644 4.909038,52.360653 4.908813,52.360632 4.908548,52.360582 4.908321,52.360492 4.907974,52.360424 4.907784,52.360363 4.907645,52.360293 4.907509,52.360212 4.907379,52.359997 4.907103,52.359869 4.906922,52.359717 4.906642,52.359657 4.906505,52.359543 4.906171,52.359491 4.905975,52.359385 4.905401,52.359471 4.905356,52.35949 4.905188,52.359526 4.905107,52.359688 4.905,52.364436 4.902643,52.364731 4.902458,52.365753 4.901933,52.366354 4.90149,52.366684 4.901196,52.367527 4.898877,52.367614 4.898236,52.367715 4.897281,52.367653 4.895999,52.367787 4.895477,52.367394 4.894593,52.367143 4.894569,52.367068 4.896191,52.367064 4.897116,52.367035 4.897843,52.366998 4.898663,52.366959 4.899023,52.366839 4.899407,52.366575 4.900084,52.366446 4.900271,52.366229 4.900498,52.366081 4.900495,52.365984 4.900456,52.36583 4.900511,52.365789 4.900448,52.365488 4.900601,52.365451 4.900748,52.364566 4.901198,52.364479 4.901117,52.364178 4.901266,52.364152 4.901412,52.362909 4.902102,52.362828 4.902076,52.362527 4.902229,52.362482 4.902283,52.361298 4.902837,52.359178 4.903947,52.359039 4.903989,52.358588 4.901675,52.358093 4.899246,52.358006 4.89881,52.357971 4.898561,52.357941 4.898259,52.357927 4.898039,52.358039 4.896178,52.358348 4.891044,52.358362 4.890879,52.358383 4.890695,52.358427 4.890423,52.358516 4.890038,52.358648 4.889633,52.358732 4.889431,52.358825 4.889243,52.359018 4.888919,52.359236 4.888626,52.359433 4.888411,52.359567 4.888301,52.359693 4.888181,52.359889 4.887951,52.360082 4.88766,52.360225 4.887389,52.360772 4.8863,52.361229 4.885386,52.361711 4.884423,52.361783 4.884245,52.361839 4.884056,52.36188 4.883849,52.361903 4.883642,52.36192 4.882634,52.361932 4.882495,52.36195 4.882392,52.361976 4.882292,52.362049 4.882097,52.362155 4.881886,52.362225 4.881797,52.362315 4.881715,52.362501 4.881621,52.362757 4.881577,52.362931 4.881516,52.363025 4.881469,52.36312 4.881413,52.363262 4.881236,52.363354 4.881121,52.363535 4.880851,52.363619 4.880708,52.363702 4.880543,52.363833 4.880215,52.363964 4.879756,52.364042 4.879584,52.364101 4.879496,52.364171 4.87942,52.364251 4.879359,52.364336 4.879317,52.364507 4.879255,52.364624 4.87923,52.364741 4.879218,52.364917 4.879225,52.36498 4.879232,52.365119 4.879218,52.365313 4.879163,52.365494 4.87907,52.365772 4.878867,52.365939 4.878701,52.366073 4.878534,52.366165 4.878397,52.366302 4.878137,52.366459 4.877889,52.366637 4.877656,52.366764 4.877518,52.366946 4.877431,52.367126 4.877363,52.367293 4.87732,52.367695 4.877265,52.36789 4.877199,52.368145 4.877059,52.368495 4.876808,52.368644 4.876702,52.368686 4.876661,52.368959 4.876302,52.369246 4.875992,52.369454 4.875806,52.369632 4.875674,52.370675 4.875045,52.371881 4.874504,52.372052 4.874452,52.372193 4.87444,52.372316 4.874483,52.372442 4.874556,52.372587 4.874676,52.372682 4.874782,52.372719 4.87483,52.372916 4.875169,52.372966 4.875236,52.373028 4.875295,52.373189 4.875412,52.373301 4.875461,52.373402 4.875486,52.373702 4.875474,52.373936 4.875492,52.374069 4.875514,52.37421 4.875542,52.374176 4.875853,52.374309 4.875887,52.374531 4.875995,52.375481 4.876592,52.377754 4.878013,52.377779 4.877909,52.378041 4.878078,52.378036 4.878101,52.378344 4.878293,52.378392 4.8781,52.378499 4.878166,52.381212 4.879861,52.381275 4.879872,52.381333 4.879854,52.38158 4.879631,52.381655 4.879589,52.381732 4.879572,52.381802 4.879577,52.381857 4.879597,52.381924 4.879639,52.381992 4.879704,52.382061 4.879809,52.382177 4.880101,52.382298 4.880333,52.382404 4.880486,52.382558 4.880651,52.382701 4.880761,52.384172 4.881666,52.384428 4.881831,52.385178 4.882351,52.385454 4.882592,52.385995 4.883039,52.386236 4.883239,52.387335 4.884003,52.388372 4.884484,52.38816 4.885751,52.388122 4.885977,52.388433 4.891015,52.388499 4.892074,52.388183 4.892213,52.388199 4.892301))";4.90371155;52.3732058;
