,distance,penalties,simple penalties
63,139.3912858450094,83.16359127916598,251394.316
64,134.3877466449074,78.2835243133822,249613.79300000003
65,134.19133086505687,78.50484108967925,250660.543
66,140.66296030914756,84.49818146043486,252436.635
67,136.83724718795304,81.0896713270996,251491.305
68,137.28962641820914,81.54960959176147,250994.815
69,133.91167826235665,78.08886265034639,251736.221
70,136.2735908321066,79.99806080994107,250124.932
71,135.72666191861282,79.86574602067823,251697.54700000002
72,138.43002906881176,82.3639179950076,250752.85700000002
73,137.39252008345034,81.35206168717154,250319.823
74,137.16994949642503,80.99535400340034,250484.784
75,135.7970616324684,80.24749653744101,250502.37
76,135.67296296817605,79.35171497035824,250383.956
77,133.89224899935994,78.02593802517117,249997.869
78,137.91557712923805,81.75109274128147,250632.98
79,134.8643274179849,78.85268259821684,251140.557
80,139.75539767143258,83.75545913071633,251043.823
81,136.54605409943295,80.64354963363228,249593.11200000002
82,139.3367935280451,83.01472805539657,250730.873
83,139.80925781427476,83.48898619716601,250189.08699999997
84,135.97536020701207,80.23845200994937,252015.626
85,134.46831728869876,78.38925958433376,249497.951
86,137.26588537223648,80.99893411293176,247766.68499999997
87,136.99600008178555,80.78785563711752,250235.80200000003
88,138.63886314456178,82.37778804481798,252096.72799999997
89,134.2651741627539,78.26589447379271,249486.698
90,135.746443331959,79.85851735216652,249431.38
91,137.00353901264478,80.61209731129834,249419.082
92,139.96298564946892,83.88705041129515,250964.341
93,134.3935609603106,78.32266458400929,250442.825
94,138.09178820700942,81.76960375599171,251883.05
95,138.25286779438332,82.3042421817309,248818.05599999998
96,135.22326768785214,79.04160321935643,251070.452
97,137.40845154777264,81.1804398372655,250570.983
98,134.99338737716528,78.89611053751862,249730.209
99,136.23013399953433,80.20196328865963,248401.819
100,135.51707459777919,79.0836595783752,250105.674
101,138.70578892220968,82.57900444094507,250931.638
102,135.80448679970215,79.3592138109756,248469.56
103,134.85495480430032,78.6959671803192,250324.91299999997
104,139.71880716737303,83.78713235062216,251401.739
105,141.1021337594982,85.0466791767892,252048.21600000001
106,136.21183488918422,80.17780166632309,249347.30299999999
107,138.83343068342933,82.90192949964117,251989.25999999998
108,137.32620123851189,81.36320529302928,251161.667
109,137.8301454352865,81.66798534722055,251975.86800000002
110,137.6531991233104,81.314720814308,252958.672
111,137.42950889449833,81.16811386723013,247961.193
112,136.04741820244962,80.20474420731396,252527.846
113,136.62145934205677,80.67492049895706,250154.315
114,135.82722114380297,79.95051300010914,249699.005
115,139.40794940140879,83.22038936211396,249228.87900000002
116,136.96205284303812,81.08850021488007,251768.931
117,138.32851062440432,81.92013671863971,249028.519
118,138.24524857438396,82.17336429700234,250955.661
119,138.59152562316478,82.66228956471453,252819.129
120,136.778097242465,80.87397109112283,251590.45200000002
121,139.79725053614246,83.7519109051192,250598.894
122,136.4481146624718,80.61973083635219,252398.467
123,138.1995358832357,82.05666226565683,248701.494
124,136.37281842648102,80.34524832511227,250372.84100000001
125,138.15428839268782,82.23808641292779,253479.718
126,136.006469162631,80.09956011572328,250059.321
127,139.14382702638864,83.27788210563712,252070.72500000003
128,138.30117338200552,82.05105055888932,249005.319
129,139.7627555482904,83.54241204747305,251242.497
130,135.4945148832512,79.39062359673541,249825.15399999998
131,136.79635649397005,80.98671990297336,250630.01700000002
132,139.23147064767323,83.14338180357608,251925.814
133,136.1854809249594,80.31958120591301,252081.02099999998
134,140.32806343714748,84.39419855246462,250784.336
135,137.16862721821354,81.00202077557948,250820.739
136,133.62316996325944,78.00172067357663,252697.85400000002
137,137.3080619246328,81.18000468495957,250813.85499999998
138,137.9065090218124,81.86321959243598,249604.59900000002
139,133.57612790705798,78.12770688006306,250149.72199999998
140,136.27762164320225,79.94918495113572,247681.716
141,136.5926982998356,80.69455436044679,249732.75199999998
142,138.16948657195937,81.84785693419964,250976.171
143,138.610937863098,82.41106504420809,250744.054
144,137.1884986285447,81.207795883596,251905.123
145,135.36001692922645,79.29077911503971,250884.24799999996
146,138.5644268437898,82.50848064952415,252470.23200000002
147,137.3811698770183,81.44080512393948,251292.03100000002
148,138.080293940665,81.84827190169187,248746.93899999998
149,135.26659883415272,79.01540960531261,251406.55000000002
150,137.33989196997874,81.52311919396956,252698.897
151,138.39471828708352,82.7643458362558,251955.32
152,139.68726219149852,83.53637449431528,249369.934
153,137.84798893451747,81.35453278583884,251464.69299999997
154,138.530970565431,82.12375823216719,253265.65899999999
155,134.01963136183147,78.26261879256101,251125.993
156,138.09366329307838,82.01168384468176,252186.99799999996
157,137.32358979530662,81.56720476147399,251607.17799999999
158,136.1549101123849,80.4082818142097,252301.937
159,135.79085968740677,80.20920584294167,252381.55300000004
160,135.66291227334887,79.68075810452017,249302.61699999997
161,135.81796133459574,80.14584988800986,251041.095
162,136.30172399550924,80.47965222066765,251777.188
163,137.34401513779113,81.31006997540786,251321.036
164,136.47925760293603,80.94740600057712,252418.397
165,137.70201789473558,81.41417934397683,250726.44499999998
166,137.38834377811784,81.45492799237014,253547.68699999998
167,138.48795043194275,82.22693143650255,251067.439
168,138.451220319611,82.18093747253761,251087.184
169,135.49575444247236,79.54645696848905,250053.427
170,136.89577564677782,80.91681546594727,248899.174
171,139.2195463918876,83.08236193377752,251224.39800000002
172,138.42064346021405,82.05814345558245,249961.692
173,137.70231285008936,81.68619408765178,250211.03799999997
174,136.89790147984473,80.62506971314578,248735.87
175,134.57032927830153,78.71118550229313,251027.87699999998
176,141.72139763524805,85.7539516383038,253574.213
177,135.6214107031917,79.65339767066841,249812.048
178,138.07207862298753,82.23148242774104,253833.98
179,138.16735430065398,81.8972809657277,249578.163
180,139.79203890040765,84.11375431186966,251697.135
181,137.35750759202125,81.3185410008101,252312.15899999999
182,134.62415689852602,78.68810227467614,250250.222
183,136.7199610451593,80.63067723783134,250546.43300000002
184,138.56359617332933,82.3625083594197,251117.544
185,135.67337678065553,79.72063882093794,252914.71
186,135.85864442279754,80.03363605439883,251686.889
187,140.00167164290113,84.09729547703232,250701.41100000002
188,138.02289599730327,81.8168911826546,251592.486
189,137.3678830337125,81.23503640154189,252458.267
190,135.91584487667376,79.92825124066077,251683.933
191,136.54508198823913,80.39724084915794,249323.99
192,137.10104978515432,81.4708891021584,254281.105
193,135.77293195304847,79.59883344707953,251030.35799999998
194,136.72696489112354,80.75137905403571,249939.93999999997
195,137.46761944169185,81.2897879390641,252080.511
196,137.48937008709694,81.43183414311834,250806.02399999998
197,138.36424896202757,82.59589390363088,251465.52300000002
198,138.28694420130856,82.10693024291763,251949.79499999998
199,136.24656694898854,80.21943923614968,250043.655
200,136.92845641538165,81.21478340793813,250751.333
201,135.19340759383522,79.0090645424927,250319.077
202,140.80720373540657,84.64605897436893,251616.23199999996
203,137.45722768458404,81.95104964983422,251789.47699999998
204,139.49872124746048,83.45977422349797,251863.347
205,138.2210290267319,82.42318167017402,252055.645
206,144.24128148622628,87.98191190462678,249818.865
207,138.9154649063523,83.10100711622887,253985.415
208,135.8863322087611,80.07584358300649,251990.452
