,avg_distance,penalties,best,amount of modifications,4
69,120.89084530929883,44.233623413988,22392.195,44.22471132837337,31.0
70,122.47155171074711,45.599544063272695,22536.614,44.22471132837337,36.0
71,120.83398802433692,44.26327560698748,22403.606000000003,44.22471132837337,28.0
72,121.30750741169199,44.81603148114623,22475.069000000003,44.22471132837337,34.0
73,121.26131707369305,44.68454497726068,22411.688999999995,44.22471132837337,26.0
74,121.60443737879724,44.95892425357648,22481.745000000003,44.22471132837337,34.0
75,121.89154559718298,45.29526993553514,22543.833,44.22471132837337,30.0
76,120.74359775234015,44.09306087844402,22346.307,44.22471132837337,32.0
77,121.66983997681913,44.92006177278348,22328.827999999994,44.09306087844402,34.0
78,121.0917893838308,44.65125489491346,22598.094999999998,44.09306087844402,33.0
79,121.30466969754505,44.7567663369834,22471.729,44.09306087844402,33.0
80,120.95572186837691,44.198019582523834,22319.553,44.09306087844402,33.0
81,121.17134455316142,44.5612521845196,22357.825,44.09306087844402,22.0
82,120.99286092039031,44.516824549408334,22417.353000000003,44.09306087844402,34.0
83,121.40150470683034,44.58806601130293,22543.553,44.09306087844402,40.0
84,120.78466907778244,44.00750338374583,22293.573,44.09306087844402,25.0
85,121.29298034442408,44.985699896893564,22511.199000000004,44.00750338374583,28.0
86,120.8373051769589,44.10377896076656,22293.484,44.00750338374583,35.0
87,121.0745918892544,44.576330261409055,22578.954999999998,44.00750338374583,36.0
88,120.55421772856732,43.74590028922792,22207.224,44.00750338374583,41.0
89,120.98843160400062,44.35921431324928,22415.536,43.74590028922792,31.0
90,121.0612382505409,44.590524247582465,22314.57,43.74590028922792,32.0
91,120.98746409047754,44.43135811427814,22357.800000000003,43.74590028922792,30.0
92,120.76355740467622,43.85956935067229,22299.378999999997,43.74590028922792,31.0
93,120.6496323400967,43.93453306184178,22282.409000000003,43.74590028922792,28.0
94,121.44286203099816,44.66711009449584,22364.992,43.74590028922792,36.0
95,120.14105196939924,43.3492064069503,22130.838,43.74590028922792,29.0
96,119.71824145563333,43.053116883624405,22098.695,43.3492064069503,31.0
97,119.62123166493718,43.201772577661,22235.239999999998,43.053116883624405,36.0
98,119.99290500165587,43.03039998322036,22117.46,43.053116883624405,35.0
99,120.50024294747533,43.48697659770826,22428.896,43.03039998322036,42.0
100,120.58816174022475,43.43804386616033,22218.156,43.03039998322036,41.0
