,avg_distance,penalties,best,amount of modifications,4
39,158.4706168209609,84.39253624173867,29799.843,83.59331614074607,19.0
40,157.2168333233496,82.92840582563926,29323.862,83.59331614074607,14.0
41,157.4930385702616,83.415010853734,29463.919,82.92840582563926,15.0
42,157.35317973934997,83.19773529146761,29507.725000000002,82.92840582563926,13.0
43,157.52108600683184,83.1571081539147,29378.596,82.92840582563926,15.0
44,157.65511958708782,83.52875533245864,29388.376,82.92840582563926,21.0
45,158.7032145770935,84.16094927646724,29565.292,82.92840582563926,21.0
46,158.28965288111644,84.07525516062664,29396.788,82.92840582563926,9.0
47,157.94601479104847,83.60133753857566,29555.767,82.92840582563926,19.0
48,159.61092373262986,85.71478674221595,29535.12,82.92840582563926,33.0
49,159.22878958266296,84.8120981353499,29523.111999999997,82.92840582563926,26.0
50,158.27488824834143,84.03340612016042,29324.567,82.92840582563926,21.0
51,156.64199338676957,82.29854432907823,29436.667999999998,82.92840582563926,18.0
52,156.71135895650883,82.38652836104102,29470.171000000002,82.29854432907823,7.0
53,157.72910468492475,83.44139613397483,29641.975,82.29854432907823,20.0
54,156.95066507802264,82.6364417827732,29469.085999999996,82.29854432907823,16.0
55,156.37112542213978,82.43436767050092,29737.195,82.29854432907823,19.0
56,156.95660212953342,82.84585680842116,29556.229,82.29854432907823,16.0
57,156.86148855093577,82.48920272455682,29568.391,82.29854432907823,22.0
58,157.0124973959725,82.84909834941368,29554.206,82.29854432907823,18.0
59,157.04848186053414,82.96399512363996,29589.834,82.29854432907823,16.0
60,157.21723697750784,83.19510917882626,29739.231999999996,82.29854432907823,19.0
61,157.09233692321015,82.89805565187274,29496.418999999998,82.29854432907823,16.0
62,158.20392017020436,83.4690168621048,29570.584000000003,82.29854432907823,18.0
63,158.8397537957053,84.56303702513483,29736.980999999996,82.29854432907823,19.0
64,159.77105498391964,85.17845874993814,29628.088999999996,82.29854432907823,22.0
65,157.30203803671267,82.61523546311415,29253.251999999997,82.29854432907823,19.0
66,157.12332903295234,82.83227851615456,29500.83,82.29854432907823,13.0
67,157.62052654594166,83.6540705514487,29633.732,82.29854432907823,23.0
68,156.83103876799763,82.49093796620652,29484.047999999995,82.29854432907823,18.0
69,156.66893608332097,82.40928773786553,29568.200999999997,82.29854432907823,22.0
70,155.63994713255806,81.1260576186949,29546.114999999998,82.29854432907823,15.0
71,156.59586805026785,81.96384802360319,29637.840999999997,81.1260576186949,16.0
72,157.50449782608695,82.9410001264104,29625.920000000002,81.1260576186949,16.0
73,157.62885266992566,83.26263363824903,29776.823,81.1260576186949,18.0
74,156.97590550329951,82.44977084014577,29830.782,81.1260576186949,28.0
75,155.73489965508728,81.18651411870724,29552.971999999998,81.1260576186949,10.0
76,155.98498090462434,81.49420068785028,29672.872,81.1260576186949,16.0
77,156.38402147400913,82.19127333448571,29818.263,81.1260576186949,17.0
78,157.94263337726443,83.21174379214175,29768.863,81.1260576186949,18.0
79,156.56766906031652,82.11817067007384,29709.672,81.1260576186949,18.0
80,156.1493529459273,81.6862767137792,29700.625000000004,81.1260576186949,22.0
81,157.6110734817174,82.86898354640395,29758.598,81.1260576186949,20.0
82,155.94377256297213,81.11101525077397,29540.108,81.1260576186949,19.0
83,155.93192963393187,81.27095818823527,29613.530000000002,81.11101525077397,19.0
84,156.96060066154797,82.16085914773993,29920.693,81.11101525077397,21.0
85,154.607385377588,80.53652315177996,29799.447000000004,81.11101525077397,25.0
86,155.7741195630803,81.74387906682887,29915.962,80.53652315177996,17.0
87,155.38503828307418,81.3105378210542,29898.353000000003,80.53652315177996,22.0
88,155.05231179281088,80.6673309808737,29959.275,80.53652315177996,25.0
89,157.10983737098294,83.0817606218646,29812.553,80.53652315177996,22.0
90,155.43683421705003,81.60015372248992,30068.272999999997,80.53652315177996,25.0
91,155.28023322699963,81.34785590586365,30056.571,80.53652315177996,18.0
92,154.70378356626867,80.83290422237668,29869.097999999998,80.53652315177996,20.0
93,155.0600749237047,80.98052695931743,29958.884,80.53652315177996,19.0
94,154.8392238232312,80.90318387714224,30014.277000000002,80.53652315177996,19.0
95,155.43865621274907,81.39715611523286,29976.932999999997,80.53652315177996,18.0
96,156.1157132371779,82.19841831413535,29990.996999999996,80.53652315177996,21.0
97,156.3558400677722,82.3541408626682,29964.272999999997,80.53652315177996,17.0
98,155.95470533985403,82.10089048855569,29921.554,80.53652315177996,16.0
99,155.20450483863758,81.15705990566505,29867.882,80.53652315177996,15.0
100,156.08733516781686,82.11830477384439,29979.194000000003,80.53652315177996,18.0
