,avg_distance,penalties,best,amount of modifications
0,232.927779701472,391.2522127674272,391.2522127674272,
1,232.1827253753964,390.2169842109418,391.2522127674272,19.0
2,232.21262470065565,390.56451016420624,390.2169842109418,21.0
3,232.73401775390673,389.00433973119124,390.2169842109418,13.0
4,233.50147974410552,386.0825052302287,389.00433973119124,22.0
5,233.55523513167302,384.3996374464641,386.0825052302287,18.0
6,233.65471054756753,384.8534205992066,384.3996374464641,16.0
7,233.05832322780222,382.9405044802337,384.3996374464641,19.0
8,233.41403036076662,385.11034020170916,382.9405044802337,13.0
9,233.18919303702884,383.44071836698447,382.9405044802337,22.0
10,234.57316702141057,380.7357687942843,382.9405044802337,18.0
11,238.20801019678845,385.8781704758522,380.7357687942843,23.0
12,235.02713520608248,381.628402984191,380.7357687942843,16.0
13,236.8374619061205,382.029943791301,380.7357687942843,21.0
14,235.65583906500146,384.37372463339057,380.7357687942843,22.0
15,234.72903064616003,383.3733354352932,380.7357687942843,19.0
16,234.94499600838643,380.7521988797448,380.7357687942843,26.0
17,235.04076755634782,381.48541907947975,380.7357687942843,20.0
18,234.74939148399898,380.04600144077995,380.7357687942843,18.0
19,236.7120576489807,381.4693243990053,380.04600144077995,11.0
20,233.3153771046999,380.3744927467582,380.04600144077995,22.0
21,235.2734157260958,380.333659748949,380.04600144077995,21.0
22,234.9151121391986,380.86269091321765,380.04600144077995,14.0
23,233.8849353129156,374.6706891734919,380.04600144077995,26.0
24,233.1242390079138,373.4250459422744,374.6706891734919,16.0
25,234.7027315185253,375.33366126524993,373.4250459422744,20.0
26,233.1044666477547,373.33014433375337,373.4250459422744,20.0
27,233.03697668245468,372.8330001673492,373.33014433375337,20.0
28,232.7448882759703,372.88421948338316,372.8330001673492,23.0
29,232.1863611106148,369.68648010513465,372.8330001673492,21.0
30,232.89086008702205,370.59536606474734,369.68648010513465,17.0
31,230.09704408125873,365.47921307489366,369.68648010513465,21.0
32,231.97301241463072,368.8049182745315,365.47921307489366,16.0
33,230.22956619829282,366.5152157327926,365.47921307489366,19.0
34,231.2189380509293,364.53239060285085,365.47921307489366,23.0
35,230.44613458456763,364.9413475252008,364.53239060285085,23.0
36,231.81892632420744,361.43250151598676,364.53239060285085,19.0
37,234.6553703462361,361.1880132894944,361.43250151598676,27.0
38,234.0756899468013,360.5003617892582,361.1880132894944,16.0
39,233.304558452682,359.9055527740589,360.5003617892582,26.0
40,233.6353095117223,363.80432357168166,359.9055527740589,27.0
41,233.36931964030953,359.2814205189793,359.9055527740589,19.0
42,236.8736879580673,361.2883065640258,359.2814205189793,25.0
43,234.76236931105416,361.0166614329028,359.2814205189793,23.0
44,233.8872999471979,359.93983413726573,359.2814205189793,19.0
45,233.62725726462935,360.2828795873366,359.2814205189793,20.0
46,231.81345927756297,357.4101381812096,359.2814205189793,16.0
47,231.06569756161034,365.04628729918096,357.4101381812096,30.0
48,230.9177747439669,357.51658375334694,357.4101381812096,21.0
49,232.2513810576518,358.26066950504014,357.4101381812096,15.0
50,232.29295213619682,357.8852760867853,357.4101381812096,19.0
51,234.99138648944,359.3487865188453,357.4101381812096,25.0
52,231.93505514497923,362.36249513702944,357.4101381812096,20.0
53,231.46704332561694,355.0877472436604,357.4101381812096,13.0
54,233.51895760092228,358.47639224681046,355.0877472436604,23.0
55,234.17358508879983,359.99916927862654,355.0877472436604,24.0
56,230.3089598535465,353.8585719503071,355.0877472436604,17.0
57,230.48865431469142,359.12552595881243,353.8585719503071,25.0
58,230.45957184406606,355.38412568908484,353.8585719503071,20.0
59,230.07069241111466,354.52618391675855,353.8585719503071,21.0
60,231.34344764604168,357.7047810974169,353.8585719503071,24.0
61,231.1796417814723,356.46426922546857,353.8585719503071,19.0
62,229.91776634852076,353.8919485745787,353.8585719503071,14.0
63,234.1148642636663,356.0674960033076,353.8585719503071,34.0
64,230.0792930785091,355.6647510828477,353.8585719503071,21.0
65,230.9343036292185,355.2893632855568,353.8585719503071,21.0
66,230.730306538521,356.6915107300362,353.8585719503071,15.0
67,230.37396678471578,355.1313124335394,353.8585719503071,15.0
68,229.4535005910546,358.19496002323194,353.8585719503071,24.0
69,229.25598033583225,354.19836559891314,353.8585719503071,16.0
70,230.6234646694004,351.54050503031976,353.8585719503071,18.0
71,231.19677477097403,358.7521232557681,351.54050503031976,29.0
72,231.56849450055995,352.6594132638998,351.54050503031976,19.0
73,231.2925459591409,353.19995577059376,351.54050503031976,28.0
74,229.68649710066035,353.18238862419275,351.54050503031976,13.0
75,231.06036746136246,352.86692079461335,351.54050503031976,25.0
76,232.79515526627898,353.5583964797606,351.54050503031976,23.0
77,231.91044720540697,354.35933867538193,351.54050503031976,23.0
78,231.44675718520358,355.09264249291226,351.54050503031976,26.0
79,230.57426065934663,352.3207971826272,351.54050503031976,15.0
80,231.47949755343234,356.5685740372499,351.54050503031976,19.0
81,233.94093062898975,356.6984857654749,351.54050503031976,15.0
82,231.22281916358196,351.66335788116237,351.54050503031976,19.0
83,231.07637486118568,355.8702870899138,351.54050503031976,15.0
84,230.83712629642207,354.17140687509846,351.54050503031976,22.0
85,230.26948436589657,351.25222662033383,351.54050503031976,12.0
86,230.31368680952733,353.6180099129784,351.25222662033383,16.0
87,231.23629778647555,354.00571305520555,351.25222662033383,19.0
88,230.85928771767044,352.85690588084736,351.25222662033383,10.0
89,229.8848490699587,350.27962000905654,351.25222662033383,21.0
90,230.6829372666282,350.4820711627815,350.27962000905654,20.0
91,231.2382575648059,352.37398100094504,350.27962000905654,27.0
92,230.9272609734327,353.3395598519452,350.27962000905654,25.0
93,231.44155291933004,356.79690291778235,350.27962000905654,23.0
94,229.89525970063897,353.26297230972165,350.27962000905654,29.0
95,231.16043259895477,351.235689340841,350.27962000905654,22.0
96,232.15818254719483,354.3463312891286,350.27962000905654,20.0
97,230.08427861177233,357.36558031776656,350.27962000905654,27.0
98,229.24104274476667,352.1621699677114,350.27962000905654,27.0
99,230.5459010461173,352.24931654591273,350.27962000905654,15.0
100,228.91121112029788,350.223308414711,350.27962000905654,13.0
