,avg_distance,penalties,best,amount of modifications
0,249.6004611676881,308.1859662117452,308.1859662117452,
1,250.14513999255564,308.6280856906534,308.1859662117452,4.0
2,250.56182842029506,306.41726609734917,308.1859662117452,4.0
3,251.57837099857625,307.32143869660507,306.41726609734917,2.0
4,253.6975949360876,308.6489677225921,306.41726609734917,5.0
5,250.85824766405491,306.4150347957327,306.41726609734917,5.0
6,251.22153827396792,308.9045568350976,306.4150347957327,2.0
7,251.0582885096262,306.8017898197155,306.4150347957327,3.0
8,250.85242600457215,304.23361732963946,306.4150347957327,1.0
9,250.73155888247874,302.7166782583526,304.23361732963946,2.0
10,248.46342104466584,301.174762859742,302.7166782583526,5.0
11,248.53140841791935,304.26632223784316,301.174762859742,3.0
12,248.46541328586153,302.3750182351968,301.174762859742,1.0
13,249.36190445892544,300.91504972295735,301.174762859742,4.0
14,249.35102681236813,302.79141025057885,300.91504972295735,3.0
15,250.19532608366885,304.1884094235858,300.91504972295735,4.0
16,252.68177443389996,301.5793285850149,300.91504972295735,1.0
17,249.9660640465555,301.70774859411176,300.91504972295735,2.0
18,253.31744972011418,301.65420893115567,300.91504972295735,4.0
19,249.78356927623597,300.93920213777704,300.91504972295735,1.0
20,248.89174541641347,299.85791029192853,300.91504972295735,1.0
21,248.79218161644434,299.84529823436986,299.85791029192853,1.0
22,248.47329453222926,292.02958514273803,299.84529823436986,3.0
23,248.82743644107873,292.52105446968113,292.02958514273803,4.0
24,249.2270881461649,295.7627750156282,292.02958514273803,4.0
25,249.52915408854372,295.9370326734736,292.02958514273803,2.0
26,249.38735032190493,294.04523854969784,292.02958514273803,5.0
27,249.1521826337575,296.2991763284017,292.02958514273803,4.0
28,248.89106962341444,294.74248264221717,292.02958514273803,3.0
29,251.88471543792835,292.76131623254844,292.02958514273803,3.0
30,249.01169472859758,295.6624405292769,292.02958514273803,3.0
31,247.67943480484664,296.39404323817456,292.02958514273803,5.0
32,248.62491094952452,293.16303800791826,292.02958514273803,3.0
33,252.21956964622447,293.63203429881224,292.02958514273803,2.0
34,248.44551653295414,292.0013859554074,292.02958514273803,1.0
35,249.16920708455558,294.0001330068764,292.0013859554074,2.0
36,247.6414435082629,293.03084778078767,292.0013859554074,2.0
37,248.63553488963862,292.8425774744738,292.0013859554074,3.0
38,248.9748410755179,293.66762521344384,292.0013859554074,4.0
39,249.54374512978066,293.42342471348195,292.0013859554074,2.0
40,251.60572102673183,301.66948209969155,292.0013859554074,5.0
41,248.8175632619261,290.9900570952281,292.0013859554074,1.0
42,249.07060029157446,295.62232320706755,290.9900570952281,4.0
43,249.65514292138704,296.4055692644301,290.9900570952281,3.0
44,248.74502556089467,291.5336877266096,290.9900570952281,2.0
45,248.87034959159058,289.4803264221713,290.9900570952281,3.0
46,249.31036740027653,292.77721193998747,289.4803264221713,4.0
47,249.05146498301573,289.62058247551573,289.4803264221713,1.0
48,249.88758155100103,292.1595835173994,289.4803264221713,3.0
49,249.5794618767804,290.7510517191081,289.4803264221713,1.0
50,248.95072221386135,291.91161336555285,289.4803264221713,4.0
51,248.7945102849624,290.44302248385077,289.4803264221713,2.0
52,250.36419466526655,293.2868336320066,289.4803264221713,3.0
53,248.95230652487587,289.76403844550947,289.4803264221713,2.0
54,249.38373793062837,293.6094151281517,289.4803264221713,4.0
55,249.64058716560726,290.64556238799753,289.4803264221713,2.0
56,248.83220009302158,289.44478053761196,289.4803264221713,3.0
57,253.207610069997,292.29314050843925,289.44478053761196,5.0
58,250.42550988314426,292.1479481350281,289.44478053761196,5.0
59,248.8592353283553,290.95160827255677,289.44478053761196,3.0
60,249.1675139426044,288.94659064388406,289.44478053761196,2.0
61,248.57473880114688,288.85871008543444,288.94659064388406,1.0
62,248.804592886519,290.4000968535111,288.85871008543444,3.0
63,248.42467965079004,289.1569841633673,288.85871008543444,2.0
64,249.1658352139004,292.9816962908939,288.85871008543444,2.0
65,248.74733624228554,291.0735290268806,288.85871008543444,2.0
66,252.22154183695093,292.3161854344655,288.85871008543444,4.0
67,248.5364643198946,288.85432833923727,288.85871008543444,1.0
68,250.73687534305316,290.5179516814602,288.85432833923727,5.0
69,249.49749666671738,290.1213957282767,288.85432833923727,1.0
70,250.02081770059056,291.271315169827,288.85432833923727,3.0
71,250.00144843503875,294.1250346501646,288.85432833923727,3.0
72,248.68564910545615,288.9254148608101,288.85432833923727,2.0
73,250.40745693124364,288.76137591164826,288.85432833923727,5.0
74,250.71962767282966,290.02795994998957,288.76137591164826,5.0
75,250.82188314948354,289.6413892060846,288.76137591164826,3.0
76,251.9264225154259,292.5993493644509,288.76137591164826,4.0
77,250.91011009821216,290.064526505522,288.76137591164826,2.0
78,250.42900767426647,288.7826077724526,288.76137591164826,1.0
79,250.60767239951457,288.881224838508,288.76137591164826,1.0
80,250.53358368786115,290.2569090435507,288.76137591164826,5.0
81,250.50107421424184,287.7564409460304,288.76137591164826,1.0
82,251.14702086278703,291.9668145863721,287.7564409460304,3.0
83,250.90205996469012,286.9621392373411,287.7564409460304,5.0
84,252.5898904136821,287.6070338403834,286.9621392373411,4.0
85,251.08540690066536,286.8514708934078,286.9621392373411,4.0
86,251.58840106146346,287.516137428119,286.8514708934078,3.0
87,250.89751025095399,287.2194527688654,286.8514708934078,3.0
88,251.57768286208437,288.5001463038587,286.8514708934078,2.0
89,252.00767484882834,290.93134971664307,286.8514708934078,3.0
90,251.75217408806844,285.6497922951913,286.8514708934078,1.0
91,251.73711967899612,285.56323474872903,285.6497922951913,2.0
92,252.13109935828726,288.27192723787294,285.56323474872903,4.0
93,251.9936433313614,286.8395389824152,285.56323474872903,1.0
94,252.15335201050533,288.5937426868906,285.56323474872903,4.0
95,252.86975598842452,290.61581110925914,285.56323474872903,3.0
96,252.6223507175273,287.1608490082507,285.56323474872903,4.0
97,251.98788067986806,285.81794980831734,285.56323474872903,2.0
98,251.51580395943682,286.58349924993746,285.56323474872903,2.0
99,252.22062586888188,289.636180626745,285.56323474872903,5.0
100,252.06151375783142,290.5263845288209,285.56323474872903,4.0
101,252.84510223583777,289.64753446120505,285.56323474872903,5.0
102,252.07944522874686,290.69138013584467,285.56323474872903,5.0
103,251.86319427458776,287.3930943411951,285.56323474872903,5.0
104,251.31739355049098,290.0009385237361,285.56323474872903,4.0
105,251.67193195280458,285.45219178681555,285.56323474872903,4.0
106,251.40191530173567,287.2531737644804,285.45219178681555,5.0
107,251.5521011742785,291.5675083817427,285.45219178681555,5.0
108,252.0380584600494,286.72185030002504,285.45219178681555,1.0
109,252.07807629443914,291.5292295607967,285.45219178681555,4.0
110,251.88091864559686,283.1988482998583,285.45219178681555,1.0
111,254.30885327007775,290.5229784982082,283.1988482998583,5.0
112,251.99246028050277,282.211874843737,283.1988482998583,2.0
113,252.69785990720897,281.5510479186633,282.211874843737,5.0
114,252.22129016810777,282.0171881745072,281.5510479186633,1.0
115,253.57930129177527,288.4951756739864,281.5510479186633,5.0
116,253.2652672606855,282.66680340847535,281.5510479186633,1.0
117,252.70409995783803,282.6106479228301,281.5510479186633,5.0
118,259.74446928766884,286.514014375599,281.5510479186633,5.0
119,253.59503712565515,284.77274667694485,281.5510479186633,4.0
120,253.22471947628617,280.90734051418804,281.5510479186633,3.0
121,253.04611568167735,288.8273252146013,280.90734051418804,3.0
122,252.95488009676131,282.533789616234,280.90734051418804,1.0
123,254.24292991104744,281.23909006625274,280.90734051418804,1.0
124,251.75270464034077,287.91483401391724,280.90734051418804,5.0
125,254.53708390336976,287.783842368432,280.90734051418804,5.0
126,253.25366267067938,281.56063710987956,280.90734051418804,1.0
127,253.1469111804126,283.03553635568153,280.90734051418804,4.0
128,253.35037365592757,281.2155434229727,280.90734051418804,3.0
129,254.08016490792096,281.31957233634733,280.90734051418804,1.0
130,253.43615959277685,282.0422817200716,280.90734051418804,2.0
