,cluster_x,cluster_y,s1_afv_rel_nodes_poi,bk_afv_rel_nodes_poi,s1_afv_nodes,s1_afv_poi,mf_insert_datetime,mf_update_datetime,mf_row_hash,mf_deleted_ind,mf_run_id,type,bag,split,x,y,aantal_per_fractie,volume_per_fractie,street_name,buurt,wijk,stadsdeel,rest,plastic,papier,glas,textiel,totaal,move_rest,rest_threshold
10,113912,484606,211143.0,113911.962~484606.243~afval_cluster~113911.962|484606.243,694458.0,102902.0,2020-04-01 13:57:12,2020-04-01 13:57:12,2456423d-c567-7c6e-6264-bea992fc6275,False,357.0,afval_cluster,113911.962|484606.243,"['113911.962', '484606.243', 'afval_cluster', '113911.962|484606.243']",113912.0,484606.0,['Rest:2'],['Rest:8 m3'],Guldenpromenade,F84c,F84,F,2,0,0,0,0,2,True,0.0
11,114009,485614,467900.0,114009.335~485613.935~afval_cluster~114009.335|485613.935,951368.0,79126.0,2020-04-01 13:57:12,2020-04-01 13:57:12,19e8d360-1f1c-225c-dd1a-720a0576eacc,False,357.0,afval_cluster,114009.335|485613.935,"['114009.335', '485613.935', 'afval_cluster', '114009.335|485613.935']",114009.0,485614.0,"['Rest:1', 'Papier:1']","['Rest:5 m3', 'Papier:3 m3']",Wierdestraat,F83a,F83,F,1,0,1,0,0,2,True,0.0
12,114017,485000,395349.0,114016.908~484999.626~afval_cluster~114016.908|484999.626,878778.0,509.0,2020-04-01 13:57:12,2020-04-01 13:57:12,7c3da42b-073c-4c18-4403-d4d4ab1093ac,False,357.0,afval_cluster,114016.908|484999.626,"['114016.908', '484999.626', 'afval_cluster', '114016.908|484999.626']",114017.0,485000.0,['Rest:2'],['Rest:8 m3'],Trijn Hullemanlaan,F84a,F84,F,2,0,0,0,0,2,True,0.0
13,114084,484796,127891.0,114084.089~484795.581~afval_cluster~114084.089|484795.581,611162.0,45255.0,2020-04-01 13:57:12,2020-04-01 13:57:12,df4146ef-4b12-6cd0-84d3-345d298be716,False,357.0,afval_cluster,114084.089|484795.581,"['114084.089', '484795.581', 'afval_cluster', '114084.089|484795.581']",114084.0,484796.0,['Plastic:1'],['Plastic:4 m3'],Pieter Calandlaan,F84c,F84,F,0,1,0,0,0,1,True,0.0
14,114090,485650,223253.0,114090.205~485649.616~afval_cluster~114090.205|485649.616,706576.0,721.0,2020-04-01 13:57:12,2020-04-01 13:57:12,ab0702b7-eda3-4ba5-859c-b31dbbd0e3a5,False,357.0,afval_cluster,114090.205|485649.616,"['114090.205', '485649.616', 'afval_cluster', '114090.205|485649.616']",114090.0,485650.0,"['Rest:1', 'Papier:1']","['Rest:5 m3', 'Papier:5 m3']",Schuitenhuisstraat,F83a,F83,F,1,0,1,0,0,2,True,0.0
15,114185,485884,146000.0,114184.855~485884.238~afval_cluster~114184.855|485884.238,629281.0,80350.0,2020-04-01 13:57:12,2020-04-01 13:57:12,1a1501bf-818d-661f-f086-814fb3678a99,False,357.0,afval_cluster,114184.855|485884.238,"['114184.855', '485884.238', 'afval_cluster', '114184.855|485884.238']",114185.0,485884.0,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:3 m3']",Langswater,F83a,F83,F,2,0,1,0,0,3,True,0.0
16,114225,485249,462887.0,114224.934~485249.205~afval_cluster~114224.934|485249.205,946349.0,154941.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c9b8b622-d41f-ba8e-8473-bfe2c756c06e,False,357.0,afval_cluster,114224.934|485249.205,"['114224.934', '485249.205', 'afval_cluster', '114224.934|485249.205']",114225.0,485249.0,['Rest:2'],['Rest:8 m3'],Korte Water,F83a,F83,F,2,0,0,0,0,2,True,0.0
17,114245,484658,94354.0,114245.480~484658.173~afval_cluster~114245.480|484658.173,577611.0,28241.0,2020-04-01 13:57:12,2020-04-01 13:57:12,86a153f8-1592-7f06-0edb-c7816c7ce5fd,False,357.0,afval_cluster,114245.480|484658.173,"['114245.480', '484658.173', 'afval_cluster', '114245.480|484658.173']",114245.0,484658.0,['Rest:2'],['Rest:8 m3'],Valutaboulevard,F84c,F84,F,2,0,0,0,0,2,True,0.0
18,114255,485533,355255.0,114254.834~485533.332~afval_cluster~114254.834|485533.332,838662.0,132446.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c17d1719-8e7d-d458-2caf-0a455053f827,False,357.0,afval_cluster,114254.834|485533.332,"['114254.834', '485533.332', 'afval_cluster', '114254.834|485533.332']",114255.0,485533.0,"['Rest:1', 'Glas:1', 'Papier:1', 'Plastic:1', 'Textiel:1']","['Rest:5 m3', 'Glas:3 m3', 'Papier:3 m3', 'Plastic:4 m3', 'Textiel:3 m3']",Langswater,F83a,F83,F,1,1,1,1,1,5,True,0.0
19,114283,484795,102848.0,114282.570~484794.974~afval_cluster~114282.570|484794.974,586108.0,75145.0,2020-04-01 13:57:12,2020-04-01 13:57:12,a9d3415f-0ef6-5fe4-715f-1698f2127644,False,357.0,afval_cluster,114282.570|484794.974,"['114282.570', '484794.974', 'afval_cluster', '114282.570|484794.974']",114283.0,484795.0,"['Glas:1', 'Papier:1']","['Glas:3 m3', 'Papier:3 m3']",Roebelkade,F84c,F84,F,0,0,1,1,0,2,True,0.0
20,114317,485479,234899.0,114317.237~485478.655~afval_cluster~114317.237|485478.655,718229.0,162792.0,2020-04-01 13:57:12,2020-04-01 13:57:12,6467a36e-25eb-2790-acd3-b62ed68503b9,False,357.0,afval_cluster,114317.237|485478.655,"['114317.237', '485478.655', 'afval_cluster', '114317.237|485478.655']",114317.0,485479.0,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:3 m3']",Langswater,F83a,F83,F,2,0,1,0,0,3,True,0.0
21,114352,486112,459628.0,114352.105~486112.288~afval_cluster~114352.105|486112.288,943088.0,161757.0,2020-04-01 13:57:12,2020-04-01 13:57:12,5304b76b-df23-e176-a75f-3c306055cd48,False,357.0,afval_cluster,114352.105|486112.288,"['114352.105', '486112.288', 'afval_cluster', '114352.105|486112.288']",114352.0,486112.0,"['Rest:3', 'Glas:1', 'Papier:1']","['Rest:15 m3', 'Glas:3 m3', 'Papier:3 m3']",Saaftingestraat,F82a,F82,F,3,0,1,1,0,5,True,0.0
22,114361,486224,466738.0,114361.108~486224.205~afval_cluster~114361.108|486224.205,950205.0,50090.0,2020-04-01 13:57:12,2020-04-01 13:57:12,ae7a90b9-34e8-2cc5-78d5-d50dd0f0e541,False,357.0,afval_cluster,114361.108|486224.205,"['114361.108', '486224.205', 'afval_cluster', '114361.108|486224.205']",114361.0,486224.0,['Rest:2'],['Rest:8 m3'],Willemskerkestraat,F82a,F82,F,2,0,0,0,0,2,True,0.0
23,114380,488333,389369.0,114380.397~488333.374~afval_cluster~114380.397|488333.374,872797.0,60847.0,2020-04-01 13:57:12,2020-04-01 13:57:12,dba0183b-83b7-f7bc-07b1-1d9c090e4c16,False,357.0,afval_cluster,114380.397|488333.374,"['114380.397', '488333.374', 'afval_cluster', '114380.397|488333.374']",114380.0,488333.0,['Plastic:1'],['Plastic:4 m3'],Willem Dreesplantsoen,F79b,F79,F,0,1,0,0,0,1,False,0.0
24,114463,485720,407005.0,114462.684~485720.350~afval_cluster~114462.684|485720.350,890440.0,39480.0,2020-04-01 13:57:12,2020-04-01 13:57:12,f806b2a9-52fb-8e9c-e068-970605eff12c,False,357.0,afval_cluster,114462.684|485720.350,"['114462.684', '485720.350', 'afval_cluster', '114462.684|485720.350']",114463.0,485720.0,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:3 m3']",Cruuskerkstraat,F82b,F82,F,2,0,1,0,0,3,True,0.0
25,114572,486380,285692.0,114571.905~486379.726~afval_cluster~114571.905|486379.726,769044.0,8482.0,2020-04-01 13:57:12,2020-04-01 13:57:12,62caa15e-f40c-0c66-e756-ee7575439d2f,False,357.0,afval_cluster,114571.905|486379.726,"['114571.905', '486379.726', 'afval_cluster', '114571.905|486379.726']",114572.0,486380.0,"['Rest:2', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Glas:3 m3', 'Papier:5 m3', 'Plastic:4 m3']",Reimerswaalstraat,F82a,F82,F,2,1,1,1,0,5,True,0.0
26,114597,485648,317969.0,114596.841~485647.868~afval_cluster~114596.841|485647.868,801344.0,134774.0,2020-04-01 13:57:12,2020-04-01 13:57:12,e98f5f28-84a9-3d41-409d-872a04db5c22,False,357.0,afval_cluster,114596.841|485647.868,"['114596.841', '485647.868', 'afval_cluster', '114596.841|485647.868']",114597.0,485648.0,"['Rest:3', 'Glas:1', 'Papier:1', 'Plastic:1', 'Textiel:1']","['Rest:15 m3', 'Glas:3 m3', 'Papier:3 m3', 'Plastic:4 m3', 'Textiel:3 m3']",Tussen Meer,F82b,F82,F,3,1,1,1,1,7,True,0.0
27,114610,485432,323242.0,114610.365~485431.763~afval_cluster~114610.365|485431.763,806617.0,126737.0,2020-04-01 13:57:12,2020-04-01 13:57:12,1df2fa28-70c1-05cd-bc1d-88c2b80cc9e7,False,357.0,afval_cluster,114610.365|485431.763,"['114610.365', '485431.763', 'afval_cluster', '114610.365|485431.763']",114610.0,485432.0,"['Rest:1', 'Papier:1']","['Rest:5 m3', 'Papier:3 m3']",Simonskerkestraat,F82c,F82,F,1,0,1,0,0,2,True,0.0
28,114611,485595,126940.0,114610.893~485594.635~afval_cluster~114610.893|485594.635,610212.0,482.0,2020-04-01 13:57:12,2020-04-01 13:57:12,3d5c5553-48f6-0d1d-2737-60c4fc13307e,False,357.0,afval_cluster,114610.893|485594.635,"['114610.893', '485594.635', 'afval_cluster', '114610.893|485594.635']",114611.0,485595.0,"['Rest:2', 'Plastic:1']","['Rest:10 m3', 'Plastic:4 m3']",Evertsweertstraat,F82c,F82,F,2,1,0,0,0,3,True,0.0
29,114648,486156,161714.0,114647.865~486156.429~afval_cluster~114647.865|486156.429,645005.0,125806.0,2020-04-01 13:57:12,2020-04-01 13:57:12,0896cacd-71f9-7a16-8dbd-ee8834f085d5,False,357.0,afval_cluster,114647.865|486156.429,"['114647.865', '486156.429', 'afval_cluster', '114647.865|486156.429']",114648.0,486156.0,"['Rest:2', 'Glas:1', 'Papier:1', 'Plastic:1', 'Textiel:1']","['Rest:10 m3', 'Glas:4 m3', 'Papier:5 m3', 'Plastic:5 m3', 'Textiel:3 m3']",Reimerswaalstraat,F82a,F82,F,2,1,1,1,1,6,True,0.0
30,114765,485443,337325.0,114765.277~485442.926~afval_cluster~114765.277|485442.926,820710.0,89004.0,2020-04-01 13:57:12,2020-04-01 13:57:12,53987826-8640-abc0-4a6f-9bc434c9b04f,False,357.0,afval_cluster,114765.277|485442.926,"['114765.277', '485442.926', 'afval_cluster', '114765.277|485442.926']",114765.0,485443.0,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:5 m3']",Hertingenstraat,F82c,F82,F,2,0,1,0,0,3,True,0.0
31,114802,484096,135454.0,114801.640~484095.745~afval_cluster~114801.640|484095.745,618731.0,19741.0,2020-04-01 13:57:12,2020-04-01 13:57:12,2c5da9e3-cb5e-6dd0-9e5f-deb1d68b9181,False,357.0,afval_cluster,114801.640|484095.745,"['114801.640', '484095.745', 'afval_cluster', '114801.640|484095.745']",114802.0,484096.0,"['Rest:2', 'Glas:1', 'Papier:1']","['Rest:10 m3', 'Glas:3 m3', 'Papier:5 m3']",Osdorperweg,F88j,F88,F,2,0,1,1,0,4,False,0.0
32,114803,485297,87452.0,114803.152~485296.905~afval_cluster~114803.152|485296.905,570705.0,70393.0,2020-04-01 13:57:12,2020-04-01 13:57:12,20ef82b3-0e6d-63af-ddb9-37a57ca1d286,False,357.0,afval_cluster,114803.152|485296.905,"['114803.152', '485296.905', 'afval_cluster', '114803.152|485296.905']",114803.0,485297.0,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:3 m3']",Carry Pothuis-Smitstraat,F82d,F82,F,2,0,1,0,0,3,True,0.0
33,114854,485454,194277.0,114854.168~485454.273~afval_cluster~114854.168|485454.273,677584.0,105980.0,2020-04-01 13:57:12,2020-04-01 13:57:12,01ee2ac7-e897-f3a8-008d-d5c4abada389,False,357.0,afval_cluster,114854.168|485454.273,"['114854.168', '485454.273', 'afval_cluster', '114854.168|485454.273']",114854.0,485454.0,"['Rest:2', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Glas:3 m3', 'Papier:3 m3', 'Plastic:4 m3']",Wolbrantskerkweg,F82c,F82,F,2,1,1,1,0,5,True,0.0
34,114886,488231,250788.0,114885.580~488230.869~afval_cluster~114885.580|488230.869,734125.0,17360.0,2020-04-01 13:57:12,2020-04-01 13:57:12,09cc5ed0-af9e-8d6a-72e1-dd3b0978d006,False,357.0,afval_cluster,114885.580|488230.869,"['114885.580', '488230.869', 'afval_cluster', '114885.580|488230.869']",114886.0,488231.0,"['Glas:1', 'Papier:1']","['Glas:4 m3', 'Papier:5 m3']",Aalbersestraat,F78d,F78,F,0,0,1,1,0,2,False,0.0
35,114890,488466,401773.0,114889.685~488466.116~afval_cluster~114889.685|488466.116,885207.0,15692.0,2020-04-01 13:57:12,2020-04-01 13:57:12,0cff08e9-a4cd-35b9-341e-1e1921dd67e5,False,357.0,afval_cluster,114889.685|488466.116,"['114889.685', '488466.116', 'afval_cluster', '114889.685|488466.116']",114890.0,488466.0,"['Rest:1', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:5 m3', 'Glas:4 m3', 'Papier:5 m3', 'Plastic:5 m3']",Antoon Keldermansstraat,F78d,F78,F,1,1,1,1,0,4,False,0.0
36,114904,487798,270522.0,114904.358~487798.316~afval_cluster~114904.358|487798.316,753872.0,28779.0,2020-04-01 13:57:12,2020-04-01 13:57:12,a45675d7-5788-59ad-b2a4-0ae48a3b07af,False,357.0,afval_cluster,114904.358|487798.316,"['114904.358', '487798.316', 'afval_cluster', '114904.358|487798.316']",114904.0,487798.0,['Rest:2'],['Rest:10 m3'],Mendes da Costahof,F78a,F78,F,2,0,0,0,0,2,False,0.0
37,114913,484851,319524.0,114912.608~484851.045~afval_cluster~114912.608|484851.045,802899.0,47922.0,2020-04-01 13:57:12,2020-04-01 13:57:12,ef45fc0c-1b39-409e-5b26-55af20d96115,False,357.0,afval_cluster,114912.608|484851.045,"['114912.608', '484851.045', 'afval_cluster', '114912.608|484851.045']",114913.0,484851.0,"['Rest:2', 'Papier:1', 'Plastic:1', 'Textiel:1']","['Rest:10 m3', 'Papier:5 m3', 'Plastic:4 m3', 'Textiel:3 m3']",Jan van Zutphenstraat,F82d,F82,F,2,1,1,0,1,5,True,0.0
38,115042,488433,202693.0,115042.449~488432.766~afval_cluster~115042.449|488432.766,686004.0,39950.0,2020-04-01 13:57:12,2020-04-01 13:57:12,4f6e5d6f-2cd5-7b1d-9198-73f181131243,False,357.0,afval_cluster,115042.449|488432.766,"['115042.449', '488432.766', 'afval_cluster', '115042.449|488432.766']",115042.0,488433.0,['Rest:1'],['Rest:5 m3'],Ruys de Beerenbrouckstraat,F78d,F78,F,1,0,0,0,0,1,False,0.0
39,115146,484072,204671.0,115146.245~484071.550~afval_cluster~115146.245|484071.550,687984.0,27190.0,2020-04-01 13:57:12,2020-04-01 13:57:12,6129f00e-7d70-24cb-37f4-fd717d7f0220,False,357.0,afval_cluster,115146.245|484071.550,"['115146.245', '484071.550', 'afval_cluster', '115146.245|484071.550']",115146.0,484072.0,"['Rest:2', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Papier:5 m3', 'Plastic:5 m3']",Kortrijk,F88h,F88,F,2,1,1,0,0,4,True,0.0
40,115170,487745,147020.0,115169.870~487745.278~afval_cluster~115169.870|487745.278,630301.0,5162.0,2020-04-01 13:57:12,2020-04-01 13:57:12,94499e2c-1a01-3a80-b234-efa4232abc93,False,357.0,afval_cluster,115169.870|487745.278,"['115169.870', '487745.278', 'afval_cluster', '115169.870|487745.278']",115170.0,487745.0,['Rest:1'],['Rest:5 m3'],Troelstralaan,F78a,F78,F,1,0,0,0,0,1,False,0.0
41,115198,487965,417485.0,115197.905~487964.668~afval_cluster~115197.905|487964.668,900929.0,1222.0,2020-04-01 13:57:12,2020-04-01 13:57:12,50ea016e-75e7-c863-40e6-38c1f5f13420,False,357.0,afval_cluster,115197.905|487964.668,"['115197.905', '487964.668', 'afval_cluster', '115197.905|487964.668']",115198.0,487965.0,['Brood:1'],['Brood:0 m3'],Albardakade,F78c,F78,F,0,0,0,0,0,0,False,0.0
42,115228,485903,53540.0,115228.134~485902.585~afval_cluster~115228.134|485902.585,536776.0,34695.0,2020-04-01 13:57:12,2020-04-01 13:57:12,71a7af67-931b-f5b2-4452-557ad1d32f00,False,357.0,afval_cluster,115228.134|485902.585,"['115228.134', '485902.585', 'afval_cluster', '115228.134|485902.585']",115228.0,485903.0,"['Glas:1', 'Papier:1', 'Plastic:1']","['Glas:3 m3', 'Papier:3 m3', 'Plastic:4 m3']",Osdorpplein,F81c,F81,F,0,1,1,1,0,3,True,0.0
43,115317,485019,81101.0,115317.377~485018.512~afval_cluster~115317.377|485018.512,564351.0,81145.0,2020-04-01 13:57:12,2020-04-01 13:57:12,8b80abd8-ac41-809c-8cf1-3d6153895df5,False,357.0,afval_cluster,115317.377|485018.512,"['115317.377', '485018.512', 'afval_cluster', '115317.377|485018.512']",115317.0,485019.0,['Rest:2'],['Rest:8 m3'],Prof. Ph. Kohnstammstraat,F81e,F81,F,2,0,0,0,0,2,True,0.0
44,115392,484301,219714.0,115392.419~484301.147~afval_cluster~115392.419|484301.147,703033.0,82622.0,2020-04-01 13:57:12,2020-04-01 13:57:12,5dc9e735-de37-504d-edc7-5d6d150285b3,False,357.0,afval_cluster,115392.419|484301.147,"['115392.419', '484301.147', 'afval_cluster', '115392.419|484301.147']",115392.0,484301.0,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:5 m3']",Laan van Vlaanderen,F88h,F88,F,2,0,1,0,0,3,True,0.0
45,115406,486445,204173.0,115406.338~486444.578~afval_cluster~115406.338|486444.578,687485.0,17508.0,2020-04-01 13:57:12,2020-04-01 13:57:12,f9d36cfd-096f-8a6e-9891-c7fba44702af,False,357.0,afval_cluster,115406.338|486444.578,"['115406.338', '486444.578', 'afval_cluster', '115406.338|486444.578']",115406.0,486445.0,"['Rest:2', 'Glas:1', 'Papier:1']","['Rest:10 m3', 'Glas:3 m3', 'Papier:3 m3']",Oeverpad,F81b,F81,F,2,0,1,1,0,4,True,0.0
46,115422,486297,139183.0,115421.730~486296.672~afval_cluster~115421.730|486296.672,622462.0,60067.0,2020-04-01 13:57:12,2020-04-01 13:57:12,5301849d-7189-0b93-6c43-a391825da2e5,False,357.0,afval_cluster,115421.730|486296.672,"['115421.730', '486296.672', 'afval_cluster', '115421.730|486296.672']",115422.0,486297.0,['Textiel:1'],['Textiel:3 m3'],Meer en Vaart,F81b,F81,F,0,0,0,0,1,1,True,0.0
47,115445,488359,221629.0,115444.717~488359.231~afval_cluster~115444.717|488359.231,704952.0,73891.0,2020-04-01 13:57:12,2020-04-01 13:57:12,bef51c11-fffe-3b4e-5ae1-eb690013c15d,False,357.0,afval_cluster,115444.717|488359.231,"['115444.717', '488359.231', 'afval_cluster', '115444.717|488359.231']",115445.0,488359.0,"['Glas:1', 'Papier:1', 'Plastic:1', 'Textiel:1']","['Glas:3 m3', 'Papier:4 m3', 'Plastic:4 m3', 'Textiel:3 m3']",Wigbolt Ripperdastraat,F78d,F78,F,0,1,1,1,1,4,False,0.0
48,115453,484418,376633.0,115453.112~484418.449~afval_cluster~115453.112|484418.449,860054.0,125460.0,2020-04-01 13:57:12,2020-04-01 13:57:12,8fd0bd21-44c1-a335-f283-ea5d31f8d977,False,357.0,afval_cluster,115453.112|484418.449,"['115453.112', '484418.449', 'afval_cluster', '115453.112|484418.449']",115453.0,484418.0,"['Rest:3', 'Plastic:1']","['Rest:15 m3', 'Plastic:5 m3']",Lanakenstraat,F88e,F88,F,3,1,0,0,0,4,True,0.0
49,115465,488146,465741.0,115465.242~488146.382~afval_cluster~115465.242|488146.382,949202.0,7639.0,2020-04-01 13:57:12,2020-04-01 13:57:12,ba3fdf4c-4018-2da9-2c9c-9cd41a8ba7fe,False,357.0,afval_cluster,115465.242|488146.382,"['115465.242', '488146.382', 'afval_cluster', '115465.242|488146.382']",115465.0,488146.0,['Rest:2'],['Rest:10 m3'],Dr. H. Colijnstraat,F78c,F78,F,2,0,0,0,0,2,False,0.0
50,115470,486165,174200.0,115469.628~486165.288~afval_cluster~115469.628|486165.288,657497.0,63871.0,2020-04-01 13:57:12,2020-04-01 13:57:12,02f962e1-3fef-6f1d-58dd-f323a79fe493,False,357.0,afval_cluster,115469.628|486165.288,"['115469.628', '486165.288', 'afval_cluster', '115469.628|486165.288']",115470.0,486165.0,"['Rest:3', 'Papier:1']","['Rest:15 m3', 'Papier:5 m3']",Ruimzicht,F81b,F81,F,3,0,1,0,0,4,True,0.0
51,115473,484422,425593.0,115473.098~484422.169~afval_cluster~115473.098|484422.169,909040.0,851.0,2020-04-01 13:57:12,2020-04-01 13:57:12,049c1d3c-3a8a-b17c-f279-f4e1c362c112,False,357.0,afval_cluster,115473.098|484422.169,"['115473.098', '484422.169', 'afval_cluster', '115473.098|484422.169']",115473.0,484422.0,"['Glas:1', 'Papier:1']","['Glas:4 m3', 'Papier:5 m3']",Berlaarstraat,F88e,F88,F,0,0,1,1,0,2,True,0.0
52,115486,488411,9180.0,115486.321~488411.274~afval_cluster~115486.321|488411.274,492388.0,35895.0,2020-04-01 13:57:12,2020-04-01 13:57:12,31c352bc-2017-4d4c-3b3c-f2f163e4165c,False,357.0,afval_cluster,115486.321|488411.274,"['115486.321', '488411.274', 'afval_cluster', '115486.321|488411.274']",115486.0,488411.0,"['Rest:3', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:15 m3', 'Glas:4 m3', 'Papier:5 m3', 'Plastic:5 m3']",Dr. H. Colijnstraat,F78d,F78,F,3,1,1,1,0,6,False,0.0
53,115487,486470,264705.0,115487.147~486470.349~afval_cluster~115487.147|486470.349,748048.0,138413.0,2020-04-01 13:57:12,2020-04-01 13:57:12,cbeeaef2-3d51-c319-40d0-8bcb73c8448e,False,357.0,afval_cluster,115487.147|486470.349,"['115487.147', '486470.349', 'afval_cluster', '115487.147|486470.349']",115487.0,486470.0,"['Rest:3', 'Papier:1', 'Plastic:1']","['Rest:13 m3', 'Papier:5 m3', 'Plastic:4 m3']",Oeverpad,F81b,F81,F,3,1,1,0,0,5,True,0.0
