,avg_distance,penalties,best,amount of modifications
0,215.75323135783708,145.96242037480974,145.96242037480974,
1,216.76698364643727,146.21972236234862,145.96242037480974,12.0
2,216.13145354091463,147.68195512181478,145.96242037480974,13.0
3,217.25080810442898,147.29112614875325,145.96242037480974,17.0
4,216.12252124454915,148.7100839063333,145.96242037480974,12.0
5,215.77474322579707,146.0005770879564,145.96242037480974,6.0
6,215.9942169543219,146.42908442090817,145.96242037480974,13.0
7,218.5382162594983,148.6095604143524,145.96242037480974,9.0
8,215.5625884872273,145.92637310683023,145.96242037480974,19.0
9,216.11434770882806,145.81516227344267,145.92637310683023,12.0
10,218.820865917938,145.89313761040077,145.81516227344267,11.0
11,217.04168587938187,146.040329228658,145.81516227344267,10.0
12,216.12068901829028,144.37312662261473,145.81516227344267,11.0
13,216.46610582285723,144.60405477113386,144.37312662261473,11.0
14,216.3786826852358,145.3969313867896,144.37312662261473,10.0
15,216.878530471586,145.45945359545516,144.37312662261473,9.0
16,218.02272992612586,144.13395585146793,144.37312662261473,16.0
17,220.98434524816756,144.86901785403037,144.13395585146793,21.0
18,217.77752270016228,143.77161337400332,144.13395585146793,16.0
19,218.28343140007894,144.43780869066975,143.77161337400332,13.0
20,217.96770285555976,143.78467435554575,143.77161337400332,16.0
21,220.75159493298165,142.28641154853733,143.77161337400332,17.0
22,220.9130637248783,142.39847107109875,142.28641154853733,12.0
23,220.97666305217803,142.27560850206171,142.28641154853733,8.0
24,221.90465776405995,143.3122944791816,142.27560850206171,17.0
25,222.67073367822178,145.11768716522067,142.27560850206171,17.0
26,220.716433558542,142.0006272334448,142.27560850206171,8.0
27,220.3177419186546,141.98859821719844,142.0006272334448,8.0
28,220.5566732976677,142.49802697394605,141.98859821719844,15.0
29,220.69982320941298,141.94150189655173,141.98859821719844,14.0
30,218.38604884892814,143.3505162278386,141.94150189655173,11.0
31,221.09334892089367,142.59196473705433,141.94150189655173,12.0
32,220.65448913000543,141.91037179242707,141.94150189655173,8.0
33,221.49364103100848,142.07416154320424,141.91037179242707,8.0
34,220.89166851009486,142.85217549278738,141.91037179242707,7.0
35,222.0035493055662,142.63262312022786,141.91037179242707,13.0
36,221.21192669534057,142.03003826200913,141.91037179242707,8.0
37,220.7985873798366,141.99784607090362,141.91037179242707,14.0
38,221.15257174519135,140.4858034115298,141.91037179242707,14.0
39,220.90481666204136,140.8218678375759,140.4858034115298,8.0
40,221.33324038099244,140.32093371076627,140.4858034115298,7.0
41,221.57167485494486,140.72396396636273,140.32093371076627,8.0
42,221.7274273268078,140.3339399060862,140.32093371076627,9.0
43,221.57735007154707,141.61514380916768,140.32093371076627,7.0
44,221.15253820079835,140.65994326409034,140.32093371076627,9.0
45,221.34526320660922,140.37528944646783,140.32093371076627,11.0
46,222.00780522923444,140.49496209771198,140.32093371076627,13.0
