,cluster_x,cluster_y,s1_afv_rel_nodes_poi,bk_afv_rel_nodes_poi,s1_afv_nodes,s1_afv_poi,mf_insert_datetime,mf_update_datetime,mf_row_hash,mf_deleted_ind,mf_run_id,type,bag,split,x,y,aantal_per_fractie,volume_per_fractie,street_name,buurt,wijk,stadsdeel,rest,plastic,papier,glas,textiel,totaal,move_rest,rest_threshold
0,117717,487953,31879.0,117717.245~487953.192~afval_cluster~117717.245|487953.192,515100.0,91243.0,2020-04-01 13:57:12,2020-04-01 13:57:12,56adc309-fd44-59f5-be02-f3fde03a143d,False,357.0,afval_cluster,117717.245|487953.192,"['117717.245', '487953.192', 'afval_cluster', '117717.245|487953.192']",117717.0,487953.0,['Papier:1'],['Papier:3 m3'],Woutertje Pietersestraat,E39c,E39,E,0,0,1,0,0,1,True,0.0
1,117768,487631,271821.0,117767.960~487630.773~afval_cluster~117767.960|487630.773,755171.0,93665.0,2020-04-01 13:57:12,2020-04-01 13:57:12,0a5ad2b6-64c8-0164-ea05-b625ab296a68,False,357.0,afval_cluster,117767.960|487630.773,"['117767.960', '487630.773', 'afval_cluster', '117767.960|487630.773']",117768.0,487631.0,['Rest:1'],['Rest:5 m3'],Willem Augustinstraat,E39b,E39,E,1,0,0,0,0,1,True,0.0
2,117825,487616,399251.0,117824.582~487615.542~afval_cluster~117824.582|487615.542,882682.0,7419.0,2020-04-01 13:57:12,2020-04-01 13:57:12,1fa9e10d-56e3-e783-f0f1-677eaaa7a12d,False,357.0,afval_cluster,117824.582|487615.542,"['117824.582', '487615.542', 'afval_cluster', '117824.582|487615.542']",117825.0,487616.0,"['Rest:1', 'Papier:1']","['Rest:5 m3', 'Papier:5 m3']",Willem Augustinstraat,E39b,E39,E,1,0,1,0,0,2,True,0.0
3,117831,487512,209806.0,117830.586~487512.205~afval_cluster~117830.586|487512.205,693117.0,83273.0,2020-04-01 13:57:12,2020-04-01 13:57:12,2b828ece-daa2-5e25-3c27-0bf810b7420e,False,357.0,afval_cluster,117830.586|487512.205,"['117830.586', '487512.205', 'afval_cluster', '117830.586|487512.205']",117831.0,487512.0,"['Rest:1', 'Plastic:1']","['Rest:5 m3', 'Plastic:4 m3']",Gerrie Knetemannlaan,E39b,E39,E,1,1,0,0,0,2,True,0.0
4,117867,487611,406796.0,117866.709~487610.668~afval_cluster~117866.709|487610.668,890231.0,132548.0,2020-04-01 13:57:12,2020-04-01 13:57:12,91fcd115-2917-4584-a5bb-2e141ff46046,False,357.0,afval_cluster,117866.709|487610.668,"['117866.709', '487610.668', 'afval_cluster', '117866.709|487610.668']",117867.0,487611.0,['Rest:1'],['Rest:5 m3'],Erasmusgracht,E39b,E39,E,1,0,0,0,0,1,True,0.0
5,117921,488476,140292.0,117920.812~488475.779~afval_cluster~117920.812|488475.779,623572.0,485.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c55fb583-1fc3-5360-c15a-40fca1f2766a,False,357.0,afval_cluster,117920.812|488475.779,"['117920.812', '488475.779', 'afval_cluster', '117920.812|488475.779']",117921.0,488476.0,['Rest:1'],['Rest:5 m3'],Ferdinand Huyckstraat,E39d,E39,E,1,0,0,0,0,1,True,0.0
6,118119,483706,426573.0,118119.080~483705.839~afval_cluster~118119.080|483705.839,910020.0,161287.0,2020-04-01 13:57:12,2020-04-01 13:57:12,98be021d-2b02-cfdc-63eb-d27e0afa63e8,False,357.0,afval_cluster,118119.080|483705.839,"['118119.080', '483705.839', 'afval_cluster', '118119.080|483705.839']",118119.0,483706.0,"['Rest:1', 'Glas:1']","['Rest:5 m3', 'Glas:5 m3']",Valschermkade,K44f,K44,K,1,0,0,1,0,2,True,0.0
7,118155,487325,74931.0,118154.505~487325.070~afval_cluster~118154.505|487325.070,558178.0,48885.0,2020-04-01 13:57:12,2020-04-01 13:57:12,ea5acd1a-a4a2-7df8-ffa7-9f3a3d029888,False,357.0,afval_cluster,118154.505|487325.070,"['118154.505', '487325.070', 'afval_cluster', '118154.505|487325.070']",118155.0,487325.0,['Rest:2'],['Rest:10 m3'],Fridtjof Nansenhof,E39a,E39,E,2,0,0,0,0,2,True,0.0
8,118213,488190,396397.0,118212.941~488190.276~afval_cluster~118212.941|488190.276,879825.0,69371.0,2020-04-01 13:57:12,2020-04-01 13:57:12,4c55669f-4440-8f3d-f51b-b83aa776eac1,False,357.0,afval_cluster,118212.941|488190.276,"['118212.941', '488190.276', 'afval_cluster', '118212.941|488190.276']",118213.0,488190.0,"['Rest:3', 'Papier:1', 'Plastic:1']","['Rest:15 m3', 'Papier:5 m3', 'Plastic:5 m3']",Gulden Winckelstraat,E37c,E37,E,3,1,1,0,0,5,True,0.0
9,118215,484592,138437.0,118214.832~484591.519~afval_cluster~118214.832|484591.519,621789.0,60023.0,2020-04-01 13:57:12,2020-04-01 13:57:12,3aefbe90-dee5-a40d-8497-d7f73d9ca68c,False,357.0,afval_cluster,118214.832|484591.519,"['118214.832', '484591.519', 'afval_cluster', '118214.832|484591.519']",118215.0,484592.0,"['Rest:2', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Glas:3 m3', 'Papier:5 m3', 'Plastic:5 m3']",Abbenesstraat,K44c,K44,K,2,1,1,1,0,5,True,0.0
10,118225,487978,202256.0,118224.884~487977.705~afval_cluster~118224.884|487977.705,685567.0,76868.0,2020-04-01 13:57:12,2020-04-01 13:57:12,948def42-22fc-e6b2-ea7d-f442b4b10036,False,357.0,afval_cluster,118224.884|487977.705,"['118224.884', '487977.705', 'afval_cluster', '118224.884|487977.705']",118225.0,487978.0,['Rest:2'],['Rest:10 m3'],Gulden Winckelplantsoen,E37c,E37,E,2,0,0,0,0,2,True,0.0
11,118243,485126,222942.0,118242.683~485125.919~afval_cluster~118242.683|485125.919,706266.0,162675.0,2020-04-01 13:57:12,2020-04-01 13:57:12,843fff6f-a5ea-1565-ebb5-0f90d5ae942c,False,357.0,afval_cluster,118242.683|485125.919,"['118242.683', '485125.919', 'afval_cluster', '118242.683|485125.919']",118243.0,485126.0,"['Rest:1', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:5 m3', 'Glas:3 m3', 'Papier:5 m3', 'Plastic:4 m3']",Woestduinstraat,K44b,K44,K,1,1,1,1,0,4,True,0.0
12,118248,487183,390668.0,118248.024~487182.811~afval_cluster~118248.024|487182.811,874092.0,67595.0,2020-04-01 13:57:12,2020-04-01 13:57:12,01d9b1a6-de41-735e-773f-a9103263b0af,False,357.0,afval_cluster,118248.024|487182.811,"['118248.024', '487182.811', 'afval_cluster', '118248.024|487182.811']",118248.0,487183.0,"['Rest:1', 'Glas:1', 'Papier:1', 'Textiel:1']","['Rest:5 m3', 'Glas:5 m3', 'Papier:5 m3', 'Textiel:5 m3']",Orteliuskade,E41d,E41,E,1,0,1,1,1,4,True,0.0
13,118260,484667,7544.0,118259.991~484666.549~afval_cluster~118259.991|484666.549,490752.0,27841.0,2020-04-01 13:57:12,2020-04-01 13:57:12,7bc8be41-f69c-bfd6-3986-795fe366ef0c,False,357.0,afval_cluster,118259.991|484666.549,"['118259.991', '484666.549', 'afval_cluster', '118259.991|484666.549']",118260.0,484667.0,['Rest:1'],['Rest:5 m3'],Sassenheimstraat,K44c,K44,K,1,0,0,0,0,1,True,0.0
14,118260,487562,79263.0,118260.277~487561.913~afval_cluster~118260.277|487561.913,562512.0,66406.0,2020-04-01 13:57:12,2020-04-01 13:57:12,3fd9b7ce-4138-c978-1618-4ae4d24a2308,False,357.0,afval_cluster,118260.277|487561.913,"['118260.277', '487561.913', 'afval_cluster', '118260.277|487561.913']",118260.0,487562.0,['Rest:4'],['Rest:20 m3'],Hoofdweg,E38d,E38,E,4,0,0,0,0,4,True,0.0
15,118280,487294,241404.0,118280.292~487293.561~afval_cluster~118280.292|487293.561,724735.0,70351.0,2020-04-01 13:57:12,2020-04-01 13:57:12,17b94678-eb67-adc0-0c78-dee327029d4d,False,357.0,afval_cluster,118280.292|487293.561,"['118280.292', '487293.561', 'afval_cluster', '118280.292|487293.561']",118280.0,487294.0,"['Rest:1', 'Plastic:1']","['Rest:5 m3', 'Plastic:5 m3']",Orteliusstraat,E41c,E41,E,1,1,0,0,0,2,True,0.0
16,118286,488205,167020.0,118285.531~488205.394~afval_cluster~118285.531|488205.394,650311.0,129460.0,2020-04-01 13:57:12,2020-04-01 13:57:12,a224fba9-41ec-0972-ec62-fdd4247737ba,False,357.0,afval_cluster,118285.531|488205.394,"['118285.531', '488205.394', 'afval_cluster', '118285.531|488205.394']",118286.0,488205.0,['Rest:2'],['Rest:10 m3'],Granidastraat,E37c,E37,E,2,0,0,0,0,2,True,0.0
17,118330,487994,5435.0,118330.290~487994.161~afval_cluster~118330.290|487994.161,488642.0,151138.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c4bf36b4-c4a2-02cb-2c49-d6bdbf2d9436,False,357.0,afval_cluster,118330.290|487994.161,"['118330.290', '487994.161', 'afval_cluster', '118330.290|487994.161']",118330.0,487994.0,['Rest:1'],['Rest:7 m3'],Baetostraat,E37c,E37,E,1,0,0,0,0,1,True,0.0
18,118348,486853,195045.0,118347.808~486853.088~afval_cluster~118347.808|486853.088,678353.0,144633.0,2020-04-01 13:57:12,2020-04-01 13:57:12,747da9f3-bb87-ea72-fe1a-8fbedc765dc0,False,357.0,afval_cluster,118347.808|486853.088,"['118347.808', '486853.088', 'afval_cluster', '118347.808|486853.088']",118348.0,486853.0,"['Rest:1', 'Glas:1', 'Papier:1']","['Rest:4 m3', 'Glas:3 m3', 'Papier:3 m3']",Orteliuskade,E42c,E42,E,1,0,1,1,0,3,True,0.0
19,118354,484717,370758.0,118354.397~484716.883~afval_cluster~118354.397|484716.883,854175.0,38257.0,2020-04-01 13:57:12,2020-04-01 13:57:12,6b953581-4b14-4509-0a78-a69660af5c77,False,357.0,afval_cluster,118354.397|484716.883,"['118354.397', '484716.883', 'afval_cluster', '118354.397|484716.883']",118354.0,484717.0,['Plastic:1'],['Plastic:4 m3'],Rietwijkerstraat,K44d,K44,K,0,1,0,0,0,1,True,0.0
20,118371,487345,203304.0,118370.646~487344.552~afval_cluster~118370.646|487344.552,686616.0,152424.0,2020-04-01 13:57:12,2020-04-01 13:57:12,ed7f45d7-4fb3-0c4d-b6ef-a54d78f0ce73,False,357.0,afval_cluster,118370.646|487344.552,"['118370.646', '487344.552', 'afval_cluster', '118370.646|487344.552']",118371.0,487345.0,"['Rest:1', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:5 m3', 'Glas:5 m3', 'Papier:4 m3', 'Plastic:4 m3']",Jan van Galenstraat,E41b,E41,E,1,1,1,1,0,4,True,0.0
21,118405,485357,400147.0,118404.536~485356.542~afval_cluster~118404.536|485356.542,883582.0,96730.0,2020-04-01 13:57:12,2020-04-01 13:57:12,ede87776-62f1-c22a-7511-2206fb75b41b,False,357.0,afval_cluster,118404.536|485356.542,"['118404.536', '485356.542', 'afval_cluster', '118404.536|485356.542']",118405.0,485357.0,['Rest:1'],['Rest:5 m3'],Theophile de Bockstraat,K44b,K44,K,1,0,0,0,0,1,True,0.0
22,118420,487122,314425.0,118420.380~487122.485~afval_cluster~118420.380|487122.485,797796.0,84829.0,2020-04-01 13:57:12,2020-04-01 13:57:12,0876f6b0-aca9-4deb-3fdc-db4d2b53110f,False,357.0,afval_cluster,118420.380|487122.485,"['118420.380', '487122.485', 'afval_cluster', '118420.380|487122.485']",118420.0,487122.0,"['Rest:1', 'Papier:1']","['Rest:5 m3', 'Papier:5 m3']",Hoofdweg,E41b,E41,E,1,0,1,0,0,2,True,0.0
23,118422,487322,440978.0,118421.839~487322.099~afval_cluster~118421.839|487322.099,924431.0,98034.0,2020-04-01 13:57:12,2020-04-01 13:57:12,1f0ffdc5-2ed9-1c7f-c4e0-13fa68749c7f,False,357.0,afval_cluster,118421.839|487322.099,"['118421.839', '487322.099', 'afval_cluster', '118421.839|487322.099']",118422.0,487322.0,"['Rest:2', 'Plastic:1']","['Rest:10 m3', 'Plastic:5 m3']",Mercatorstraat,E41b,E41,E,2,1,0,0,0,3,True,0.0
24,118434,484912,259798.0,118434.453~484911.836~afval_cluster~118434.453|484911.836,743141.0,67661.0,2020-04-01 13:57:12,2020-04-01 13:57:12,ca0b953e-9b81-6aa3-f725-366718444dab,False,357.0,afval_cluster,118434.453|484911.836,"['118434.453', '484911.836', 'afval_cluster', '118434.453|484911.836']",118434.0,484912.0,['Rest:1'],['Rest:5 m3'],Leimuidenstraat,K44d,K44,K,1,0,0,0,0,1,True,0.0
25,118434,486792,344634.0,118434.307~486791.914~afval_cluster~118434.307|486791.914,828024.0,21676.0,2020-04-01 13:57:12,2020-04-01 13:57:12,6745d3ca-cc89-4742-59de-793d81a56384,False,357.0,afval_cluster,118434.307|486791.914,"['118434.307', '486791.914', 'afval_cluster', '118434.307|486791.914']",118434.0,486792.0,['Rest:2'],['Rest:8 m3'],Orteliusstraat,E42c,E42,E,2,0,0,0,0,2,True,0.0
26,118464,484621,424137.0,118464.354~484620.674~afval_cluster~118464.354|484620.674,907581.0,94795.0,2020-04-01 13:57:12,2020-04-01 13:57:12,056a5740-ab74-bd87-6423-a19dec9b0dd0,False,357.0,afval_cluster,118464.354|484620.674,"['118464.354', '484620.674', 'afval_cluster', '118464.354|484620.674']",118464.0,484621.0,"['Glas:1', 'Papier:1']","['Glas:3 m3', 'Papier:3 m3']",Rijnsburgstraat,K44d,K44,K,0,0,1,1,0,2,True,0.0
27,118466,485621,32966.0,118465.512~485620.976~afval_cluster~118465.512|485620.976,516188.0,99310.0,2020-04-01 13:57:12,2020-04-01 13:57:12,099d854f-fb6c-8407-7e0c-300a2b8fb8f0,False,357.0,afval_cluster,118465.512|485620.976,"['118465.512', '485620.976', 'afval_cluster', '118465.512|485620.976']",118466.0,485621.0,"['Rest:2', 'Glas:1', 'Papier:1']","['Rest:14 m3', 'Glas:5 m3', 'Papier:5 m3']",Surinameplein,K44a,K44,K,2,0,1,1,0,4,True,0.0
28,118469,486272,78775.0,118468.943~486271.716~afval_cluster~118468.943|486271.716,562024.0,155887.0,2020-04-01 13:57:12,2020-04-01 13:57:12,dc9a006b-b550-0c84-5feb-4439a47a1727,False,357.0,afval_cluster,118468.943|486271.716,"['118468.943', '486271.716', 'afval_cluster', '118468.943|486271.716']",118469.0,486272.0,['Rest:1'],['Rest:5 m3'],Van Walbeeckstraat,E43b,E43,E,1,0,0,0,0,1,True,0.0
29,118472,486206,126858.0,118471.944~486205.956~afval_cluster~118471.944|486205.956,610130.0,163448.0,2020-04-01 13:57:12,2020-04-01 13:57:12,ca4f9b31-b284-476a-6a93-90de32d01b15,False,357.0,afval_cluster,118471.944|486205.956,"['118471.944', '486205.956', 'afval_cluster', '118471.944|486205.956']",118472.0,486206.0,"['Rest:2', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Papier:5 m3', 'Plastic:5 m3']",Van Walbeeckstraat,E43b,E43,E,2,1,1,0,0,4,True,0.0
30,118486,487138,359845.0,118486.117~487137.921~afval_cluster~118486.117|487137.921,843255.0,99738.0,2020-04-01 13:57:12,2020-04-01 13:57:12,b8692bfa-46b8-b639-d823-e92a4ac9965e,False,357.0,afval_cluster,118486.117|487137.921,"['118486.117', '487137.921', 'afval_cluster', '118486.117|487137.921']",118486.0,487138.0,['Rest:2'],['Rest:8 m3'],Jan Maijenstraat,E41b,E41,E,2,0,0,0,0,2,True,0.0
31,118495,488024,179961.0,118494.695~488024.009~afval_cluster~118494.695|488024.009,663260.0,144560.0,2020-04-01 13:57:12,2020-04-01 13:57:12,7037c67e-456a-c7c5-cb13-7cd1aa7df74e,False,357.0,afval_cluster,118494.695|488024.009,"['118494.695', '488024.009', 'afval_cluster', '118494.695|488024.009']",118495.0,488024.0,['Rest:2'],['Rest:10 m3'],Bos en Lommerweg,E38c,E38,E,2,0,0,0,0,2,True,0.0
32,118500,486548,86143.0,118499.542~486548.120~afval_cluster~118499.542|486548.120,569396.0,106573.0,2020-04-01 13:57:12,2020-04-01 13:57:12,98f8c4d2-3ed5-1bd3-ceb3-8c5c331e2851,False,357.0,afval_cluster,118499.542|486548.120,"['118499.542', '486548.120', 'afval_cluster', '118499.542|486548.120']",118500.0,486548.0,['Rest:2'],['Rest:8 m3'],Orteliusstraat,E42d,E42,E,2,0,0,0,0,2,True,0.0
33,118513,487328,108537.0,118512.868~487327.520~afval_cluster~118512.868|487327.520,591802.0,81769.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c5bcc530-26bb-ee50-7f99-5a8c3ce2ba96,False,357.0,afval_cluster,118512.868|487327.520,"['118512.868', '487327.520', 'afval_cluster', '118512.868|487327.520']",118513.0,487328.0,['Rest:2'],['Rest:8 m3'],Shackletonstraat,E41b,E41,E,2,0,0,0,0,2,True,0.0
34,118533,484937,10926.0,118532.607~484936.841~afval_cluster~118532.607|484936.841,494134.0,115144.0,2020-04-01 13:57:12,2020-04-01 13:57:12,8f945842-1e2c-42af-2399-541d6207641a,False,357.0,afval_cluster,118532.607|484936.841,"['118532.607', '484936.841', 'afval_cluster', '118532.607|484936.841']",118533.0,484937.0,"['Rest:1', 'Papier:1']","['Rest:5 m3', 'Papier:3 m3']",Hoofddorpweg,K44e,K44,K,1,0,1,0,0,2,True,0.0
35,118540,488649,282578.0,118540.445~488649.292~afval_cluster~118540.445|488649.292,765932.0,160339.0,2020-04-01 13:57:12,2020-04-01 13:57:12,e4b285fd-c470-565a-ef93-477a2743f71d,False,357.0,afval_cluster,118540.445|488649.292,"['118540.445', '488649.292', 'afval_cluster', '118540.445|488649.292']",118540.0,488649.0,['Rest:2'],['Rest:10 m3'],Van Gentstraat,E37f,E37,E,2,0,0,0,0,2,True,0.0
36,118550,487066,38101.0,118550.435~487066.262~afval_cluster~118550.435|487066.262,521325.0,942.0,2020-04-01 13:57:12,2020-04-01 13:57:12,3cc4fd42-e5f6-8e23-ff52-667045da10c7,False,357.0,afval_cluster,118550.435|487066.262,"['118550.435', '487066.262', 'afval_cluster', '118550.435|487066.262']",118550.0,487066.0,['Rest:1'],['Rest:5 m3'],Jan Evertsenstraat,E42a,E42,E,1,0,0,0,0,1,True,0.0
37,118557,486459,152727.0,118557.063~486458.563~afval_cluster~118557.063|486458.563,636012.0,13732.0,2020-04-01 13:57:12,2020-04-01 13:57:12,bb82f826-665f-e61d-1417-9ed9d6e0f6b1,False,357.0,afval_cluster,118557.063|486458.563,"['118557.063', '486458.563', 'afval_cluster', '118557.063|486458.563']",118557.0,486459.0,['Rest:2'],['Rest:10 m3'],Van Spilbergenstraat,E42d,E42,E,2,0,0,0,0,2,True,0.0
38,118567,485078,395285.0,118567.466~485077.861~afval_cluster~118567.466|485077.861,878714.0,78714.0,2020-04-01 13:57:12,2020-04-01 13:57:12,737e5c33-cd98-1def-9281-d6715e64b6ff,False,357.0,afval_cluster,118567.466|485077.861,"['118567.466', '485077.861', 'afval_cluster', '118567.466|485077.861']",118567.0,485078.0,['Rest:1'],['Rest:5 m3'],Sloterkade,K44e,K44,K,1,0,0,0,0,1,True,0.0
39,118580,486328,168021.0,118579.548~486328.398~afval_cluster~118579.548|486328.398,651315.0,103128.0,2020-04-01 13:57:12,2020-04-01 13:57:12,36474a0d-6a5d-493f-a8e5-933cde3d45a6,False,357.0,afval_cluster,118579.548|486328.398,"['118579.548', '486328.398', 'afval_cluster', '118579.548|486328.398']",118580.0,486328.0,"['Rest:1', 'Glas:1', 'Papier:1']","['Rest:5 m3', 'Glas:5 m3', 'Papier:5 m3']",Postjeskade,E42d,E42,E,1,0,1,1,0,3,True,0.0
40,118584,486747,53888.0,118584.499~486746.528~afval_cluster~118584.499|486746.528,537124.0,13222.0,2020-04-01 13:57:12,2020-04-01 13:57:12,12b3099f-ff23-411b-5a6d-5d028e999dc6,False,357.0,afval_cluster,118584.499|486746.528,"['118584.499', '486746.528', 'afval_cluster', '118584.499|486746.528']",118584.0,486747.0,"['Rest:1', 'Glas:1', 'Plastic:1']","['Rest:4 m3', 'Glas:5 m3', 'Plastic:5 m3']",Hoofdweg,E42a,E42,E,1,1,0,1,0,3,True,0.0
41,118587,485802,369216.0,118586.558~485802.490~afval_cluster~118586.558|485802.490,852635.0,125262.0,2020-04-01 13:57:12,2020-04-01 13:57:12,4560f7d6-701f-bb26-7368-0f0242586c4a,False,357.0,afval_cluster,118586.558|485802.490,"['118586.558', '485802.490', 'afval_cluster', '118586.558|485802.490']",118587.0,485802.0,['Rest:2'],['Rest:10 m3'],Surinameplein,E43b,E43,E,2,0,0,0,0,2,True,0.0
42,118598,488684,470859.0,118598.313~488683.886~afval_cluster~118598.313|488683.886,954327.0,66963.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c8377c9c-8e72-509e-cf75-a8a9498ff701,False,357.0,afval_cluster,118598.313|488683.886,"['118598.313', '488683.886', 'afval_cluster', '118598.313|488683.886']",118598.0,488684.0,"['Rest:1', 'Glas:1']","['Rest:5 m3', 'Glas:5 m3']",Kijkduinstraat,E37f,E37,E,1,0,0,1,0,2,True,0.0
43,118600,488261,440657.0,118600.016~488261.313~afval_cluster~118600.016|488261.313,924109.0,128584.0,2020-04-01 13:57:12,2020-04-01 13:57:12,63f9a64c-f43c-1a02-5d08-ffc404c03ee6,False,357.0,afval_cluster,118600.016|488261.313,"['118600.016', '488261.313', 'afval_cluster', '118600.016|488261.313']",118600.0,488261.0,['Rest:2'],['Rest:10 m3'],Hertspieghelweg,E37c,E37,E,2,0,0,0,0,2,True,0.0
44,118621,486117,409136.0,118620.633~486116.648~afval_cluster~118620.633|486116.648,892569.0,4715.0,2020-04-01 13:57:12,2020-04-01 13:57:12,284ed136-b82f-6a31-0e83-f1a27983f2aa,False,357.0,afval_cluster,118620.633|486116.648,"['118620.633', '486116.648', 'afval_cluster', '118620.633|486116.648']",118621.0,486117.0,"['Rest:1', 'Glas:1', 'Papier:1']","['Rest:5 m3', 'Glas:5 m3', 'Papier:5 m3']",Corantijnstraat,E43b,E43,E,1,0,1,1,0,3,True,0.0
45,118638,484916,12341.0,118637.534~484915.540~afval_cluster~118637.534|484915.540,495550.0,52952.0,2020-04-01 13:57:12,2020-04-01 13:57:12,005a6ec1-ea69-a1bb-065c-f8699fb6a4f2,False,357.0,afval_cluster,118637.534|484915.540,"['118637.534', '484915.540', 'afval_cluster', '118637.534|484915.540']",118638.0,484916.0,['Rest:1'],['Rest:7 m3'],Zeilstraat,K45a,K45,K,1,0,0,0,0,1,False,0.0
46,118646,488146,98154.0,118646.495~488146.396~afval_cluster~118646.495|488146.396,581413.0,55220.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c5bdc56f-0327-44c1-e34c-189d33f5130c,False,357.0,afval_cluster,118646.495|488146.396,"['118646.495', '488146.396', 'afval_cluster', '118646.495|488146.396']",118646.0,488146.0,['Rest:1'],['Rest:5 m3'],Bos en Lommerweg,E37c,E37,E,1,0,0,0,0,1,True,0.0
47,118652,486162,3551.0,118651.720~486161.735~afval_cluster~118651.720|486161.735,486758.0,106491.0,2020-04-01 13:57:12,2020-04-01 13:57:12,74a19adf-13d8-de63-f1f7-3b6e1c0f00e7,False,357.0,afval_cluster,118651.720|486161.735,"['118651.720', '486161.735', 'afval_cluster', '118651.720|486161.735']",118652.0,486162.0,"['Rest:1', 'Textiel:1']","['Rest:5 m3', 'Textiel:5 m3']",Hoofdweg,E43a,E43,E,1,0,0,0,1,2,True,0.0
48,118673,484244,323562.0,118672.732~484243.898~afval_cluster~118672.732|484243.898,806940.0,95351.0,2020-04-01 13:57:12,2020-04-01 13:57:12,503d9ab6-9c0b-431a-d4c4-7506374d5a48,False,357.0,afval_cluster,118672.732|484243.898,"['118672.732', '484243.898', 'afval_cluster', '118672.732|484243.898']",118673.0,484244.0,['Rest:2'],['Rest:10 m3'],Laan der Hesperiden,K48d,K48,K,2,0,0,0,0,2,True,0.0
49,118689,486872,162056.0,118689.448~486871.723~afval_cluster~118689.448|486871.723,645348.0,37588.0,2020-04-01 13:57:12,2020-04-01 13:57:12,d790b75a-e994-12d4-780d-0f8fb52212ff,False,357.0,afval_cluster,118689.448|486871.723,"['118689.448', '486871.723', 'afval_cluster', '118689.448|486871.723']",118689.0,486872.0,"['Rest:2', 'Papier:1']","['Rest:8 m3', 'Papier:5 m3']",Baffinstraat,E42a,E42,E,2,0,1,0,0,3,True,0.0
50,118728,488580,73895.0,118727.574~488580.127~afval_cluster~118727.574|488580.127,557139.0,100010.0,2020-04-01 13:57:12,2020-04-01 13:57:12,a6cb21b8-872a-5c55-4297-f81f27faef27,False,357.0,afval_cluster,118727.574|488580.127,"['118727.574', '488580.127', 'afval_cluster', '118727.574|488580.127']",118728.0,488580.0,['Rest:1'],['Rest:5 m3'],Solebaystraat,E37f,E37,E,1,0,0,0,0,1,True,0.0
51,118734,488666,370789.0,118734.190~488665.983~afval_cluster~118734.006|488665.793,854206.0,121818.0,2020-04-01 13:57:12,2020-04-01 13:57:12,e2a1f9d6-a614-d608-5dae-5b30c594f9c1,False,357.0,afval_cluster,118734.006|488665.793,"['118734.190', '488665.983', 'afval_cluster', '118734.006|488665.793']",118734.0,488666.0,"['Rest:2', 'Glas:2', 'Papier:3']","['Rest:10 m3', 'Glas:9 m3', 'Papier:13 m3']",Haarlemmerweg,E37f,E37,E,2,0,3,2,0,7,True,0.0
52,118756,487885,179821.0,118756.448~487884.773~afval_cluster~118756.448|487884.773,663118.0,22.0,2020-04-01 13:57:12,2020-04-01 13:57:12,e71a661e-ecf5-f730-5d88-6d8474387094,False,357.0,afval_cluster,118756.448|487884.773,"['118756.448', '487884.773', 'afval_cluster', '118756.448|487884.773']",118756.0,487885.0,['Rest:1'],['Rest:5 m3'],Ferguutstraat,E38c,E38,E,1,0,0,0,0,1,True,0.0
53,118769,485953,441281.0,118769.012~485953.293~afval_cluster~118769.012|485953.293,924732.0,144585.0,2020-04-01 13:57:12,2020-04-01 13:57:12,18dcb400-d716-f451-a0c1-39a39b7cfd12,False,357.0,afval_cluster,118769.012|485953.293,"['118769.012', '485953.293', 'afval_cluster', '118769.012|485953.293']",118769.0,485953.0,"['Rest:2', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Papier:5 m3', 'Plastic:5 m3']",Bonairestraat,E43a,E43,E,2,1,1,0,0,4,True,0.0
54,118769,487125,174370.0,118769.012~487125.188~afval_cluster~118769.012|487125.188,657668.0,148483.0,2020-04-01 13:57:12,2020-04-01 13:57:12,f238c8c1-b24c-a044-92d8-45c088896427,False,357.0,afval_cluster,118769.012|487125.188,"['118769.012', '487125.188', 'afval_cluster', '118769.012|487125.188']",118769.0,487125.0,"['Rest:1', 'Papier:1']","['Rest:5 m3', 'Papier:5 m3']",Jan Evertsenstraat,E42a,E42,E,1,0,1,0,0,2,True,0.0
55,118775,486070,269978.0,118775.453~486069.622~afval_cluster~118775.453|486069.622,753326.0,2199.0,2020-04-01 13:57:12,2020-04-01 13:57:12,6a812b1e-8019-749e-b18e-4ade2fa381ef,False,357.0,afval_cluster,118775.453|486069.622,"['118775.453', '486069.622', 'afval_cluster', '118775.453|486069.622']",118775.0,486070.0,"['Rest:1', 'Glas:1', 'Papier:1']","['Rest:5 m3', 'Glas:5 m3', 'Papier:5 m3']",Bonaireplein,E43a,E43,E,1,0,1,1,0,3,True,0.0
