,avg_distance,penalties,best,amount of modifications
0,223.40188428555714,144.21351590154447,144.21351590154447,
1,223.70365087600715,145.71248321814338,144.21351590154447,15.0
2,223.02534915491103,143.43186783196228,144.21351590154447,7.0
3,223.24687585423536,144.21479635942126,143.43186783196228,11.0
4,223.2147402398153,143.62038916416842,143.43186783196228,13.0
5,222.90625085432586,143.31074106493253,143.43186783196228,7.0
6,222.5477026522507,145.18217899951233,143.31074106493253,13.0
7,223.14531411799032,143.66198633269389,143.31074106493253,8.0
8,223.8203638726611,143.38669501264835,143.31074106493253,9.0
9,223.5723956449013,144.1236566039343,143.31074106493253,14.0
10,223.3815953833714,143.21985575815313,143.31074106493253,13.0
11,223.40262617598825,144.09294454170052,143.21985575815313,12.0
12,223.77264586753972,143.53010500569013,143.21985575815313,14.0
13,224.4761597072766,146.23730249162733,143.21985575815313,16.0
14,225.21215274645283,144.37152149764265,143.21985575815313,20.0
15,223.9173125120719,142.8232356397984,143.21985575815313,10.0
16,224.29903905301805,142.75828546818403,142.8232356397984,12.0
17,224.16116414114254,142.7956780882458,142.75828546818403,13.0
18,223.71635927053873,142.6491598891237,142.75828546818403,10.0
19,224.85846585630497,142.766516462689,142.6491598891237,12.0
20,223.68026686611088,144.08852597483335,142.6491598891237,9.0
21,223.2190102510695,142.351580609722,142.6491598891237,15.0
22,223.31811990961643,142.57916540204846,142.351580609722,10.0
23,223.19144146044044,141.93743456530646,142.351580609722,14.0
24,222.8327962878746,141.6974363885547,141.93743456530646,11.0
25,224.2887475499499,142.5228027430987,141.6974363885547,18.0
26,221.80622073161194,140.69399637567878,141.6974363885547,17.0
27,221.91095522855267,140.50566607576002,140.69399637567878,11.0
28,222.59750676479862,140.24740170860022,140.50566607576002,10.0
29,223.0110829402116,141.75471343352302,140.24740170860022,16.0
30,222.51087932145293,140.3523034895139,140.24740170860022,11.0
31,223.4159937589433,141.5578796482523,140.24740170860022,14.0
32,222.4594508762732,140.22809485052838,140.24740170860022,8.0
33,222.47640774433214,140.30461663495365,140.22809485052838,10.0
34,223.30625167307437,140.77162880630792,140.22809485052838,13.0
35,225.1914194543195,140.24385316631444,140.22809485052838,16.0
36,225.9838841722792,140.2980632277028,140.22809485052838,10.0
37,222.4746937691168,140.30777079323687,140.22809485052838,6.0
38,223.11015148317435,140.07576191734677,140.22809485052838,16.0
39,224.23670463590386,141.29453075597462,140.07576191734677,11.0
40,222.65948733370914,140.09115850157696,140.07576191734677,12.0
41,235.93883582207306,141.98172303254754,140.07576191734677,15.0
42,223.50093604107818,140.18814301830594,140.07576191734677,12.0
43,223.9973589871886,142.0091468624939,140.07576191734677,13.0
44,223.22804208481296,140.2259109031377,140.07576191734677,15.0
45,223.34615615584008,140.3597041828646,140.07576191734677,10.0
46,223.25320680931077,140.18152623781498,140.07576191734677,8.0
47,223.7974408394336,140.6139928940985,140.07576191734677,11.0
48,223.01309460276767,140.07839773357176,140.07576191734677,11.0
49,223.5054093020595,140.9555670326776,140.07576191734677,9.0
50,223.34772771444673,139.83591912651602,140.07576191734677,14.0
51,223.3436399933828,139.7999828242562,139.83591912651602,19.0
52,223.8247030871093,139.79228658188913,139.7999828242562,11.0
53,223.67118524855786,140.30284773961958,139.79228658188913,15.0
54,223.52735348860608,139.77185357873515,139.79228658188913,14.0
55,224.73611283146798,141.84453523531133,139.77185357873515,13.0
56,223.88527549510462,142.9291772146968,139.77185357873515,15.0
57,223.61495284106496,140.53807821980163,139.77185357873515,10.0
58,223.5534997383267,139.88795154530973,139.77185357873515,6.0
59,223.5525267972336,139.7220481853357,139.77185357873515,11.0
60,222.05864500970273,138.7889456650951,139.7220481853357,9.0
61,222.27126121537674,139.2936139538937,138.7889456650951,8.0
62,222.9614687167983,139.22844961157534,138.7889456650951,12.0
63,222.09121358341918,139.062298198992,138.7889456650951,11.0
64,222.60275297730468,138.87353482061454,138.7889456650951,11.0
65,222.34977028870154,140.7488292534547,138.7889456650951,21.0
66,225.3554739865918,139.2701818207771,138.7889456650951,11.0
67,222.32004519727417,139.55992404571612,138.7889456650951,14.0
68,221.68706025087246,138.69933129377333,138.7889456650951,9.0
69,222.34323996759747,138.81061334404157,138.69933129377333,11.0
70,221.30950987551358,138.91828026909445,138.69933129377333,11.0
71,222.5539077738858,138.19734005547173,138.69933129377333,9.0
72,221.55697713219317,138.26557552356732,138.19734005547173,18.0
73,226.15514340172888,138.44489122811697,138.19734005547173,13.0
74,223.7776905338266,142.49808791242882,138.19734005547173,12.0
75,222.57377960406245,138.71004861814896,138.19734005547173,10.0
76,222.24386797300548,138.41843951642696,138.19734005547173,9.0
77,224.5090911841296,140.0974699435528,138.19734005547173,14.0
78,222.75907018750348,138.5664836635408,138.19734005547173,12.0
79,223.03586405210427,138.76762733813698,138.19734005547173,18.0
80,223.272757649031,141.6193186326509,138.19734005547173,17.0
81,221.81339262551998,138.12559605584892,138.19734005547173,11.0
82,222.32147221047765,138.17931723805376,138.12559605584892,12.0
83,222.17069205029003,138.60431171149494,138.12559605584892,10.0
84,221.79623675076252,139.18244318081318,138.12559605584892,12.0
85,221.40724783750198,138.07865810869342,138.12559605584892,8.0
86,221.67357023284572,138.2014219358531,138.07865810869342,12.0
87,221.44000585334146,138.12242745942046,138.07865810869342,7.0
88,221.4725084712408,138.56359468466303,138.07865810869342,11.0
89,221.4955730665358,140.42542791509507,138.07865810869342,17.0
90,221.32687359203865,139.0228258684936,138.07865810869342,15.0
91,222.61045846872423,138.0819994655724,138.07865810869342,18.0
92,224.17906294789955,141.13399438434826,138.07865810869342,20.0
93,221.4639319163882,140.54022197838358,138.07865810869342,21.0
94,220.95447542630984,137.80580705258436,138.07865810869342,13.0
95,221.14876972019363,137.81041866685743,137.80580705258436,12.0
96,221.96726274166548,139.54595865671254,137.80580705258436,10.0
97,221.92080983296245,138.64408532691255,137.80580705258436,16.0
98,222.20421194159735,140.96463451005386,137.80580705258436,14.0
99,220.56622671199906,137.4814598036053,137.80580705258436,22.0
100,220.07102921864418,137.4497909456858,137.4814598036053,12.0
101,220.6656957331262,137.47043340660196,137.4497909456858,12.0
102,219.43855697821488,136.8973543562547,137.4497909456858,16.0
103,219.5227206363533,138.22642145982365,136.8973543562547,17.0
104,221.99580453827315,137.04960998992013,136.8973543562547,17.0
105,220.38335156603694,136.6946356717738,136.8973543562547,8.0
106,220.3340673235286,137.45930754318084,136.6946356717738,14.0
107,219.90436500045695,137.2215355033426,136.6946356717738,10.0
108,221.40125240911232,137.13080652199358,136.6946356717738,15.0
109,219.91879282478723,136.53339870828236,136.6946356717738,8.0
110,219.89363386558892,136.5563500927347,136.53339870828236,19.0
111,219.9072753183391,136.43187965637432,136.53339870828236,11.0
112,220.19233752669138,137.05838467614387,136.43187965637432,13.0
113,221.0902082091034,138.017139659821,136.43187965637432,20.0
114,219.85844976335497,136.43661769125714,136.43187965637432,10.0
115,220.4409660821394,136.52627808339616,136.43187965637432,12.0
116,220.36218965883313,137.3174890329189,136.43187965637432,8.0
117,220.39070118537202,137.84100217282725,136.43187965637432,7.0
118,220.04222363537892,136.8332826738288,136.43187965637432,16.0
119,220.45193104311736,138.7057907784902,136.43187965637432,14.0
120,220.0581033635765,136.54347517610486,136.43187965637432,8.0
121,222.58907285945,137.9435456291132,136.43187965637432,14.0
122,220.22933820867493,136.9141318660094,136.43187965637432,13.0
123,219.9356178147663,136.31768753765311,136.43187965637432,11.0
124,220.06098315436444,136.47047049092157,136.31768753765311,11.0
125,219.8542724680392,137.29162979664702,136.31768753765311,12.0
126,220.19735554737724,136.27368600271834,136.31768753765311,13.0
127,220.17657548589156,136.08486732474051,136.27368600271834,10.0
128,219.3947192958044,135.78014885987042,136.08486732474051,12.0
129,222.69792453640162,136.6276640718076,135.78014885987042,17.0
130,221.32137226349084,136.65542391618757,135.78014885987042,9.0
131,219.97309092444178,136.19629888438726,135.78014885987042,14.0
132,219.41180189205318,137.250238570546,135.78014885987042,6.0
133,219.9236472053628,137.39114085490203,135.78014885987042,9.0
134,219.47865787242046,135.87922819713603,135.78014885987042,11.0
135,219.27766522734953,135.80583999297662,135.78014885987042,13.0
136,220.05270883510158,135.78486927912755,135.78014885987042,7.0
137,219.4831134994373,136.29284783536662,135.78014885987042,9.0
138,219.81256716350515,136.33904118883802,135.78014885987042,11.0
139,218.2010339624853,135.963858877559,135.78014885987042,20.0
140,219.17788128811185,135.55057645110944,135.78014885987042,16.0
141,219.75989508125411,137.38205849790597,135.55057645110944,10.0
142,220.4770453783987,135.9672942252816,135.55057645110944,14.0
143,219.4444639778743,135.58467631207242,135.55057645110944,9.0
144,219.29616111937244,135.59379521232736,135.55057645110944,9.0
145,219.7346083781089,135.9092385440132,135.55057645110944,13.0
146,219.67217628279417,135.62983586491688,135.55057645110944,8.0
147,220.63364971704098,136.47852138841924,135.55057645110944,19.0
148,219.49884207326764,136.24550033738262,135.55057645110944,12.0
149,220.08573995318437,136.097781983391,135.55057645110944,13.0
150,219.84714606793523,136.83560027391204,135.55057645110944,14.0
151,219.8228134415137,135.8341229909216,135.55057645110944,16.0
152,218.90021868885964,135.82676434363864,135.55057645110944,15.0
153,219.75852100114716,138.50796080554323,135.55057645110944,15.0
154,219.77820272697426,136.47893259332,135.55057645110944,17.0
155,221.14260767602752,136.42299132956586,135.55057645110944,17.0
156,219.09504953371572,135.55227464434358,135.55057645110944,13.0
157,219.78079097214032,135.17882528717846,135.55057645110944,13.0
158,220.01301118247662,134.88934969103607,135.17882528717846,11.0
159,220.34340100217307,134.97997918775852,134.88934969103607,12.0
160,219.99552834959835,134.91363535084415,134.88934969103607,4.0
161,220.54728184039692,135.29951104693959,134.88934969103607,10.0
162,222.72708336669618,135.17807189930548,134.88934969103607,16.0
163,219.8357905097417,134.62737207625577,134.88934969103607,9.0
164,219.51166212869526,134.55892799885544,134.62737207625577,5.0
165,219.75630297260946,135.97582556642303,134.55892799885544,10.0
166,219.3786509440756,135.21690060986396,134.55892799885544,18.0
167,219.1388845073249,135.1736274454387,134.55892799885544,17.0
168,219.3105623375234,134.66495209862654,134.55892799885544,11.0
169,219.7860305871993,135.21005806843903,134.55892799885544,8.0
170,220.05836171410638,136.00040027638317,134.55892799885544,13.0
171,220.71455196766334,136.068217325781,134.55892799885544,17.0
172,219.5030929620286,134.55605455115364,134.55892799885544,9.0
