,avg_distance,penalties,best,amount of modifications
0,130.87220708268035,104.43939436091863,104.43939436091863,
1,131.40500283396986,104.58845102583574,104.43939436091863,32.0
2,131.24377538997447,105.53107901693532,104.43939436091863,28.0
3,131.6153484667093,105.04942875600945,104.43939436091863,25.0
4,130.4813378353673,104.13965911699508,104.43939436091863,29.0
5,131.24205261622078,105.74483530366905,104.13965911699508,32.0
6,131.58654328866828,104.70355811181902,104.13965911699508,40.0
7,130.3336626887375,103.98872672873871,104.13965911699508,39.0
8,130.34245530249666,104.8903442122808,103.98872672873871,35.0
9,130.19471360504866,104.64133136443078,103.98872672873871,30.0
10,130.62909116633162,103.78440277576452,103.98872672873871,42.0
11,130.60051042087682,104.16130140128314,103.78440277576452,26.0
12,129.85602287578482,104.06118385570623,103.78440277576452,38.0
13,130.30324909431565,103.57194750917121,103.78440277576452,36.0
14,131.4858085529693,104.09571496512946,103.57194750917121,26.0
15,131.11633807219246,104.46104285455044,103.57194750917121,36.0
16,130.34855004530533,103.56525420401691,103.57194750917121,39.0
17,130.918951563771,103.72026572875546,103.56525420401691,33.0
18,130.16013700935733,103.61092026036752,103.56525420401691,33.0
19,130.27113731707658,103.34148392660717,103.56525420401691,29.0
20,130.48980006781105,103.72431182504984,103.34148392660717,23.0
21,130.5678237551907,103.41436890295998,103.34148392660717,37.0
22,130.3196593364984,101.33778548782462,103.34148392660717,26.0
23,130.11747211978124,101.58415950170584,101.33778548782462,26.0
24,130.4013333727994,101.58296018632984,101.33778548782462,32.0
25,131.3133480025197,101.52973088502493,101.33778548782462,40.0
26,130.85771372445083,101.43455963387328,101.33778548782462,28.0
27,130.56333810372772,101.30073625744741,101.33778548782462,28.0
28,130.82724547458855,101.52193047613197,101.30073625744741,28.0
29,131.5946822932555,102.80658288191907,101.30073625744741,42.0
30,131.5639369763491,101.5581372735902,101.30073625744741,29.0
31,130.72388027936935,101.82037351819487,101.30073625744741,36.0
32,131.4168853973812,101.60544992707536,101.30073625744741,32.0
33,130.69323745472275,101.38715124496758,101.30073625744741,30.0
34,131.5946519351346,101.57440240885815,101.30073625744741,38.0
35,130.57810148171473,102.14593507635867,101.30073625744741,25.0
36,130.87309096905688,101.40916893164851,101.30073625744741,25.0
37,131.10278721361829,101.44351575535067,101.30073625744741,36.0
38,131.625168502342,101.08929821692008,101.30073625744741,33.0
39,131.82357505565213,101.69241956557912,101.08929821692008,32.0
40,131.2943293192657,101.04281184081658,101.08929821692008,31.0
41,130.28720835077445,100.78727860985317,101.04281184081658,40.0
42,130.61297511075549,101.33929648861738,100.78727860985317,38.0
43,130.6393120490647,101.76713090837515,100.78727860985317,38.0
44,131.04630431938006,101.20313061751418,100.78727860985317,30.0
45,130.3713030766201,102.64878379342115,100.78727860985317,44.0
46,130.72859501615278,100.58856515146101,100.78727860985317,24.0
47,131.36415312265922,100.76554105790974,100.58856515146101,26.0
48,130.08376618602185,100.52343733825082,100.58856515146101,44.0
49,129.80797869797735,100.54374106014328,100.52343733825082,30.0
50,130.15326743362414,102.41941864681806,100.52343733825082,35.0
51,130.46722237042147,100.98241424118734,100.52343733825082,38.0
52,130.10387140883557,100.57950537559537,100.52343733825082,23.0
53,129.4794851015851,100.35385114674828,100.52343733825082,34.0
54,129.90506419226705,101.87261806029406,100.35385114674828,38.0
55,129.88673169630613,100.85748355845418,100.35385114674828,29.0
56,129.08569041866696,100.13311317707955,100.35385114674828,33.0
57,128.28063992755156,100.43704732149938,100.13311317707955,34.0
58,130.00590129510945,100.35289773743781,100.13311317707955,26.0
59,129.4719968104094,100.4572195584877,100.13311317707955,32.0
60,129.04185537438968,100.73050738180456,100.13311317707955,41.0
61,129.20049772720677,100.36763566896907,100.13311317707955,31.0
62,129.4096729983368,100.60378158909816,100.13311317707955,45.0
63,129.2627115179009,100.6264777914333,100.13311317707955,39.0
64,129.43190517476083,101.88852880433751,100.13311317707955,38.0
65,128.8006426755768,100.06529530093977,100.13311317707955,28.0
66,129.5057994515401,100.48012673034077,100.06529530093977,32.0
67,129.31230043745128,100.89993781656048,100.06529530093977,34.0
68,128.98548298781563,100.64708908453336,100.06529530093977,39.0
69,128.6564907240115,100.03834667774125,100.06529530093977,39.0
70,128.76728823514924,100.30647900273051,100.03834667774125,30.0
71,129.25979070958533,100.40964124401832,100.03834667774125,35.0
72,128.89570981397188,100.73051432393949,100.03834667774125,38.0
73,128.66064348033558,99.95151076207918,100.03834667774125,32.0
74,128.36822644568258,100.31391209314921,99.95151076207918,32.0
75,128.77054002568315,100.0026565511003,99.95151076207918,37.0
76,128.99460175981213,100.58762209202077,99.95151076207918,36.0
77,128.95400851052642,100.56358470263389,99.95151076207918,25.0
78,128.46584006372834,100.55706367119143,99.95151076207918,32.0
79,128.5575937118247,99.96680435258446,99.95151076207918,33.0
80,128.95246965814113,101.10427008241714,99.95151076207918,40.0
81,128.26078144702868,100.02271469805517,99.95151076207918,27.0
82,129.18654633448293,100.06872943648132,99.95151076207918,33.0
83,128.76100456419707,100.26164158742303,99.95151076207918,34.0
84,128.95585270742154,100.48184212257593,99.95151076207918,31.0
85,129.24790757605405,100.35224207985974,99.95151076207918,38.0
86,128.35653861299747,99.96606702444036,99.95151076207918,33.0
87,129.1537305633877,100.20672913975734,99.95151076207918,30.0
88,128.8220879645636,100.24733290442182,99.95151076207918,34.0
89,129.75001121730963,100.20020586462596,99.95151076207918,21.0
90,129.19236590536534,100.39574429255845,99.95151076207918,33.0
91,129.49274008157695,100.42135341266076,99.95151076207918,35.0
92,128.33569798881462,100.18128076453607,99.95151076207918,32.0
93,129.17291958897914,100.09453402414441,99.95151076207918,34.0
94,127.64372808851806,100.37992938047563,99.95151076207918,30.0
95,128.73463190883868,100.1661214210253,99.95151076207918,31.0
96,128.68193841156003,100.403246636421,99.95151076207918,35.0
97,128.21159827552373,100.1455022512829,99.95151076207918,27.0
98,129.07032193973725,100.18656127562272,99.95151076207918,37.0
99,127.97147609762227,100.01890882226154,99.95151076207918,39.0
100,128.4632538407487,100.84188506117071,99.95151076207918,40.0
101,129.10274077908312,99.92078371156241,99.95151076207918,29.0
102,129.68009257486628,100.30980563200421,99.92078371156241,29.0
103,129.93202385144716,100.64424452579445,99.92078371156241,38.0
104,128.50849146991789,100.29336649464791,99.92078371156241,37.0
105,129.5574077185616,100.32365262601276,99.92078371156241,35.0
106,129.6721229906295,101.08483015617932,99.92078371156241,40.0
107,129.79545585155753,100.07216851732936,99.92078371156241,39.0
108,129.74122957930905,101.02402548325135,99.92078371156241,34.0
109,129.62282145250344,100.3457577393363,99.92078371156241,44.0
110,129.54939639243267,100.07585801433922,99.92078371156241,29.0
111,129.59132417409384,100.44159730312859,99.92078371156241,38.0
112,128.74912100692018,99.9798756909693,99.92078371156241,29.0
113,129.35448948922792,101.18859239847225,99.92078371156241,32.0
114,129.1259307817256,100.2968352641424,99.92078371156241,32.0
115,129.6061471272368,100.44427942073496,99.92078371156241,37.0
116,129.1314145018788,100.32275635561089,99.92078371156241,26.0
117,129.19705836848982,100.23841950242617,99.92078371156241,34.0
118,129.4329702565053,100.79954232811617,99.92078371156241,30.0
119,129.2470347879084,100.71097842329792,99.92078371156241,33.0
120,129.6058513765264,100.0648994796442,99.92078371156241,29.0
121,129.84008956411836,100.04577306529157,99.92078371156241,32.0
122,129.17645495747757,99.98879553758186,99.92078371156241,26.0
123,129.91356997655504,100.02997656438977,99.92078371156241,32.0
124,129.2521490519831,99.85255970014909,99.92078371156241,32.0
125,129.65218845092326,99.86196353310366,99.85255970014909,25.0
126,130.39455228909608,100.08296177420165,99.85255970014909,41.0
127,129.6236109284043,100.58973447151975,99.85255970014909,44.0
128,129.76840715976198,103.6870751822258,99.85255970014909,37.0
129,129.94930301008355,100.04350464724243,99.85255970014909,35.0
130,129.57078691387983,100.09088121263727,99.85255970014909,29.0
131,129.372407309196,99.957265263249,99.85255970014909,34.0
132,129.17928162856487,100.01541702382613,99.85255970014909,29.0
133,129.1162274491012,100.28322987302403,99.85255970014909,34.0
134,129.15868743183972,100.18166220387627,99.85255970014909,36.0
135,129.32455815430436,97.83442202765104,99.85255970014909,27.0
136,128.65078264061913,97.83533784838826,97.83442202765104,34.0
137,129.40081292224124,97.87035134195848,97.83442202765104,30.0
138,129.18819156257564,97.75977540083423,97.83442202765104,23.0
139,128.8293956939611,97.96309858444684,97.75977540083423,23.0
140,129.15734831932457,98.5202550765262,97.75977540083423,35.0
141,129.25922262937632,97.82439793220132,97.75977540083423,32.0
142,128.77373552648058,97.65006423325832,97.75977540083423,32.0
143,129.72392785553438,97.92792776351423,97.65006423325832,39.0
144,129.1825516087229,97.79506272735904,97.65006423325832,29.0
145,128.76902143328553,97.62810803477602,97.65006423325832,29.0
146,128.8760024449925,98.02787303441308,97.62810803477602,23.0
147,128.890751826327,99.08558144218796,97.62810803477602,41.0
148,129.04847230663609,105.29814571101517,97.62810803477602,25.0
149,128.74870796803657,97.84912078340936,97.62810803477602,18.0
150,128.11533229586144,97.79989148412244,97.62810803477602,34.0
151,128.96797543256906,97.99937933871605,97.62810803477602,32.0
152,129.1967932045971,98.28907489996594,97.62810803477602,30.0
153,129.67702936405095,101.22184180625275,97.62810803477602,37.0
154,128.9978316686367,98.05179945591298,97.62810803477602,30.0
155,129.0488181125804,97.8031676186142,97.62810803477602,30.0
156,128.59189229114176,97.8946571699546,97.62810803477602,34.0
157,128.44235500935346,97.92792139841086,97.62810803477602,32.0
158,129.74243575156035,98.34790695536856,97.62810803477602,37.0
159,129.15971501419284,97.81263517697904,97.62810803477602,33.0
160,128.90147320777768,97.93452175577504,97.62810803477602,31.0
161,128.83020984220045,97.8416905272239,97.62810803477602,28.0
162,128.3575709404254,98.04224035127787,97.62810803477602,31.0
163,128.5835799113198,97.4872406279001,97.62810803477602,32.0
164,129.3023722022221,97.6187959237586,97.4872406279001,31.0
165,128.58659872280174,97.54775647231264,97.4872406279001,34.0
166,128.94578969253305,98.11716351836236,97.4872406279001,38.0
167,128.34687697879346,97.77749880556594,97.4872406279001,41.0
168,128.95126278984404,98.22848340824953,97.4872406279001,36.0
169,128.5458302099911,97.85635786994175,97.4872406279001,43.0
170,128.27901509572376,97.48003362763767,97.4872406279001,42.0
171,128.6592138295909,99.46006043475592,97.48003362763767,33.0
172,128.8603776458947,98.7507105074572,97.48003362763767,37.0
173,128.70707632438717,97.59543730162099,97.48003362763767,43.0
174,130.55639884731943,98.12970715152801,97.48003362763767,49.0
175,127.64140886653388,97.50304648225183,97.48003362763767,35.0
176,128.18290550897626,97.54172123698272,97.48003362763767,27.0
177,128.28357756943825,97.37107485317355,97.48003362763767,33.0
178,128.1246662580227,97.56095561279584,97.37107485317355,36.0
179,128.6139115655015,98.34139460642473,97.37107485317355,30.0
180,128.47079560755154,97.55183974548966,97.37107485317355,24.0
181,129.21522920022372,97.62635371848634,97.37107485317355,33.0
182,128.20244203676404,97.44799130633373,97.37107485317355,30.0
183,129.37144769698784,100.84895331566986,97.37107485317355,35.0
184,127.87387421789711,97.83949681823005,97.37107485317355,32.0
185,127.97498083602471,97.40037985705432,97.37107485317355,27.0
186,129.69453060245425,98.10510852972546,97.37107485317355,46.0
187,128.51341825639372,97.56135203429581,97.37107485317355,20.0
188,127.45973376328985,97.69496749147072,97.37107485317355,24.0
189,128.54197363339992,97.93726676886912,97.37107485317355,36.0
190,129.63047041704914,97.80939186934987,97.37107485317355,35.0
191,128.65612649852648,97.676581834116,97.37107485317355,37.0
192,128.19075451669096,98.17689476277158,97.37107485317355,20.0
193,128.91469755223545,98.06733987335906,97.37107485317355,39.0
194,128.9678826574331,99.03289737767255,97.37107485317355,34.0
195,128.08910741477817,97.4520505404017,97.37107485317355,38.0
196,128.10404226031048,97.5664016770991,97.37107485317355,29.0
197,128.2274643925684,97.30128137987256,97.37107485317355,26.0
198,128.4806431749018,97.66832768774185,97.30128137987256,39.0
199,128.91956702276394,97.95807887614536,97.30128137987256,25.0
200,128.12943482152562,97.41692869874754,97.30128137987256,35.0
201,128.30751327942676,98.4250730789161,97.30128137987256,34.0
202,128.0645136464579,97.42085948249195,97.30128137987256,31.0
203,128.54237789365146,98.30104765474151,97.30128137987256,32.0
204,128.59271854075007,97.39678093065457,97.30128137987256,36.0
205,128.21375552973743,97.21823093891864,97.30128137987256,32.0
206,128.78866179571597,97.70277078424692,97.21823093891864,35.0
207,128.43225355975449,98.00644854072556,97.21823093891864,42.0
208,128.70157015587617,97.45351476427922,97.21823093891864,29.0
209,128.47803275431522,97.7614106332047,97.21823093891864,29.0
210,129.04322157517788,97.86378840900333,97.21823093891864,41.0
211,129.26536449539498,97.28081878892615,97.21823093891864,39.0
212,129.10179321222395,97.42885578941197,97.21823093891864,42.0
213,128.3033081521572,97.25658294568622,97.21823093891864,27.0
214,128.27586467005892,97.39890850348151,97.21823093891864,30.0
215,128.52456040048037,97.57734611221237,97.21823093891864,35.0
216,128.71488736544887,97.74148987402911,97.21823093891864,43.0
217,128.8351028460739,97.75493551887611,97.21823093891864,30.0
218,128.76558948977106,97.39083466929851,97.21823093891864,23.0
219,128.25830793301822,97.23149917744809,97.21823093891864,31.0
220,127.68452709654952,97.53650323760813,97.21823093891864,32.0
221,128.4208977258647,97.89073239082245,97.21823093891864,30.0
222,128.34834249549533,97.25260883220076,97.21823093891864,34.0
223,129.66210427767368,97.8700619011218,97.21823093891864,35.0
224,128.36443126696153,97.330553003032,97.21823093891864,36.0
225,128.69258616931597,98.70360155107238,97.21823093891864,39.0
226,128.35889133170923,97.59914710389805,97.21823093891864,37.0
227,129.25480695148354,98.80129258754027,97.21823093891864,20.0
228,129.31130388720456,98.02939102423937,97.21823093891864,29.0
229,128.42413931889052,97.06508968445857,97.21823093891864,32.0
230,128.801399098321,98.01073356403799,97.06508968445857,36.0
231,128.87913112472586,97.479720501315,97.06508968445857,33.0
232,128.4667958231381,97.49766820552908,97.06508968445857,31.0
233,128.35297598970536,97.30365866407205,97.06508968445857,33.0
234,129.78941677879996,97.68321408534304,97.06508968445857,36.0
235,128.5550178421507,96.98081524621837,97.06508968445857,30.0
236,128.69158600646318,97.27493697407434,96.98081524621837,41.0
237,129.87459595883638,97.12459007007689,96.98081524621837,33.0
238,128.59744289914954,97.27168504296748,96.98081524621837,32.0
239,128.93026911046087,97.17259602203373,96.98081524621837,27.0
240,128.76454671480437,97.76600951197449,96.98081524621837,32.0
241,128.62168688766087,97.14293844457227,96.98081524621837,34.0
242,128.63253630462356,97.46599291458436,96.98081524621837,35.0
243,128.564948442158,97.0279689667707,96.98081524621837,36.0
244,128.29843835424495,97.10638432293442,96.98081524621837,26.0
245,128.6519961817535,97.31290994483189,96.98081524621837,38.0
246,128.85459450826994,97.82799983136876,96.98081524621837,33.0
247,129.30468521737077,97.1017030656266,96.98081524621837,23.0
248,128.53531421550264,97.07869825779362,96.98081524621837,39.0
249,129.47408049916646,97.20409346313845,96.98081524621837,33.0
250,129.05440855536443,98.24707130203417,96.98081524621837,39.0
251,128.48943894493144,97.24247515827327,96.98081524621837,23.0
252,129.4140404400747,97.34467863710223,96.98081524621837,38.0
253,128.50923704300112,97.14609343845798,96.98081524621837,31.0
254,128.37401873357425,96.95871666986805,96.98081524621837,37.0
255,128.26559757528497,97.40054776306752,96.95871666986805,33.0
256,127.58597837060573,96.91294893002919,96.95871666986805,34.0
257,127.5794366674302,97.12175147781272,96.91294893002919,25.0
258,127.49376563261801,97.2681921359771,96.91294893002919,33.0
259,128.23713629164487,97.58957808983243,96.91294893002919,41.0
260,128.2267908848119,97.7405561804466,96.91294893002919,33.0
261,127.37405406669913,96.92690827968218,96.91294893002919,29.0
262,127.78656557604471,97.44556933128221,96.91294893002919,35.0
263,127.60281609598306,98.17783517318205,96.91294893002919,24.0
264,129.0295497416528,97.3629734800574,96.91294893002919,41.0
265,128.02750598935077,97.59283680287454,96.91294893002919,35.0
266,127.81204151277906,96.99755619742137,96.91294893002919,43.0
267,127.45752695339532,97.11887778679873,96.91294893002919,37.0
268,128.2073025827256,97.15404172361228,96.91294893002919,29.0
269,127.54684802626304,97.0509396205797,96.91294893002919,26.0
270,127.60173524939854,97.34985410717576,96.91294893002919,27.0
271,127.96934538439098,98.88947841782576,96.91294893002919,43.0
272,128.798412355752,97.51136532919388,96.91294893002919,36.0
273,127.64054816804656,97.27227996270011,96.91294893002919,30.0
274,128.42929134294965,97.50912194931011,96.91294893002919,36.0
275,128.02497386886154,96.98124857249746,96.91294893002919,35.0
276,127.27508674879834,96.99981325167933,96.91294893002919,27.0
277,128.25729542437688,97.34959756964413,96.91294893002919,36.0
278,127.8365272603645,97.10888448676357,96.91294893002919,32.0
279,128.12479849901126,97.22248403084501,96.91294893002919,38.0
280,127.92931358100815,97.57275140092355,96.91294893002919,31.0
281,127.36704774150076,97.80305863341691,96.91294893002919,28.0
282,128.14516996067712,97.28907236759377,96.91294893002919,30.0
283,127.48355565905175,96.89271569889831,96.91294893002919,27.0
284,127.32472631560199,97.24503655819176,96.89271569889831,39.0
